Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,InnerLoop_1_1,InnerLoop_2_1,Area,Weight,is_pareto
workload_370.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06152,61,2,1,5,5,cyclic_2_1,cyclic_4_1,block_4_1,block_64_1,complete_1,pipeline_1,unroll_2,unroll_8,unroll_2,pipeline,unroll,3.25,0.92181852554919,False
workload_371.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06149,132,1,1,8,12,cyclic_2_1,cyclic_128_1,block_64_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,unroll_16,unroll_64,pipeline,pipeline,5.5,0.8471888174865061,False
workload_372.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06149,76,1,1,2,5,cyclic_2_1,cyclic_4_1,block_4_1,block_128_1,complete_1,pipeline_1,unroll_4,pipeline,unroll_8,pipeline,unroll,2.25,0.9561273579616018,False
workload_373.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06149,61,1,1,1,8,cyclic_2_1,cyclic_4_1,block_32_1,cyclic_32_1,complete_1,unroll_32,unroll_2,unroll_8,unroll_4,unroll,pipeline,2.75,0.9388852438964407,False
workload_374.cpp,xczu7ev-ffvc1156-2-e,10.0,0.0615,64,10,1,1,3,cyclic_2_1,block_8_1,cyclic_16_1,block_16_1,complete_1,unroll_2,unroll_2,unroll_4,unroll_64,unroll,unroll,3.75,0.9049272033253494,False
workload_375.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06149,62,3,1,1,7,block_16_1,cyclic_4_1,cyclic_32_1,cyclic_2_1,complete_1,pipeline,unroll_2,unroll_64,unroll_4,unroll,pipeline_1,3.0,0.930329960310331,False
workload_376.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06149,58,2,1,1,4,block_4_1,cyclic_4_1,cyclic_64_1,cyclic_4_1,complete_1,unroll_2,unroll_2,unroll_16,unroll_8,pipeline,unroll,2.0,0.9648141884406535,False
workload_377.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06152,55,4,1,1,2,block_2_1,cyclic_4_1,cyclic_4_1,cyclic_16_1,complete_1,pipeline_1,unroll_4,unroll_16,unroll_2,unroll,unroll,2.0,0.9648141881190289,False
workload_378.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06149,53,4,1,1,3,block_2_1,cyclic_16_1,block_4_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_16,unroll_8,pipeline_1,unroll,2.25,0.9561273579616018,False
workload_379.cpp,xczu7ev-ffvc1156-2-e,10.0,0.0615,60,5,1,1,4,block_4_1,cyclic_8_1,cyclic_32_1,cyclic_16_1,complete_1,unroll_32,unroll_2,unroll_16,unroll_8,unroll,unroll,2.75,0.9388852438763284,False
workload_380.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06152,52,1,1,1,3,cyclic_2_1,cyclic_64_1,cyclic_4_1,cyclic_2_1,complete_1,unroll_2,unroll_2,pipeline_1,unroll_2,pipeline,unroll,1.5,0.9823193956419721,False
workload_381.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06149,60,2,1,2,4,block_2_1,cyclic_128_1,block_4_1,cyclic_4_1,complete_1,pipeline_1,unroll_2,unroll_16,unroll_8,unroll,unroll,2.25,0.9561273579616018,False
workload_382.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06152,59,3,1,2,6,block_64_1,cyclic_64_1,cyclic_4_1,block_8_1,complete_1,pipeline,unroll_2,unroll_8,unroll_2,pipeline,pipeline,3.0,0.9303299601527576,False
workload_383.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06149,75,1,1,6,12,cyclic_2_1,cyclic_128_1,cyclic_128_1,cyclic_64_1,complete_1,pipeline_1,unroll_2,unroll_4,unroll_8,unroll,pipeline,5.0,0.8634662543367588,False
workload_384.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06155,66,1,1,3,7,block_64_1,cyclic_64_1,cyclic_4_1,cyclic_32_1,complete_1,pipeline_1,pipeline,unroll_64,unroll_2,unroll,pipeline,3.0,0.9303299596800372,False
workload_385.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06149,53,6,1,1,5,block_16_1,cyclic_8_1,cyclic_16_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,unroll_8,unroll_4,unroll,pipeline_1,3.25,0.9218185256885355,False
workload_386.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06149,63,2,1,1,6,block_64_1,block_4_1,cyclic_4_1,cyclic_2_1,complete_1,pipeline,unroll_2,unroll_64,unroll_8,pipeline,unroll,2.5,0.947484376446864,False
workload_387.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06149,56,1,1,1,5,block_2_1,cyclic_8_1,cyclic_32_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_8,unroll_16,unroll,pipeline_1,2.0,0.9648141884406535,False
workload_388.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06149,96,1,1,5,20,block_2_1,cyclic_4_1,cyclic_128_1,cyclic_64_1,complete_1,unroll_32,unroll_8,unroll_4,unroll_8,unroll,pipeline,6.75,0.8072625822363692,False
workload_389.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06149,53,1,3,1,4,cyclic_2_1,cyclic_4_1,cyclic_4_1,cyclic_32_1,complete_1,unroll_32,pipeline_1,unroll_8,unroll_4,unroll,unroll,2.25,0.9561273579616018,False
workload_390.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06149,54,3,1,1,2,cyclic_2_1,cyclic_4_1,block_8_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_16,unroll_8,pipeline,unroll,1.75,0.973544867884019,False
workload_391.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06152,50,2,1,1,1,block_2_1,cyclic_4_1,block_4_1,cyclic_4_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,1.25,0.9911377723577618,False
workload_392.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06149,68,1,1,6,12,block_64_1,block_4_1,block_32_1,cyclic_2_1,complete_1,pipeline,unroll_2,unroll_32,unroll_8,unroll,pipeline_1,5.0,0.8634662543367588,False
workload_393.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06152,49,1,1,1,1,cyclic_2_1,cyclic_4_1,block_4_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,pipeline,unroll_2,pipeline,unroll,1.0,0.9999951710041658,False
workload_394.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06149,69,2,1,6,17,cyclic_2_1,block_4_1,cyclic_4_1,block_128_1,complete_1,pipeline,unroll_2,unroll_32,unroll_8,pipeline,unroll,6.5,0.8151601313577685,False
workload_395.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06149,53,1,1,1,3,block_2_1,cyclic_4_1,cyclic_32_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_4,unroll_8,pipeline,pipeline_1,1.5,0.9823193962916987,False
workload_396.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06149,77,1,1,5,10,cyclic_2_1,cyclic_8_1,block_64_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,unroll_8,unroll_64,unroll,pipeline,4.25,0.8882112768444933,False
workload_397.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06149,89,1,1,3,7,cyclic_2_1,cyclic_64_1,block_64_1,cyclic_2_1,complete_1,unroll_4,unroll_2,unroll_4,unroll_64,pipeline,pipeline,3.0,0.930329960310331,False
workload_398.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06149,94,1,1,5,9,block_2_1,cyclic_128_1,cyclic_128_1,cyclic_128_1,complete_1,pipeline,unroll_2,unroll_16,unroll_8,unroll,unroll,4.0,0.8965473156090329,False
workload_399.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06149,51,1,1,1,1,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,pipeline,unroll_8,pipeline,pipeline_1,1.0,1.0,True
workload_400.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06149,53,4,1,1,5,cyclic_2_1,cyclic_8_1,cyclic_16_1,cyclic_2_1,complete_1,pipeline,unroll_2,unroll_4,unroll_8,unroll,pipeline_1,2.75,0.9388852438964407,False
workload_401.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06149,54,2,1,1,2,cyclic_2_1,cyclic_4_1,block_4_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,unroll_16,unroll_8,pipeline,unroll,1.5,0.9823193962916987,False
workload_402.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06149,54,9,1,1,3,block_16_1,cyclic_4_1,cyclic_16_1,cyclic_2_1,complete_1,pipeline,unroll_2,unroll_16,unroll_4,unroll,unroll,3.5,0.9133509400310539,False
workload_403.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06149,54,2,1,1,5,block_4_1,cyclic_8_1,cyclic_32_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_8,unroll_4,unroll,pipeline_1,2.25,0.9561273579616018,False
workload_404.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06149,55,2,1,1,3,block_2_1,cyclic_4_1,block_4_1,cyclic_32_1,complete_1,pipeline_1,unroll_2,unroll_16,unroll_8,unroll,unroll,1.75,0.973544867884019,False
workload_405.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06149,57,1,1,1,5,cyclic_2_1,cyclic_4_1,cyclic_4_1,cyclic_32_1,complete_1,pipeline,unroll_2,unroll_32,unroll_8,unroll,pipeline_1,2.0,0.9648141884406535,False
workload_406.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06149,57,2,1,1,3,cyclic_2_1,cyclic_4_1,block_4_1,cyclic_32_1,complete_1,unroll_32,unroll_2,unroll_8,unroll_4,pipeline,pipeline,1.75,0.973544867884019,False
workload_407.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06149,64,1,1,3,10,block_2_1,cyclic_128_1,cyclic_32_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_8,unroll_8,unroll,pipeline_1,3.75,0.9049272033378862,False
workload_408.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06149,65,1,1,6,9,cyclic_2_1,cyclic_64_1,cyclic_4_1,block_64_1,complete_1,pipeline_1,unroll_2,unroll_16,unroll_8,pipeline_1,unroll,4.25,0.8882112768444933,False
workload_409.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06149,53,2,1,1,2,cyclic_2_1,block_4_1,cyclic_4_1,cyclic_2_1,complete_1,pipeline,unroll_2,unroll_8,unroll_8,pipeline,pipeline,1.5,0.9823193962916987,False
workload_410.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06149,53,2,1,1,2,block_4_1,cyclic_4_1,block_4_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,pipeline,unroll_8,pipeline,unroll,1.5,0.9823193962916987,False
workload_411.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06149,56,2,1,1,2,cyclic_4_1,block_4_1,cyclic_4_1,cyclic_2_1,complete_1,pipeline,unroll_2,unroll_32,unroll_8,pipeline,unroll,1.5,0.9823193962916987,False
workload_412.cpp,xczu7ev-ffvc1156-2-e,10.0,0.0615,61,3,1,1,4,block_2_1,cyclic_4_1,cyclic_16_1,cyclic_32_1,complete_1,unroll_32,unroll_2,unroll_32,unroll_4,unroll,unroll,2.25,0.9561273579331568,False
workload_413.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06149,54,5,3,1,4,cyclic_2_1,cyclic_4_1,cyclic_8_1,cyclic_16_1,complete_1,unroll_32,pipeline_1,unroll_8,unroll_4,unroll,unroll,3.25,0.9218185256885355,False
workload_414.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06149,69,1,1,4,6,block_2_1,cyclic_128_1,cyclic_64_1,cyclic_64_1,complete_1,pipeline,unroll_2,unroll_16,unroll_8,unroll,unroll,3.0,0.930329960310331,False
workload_415.cpp,xczu7ev-ffvc1156-2-e,10.0,0.0615,81,3,1,2,5,block_2_1,cyclic_4_1,cyclic_128_1,cyclic_16_1,complete_1,unroll_32,unroll_2,unroll_16,unroll_8,unroll,unroll,2.75,0.9388852438763284,False
workload_416.cpp,xczu7ev-ffvc1156-2-e,10.0,0.0615,83,1,1,2,16,block_64_1,block_4_1,block_32_1,cyclic_2_1,complete_1,unroll_32,unroll_2,unroll_8,unroll_4,unroll,unroll,5.0,0.8634662543283647,False
workload_417.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06149,89,1,1,4,7,block_2_1,cyclic_128_1,cyclic_128_1,cyclic_32_1,complete_1,pipeline_1,unroll_2,unroll_16,unroll_8,unroll,unroll,3.25,0.9218185256885355,False
workload_418.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06149,53,4,1,1,5,block_2_1,cyclic_8_1,cyclic_16_1,cyclic_2_1,complete_1,pipeline,unroll_2,unroll_4,unroll_16,unroll,pipeline_1,2.75,0.9388852438964407,False
workload_419.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06152,51,2,1,1,3,cyclic_2_1,cyclic_8_1,block_32_1,cyclic_2_1,complete_1,unroll_2,unroll_2,pipeline_1,unroll_2,unroll,unroll,1.75,0.9735448674530273,False
workload_420.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06152,55,2,1,2,3,block_2_1,cyclic_128_1,block_4_1,cyclic_4_1,complete_1,pipeline_1,unroll_2,pipeline,unroll_2,unroll,unroll,2.0,0.9648141881190289,False
workload_421.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06155,55,1,1,1,3,block_2_1,cyclic_4_1,cyclic_64_1,cyclic_4_1,complete_1,unroll_2,unroll_2,unroll_4,unroll_2,pipeline,unroll,1.5,0.9823193936927929,False
workload_422.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06152,50,2,1,1,1,cyclic_2_1,cyclic_4_1,block_4_1,block_4_1,complete_1,unroll_2,unroll_2,pipeline_1,unroll_2,pipeline,unroll,1.25,0.9911377723577618,False
workload_423.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06155,134,1,1,8,31,block_64_1,cyclic_64_1,block_64_1,cyclic_2_1,complete_1,unroll_64,pipeline,unroll_64,unroll_2,pipeline,pipeline,10.25,0.7013010356737781,False
workload_424.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06149,52,1,1,1,2,cyclic_2_1,cyclic_4_1,cyclic_32_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_4,unroll_8,pipeline,pipeline_1,1.25,0.9911377736636922,False
workload_425.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06149,82,1,1,4,9,block_2_1,cyclic_128_1,cyclic_128_1,cyclic_32_1,complete_1,pipeline,unroll_2,unroll_64,unroll_8,unroll,unroll,3.75,0.9049272033378862,False
workload_426.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06152,54,6,1,1,2,block_2_1,cyclic_4_1,block_8_1,cyclic_16_1,complete_1,pipeline_1,unroll_2,unroll_16,unroll_2,unroll,unroll,2.5,0.947484376234607,False
workload_427.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06149,75,2,1,2,4,block_2_1,cyclic_8_1,cyclic_128_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,unroll_16,unroll_8,unroll,unroll,2.25,0.9561273579616018,False
workload_428.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06155,67,10,1,2,6,block_32_1,cyclic_64_1,cyclic_4_1,cyclic_64_1,complete_1,pipeline_1,pipeline,unroll_64,unroll_2,unroll,pipeline,4.75,0.8716707458842913,False
workload_429.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06149,60,1,1,1,3,cyclic_2_1,cyclic_4_1,cyclic_4_1,cyclic_2_1,complete_1,unroll_64,unroll_2,pipeline,unroll_8,pipeline,pipeline_1,1.5,0.9823193962916987,False
workload_430.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06149,79,1,1,2,8,cyclic_2_1,cyclic_64_1,cyclic_4_1,cyclic_32_1,complete_1,unroll_4,unroll_2,unroll_4,unroll_64,unroll,pipeline,3.0,0.930329960310331,False
workload_431.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06152,54,5,2,1,2,block_4_1,cyclic_8_1,cyclic_16_1,cyclic_2_1,complete_1,pipeline,pipeline,unroll_4,unroll_8,unroll,pipeline,2.5,0.947484376234607,False
workload_432.cpp,xczu7ev-ffvc1156-2-e,10.0,0.0615,58,7,1,1,3,block_4_1,cyclic_8_1,cyclic_16_1,cyclic_16_1,complete_1,unroll_32,unroll_2,unroll_16,unroll_8,unroll,unroll,3.0,0.9303299602928229,False
workload_433.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06149,61,11,1,1,4,block_4_1,block_16_1,cyclic_32_1,block_16_1,complete_1,pipeline_1,unroll_2,unroll_8,unroll_8,unroll,unroll,4.25,0.8882112768444933,False
workload_434.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06149,97,1,1,4,7,block_2_1,cyclic_128_1,block_4_1,cyclic_128_1,complete_1,pipeline,unroll_2,unroll_16,unroll_8,unroll,unroll,3.25,0.9218185256885355,False
workload_435.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06152,67,1,1,3,10,block_64_1,cyclic_64_1,cyclic_4_1,cyclic_32_1,complete_1,pipeline_1,unroll_2,unroll_64,unroll_2,unroll,pipeline_1,3.75,0.9049272032250542,False
workload_436.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06149,61,1,1,4,7,block_2_1,cyclic_128_1,cyclic_32_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_16,unroll_8,pipeline,pipeline_1,3.25,0.9218185256885355,False
workload_437.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06149,88,1,1,4,8,block_2_1,cyclic_64_1,cyclic_128_1,cyclic_128_1,complete_1,pipeline_1,unroll_2,unroll_16,unroll_8,unroll,unroll,3.5,0.9133509400310539,False
workload_438.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06152,54,3,1,1,1,block_2_1,cyclic_4_1,block_4_1,cyclic_8_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,1.5,0.9823193956419721,False
workload_439.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06149,54,4,1,1,2,cyclic_2_1,cyclic_8_1,cyclic_16_1,cyclic_2_1,complete_1,pipeline,unroll_2,unroll_4,unroll_16,pipeline,unroll,2.0,0.9648141884406535,False
workload_440.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06155,55,11,1,1,2,block_32_1,cyclic_4_1,cyclic_4_1,cyclic_2_1,complete_1,pipeline_1,pipeline,pipeline,unroll_2,unroll,pipeline,3.75,0.9049272028865573,False
workload_441.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06152,57,2,1,1,5,block_2_1,cyclic_8_1,cyclic_32_1,cyclic_4_1,complete_1,unroll_2,unroll_2,unroll_8,unroll_2,unroll,pipeline_1,2.25,0.9561273577055976,False
workload_442.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06149,57,2,1,1,3,block_2_1,cyclic_64_1,block_4_1,cyclic_4_1,complete_1,pipeline_1,unroll_2,unroll_8,unroll_4,unroll,unroll,1.75,0.973544867884019,False
workload_443.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06149,59,3,1,1,3,block_2_1,cyclic_4_1,cyclic_16_1,cyclic_32_1,complete_1,pipeline_1,unroll_2,unroll_32,unroll_8,unroll,unroll,2.0,0.9648141884406535,False
workload_444.cpp,xczu7ev-ffvc1156-2-e,10.0,0.0615,62,3,1,1,3,cyclic_2_1,cyclic_4_1,cyclic_16_1,cyclic_32_1,complete_1,unroll_32,unroll_2,unroll_32,unroll_4,unroll,unroll,2.0,0.9648141884049174,False
workload_445.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06149,65,1,1,4,7,cyclic_2_1,cyclic_128_1,cyclic_32_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_16,unroll_8,pipeline,pipeline_1,3.25,0.9218185256885355,False
workload_446.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06149,65,1,1,2,5,block_2_1,cyclic_128_1,block_4_1,cyclic_32_1,complete_1,pipeline_1,unroll_2,unroll_16,unroll_8,unroll,unroll,2.25,0.9561273579616018,False
workload_447.cpp,xczu7ev-ffvc1156-2-e,10.0,0.0615,65,1,1,5,8,cyclic_2_1,cyclic_4_1,block_64_1,cyclic_32_1,complete_1,unroll_32,unroll_2,unroll_8,unroll_4,unroll,unroll,3.75,0.9049272033253494,False
workload_448.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06149,53,2,1,1,2,cyclic_2_1,cyclic_4_1,block_4_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_4,unroll_16,pipeline,unroll,1.5,0.9823193962916987,False
workload_449.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06152,53,2,1,1,1,block_2_1,cyclic_4_1,block_4_1,block_4_1,complete_1,unroll_2,unroll_2,pipeline_1,unroll_2,pipeline,unroll,1.25,0.9911377723577618,False
workload_450.cpp,xczu7ev-ffvc1156-2-e,10.0,0.0615,59,7,1,1,3,cyclic_2_1,cyclic_8_1,block_8_1,cyclic_16_1,complete_1,unroll_32,unroll_2,unroll_16,unroll_4,unroll,unroll,3.0,0.9303299602928229,False
workload_451.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06152,69,1,1,3,6,cyclic_2_1,cyclic_128_1,cyclic_64_1,cyclic_64_1,complete_1,pipeline,unroll_2,unroll_16,unroll_2,unroll,unroll,2.75,0.9388852437154314,False
workload_452.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06152,61,1,1,1,3,block_2_1,cyclic_4_1,cyclic_64_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_4,unroll_8,pipeline,unroll,1.5,0.9823193956419721,False
workload_453.cpp,xczu7ev-ffvc1156-2-e,10.0,0.0615,73,14,1,1,9,block_32_1,cyclic_4_1,block_4_1,cyclic_16_1,complete_1,unroll_32,unroll_2,unroll_16,unroll_8,unroll,unroll,6.25,0.8231015294372577,False
workload_454.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06152,68,1,1,2,6,cyclic_2_1,cyclic_64_1,block_4_1,cyclic_32_1,complete_1,pipeline_1,unroll_2,unroll_64,unroll_2,pipeline,unroll,2.5,0.947484376234607,False
workload_455.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06149,78,2,1,2,4,block_2_1,cyclic_4_1,cyclic_128_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,unroll_16,unroll_8,unroll,unroll,2.25,0.9561273579616018,False
workload_456.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06149,89,1,1,5,12,cyclic_2_1,cyclic_128_1,cyclic_128_1,cyclic_2_1,complete_1,pipeline,unroll_2,unroll_16,unroll_8,unroll,pipeline_1,4.75,0.8716707462083564,False
workload_457.cpp,xczu7ev-ffvc1156-2-e,10.0,0.0615,93,1,1,6,18,block_64_1,cyclic_4_1,block_32_1,cyclic_32_1,complete_1,unroll_32,unroll_2,unroll_16,unroll_8,unroll,unroll,6.5,0.8151601313518598,False
workload_458.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06149,51,1,1,1,2,cyclic_2_1,cyclic_4_1,block_4_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,pipeline,unroll_8,pipeline,pipeline,1.25,0.9911377736636922,False
workload_459.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06149,51,3,1,1,2,block_2_1,block_4_1,cyclic_4_1,block_4_1,complete_1,pipeline,unroll_2,unroll_8,unroll_8,pipeline,pipeline,1.75,0.973544867884019,False
workload_460.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06152,60,1,1,6,7,block_2_1,cyclic_64_1,cyclic_4_1,block_64_1,complete_1,pipeline_1,unroll_2,unroll_8,unroll_2,pipeline,unroll,3.75,0.9049272032250542,False
workload_461.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06152,51,4,1,1,4,block_2_1,cyclic_8_1,cyclic_16_1,cyclic_2_1,complete_1,pipeline,unroll_2,pipeline_1,unroll_2,unroll,pipeline_1,2.5,0.947484376234607,False
workload_462.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06149,52,2,1,1,2,block_2_1,block_4_1,cyclic_4_1,cyclic_2_1,complete_1,pipeline,unroll_2,unroll_32,unroll_8,unroll,unroll,1.5,0.9823193962916987,False
workload_463.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06149,59,2,1,1,8,block_4_1,cyclic_8_1,cyclic_4_1,block_64_1,complete_1,pipeline,unroll_2,unroll_4,unroll_8,unroll,pipeline_1,3.0,0.930329960310331,False
workload_464.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06149,53,2,1,1,4,cyclic_2_1,cyclic_8_1,block_2_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,unroll_4,unroll_8,unroll,pipeline_1,2.0,0.9648141884406535,False
workload_465.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06152,67,1,1,2,11,block_2_1,block_128_1,block_4_1,block_4_1,complete_1,unroll_2,unroll_4,pipeline_1,unroll_2,pipeline,unroll,3.75,0.9049272032250542,False
workload_466.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06152,67,1,2,3,8,block_64_1,cyclic_64_1,cyclic_4_1,cyclic_32_1,complete_1,pipeline_1,pipeline,unroll_64,unroll_8,unroll,pipeline_1,3.5,0.9133509399062907,False
workload_467.cpp,xczu7ev-ffvc1156-2-e,10.0,0.0615,56,2,1,1,3,block_2_1,cyclic_8_1,cyclic_32_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_8,unroll_32,unroll,unroll,1.75,0.973544867836131,False
workload_468.cpp,xczu7ev-ffvc1156-2-e,10.0,0.0615,56,5,1,1,3,cyclic_2_1,cyclic_4_1,block_4_1,cyclic_16_1,complete_1,unroll_32,unroll_2,unroll_16,unroll_8,unroll,unroll,2.5,0.94748437642328,False
workload_469.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06152,54,3,1,1,3,cyclic_2_1,cyclic_64_1,cyclic_16_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,unroll_4,unroll_2,pipeline,unroll,2.0,0.9648141881190289,False
workload_470.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06149,62,3,1,2,4,block_2_1,cyclic_128_1,cyclic_16_1,cyclic_2_1,complete_1,pipeline,unroll_2,unroll_16,unroll_16,unroll,unroll,2.5,0.947484376446864,False
workload_471.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06152,54,3,1,1,5,cyclic_2_1,block_16_1,cyclic_4_1,cyclic_2_1,complete_1,pipeline,unroll_2,unroll_32,unroll_2,unroll,pipeline,2.5,0.947484376234607,False
workload_472.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06149,52,6,1,1,2,block_2_1,cyclic_4_1,cyclic_16_1,cyclic_16_1,complete_1,pipeline,unroll_2,unroll_16,unroll_8,unroll,unroll,2.5,0.947484376446864,False
workload_473.cpp,xczu7ev-ffvc1156-2-e,10.0,0.06152,49,1,1,1,1,cyclic_2_1,cyclic_4_1,block_4_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,pipeline,unroll_2,pipeline,pipeline_1,1.0,0.9999951710041658,False
workload_474.cpp,xczu7ev-ffvc1156-2-e,10.0,0.0615,93,1,1,2,6,cyclic_2_1,cyclic_8_1,cyclic_128_1,cyclic_32_1,complete_1,unroll_32,unroll_2,unroll_32,unroll_4,unroll,unroll,2.5,0.94748437642328,False
