Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,InnerLoop_1_1,InnerLoop_2_1,Area,Weight,is_pareto
workload_1605.cpp,xczu7ev-ffvc1156-2-e,5.0,8.44801,762,10,25,28,62,block_32_1,cyclic_64_1,complete_1,unroll_64,pipeline_1,pipeline_1,pipeline_1,pipeline,pipeline,31.25,0.5386878046936892,False
workload_1606.cpp,xczu7ev-ffvc1156-2-e,5.0,8.396825,1646,1,51,54,87,cyclic_128_1,cyclic_32_1,complete_1,unroll_64,unroll_16,unroll_16,pipeline,pipeline,pipeline_1,48.25,0.3360195150358989,False
workload_1607.cpp,xczu7ev-ffvc1156-2-e,5.0,9.24673,1720,2,12,31,54,block_64_1,block_8_1,complete_1,unroll_16,pipeline,pipeline_1,pipeline_1,pipeline,pipeline,24.75,0.6202702939261555,False
workload_1608.cpp,xczu7ev-ffvc1156-2-e,5.0,10.49601,2224,11,6,24,43,cyclic_32_1,block_4_1,complete_1,unroll_32,pipeline_1,pipeline,pipeline,pipeline,pipeline,21.0,0.665255343288172,False
workload_1609.cpp,xczu7ev-ffvc1156-2-e,5.0,10.485785,2806,1,6,26,45,cyclic_64_1,block_4_1,complete_1,unroll_64,unroll_16,unroll_16,pipeline,pipeline,pipeline_1,19.5,0.6870322326333085,False
workload_1610.cpp,xczu7ev-ffvc1156-2-e,5.0,16.190105,61,5,1,1,4,block_16_1,cyclic_2_1,complete_1,unroll_16,pipeline_1,pipeline_1,unroll_64,pipeline_1,pipeline_1,2.75,0.8796129071997226,False
workload_1611.cpp,xczu7ev-ffvc1156-2-e,5.0,16.19121,76,5,1,1,8,block_16_1,cyclic_2_1,complete_1,unroll_64,pipeline_1,unroll_64,unroll_64,pipeline,unroll,3.75,0.8708677639022812,False
workload_1612.cpp,xczu7ev-ffvc1156-2-e,5.0,94.444505,79,5,1,2,6,cyclic_32_1,cyclic_32_1,complete_1,unroll_32,unroll_16,unroll_8,unroll_32,pipeline,pipeline,3.5,0.16156921338671726,False
workload_1613.cpp,xczu7ev-ffvc1156-2-e,5.0,16.43777,56,1,1,1,3,block_4_1,cyclic_64_1,complete_1,unroll_16,pipeline,pipeline,unroll_16,pipeline_1,unroll,1.5,0.8860862334984992,False
workload_1614.cpp,xczu7ev-ffvc1156-2-e,5.0,15.94497,127,1,1,2,16,block_64_1,cyclic_2_1,complete_1,unroll_64,pipeline_1,pipeline_1,unroll_32,pipeline,pipeline_1,5.0,0.8594074162138616,False
workload_1615.cpp,xczu7ev-ffvc1156-2-e,5.0,15.94497,127,1,1,2,16,block_64_1,cyclic_2_1,complete_1,unroll_64,pipeline_1,pipeline_1,unroll_32,pipeline,unroll,5.0,0.8594074162138616,False
workload_1616.cpp,xczu7ev-ffvc1156-2-e,5.0,9.06753,53,1,1,1,2,cyclic_2_1,block_4_1,complete_1,unroll_64,pipeline_1,pipeline,unroll_8,pipeline_1,unroll,1.25,0.9936189430101617,False
workload_1617.cpp,xczu7ev-ffvc1156-2-e,5.0,16.43777,50,1,1,1,1,block_4_1,cyclic_4_1,complete_1,unroll_16,pipeline,pipeline,unroll_16,pipeline,pipeline,1.0,0.8867672955279996,False
workload_1618.cpp,xczu7ev-ffvc1156-2-e,5.0,100.02529,74,1,1,2,4,block_4_1,cyclic_32_1,complete_1,unroll_32,unroll_16,unroll_8,unroll_32,pipeline,pipeline_1,2.0,0.14153689267396577,False
workload_1619.cpp,xczu7ev-ffvc1156-2-e,5.0,95.58273,54,1,1,1,2,cyclic_2_1,block_2_1,complete_1,unroll_64,unroll_4,pipeline,unroll_16,pipeline,pipeline_1,1.25,0.15774145226433997,False
workload_1620.cpp,xczu7ev-ffvc1156-2-e,5.0,16.11009,114,1,1,1,16,block_64_1,cyclic_4_1,complete_1,unroll_64,pipeline_1,pipeline,unroll_16,pipeline_1,unroll,4.75,0.8605751135450468,False
workload_1621.cpp,xczu7ev-ffvc1156-2-e,5.0,16.437785,62,1,1,1,4,block_64_1,block_4_1,complete_1,unroll_2,pipeline,pipeline,unroll_16,pipeline,unroll,1.75,0.8847796535888618,False
workload_1622.cpp,xczu7ev-ffvc1156-2-e,5.0,8.48897,701,10,25,28,60,block_32_1,cyclic_32_1,complete_1,unroll_64,pipeline_1,pipeline_1,pipeline_1,pipeline,pipeline,30.75,0.5450318913992866,False
workload_1623.cpp,xczu7ev-ffvc1156-2-e,5.0,13.404185,751,1,1,6,34,cyclic_2_1,cyclic_32_1,complete_1,unroll_64,unroll_16,pipeline,pipeline,pipeline_1,pipeline_1,10.5,0.802482829779756,False
workload_1624.cpp,xczu7ev-ffvc1156-2-e,5.0,8.44801,816,10,25,28,62,block_32_1,cyclic_64_1,complete_1,unroll_16,unroll_8,pipeline_1,pipeline_1,pipeline_1,pipeline,31.25,0.5386878046936892,False
workload_1625.cpp,xczu7ev-ffvc1156-2-e,5.0,8.33537,866,1,51,55,87,block_64_1,cyclic_64_1,complete_1,unroll_64,unroll_8,pipeline_1,pipeline_1,pipeline,pipeline_1,48.5,0.3314082449545753,False
workload_1626.cpp,xczu7ev-ffvc1156-2-e,5.0,100.16897,88,10,1,1,12,block_32_1,block_2_1,complete_1,unroll_64,unroll_8,pipeline_1,unroll_32,pipeline,pipeline,6.0,0.1388353987290949,False
workload_1627.cpp,xczu7ev-ffvc1156-2-e,5.0,8.33537,852,1,51,55,87,block_64_1,cyclic_64_1,complete_1,unroll_64,pipeline_1,pipeline,pipeline,pipeline_1,unroll,48.5,0.3314082449545753,False
workload_1628.cpp,xczu7ev-ffvc1156-2-e,5.0,16.43777,71,1,1,1,10,block_64_1,cyclic_2_1,complete_1,unroll_16,pipeline,pipeline,unroll_16,pipeline_1,pipeline_1,3.25,0.872335838357677,False
workload_1629.cpp,xczu7ev-ffvc1156-2-e,5.0,16.19009,61,7,1,1,4,block_16_1,block_8_1,complete_1,unroll_16,pipeline,pipeline,unroll_64,pipeline,unroll,3.25,0.8756411866903413,False
workload_1630.cpp,xczu7ev-ffvc1156-2-e,5.0,96.07425,53,1,1,1,2,cyclic_2_1,cyclic_32_1,complete_1,unroll_16,unroll_4,pipeline,unroll_16,pipeline,pipeline_1,1.25,0.15582718905363002,False
workload_1631.cpp,xczu7ev-ffvc1156-2-e,5.0,95.091225,66,1,1,1,3,cyclic_2_1,block_4_1,complete_1,unroll_64,unroll_16,pipeline,unroll_16,pipeline_1,unroll,1.5,0.15967209952798767,False
workload_1632.cpp,xczu7ev-ffvc1156-2-e,5.0,8.488985,829,10,25,30,59,cyclic_32_1,cyclic_64_1,complete_1,unroll_64,pipeline,pipeline,pipeline,pipeline,pipeline_1,31.0,0.5417430747176287,False
workload_1633.cpp,xczu7ev-ffvc1156-2-e,5.0,15.944985,137,1,1,2,17,block_64_1,cyclic_32_1,complete_1,unroll_64,pipeline,pipeline,unroll_32,pipeline,pipeline,5.25,0.8561870648341496,False
workload_1634.cpp,xczu7ev-ffvc1156-2-e,5.0,8.44801,820,10,25,28,62,block_32_1,cyclic_64_1,complete_1,unroll_64,pipeline,unroll_2,pipeline,pipeline,pipeline,31.25,0.5386878046936892,False
workload_1635.cpp,xczu7ev-ffvc1156-2-e,5.0,16.11009,113,1,1,1,16,block_64_1,cyclic_2_1,complete_1,unroll_64,pipeline,pipeline,unroll_16,pipeline,pipeline_1,4.75,0.8605751135450468,False
workload_1636.cpp,xczu7ev-ffvc1156-2-e,5.0,99.84257,146,1,1,2,24,block_64_1,block_2_1,complete_1,unroll_64,unroll_16,pipeline,unroll_16,pipeline_1,unroll,7.0,0.13938396782524154,False
workload_1638.cpp,xczu7ev-ffvc1156-2-e,5.0,8.488985,695,10,25,29,58,cyclic_32_1,cyclic_32_1,complete_1,unroll_2,pipeline,pipeline,pipeline,pipeline,pipeline,30.5,1.0,True
workload_1639.cpp,xczu7ev-ffvc1156-2-e,5.0,99.842585,144,1,1,2,23,block_64_1,block_4_1,complete_1,unroll_64,unroll_16,pipeline,unroll_16,pipeline_1,pipeline_1,6.75,0.13951896432792163,False
workload_1640.cpp,xczu7ev-ffvc1156-2-e,5.0,15.309785,576,1,1,2,28,block_128_1,cyclic_2_1,complete_1,unroll_64,pipeline_1,unroll_8,unroll_32,pipeline,pipeline,8.0,0.823792408420653,False
workload_1641.cpp,xczu7ev-ffvc1156-2-e,5.0,8.49921,701,10,25,29,58,cyclic_32_1,cyclic_32_1,complete_1,unroll_64,pipeline,pipeline,pipeline,pipeline,pipeline_1,30.5,0.5482209161394345,False
workload_1642.cpp,xczu7ev-ffvc1156-2-e,5.0,8.437785,829,10,25,28,62,block_32_1,cyclic_64_1,complete_1,unroll_64,unroll_8,pipeline_1,pipeline,pipeline,pipeline,31.25,1.0,True
workload_1643.cpp,xczu7ev-ffvc1156-2-e,5.0,15.28961,622,1,1,3,30,block_128_1,block_64_1,complete_1,unroll_64,pipeline,pipeline_1,unroll_32,pipeline,unroll,8.75,0.8127385372714157,False
workload_1646.cpp,xczu7ev-ffvc1156-2-e,5.0,10.41409,3197,11,6,24,45,block_32_1,cyclic_4_1,complete_1,unroll_64,pipeline_1,pipeline,pipeline,pipeline,unroll,21.5,0.658629077993756,False
workload_1648.cpp,xczu7ev-ffvc1156-2-e,5.0,9.06369,53,1,1,1,2,cyclic_2_1,block_2_1,complete_1,unroll_16,pipeline,pipeline,unroll_32,pipeline_1,pipeline_1,1.25,0.993668321259629,False
workload_1649.cpp,xczu7ev-ffvc1156-2-e,5.0,8.737305,58,6,1,1,3,cyclic_32_1,block_4_1,complete_1,unroll_64,pipeline,pipeline,unroll_16,pipeline_1,pipeline,2.75,0.9711233586858988,False
workload_1650.cpp,xczu7ev-ffvc1156-2-e,5.0,16.19009,60,5,1,1,4,block_16_1,cyclic_2_1,complete_1,unroll_16,pipeline_1,pipeline_1,unroll_64,pipeline_1,pipeline_1,2.75,0.8796131137690237,False
workload_1651.cpp,xczu7ev-ffvc1156-2-e,5.0,100.17025,65,1,1,1,3,block_4_1,cyclic_4_1,complete_1,unroll_16,unroll_16,pipeline,unroll_16,pipeline,unroll,1.5,0.14111746179441656,False
workload_1652.cpp,xczu7ev-ffvc1156-2-e,5.0,16.27265,78,1,1,1,4,block_64_1,block_4_1,complete_1,unroll_2,pipeline,pipeline_1,unroll_32,pipeline_1,pipeline_1,1.75,0.8871246045603436,False
workload_1653.cpp,xczu7ev-ffvc1156-2-e,5.0,16.43777,51,1,1,1,1,block_4_1,cyclic_2_1,complete_1,unroll_16,pipeline,pipeline,unroll_16,pipeline_1,unroll,1.0,0.8867672955279996,False
workload_1654.cpp,xczu7ev-ffvc1156-2-e,5.0,8.98113,55,1,1,1,2,cyclic_2_1,cyclic_2_1,complete_1,unroll_16,pipeline,pipeline,unroll_64,pipeline_1,pipeline_1,1.25,0.9947302835882684,False
workload_1655.cpp,xczu7ev-ffvc1156-2-e,5.0,15.86241,144,1,1,2,17,block_64_1,block_2_1,complete_1,unroll_64,pipeline_1,pipeline,unroll_64,pipeline_1,unroll,5.25,0.8571364451895297,False
workload_1656.cpp,xczu7ev-ffvc1156-2-e,5.0,16.191225,177,1,1,2,9,block_128_1,cyclic_2_1,complete_1,unroll_2,pipeline,unroll_64,unroll_64,pipeline,unroll,3.25,0.8756260538263696,False
workload_1657.cpp,xczu7ev-ffvc1156-2-e,5.0,15.94497,133,1,1,2,16,block_64_1,cyclic_2_1,complete_1,unroll_64,pipeline_1,pipeline,unroll_32,pipeline_1,pipeline_1,5.0,0.8594074162138616,False
workload_1658.cpp,xczu7ev-ffvc1156-2-e,5.0,16.292825,66,6,1,1,7,block_16_1,block_4_1,complete_1,unroll_64,pipeline_1,unroll_8,unroll_32,pipeline,unroll,3.75,0.8695591126066863,False
workload_1659.cpp,xczu7ev-ffvc1156-2-e,5.0,95.255065,59,1,1,1,2,cyclic_2_1,cyclic_2_1,complete_1,unroll_64,unroll_8,pipeline,unroll_16,pipeline,pipeline_1,1.25,0.15903549484825805,False
workload_1660.cpp,xczu7ev-ffvc1156-2-e,5.0,100.98945,117,1,1,1,16,block_64_1,cyclic_4_1,complete_1,unroll_64,unroll_2,pipeline,unroll_16,pipeline_1,unroll,4.75,0.1372256459578227,False
workload_1661.cpp,xczu7ev-ffvc1156-2-e,5.0,16.19009,251,1,1,3,18,block_128_1,cyclic_64_1,complete_1,unroll_16,pipeline_1,pipeline,unroll_64,pipeline,pipeline_1,5.75,0.8468035054343356,False
workload_1662.cpp,xczu7ev-ffvc1156-2-e,5.0,15.94497,132,1,1,2,16,block_64_1,cyclic_2_1,complete_1,unroll_64,pipeline_1,pipeline,unroll_32,pipeline,unroll,5.0,0.8594074162138616,False
workload_1663.cpp,xczu7ev-ffvc1156-2-e,5.0,8.737305,53,1,1,1,2,cyclic_2_1,block_4_1,complete_1,unroll_64,pipeline,pipeline,unroll_16,pipeline_1,pipeline_1,1.25,0.9978702652641542,False
workload_1664.cpp,xczu7ev-ffvc1156-2-e,5.0,100.70209,55,1,1,1,2,block_4_1,cyclic_2_1,complete_1,unroll_16,unroll_4,unroll_8,unroll_16,pipeline,unroll,1.25,0.13938587878045622,False
workload_1665.cpp,xczu7ev-ffvc1156-2-e,5.0,16.190105,72,5,1,1,5,block_16_1,cyclic_32_1,complete_1,unroll_16,pipeline,pipeline,unroll_64,pipeline,pipeline,3.0,0.8777360361902651,False
workload_1666.cpp,xczu7ev-ffvc1156-2-e,5.0,8.489625,59,1,1,1,3,cyclic_2_1,block_4_1,complete_1,unroll_64,pipeline_1,pipeline_1,unroll_64,pipeline,pipeline_1,1.5,0.9954337859125861,False
workload_1667.cpp,xczu7ev-ffvc1156-2-e,5.0,16.27265,80,5,1,2,8,block_16_1,cyclic_64_1,complete_1,unroll_64,pipeline_1,pipeline_1,unroll_32,pipeline_1,unroll,4.0,0.8672141481257117,False
workload_1668.cpp,xczu7ev-ffvc1156-2-e,5.0,8.57217,57,1,1,1,2,cyclic_2_1,cyclic_2_1,complete_1,unroll_64,pipeline_1,pipeline_1,unroll_32,pipeline,unroll,1.25,1.0,True
workload_1669.cpp,xczu7ev-ffvc1156-2-e,5.0,104.934425,48,1,1,1,1,cyclic_2_1,cyclic_4_1,complete_1,unroll_2,unroll_2,unroll_2,unroll_2,pipeline_1,pipeline,1.0,0.12685398196188657,False
workload_1670.cpp,xczu7ev-ffvc1156-2-e,5.0,16.43777,54,7,1,1,3,block_16_1,block_8_1,complete_1,unroll_16,pipeline,pipeline,unroll_16,pipeline,unroll,3.0,0.8743763599025101,False
workload_1671.cpp,xczu7ev-ffvc1156-2-e,5.0,15.309785,592,1,1,2,28,block_128_1,block_2_1,complete_1,unroll_64,pipeline_1,unroll_8,unroll_32,pipeline_1,pipeline,8.0,0.823792408420653,False
workload_1672.cpp,xczu7ev-ffvc1156-2-e,5.0,15.28961,592,1,1,2,28,block_128_1,block_4_1,complete_1,unroll_64,pipeline_1,pipeline,unroll_32,pipeline,unroll,8.0,0.8239877420118881,False
workload_1673.cpp,xczu7ev-ffvc1156-2-e,5.0,95.255065,63,1,1,1,3,cyclic_2_1,cyclic_32_1,complete_1,unroll_64,unroll_8,pipeline,unroll_16,pipeline,pipeline_1,1.5,0.15901978741741246,False
workload_1674.cpp,xczu7ev-ffvc1156-2-e,5.0,15.94497,130,1,1,2,16,block_64_1,cyclic_2_1,complete_1,unroll_64,pipeline_1,pipeline,unroll_32,pipeline_1,unroll,5.0,0.8594074162138616,False
workload_1675.cpp,xczu7ev-ffvc1156-2-e,5.0,16.191225,64,5,1,1,3,block_16_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_64,unroll_64,pipeline,pipeline_1,2.5,0.8812339810223475,False
workload_1676.cpp,xczu7ev-ffvc1156-2-e,5.0,16.11009,115,1,1,1,16,block_64_1,cyclic_4_1,complete_1,unroll_64,pipeline_1,pipeline_1,unroll_16,pipeline,pipeline_1,4.75,0.8605751135450468,False
workload_1677.cpp,xczu7ev-ffvc1156-2-e,5.0,15.45473,545,1,1,2,28,block_128_1,cyclic_2_1,complete_1,unroll_64,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll,8.0,0.8223857436428436,False
workload_1678.cpp,xczu7ev-ffvc1156-2-e,5.0,8.478745,707,10,25,28,60,block_32_1,cyclic_32_1,complete_1,unroll_64,unroll_16,pipeline,pipeline,pipeline,pipeline_1,30.75,1.0,True
workload_1679.cpp,xczu7ev-ffvc1156-2-e,5.0,13.404185,747,1,1,6,34,cyclic_2_1,cyclic_32_1,complete_1,unroll_2,unroll_16,pipeline,pipeline,pipeline,unroll,10.5,0.802482829779756,False
workload_1680.cpp,xczu7ev-ffvc1156-2-e,5.0,8.437785,824,10,25,28,62,block_32_1,cyclic_64_1,complete_1,unroll_32,unroll_8,pipeline_1,pipeline,pipeline,pipeline,31.25,1.0,True
workload_1681.cpp,xczu7ev-ffvc1156-2-e,5.0,8.325145,728,1,51,54,81,cyclic_64_1,cyclic_32_1,complete_1,unroll_64,unroll_16,unroll_16,pipeline,pipeline_1,pipeline_1,46.75,1.0,True
workload_1682.cpp,xczu7ev-ffvc1156-2-e,5.0,8.49921,668,10,25,29,58,cyclic_32_1,cyclic_32_1,complete_1,unroll_32,pipeline_1,pipeline_1,pipeline_1,pipeline,pipeline,30.5,0.5482209161394345,False
workload_1683.cpp,xczu7ev-ffvc1156-2-e,5.0,8.488985,691,10,25,29,58,cyclic_32_1,cyclic_32_1,complete_1,unroll_64,pipeline_1,pipeline,pipeline,pipeline,pipeline,30.5,1.0,True
workload_1684.cpp,xczu7ev-ffvc1156-2-e,5.0,8.48897,641,10,25,28,60,block_32_1,cyclic_32_1,complete_1,unroll_2,pipeline,pipeline_1,pipeline_1,pipeline,pipeline,30.75,0.5450318913992866,False
workload_1686.cpp,xczu7ev-ffvc1156-2-e,5.0,10.485785,2975,1,6,26,45,cyclic_64_1,block_4_1,complete_1,unroll_64,unroll_16,pipeline,pipeline,pipeline,pipeline_1,19.5,0.6870322326333085,False
workload_1687.cpp,xczu7ev-ffvc1156-2-e,5.0,8.48961,57,1,1,1,3,cyclic_2_1,cyclic_4_1,complete_1,unroll_64,pipeline_1,pipeline_1,unroll_64,pipeline,pipeline_1,1.5,1.0,True
workload_1688.cpp,xczu7ev-ffvc1156-2-e,5.0,16.29281,58,1,1,1,3,block_4_1,block_2_1,complete_1,unroll_64,pipeline,unroll_8,unroll_32,pipeline,unroll,1.5,0.8881715223309141,False
workload_1689.cpp,xczu7ev-ffvc1156-2-e,5.0,95.756185,61,1,1,1,2,cyclic_2_1,block_4_1,complete_1,unroll_64,unroll_8,unroll_8,unroll_16,pipeline,pipeline_1,1.25,0.15706223378987916,False
workload_1690.cpp,xczu7ev-ffvc1156-2-e,5.0,94.92609,66,1,1,1,3,cyclic_2_1,block_4_1,complete_1,unroll_64,unroll_16,pipeline,unroll_32,pipeline_1,pipeline_1,1.5,0.16033319505091825,False
workload_1691.cpp,xczu7ev-ffvc1156-2-e,5.0,16.27265,81,10,1,1,10,block_32_1,block_2_1,complete_1,unroll_64,pipeline_1,pipeline,unroll_32,pipeline_1,pipeline,5.5,0.8491719025439176,False
workload_1692.cpp,xczu7ev-ffvc1156-2-e,5.0,104.934425,50,10,1,1,2,block_32_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_2,unroll_2,pipeline_1,pipeline,3.5,0.12642797989998683,False
workload_1693.cpp,xczu7ev-ffvc1156-2-e,5.0,16.11009,120,1,1,1,16,block_64_1,cyclic_4_1,complete_1,unroll_64,pipeline_1,pipeline,unroll_16,pipeline,pipeline_1,4.75,0.8605751135450468,False
workload_1694.cpp,xczu7ev-ffvc1156-2-e,5.0,95.09121,66,1,1,1,3,cyclic_2_1,block_4_1,complete_1,unroll_64,unroll_16,pipeline,unroll_16,pipeline_1,pipeline_1,1.5,0.15967215941306326,False
workload_1695.cpp,xczu7ev-ffvc1156-2-e,5.0,96.09409,53,1,1,1,1,cyclic_2_1,block_2_1,complete_1,unroll_16,unroll_4,unroll_16,unroll_16,pipeline_1,pipeline_1,1.0,0.15575062655633334,False
workload_1696.cpp,xczu7ev-ffvc1156-2-e,5.0,16.292825,164,1,1,2,17,block_128_1,cyclic_2_1,complete_1,unroll_16,pipeline_1,unroll_8,unroll_32,pipeline_1,pipeline,5.25,0.8521673249933346,False
workload_1697.cpp,xczu7ev-ffvc1156-2-e,5.0,8.737305,55,5,1,1,3,cyclic_32_1,cyclic_2_1,complete_1,unroll_64,pipeline,pipeline,unroll_16,pipeline_1,pipeline_1,2.5,0.9755768321200943,False
workload_1698.cpp,xczu7ev-ffvc1156-2-e,5.0,16.11009,116,1,1,1,16,block_64_1,block_2_1,complete_1,unroll_64,pipeline_1,pipeline,unroll_16,pipeline_1,pipeline_1,4.75,0.8605751135450468,False
workload_1699.cpp,xczu7ev-ffvc1156-2-e,5.0,16.19009,89,10,1,1,10,block_32_1,block_2_1,complete_1,unroll_64,pipeline_1,pipeline,unroll_64,pipeline,unroll,5.5,0.8501129211431436,False
workload_1700.cpp,xczu7ev-ffvc1156-2-e,5.0,16.43777,51,2,1,1,1,block_4_1,block_4_1,complete_1,unroll_16,pipeline,pipeline,unroll_16,pipeline_1,unroll,1.25,0.8867530500269212,False
workload_1701.cpp,xczu7ev-ffvc1156-2-e,5.0,15.28961,597,1,1,2,28,block_128_1,block_2_1,complete_1,unroll_64,pipeline_1,pipeline,unroll_32,pipeline_1,unroll,8.0,0.8239877420118881,False
workload_1702.cpp,xczu7ev-ffvc1156-2-e,5.0,15.289625,584,1,1,2,28,block_128_1,cyclic_2_1,complete_1,unroll_64,pipeline_1,pipeline,unroll_32,pipeline,pipeline,8.0,0.8239875968245626,False
workload_1703.cpp,xczu7ev-ffvc1156-2-e,5.0,8.325145,733,1,51,54,81,cyclic_64_1,cyclic_32_1,complete_1,unroll_64,unroll_16,pipeline,pipeline,pipeline,pipeline_1,46.75,1.0,True
workload_1704.cpp,xczu7ev-ffvc1156-2-e,5.0,15.454745,566,1,1,3,29,block_128_1,cyclic_64_1,complete_1,unroll_64,pipeline_1,pipeline,unroll_16,pipeline_1,unroll,8.5,0.8149295326706616,False
workload_1705.cpp,xczu7ev-ffvc1156-2-e,5.0,8.366105,740,1,51,56,87,block_64_1,cyclic_32_1,complete_1,unroll_64,unroll_16,pipeline,pipeline,pipeline_1,pipeline_1,48.75,0.32683970164358755,False
workload_1706.cpp,xczu7ev-ffvc1156-2-e,5.0,16.27265,92,10,1,1,11,block_32_1,block_32_1,complete_1,unroll_64,pipeline_1,pipeline_1,unroll_32,pipeline,pipeline,5.75,0.8458773527141753,False
workload_1707.cpp,xczu7ev-ffvc1156-2-e,5.0,8.325145,762,1,51,54,81,cyclic_64_1,cyclic_32_1,complete_1,unroll_64,unroll_16,unroll_16,pipeline,pipeline_1,unroll,46.75,1.0,True
workload_1708.cpp,xczu7ev-ffvc1156-2-e,5.0,13.41441,785,1,1,6,34,cyclic_2_1,cyclic_32_1,complete_1,unroll_16,unroll_2,pipeline,pipeline,pipeline,pipeline_1,10.5,0.8023974952419661,False
workload_1709.cpp,xczu7ev-ffvc1156-2-e,5.0,16.190105,62,5,1,1,4,block_16_1,cyclic_2_1,complete_1,unroll_16,pipeline_1,pipeline_1,unroll_64,pipeline_1,unroll,2.75,0.8796129071997226,False
workload_1710.cpp,xczu7ev-ffvc1156-2-e,5.0,94.598425,74,5,1,1,6,cyclic_32_1,cyclic_2_1,complete_1,unroll_32,unroll_16,pipeline,unroll_32,pipeline,pipeline,3.25,0.1610921931817721,False
workload_1711.cpp,xczu7ev-ffvc1156-2-e,5.0,101.070585,70,6,1,1,4,block_16_1,block_4_1,complete_1,unroll_2,unroll_2,unroll_64,unroll_64,pipeline,pipeline_1,3.0,0.13786957603506345,False
workload_1712.cpp,xczu7ev-ffvc1156-2-e,5.0,8.488985,708,10,25,29,58,cyclic_32_1,cyclic_32_1,complete_1,unroll_64,unroll_16,pipeline_1,pipeline,pipeline,pipeline_1,30.5,1.0,True
workload_1713.cpp,xczu7ev-ffvc1156-2-e,5.0,16.19009,92,1,1,1,5,block_64_1,cyclic_2_1,complete_1,unroll_2,pipeline,pipeline_1,unroll_64,pipeline_1,pipeline_1,2.0,0.8863094189199139,False
workload_1714.cpp,xczu7ev-ffvc1156-2-e,5.0,104.10113,79,1,1,2,9,cyclic_64_1,cyclic_2_1,complete_1,unroll_2,unroll_16,pipeline_1,unroll_32,pipeline,pipeline_1,3.25,0.12877374171453587,False
workload_1715.cpp,xczu7ev-ffvc1156-2-e,5.0,8.572185,55,1,1,1,2,cyclic_2_1,block_2_1,complete_1,unroll_64,pipeline_1,pipeline,unroll_32,pipeline_1,pipeline,1.25,0.9999998064314606,False
workload_1716.cpp,xczu7ev-ffvc1156-2-e,5.0,16.191225,65,5,1,1,3,block_16_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_64,unroll_64,pipeline,pipeline,2.5,0.8812339810223475,False
workload_1717.cpp,xczu7ev-ffvc1156-2-e,5.0,14.47169,55,5,1,1,2,cyclic_32_1,cyclic_4_1,complete_1,unroll_16,pipeline,pipeline,unroll_16,pipeline,pipeline,2.25,0.9069674754816419,False
workload_1718.cpp,xczu7ev-ffvc1156-2-e,5.0,101.480345,49,1,1,1,1,cyclic_2_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_2,unroll_16,pipeline_1,pipeline,1.0,0.13690197021853573,False
workload_1719.cpp,xczu7ev-ffvc1156-2-e,5.0,14.32673,64,1,1,2,3,cyclic_64_1,cyclic_2_1,complete_1,unroll_16,pipeline,unroll_8,unroll_32,pipeline,unroll,1.75,0.9148031857042865,False
workload_1720.cpp,xczu7ev-ffvc1156-2-e,5.0,8.488985,686,10,25,29,58,cyclic_32_1,cyclic_32_1,complete_1,unroll_64,unroll_16,pipeline,pipeline,pipeline,unroll,30.5,1.0,True
workload_1721.cpp,xczu7ev-ffvc1156-2-e,5.0,99.391385,552,1,1,3,36,block_128_1,block_2_1,complete_1,unroll_64,unroll_8,unroll_8,unroll_16,pipeline,pipeline_1,10.25,0.138551781003867,False
workload_1722.cpp,xczu7ev-ffvc1156-2-e,5.0,10.711065,660,1,3,10,38,block_4_1,cyclic_32_1,complete_1,unroll_64,unroll_16,pipeline,pipeline,pipeline,pipeline_1,13.0,0.7841418501922406,False
workload_1723.cpp,xczu7ev-ffvc1156-2-e,5.0,10.711065,649,1,3,10,38,block_4_1,cyclic_32_1,complete_1,unroll_64,unroll_16,unroll_16,pipeline,pipeline,pipeline_1,13.0,0.7841418501922406,False
workload_1724.cpp,xczu7ev-ffvc1156-2-e,5.0,13.404185,837,1,1,6,35,cyclic_2_1,cyclic_64_1,complete_1,unroll_64,unroll_8,pipeline_1,pipeline,pipeline,pipeline,10.75,0.7985827794521033,False
workload_1725.cpp,xczu7ev-ffvc1156-2-e,5.0,8.366105,686,1,51,56,87,block_64_1,cyclic_32_1,complete_1,unroll_64,pipeline_1,unroll_16,pipeline,pipeline_1,pipeline_1,48.75,0.32683970164358755,False
workload_1726.cpp,xczu7ev-ffvc1156-2-e,5.0,8.396825,3538,1,51,54,90,block_128_1,cyclic_32_1,complete_1,unroll_64,pipeline,unroll_8,pipeline,pipeline,unroll,49.0,0.32231612173560015,False
workload_1727.cpp,xczu7ev-ffvc1156-2-e,5.0,8.57217,56,1,1,1,2,cyclic_2_1,block_4_1,complete_1,unroll_64,pipeline_1,pipeline,unroll_32,pipeline,unroll,1.25,1.0,True
