Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,OuterLoop_5,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,InnerLoop_1_4,InnerLoop_1_5,InnerLoop_2_1,InnerLoop_3_1,Area,Weight,is_pareto
workload_1136.cpp,xczu7ev-ffvc1156-2-e,5.0,235.364615,2101,17,1,25,74,cyclic_64_1,block_8_1,block_128_1,block_4_1,block_2_1,pipeline,unroll_4,unroll_8,unroll_16,unroll,unroll,unroll_8,unroll_16,unroll_16,unroll_32,pipeline,pipeline,29.25,0.43320205040505644,False
workload_1140.cpp,xczu7ev-ffvc1156-2-e,5.0,285.824495,1237,28,1,24,75,cyclic_64_1,block_8_1,cyclic_2_1,block_4_1,block_2_1,pipeline_1,unroll_4,pipeline_1,unroll_16,unroll,pipeline_1,unroll_8,unroll_16,unroll_2,unroll_32,pipeline,pipeline,32.0,0.36710599352504103,False
workload_1141.cpp,xczu7ev-ffvc1156-2-e,5.0,187.789055,748,17,1,18,54,cyclic_8_1,cyclic_8_1,cyclic_4_1,complete_1,block_4_1,pipeline,unroll_16,unroll_16,unroll_4,unroll_4,unroll,unroll_2,unroll_16,unroll_8,unroll_8,pipeline,unroll,22.5,0.600775335641706,False
workload_1142.cpp,xczu7ev-ffvc1156-2-e,5.0,3.53781,844,35,1,8,26,cyclic_8_1,cyclic_4_1,cyclic_64_1,block_2_1,complete_1,pipeline_1,pipeline,pipeline_1,pipeline_1,unroll_4,pipeline,unroll_4,unroll_4,pipeline,unroll_2,pipeline,pipeline_1,17.5,0.7794771077585999,False
workload_1143.cpp,xczu7ev-ffvc1156-2-e,5.0,98.87287,3058,17,1,18,24,cyclic_64_1,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_2_1,pipeline_1,pipeline,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll_8,unroll_32,unroll_8,pipeline_1,pipeline,15.0,0.8046211716326331,False
workload_1144.cpp,xczu7ev-ffvc1156-2-e,5.0,16.99935,294,56,1,3,18,cyclic_8_1,block_2_1,cyclic_16_1,block_4_1,cyclic_8_1,pipeline,unroll_4,unroll_16,unroll_8,unroll_2,unroll,pipeline,unroll_16,unroll_16,unroll_2,pipeline,unroll,19.5,0.718336065059274,False
workload_1145.cpp,xczu7ev-ffvc1156-2-e,5.0,140.83575,342,33,1,3,20,cyclic_8_1,cyclic_2_1,cyclic_4_1,cyclic_8_1,cyclic_8_1,pipeline,unroll_4,unroll,unroll_8,unroll_2,pipeline,unroll_2,unroll_4,unroll_2,unroll_8,pipeline_1,pipeline,14.25,0.7978713658878916,False
workload_1147.cpp,xczu7ev-ffvc1156-2-e,5.0,16.14137,495,35,3,10,28,cyclic_8_1,block_16_1,block_64_1,block_2_1,complete_1,pipeline,pipeline_1,pipeline,unroll_8,unroll_4,pipeline,unroll_4,unroll_4,unroll_16,unroll_2,pipeline,unroll,19.0,0.7335905926770813,False
workload_1148.cpp,xczu7ev-ffvc1156-2-e,5.0,96.45716,576,33,1,2,24,cyclic_8_1,block_8_1,block_128_1,block_4_1,block_2_1,unroll,unroll_4,pipeline,pipeline_1,unroll,pipeline_1,pipeline_1,unroll_16,unroll_16,unroll_8,pipeline,pipeline,15.0,0.8056935889141129,False
workload_1149.cpp,xczu7ev-ffvc1156-2-e,5.0,119.104945,950,40,1,6,54,cyclic_128_1,cyclic_4_1,block_128_1,complete_1,block_4_1,pipeline_1,unroll_16,pipeline_1,unroll_4,unroll,pipeline_1,pipeline,unroll_4,pipeline,pipeline,pipeline_1,pipeline_1,25.25,0.5489829099179884,False
workload_1150.cpp,xczu7ev-ffvc1156-2-e,5.0,185.53669,418,20,18,19,37,cyclic_8_1,cyclic_8_1,block_4_1,cyclic_2_1,complete_1,pipeline,unroll_2,pipeline_1,unroll_16,unroll_4,unroll,unroll_8,unroll_2,unroll_16,pipeline,pipeline_1,pipeline_1,23.5,0.5774807694004823,False
workload_1151.cpp,xczu7ev-ffvc1156-2-e,5.0,184.86607,560,16,1,2,32,cyclic_8_1,cyclic_8_1,cyclic_2_1,block_2_1,cyclic_8_1,pipeline,unroll_4,unroll_4,unroll,unroll_2,unroll,unroll_4,unroll_16,unroll_16,unroll_8,unroll,pipeline,12.75,0.7976827018372221,False
workload_1152.cpp,xczu7ev-ffvc1156-2-e,5.0,7.65248,823,45,1,16,24,cyclic_8_1,cyclic_2_1,cyclic_32_1,cyclic_4_1,block_8_1,pipeline_1,pipeline,unroll_8,unroll_2,unroll_2,pipeline,unroll_4,unroll_2,pipeline_1,unroll_2,pipeline,pipeline_1,21.5,0.6580360910695596,False
workload_1153.cpp,xczu7ev-ffvc1156-2-e,5.0,75.43161,1045,17,1,16,26,cyclic_32_1,block_2_1,block_4_1,block_2_1,complete_1,pipeline_1,pipeline,pipeline_1,unroll_16,unroll_4,pipeline_1,unroll_4,unroll_4,pipeline_1,unroll_2,pipeline,unroll,15.0,0.8145170129728616,False
workload_1154.cpp,xczu7ev-ffvc1156-2-e,5.0,115.52146,2395,40,1,6,59,cyclic_128_1,cyclic_16_1,block_128_1,block_2_1,block_4_1,pipeline_1,unroll_16,pipeline_1,unroll_4,unroll_2,pipeline,pipeline,unroll_4,unroll_16,pipeline,pipeline_1,pipeline,26.5,0.5180226152554289,False
workload_1155.cpp,xczu7ev-ffvc1156-2-e,5.0,55.126765,2540,17,1,17,25,cyclic_16_1,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_8_1,pipeline_1,pipeline,unroll_8,unroll,unroll_2,pipeline,unroll_4,unroll_4,pipeline_1,unroll_8,pipeline_1,pipeline,15.0,0.821914707672724,False
workload_1156.cpp,xczu7ev-ffvc1156-2-e,5.0,73.95694,2266,13,55,52,83,block_2_1,block_16_1,block_4_1,block_2_1,cyclic_8_1,pipeline,pipeline_1,unroll_4,unroll_4,unroll_2,pipeline,pipeline,unroll_2,unroll_16,unroll_2,pipeline,pipeline,50.75,0.12966630838892257,False
workload_1157.cpp,xczu7ev-ffvc1156-2-e,5.0,50.36911,2652,26,1,7,47,cyclic_32_1,block_32_1,cyclic_32_1,block_4_1,complete_1,pipeline_1,unroll_4,pipeline,unroll_16,unroll_2,unroll,unroll,unroll_16,pipeline_1,pipeline,unroll,unroll,20.25,0.6947434181504291,False
workload_1158.cpp,xczu7ev-ffvc1156-2-e,5.0,77.61319,3352,17,1,18,30,cyclic_64_1,cyclic_2_1,cyclic_4_1,cyclic_8_1,cyclic_2_1,pipeline,pipeline,unroll_4,pipeline_1,unroll_2,pipeline,unroll_16,unroll_4,unroll_16,unroll_2,pipeline,pipeline,16.5,0.7799085787769012,False
workload_1159.cpp,xczu7ev-ffvc1156-2-e,5.0,85.57399,445,23,1,4,33,cyclic_8_1,cyclic_2_1,cyclic_32_1,complete_1,cyclic_8_1,pipeline_1,unroll_4,pipeline,unroll_8,unroll_2,unroll,unroll_4,unroll_4,pipeline_1,unroll_8,pipeline,unroll,15.25,0.8049121514432929,False
workload_1160.cpp,xczu7ev-ffvc1156-2-e,5.0,107.548085,473,28,1,4,19,cyclic_8_1,cyclic_16_1,block_128_1,cyclic_2_1,cyclic_8_1,pipeline,unroll_16,pipeline_1,unroll_2,unroll,pipeline,pipeline,pipeline,unroll_16,pipeline,pipeline_1,pipeline_1,13.0,0.836229904389247,False
workload_1161.cpp,xczu7ev-ffvc1156-2-e,5.0,169.11772,691,18,1,4,31,block_2_1,block_64_1,cyclic_8_1,cyclic_4_1,cyclic_8_1,unroll,unroll_4,unroll,unroll_2,unroll_2,unroll,unroll_2,unroll_4,unroll_16,pipeline_1,pipeline_1,pipeline_1,13.5,0.7946748346936943,False
workload_1162.cpp,xczu7ev-ffvc1156-2-e,5.0,134.46743,694,33,1,9,52,cyclic_64_1,cyclic_4_1,cyclic_8_1,cyclic_4_1,complete_1,unroll,unroll_4,unroll,unroll_8,unroll_2,pipeline,unroll_2,unroll_4,unroll_16,unroll_2,pipeline_1,pipeline,23.75,0.5846414883251495,False
workload_1163.cpp,xczu7ev-ffvc1156-2-e,5.0,3.47013,837,35,1,8,26,cyclic_8_1,cyclic_4_1,cyclic_64_1,block_2_1,complete_1,pipeline_1,pipeline,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_4,pipeline,unroll_2,pipeline,pipeline_1,17.5,0.7794672241831831,False
workload_1164.cpp,xczu7ev-ffvc1156-2-e,5.0,3.47093,820,35,1,8,26,cyclic_8_1,cyclic_8_1,cyclic_64_1,block_2_1,cyclic_8_1,pipeline_1,pipeline,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_8,pipeline,pipeline,17.5,0.779467341577092,False
workload_1165.cpp,xczu7ev-ffvc1156-2-e,5.0,145.22735,930,16,1,2,46,cyclic_8_1,cyclic_2_1,cyclic_4_1,block_8_1,cyclic_8_1,pipeline,unroll_4,unroll_4,pipeline_1,unroll_2,unroll,unroll_16,unroll_16,unroll_16,unroll_8,pipeline,pipeline,16.25,0.7559616119919722,False
workload_1166.cpp,xczu7ev-ffvc1156-2-e,5.0,12.72423,461,56,1,3,31,cyclic_8_1,block_2_1,cyclic_32_1,block_8_1,complete_1,pipeline,unroll_4,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline,unroll_16,pipeline_1,unroll_2,pipeline,unroll,22.75,0.622563827345657,False
workload_1167.cpp,xczu7ev-ffvc1156-2-e,5.0,34.89637,1000,16,13,20,34,cyclic_8_1,cyclic_8_1,block_4_1,cyclic_2_1,complete_1,pipeline_1,pipeline,pipeline_1,pipeline_1,unroll_4,unroll,unroll_4,unroll_4,unroll_16,unroll_2,pipeline,pipeline_1,20.75,0.6810275908057868,False
workload_1169.cpp,xczu7ev-ffvc1156-2-e,5.0,3.95985,467,35,1,10,24,cyclic_8_1,block_2_1,block_64_1,cyclic_4_1,complete_1,pipeline_1,pipeline,pipeline_1,unroll_8,unroll_4,pipeline_1,unroll_2,unroll_4,pipeline_1,unroll_8,unroll,unroll,17.5,0.7795365512109997,False
workload_1170.cpp,xczu7ev-ffvc1156-2-e,5.0,175.83053,341,56,1,3,20,cyclic_8_1,cyclic_8_1,cyclic_16_1,cyclic_2_1,complete_1,unroll,unroll_4,pipeline_1,pipeline_1,unroll_4,unroll,pipeline_1,unroll_2,unroll_16,unroll_8,pipeline_1,unroll,20.0,0.6639817953882433,False
workload_1171.cpp,xczu7ev-ffvc1156-2-e,5.0,56.232685,2497,17,1,17,23,cyclic_16_1,cyclic_2_1,cyclic_2_1,block_2_1,block_8_1,pipeline_1,pipeline,unroll_8,unroll,unroll_2,pipeline,unroll_4,unroll_2,pipeline,unroll_2,pipeline,pipeline_1,14.5,0.8319416291274748,False
workload_1172.cpp,xczu7ev-ffvc1156-2-e,5.0,192.25141,893,13,1,4,25,block_2_1,block_32_1,cyclic_4_1,cyclic_4_1,block_8_1,unroll,unroll_4,unroll,unroll_2,unroll_2,unroll,unroll_2,unroll_4,unroll_16,pipeline_1,unroll,pipeline,10.75,0.8401172958672475,False
workload_1173.cpp,xczu7ev-ffvc1156-2-e,5.0,48.56113,2728,17,1,17,22,cyclic_32_1,cyclic_2_1,cyclic_2_1,block_2_1,cyclic_8_1,pipeline,pipeline_1,pipeline,unroll_16,unroll_4,pipeline,unroll_4,unroll_2,pipeline_1,unroll_8,unroll,pipeline,14.25,0.8393444491295321,False
workload_1174.cpp,xczu7ev-ffvc1156-2-e,5.0,108.30058,2556,44,1,6,62,cyclic_128_1,cyclic_4_1,block_128_1,block_2_1,block_4_1,pipeline_1,unroll_16,pipeline_1,unroll_4,unroll_2,pipeline_1,pipeline,unroll_4,pipeline,unroll_2,pipeline_1,pipeline_1,28.25,0.4762191280131183,False
workload_1175.cpp,xczu7ev-ffvc1156-2-e,5.0,98.91447,3002,17,1,18,23,cyclic_64_1,cyclic_4_1,cyclic_2_1,cyclic_4_1,cyclic_2_1,pipeline_1,pipeline,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll_8,unroll_32,unroll_8,pipeline_1,pipeline,14.75,0.8094292430096539,False
workload_1176.cpp,xczu7ev-ffvc1156-2-e,5.0,50.99871,2434,16,1,18,21,cyclic_8_1,cyclic_8_1,cyclic_2_1,block_2_1,cyclic_8_1,pipeline,pipeline_1,unroll_4,unroll,unroll_2,unroll,unroll_4,unroll_2,unroll_16,unroll_2,pipeline,pipeline,14.0,0.8428901694892168,False
workload_1178.cpp,xczu7ev-ffvc1156-2-e,5.0,43.695775,1331,17,55,35,53,cyclic_16_1,block_16_1,block_4_1,cyclic_4_1,complete_1,pipeline_1,pipeline,unroll_8,unroll,unroll_2,pipeline,unroll_4,unroll_4,pipeline_1,unroll_2,pipeline_1,unroll,40.0,0.2477348835194308,False
workload_1179.cpp,xczu7ev-ffvc1156-2-e,5.0,96.495355,2041,23,1,6,52,cyclic_32_1,block_32_1,cyclic_2_1,block_4_1,complete_1,pipeline_1,unroll_4,unroll_16,unroll_16,unroll_2,unroll,unroll,unroll_16,pipeline_1,pipeline,unroll,unroll,20.5,0.6793964268874848,False
workload_1180.cpp,xczu7ev-ffvc1156-2-e,5.0,4.520905,811,45,1,16,22,cyclic_8_1,cyclic_2_1,cyclic_32_1,cyclic_4_1,block_8_1,pipeline_1,pipeline,unroll_8,unroll_2,unroll,pipeline,unroll_4,unroll_2,pipeline_1,pipeline,pipeline,pipeline_1,21.0,0.6723788214040796,False
workload_1181.cpp,xczu7ev-ffvc1156-2-e,5.0,93.46503,336,52,1,3,21,cyclic_8_1,cyclic_4_1,cyclic_64_1,block_2_1,complete_1,unroll,unroll_2,pipeline_1,pipeline_1,unroll_2,pipeline,pipeline_1,unroll_16,pipeline,unroll_2,pipeline_1,pipeline_1,19.25,0.7134234600836281,False
workload_1182.cpp,xczu7ev-ffvc1156-2-e,5.0,304.270675,1274,28,1,3,33,cyclic_64_1,block_8_1,cyclic_2_1,block_8_1,cyclic_8_1,pipeline,unroll_2,unroll_8,unroll_8,unroll,unroll,unroll_8,unroll_16,unroll_16,unroll_32,pipeline,pipeline_1,16.25,0.663714381656347,False
workload_1183.cpp,xczu7ev-ffvc1156-2-e,5.0,329.74805,565,16,1,7,32,cyclic_8_1,cyclic_2_1,cyclic_2_1,block_4_1,complete_1,pipeline,unroll_4,unroll_8,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_2,unroll_16,unroll_32,unroll,pipeline_1,14.0,0.6922903868425718,False
workload_1184.cpp,xczu7ev-ffvc1156-2-e,5.0,28.42293,1211,17,1,18,26,cyclic_32_1,cyclic_16_1,block_4_1,block_2_1,cyclic_8_1,pipeline_1,pipeline,unroll_4,unroll_16,unroll_4,pipeline_1,unroll_4,unroll_2,unroll_16,unroll_2,pipeline,pipeline,15.5,0.8166772315376053,False
workload_1185.cpp,xczu7ev-ffvc1156-2-e,5.0,5.90399,1892,25,1,19,39,cyclic_8_1,cyclic_16_1,cyclic_32_1,cyclic_8_1,cyclic_2_1,pipeline,pipeline,unroll_2,pipeline_1,unroll_2,pipeline_1,pipeline,unroll_8,unroll_32,unroll_2,pipeline_1,pipeline,21.0,0.6725198628839328,False
workload_1186.cpp,xczu7ev-ffvc1156-2-e,5.0,62.42607,1074,17,3,17,32,cyclic_32_1,block_16_1,block_4_1,block_2_1,complete_1,pipeline,pipeline,pipeline,unroll_16,unroll_2,pipeline,unroll_4,unroll_4,pipeline_1,unroll_2,pipeline,pipeline_1,17.25,0.7722565921016797,False
workload_1187.cpp,xczu7ev-ffvc1156-2-e,5.0,55.171135,2856,17,1,17,25,cyclic_16_1,cyclic_2_1,cyclic_2_1,cyclic_4_1,block_8_1,pipeline_1,pipeline,unroll_8,unroll,unroll_2,pipeline,unroll_4,unroll_4,pipeline_1,unroll_8,unroll,pipeline_1,15.0,0.8219003068615512,False
workload_1192.cpp,xczu7ev-ffvc1156-2-e,5.0,114.01551,3524,16,1,18,23,cyclic_8_1,block_2_1,cyclic_2_1,block_2_1,cyclic_8_1,pipeline,pipeline_1,unroll,unroll_8,unroll_2,pipeline,unroll,unroll_2,pipeline_1,pipeline_1,unroll,pipeline,14.5,0.8069053067081976,False
workload_1193.cpp,xczu7ev-ffvc1156-2-e,5.0,9.15655,867,45,1,17,23,cyclic_8_1,cyclic_2_1,cyclic_32_1,cyclic_4_1,block_8_1,pipeline_1,pipeline_1,unroll_8,unroll_2,unroll_4,pipeline,unroll_4,unroll_2,unroll_16,unroll_2,pipeline,unroll,21.5,0.6581658727037166,False
workload_1194.cpp,xczu7ev-ffvc1156-2-e,5.0,4.668125,1458,37,1,10,28,cyclic_64_1,cyclic_4_1,cyclic_64_1,block_2_1,block_2_1,pipeline_1,pipeline,pipeline_1,unroll_8,unroll,pipeline_1,unroll_2,unroll_4,pipeline,unroll_2,pipeline,pipeline_1,19.0,0.7326837817313359,False
workload_1195.cpp,xczu7ev-ffvc1156-2-e,5.0,4.959325,896,37,1,9,30,cyclic_16_1,cyclic_8_1,cyclic_64_1,block_2_1,cyclic_8_1,pipeline_1,pipeline,unroll_8,pipeline_1,unroll_4,unroll,unroll_4,unroll_4,pipeline_1,unroll_8,pipeline,pipeline_1,19.25,0.7250341481827086,False
workload_1196.cpp,xczu7ev-ffvc1156-2-e,5.0,101.831005,2434,17,1,20,33,cyclic_16_1,cyclic_2_1,block_128_1,cyclic_4_1,block_8_1,pipeline_1,pipeline,unroll_8,unroll_4,unroll_2,pipeline,pipeline,unroll_4,pipeline_1,unroll_8,unroll,pipeline_1,17.75,0.7457874208779045,False
workload_1199.cpp,xczu7ev-ffvc1156-2-e,5.0,171.906265,408,35,1,9,27,cyclic_8_1,block_8_1,cyclic_2_1,complete_1,block_2_1,unroll,unroll_4,unroll_16,unroll_8,unroll_2,unroll,unroll_4,unroll_4,pipeline_1,unroll_8,pipeline,unroll,18.0,0.7077407438326093,False
workload_1200.cpp,xczu7ev-ffvc1156-2-e,5.0,211.85173,449,17,4,18,42,cyclic_32_1,cyclic_16_1,block_4_1,block_2_1,cyclic_8_1,pipeline_1,unroll_4,unroll_4,unroll_16,unroll_4,pipeline_1,unroll_4,unroll_2,unroll_16,unroll_2,pipeline,pipeline,20.25,0.6422071829210505,False
workload_1201.cpp,xczu7ev-ffvc1156-2-e,5.0,263.87255,503,20,1,5,40,cyclic_8_1,block_2_1,cyclic_32_1,block_2_1,cyclic_8_1,pipeline_1,unroll_4,pipeline,unroll_16,unroll_2,unroll,unroll_4,unroll_4,pipeline_1,unroll_8,pipeline,unroll,16.5,0.6852601324999743,False
workload_1202.cpp,xczu7ev-ffvc1156-2-e,5.0,180.84391,705,18,1,5,33,block_2_1,block_64_1,cyclic_8_1,block_2_1,cyclic_8_1,unroll,unroll_4,unroll,unroll_2,unroll_2,unroll,unroll_2,unroll_4,unroll_16,pipeline_1,pipeline_1,pipeline_1,14.25,0.77532101380408,False
workload_1203.cpp,xczu7ev-ffvc1156-2-e,5.0,146.78351,1047,17,1,3,52,cyclic_32_1,cyclic_2_1,cyclic_4_1,block_8_1,cyclic_8_1,pipeline,unroll_4,unroll_4,unroll_16,unroll_2,unroll,unroll_16,unroll_16,unroll_16,pipeline_1,pipeline,pipeline,18.25,0.7151761882766058,False
workload_1204.cpp,xczu7ev-ffvc1156-2-e,5.0,17.10448,737,61,1,3,24,cyclic_8_1,block_32_1,cyclic_32_1,block_8_1,cyclic_8_1,pipeline,unroll_4,unroll_4,unroll_2,unroll_2,unroll,pipeline,unroll_16,unroll_16,unroll_2,unroll,pipeline,22.25,0.6370491442620806,False
workload_1205.cpp,xczu7ev-ffvc1156-2-e,5.0,54.0691,1732,16,1,17,23,cyclic_8_1,cyclic_4_1,cyclic_2_1,block_2_1,complete_1,pipeline,pipeline_1,unroll,unroll_2,unroll_2,pipeline,unroll,unroll_2,pipeline_1,unroll_2,unroll,pipeline_1,14.25,0.8372820494829752,False
workload_1206.cpp,xczu7ev-ffvc1156-2-e,5.0,4.05113,1254,37,1,9,32,cyclic_32_1,block_16_1,cyclic_64_1,block_2_1,complete_1,pipeline,pipeline,pipeline_1,unroll_16,unroll_4,unroll,unroll_4,unroll_4,unroll_4,unroll_8,pipeline,unroll,19.75,0.7096842920624107,False
workload_1207.cpp,xczu7ev-ffvc1156-2-e,5.0,30.82023,2170,65,1,23,44,block_2_1,cyclic_16_1,cyclic_32_1,block_8_1,cyclic_8_1,pipeline,pipeline_1,unroll_4,pipeline_1,unroll_2,pipeline_1,pipeline,unroll_16,unroll_16,unroll_2,pipeline,pipeline,33.25,0.36753573899968606,False
workload_1208.cpp,xczu7ev-ffvc1156-2-e,5.0,84.26203,2349,16,1,16,23,cyclic_8_1,block_2_1,cyclic_4_1,block_4_1,complete_1,pipeline,pipeline,unroll_4,unroll_8,unroll_2,pipeline_1,unroll_4,unroll_4,pipeline_1,pipeline_1,pipeline,unroll,14.0,0.8295103905004861,False
workload_1209.cpp,xczu7ev-ffvc1156-2-e,5.0,101.85975,693,21,1,5,64,cyclic_8_1,cyclic_8_1,cyclic_16_1,cyclic_2_1,complete_1,unroll,unroll_4,pipeline_1,pipeline_1,unroll_2,unroll,unroll_4,unroll_2,unroll_16,unroll_8,pipeline_1,unroll,22.75,0.6173221461411993,False
workload_1210.cpp,xczu7ev-ffvc1156-2-e,5.0,146.78487,379,17,1,3,24,cyclic_16_1,cyclic_2_1,cyclic_4_1,cyclic_2_1,cyclic_8_1,pipeline,unroll_4,unroll,unroll_8,unroll_2,unroll,unroll_4,unroll_4,unroll_2,unroll_8,pipeline,pipeline,11.25,0.8508254866256527,False
workload_1211.cpp,xczu7ev-ffvc1156-2-e,5.0,353.32589,640,27,1,4,23,cyclic_64_1,cyclic_2_1,cyclic_2_1,block_4_1,block_2_1,pipeline,unroll_4,unroll_4,unroll_8,unroll_4,pipeline_1,unroll_4,unroll_2,unroll_16,unroll_32,unroll,pipeline_1,13.75,0.6889192153259627,False
workload_1212.cpp,xczu7ev-ffvc1156-2-e,5.0,5.86583,2604,30,1,20,43,cyclic_8_1,cyclic_64_1,cyclic_32_1,cyclic_4_1,cyclic_2_1,pipeline,pipeline,unroll_2,pipeline_1,unroll_2,pipeline_1,pipeline,unroll_8,unroll_32,unroll_2,pipeline_1,pipeline,23.5,0.601077504046855,False
workload_1213.cpp,xczu7ev-ffvc1156-2-e,5.0,3.95985,474,35,1,10,24,cyclic_8_1,block_2_1,block_64_1,cyclic_8_1,complete_1,pipeline_1,pipeline,pipeline_1,unroll_8,unroll_4,pipeline_1,unroll_2,unroll_4,pipeline_1,unroll_8,unroll,unroll,17.5,0.7795365512109997,False
workload_1214.cpp,xczu7ev-ffvc1156-2-e,5.0,93.96471,331,52,1,3,21,cyclic_8_1,cyclic_4_1,cyclic_64_1,cyclic_4_1,complete_1,unroll,unroll_2,pipeline_1,pipeline_1,unroll_2,pipeline,pipeline_1,unroll_16,pipeline,unroll_2,pipeline_1,pipeline_1,19.25,0.7132665613519968,False
workload_1215.cpp,xczu7ev-ffvc1156-2-e,5.0,266.01397,970,22,1,4,34,block_2_1,block_32_1,cyclic_32_1,cyclic_4_1,block_8_1,unroll,unroll_4,unroll,unroll_2,unroll_2,unroll,unroll_2,unroll_4,unroll_16,unroll_2,unroll,pipeline,15.25,0.7048358376497077,False
workload_1219.cpp,xczu7ev-ffvc1156-2-e,5.0,107.547965,500,28,1,4,21,cyclic_8_1,cyclic_16_1,block_128_1,cyclic_2_1,cyclic_8_1,pipeline,unroll_16,pipeline_1,unroll_8,unroll,pipeline,pipeline,pipeline,unroll_16,pipeline,pipeline_1,pipeline,13.5,0.8275712502114737,False
workload_1220.cpp,xczu7ev-ffvc1156-2-e,5.0,96.45716,316,28,1,2,14,cyclic_8_1,cyclic_2_1,block_128_1,block_4_1,cyclic_8_1,pipeline_1,unroll_4,pipeline,pipeline_1,unroll,pipeline_1,pipeline_1,unroll_16,unroll_16,unroll_8,pipeline,pipeline,11.25,0.8730852767417195,False
workload_1221.cpp,xczu7ev-ffvc1156-2-e,5.0,52.04311,284,32,1,2,13,cyclic_8_1,cyclic_8_1,cyclic_2_1,block_4_1,cyclic_8_1,pipeline,unroll_4,unroll_4,pipeline_1,unroll_2,unroll,pipeline,unroll_16,unroll_16,unroll_2,pipeline,unroll,12.0,0.8771788215184682,False
workload_1222.cpp,xczu7ev-ffvc1156-2-e,5.0,109.54213,311,21,1,7,14,cyclic_8_1,cyclic_8_1,block_4_1,cyclic_2_1,complete_1,unroll,unroll_2,pipeline_1,unroll_2,unroll_2,unroll,pipeline_1,unroll_16,unroll_16,unroll_2,pipeline_1,pipeline_1,10.75,0.8803092316696137,False
workload_1223.cpp,xczu7ev-ffvc1156-2-e,5.0,75.67665,3218,17,1,18,28,cyclic_32_1,cyclic_2_1,cyclic_4_1,block_2_1,cyclic_8_1,pipeline,pipeline_1,pipeline,unroll_16,unroll_4,pipeline,unroll_16,unroll_2,pipeline_1,unroll_8,unroll,pipeline,16.0,0.7893470030133207,False
workload_1224.cpp,xczu7ev-ffvc1156-2-e,5.0,25.13305,928,17,1,16,26,cyclic_32_1,cyclic_2_1,block_4_1,complete_1,complete_1,pipeline_1,pipeline,pipeline_1,unroll_8,unroll_4,pipeline_1,unroll_4,unroll_4,pipeline_1,unroll_2,pipeline,unroll,15.0,0.8273116371875535,False
workload_1226.cpp,xczu7ev-ffvc1156-2-e,5.0,174.77007,443,21,1,4,24,cyclic_8_1,cyclic_8_1,cyclic_2_1,block_2_1,cyclic_8_1,pipeline,unroll_4,unroll_4,unroll,unroll_2,unroll,unroll_4,unroll_16,unroll_16,unroll_8,pipeline,pipeline,12.5,0.8085399591762967,False
workload_1227.cpp,xczu7ev-ffvc1156-2-e,5.0,10.42919,2346,20,1,20,41,cyclic_8_1,block_2_1,cyclic_16_1,block_4_1,cyclic_8_1,pipeline,pipeline,unroll_16,unroll_8,unroll_2,unroll,pipeline,unroll_16,unroll_16,unroll_2,pipeline,unroll,20.5,0.6877581757160828,False
workload_1228.cpp,xczu7ev-ffvc1156-2-e,5.0,3.47013,831,35,1,8,26,cyclic_8_1,cyclic_4_1,cyclic_64_1,complete_1,complete_1,pipeline_1,pipeline,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_4,unroll_2,unroll_2,pipeline,pipeline_1,17.5,0.7794672241831831,False
workload_1229.cpp,xczu7ev-ffvc1156-2-e,5.0,224.658035,812,58,1,27,57,block_2_1,block_32_1,cyclic_32_1,block_4_1,cyclic_8_1,pipeline,unroll_4,unroll_8,unroll_4,unroll,unroll,pipeline,unroll_2,unroll_16,unroll_8,pipeline,pipeline,35.75,0.3084601296219396,False
workload_1230.cpp,xczu7ev-ffvc1156-2-e,5.0,34.89637,991,16,13,20,34,cyclic_8_1,cyclic_8_1,block_4_1,cyclic_8_1,complete_1,pipeline_1,pipeline,pipeline_1,pipeline_1,unroll_4,pipeline,unroll_2,unroll_4,unroll_16,unroll_2,pipeline_1,pipeline_1,20.75,0.6810275908057868,False
workload_1231.cpp,xczu7ev-ffvc1156-2-e,5.0,37.26421,1564,16,55,34,49,cyclic_8_1,cyclic_8_1,block_4_1,block_4_1,cyclic_8_1,pipeline_1,pipeline_1,pipeline,pipeline_1,unroll_4,pipeline,unroll_4,pipeline_1,unroll_16,unroll_2,pipeline,pipeline_1,38.5,0.27129984701939935,False
