Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,OuterLoop_1,InnerLoop_1_1,InnerLoop_2_1,Area,Weight,is_pareto
gemm_1204.c,xcu200-fsgd2104-2-e,5.0,0.093585,1120,1,2,27,6,pipeline_1,unroll_8,unroll_8,9.0,1.0,True
gemm_1205.c,xcu200-fsgd2104-2-e,5.0,0.12513,928,1,2,23,5,pipeline,unroll,unroll,7.75,1.0,True
gemm_1206.c,xcu200-fsgd2104-2-e,5.0,0.093585,984,1,2,27,6,pipeline,unroll_16,unroll_2,9.0,1.0,True
gemm_1208.c,xcu200-fsgd2104-2-e,5.0,0.760965,42,1,1,1,1,unroll_2,pipeline,pipeline_1,1.0,1.0,True
gemm_1209.c,xcu200-fsgd2104-2-e,5.0,4.158485,133,1,1,1,2,unroll_4,unroll_32,pipeline_1,1.25,0.5112718737333852,False
gemm_1210.c,xcu200-fsgd2104-2-e,5.0,0.760965,39,1,1,1,1,unroll_2,pipeline,unroll_4,1.0,1.0,True
gemm_1211.c,xcu200-fsgd2104-2-e,5.0,0.093585,1110,1,2,27,6,pipeline_1,pipeline,unroll_16,9.0,1.0,True
gemm_1212.c,xcu200-fsgd2104-2-e,5.0,0.093585,1085,1,2,27,6,pipeline,unroll_8,unroll_4,9.0,1.0,True
gemm_1213.c,xcu200-fsgd2104-2-e,5.0,0.760685,209,1,1,9,6,unroll_16,pipeline,unroll,4.25,0.8437894638801485,False
gemm_1214.c,xcu200-fsgd2104-2-e,5.0,7.150445,299,1,1,1,2,unroll_8,unroll_8,unroll_16,1.25,0.23756644897518123,False
gemm_1215.c,xcu200-fsgd2104-2-e,5.0,0.760665,368,1,1,18,12,unroll_32,pipeline,unroll_32,8.0,0.679318289984161,False
gemm_1216.c,xcu200-fsgd2104-2-e,5.0,0.093585,1147,1,2,27,6,pipeline_1,unroll,unroll_16,9.0,1.0,True
gemm_1217.c,xcu200-fsgd2104-2-e,5.0,0.686485,865,1,1,1,4,unroll_4,unroll_16,unroll,1.75,0.9665788233012921,False
gemm_1218.c,xcu200-fsgd2104-2-e,5.0,0.760725,102,1,1,4,3,unroll_8,pipeline_1,unroll_8,2.25,0.9400588839292078,False
gemm_1219.c,xcu200-fsgd2104-2-e,5.0,0.093585,991,1,2,27,6,pipeline,pipeline_1,unroll_8,9.0,1.0,True
gemm_1220.c,xcu200-fsgd2104-2-e,5.0,0.760965,39,1,1,1,1,unroll_2,pipeline,unroll_8,1.0,1.0,True
gemm_1221.c,xcu200-fsgd2104-2-e,5.0,0.093585,1011,1,2,27,6,pipeline_1,unroll_16,unroll_2,9.0,1.0,True
gemm_1222.c,xcu200-fsgd2104-2-e,5.0,0.093585,1070,1,2,27,6,pipeline_1,unroll_32,pipeline,9.0,1.0,True
gemm_1223.c,xcu200-fsgd2104-2-e,5.0,0.760725,90,1,1,4,3,unroll_8,pipeline,pipeline,2.25,0.9400588839292078,False
gemm_1224.c,xcu200-fsgd2104-2-e,5.0,0.093585,981,1,2,27,6,pipeline,pipeline,unroll_4,9.0,1.0,True
gemm_1225.c,xcu200-fsgd2104-2-e,5.0,0.760805,61,1,1,2,1,unroll_4,pipeline_1,unroll_4,1.25,0.983852529508799,False
gemm_1226.c,xcu200-fsgd2104-2-e,5.0,0.093585,1006,1,2,27,6,pipeline,unroll_16,unroll_32,9.0,1.0,True
gemm_1227.c,xcu200-fsgd2104-2-e,5.0,0.093585,1058,1,2,27,6,pipeline,unroll_32,unroll_16,9.0,1.0,True
gemm_1228.c,xcu200-fsgd2104-2-e,5.0,0.093585,983,1,2,27,6,pipeline,pipeline,unroll_2,9.0,1.0,True
gemm_1229.c,xcu200-fsgd2104-2-e,5.0,0.022125,769,1,20,49,23,pipeline_1,pipeline_1,unroll,23.25,1.0,True
gemm_1230.c,xcu200-fsgd2104-2-e,5.0,0.093585,1038,1,2,27,6,pipeline,unroll_16,pipeline_1,9.0,1.0,True
gemm_1231.c,xcu200-fsgd2104-2-e,5.0,7.722085,126,1,1,1,1,unroll_2,unroll_32,unroll_8,1.0,0.20197074803010845,False
gemm_1232.c,xcu200-fsgd2104-2-e,5.0,0.093585,1017,1,2,27,6,pipeline_1,unroll_32,unroll_8,9.0,1.0,True
gemm_1233.c,xcu200-fsgd2104-2-e,5.0,4.168,132,1,1,1,3,unroll,unroll_2,pipeline_1,1.5,0.5093714769312849,False
gemm_1234.c,xcu200-fsgd2104-2-e,5.0,0.760645,799,1,1,35,20,unroll,pipeline_1,unroll_2,14.25,0.48090975188235674,False
gemm_1235.c,xcu200-fsgd2104-2-e,5.0,0.093585,998,1,2,27,6,pipeline,unroll_32,unroll_4,9.0,1.0,True
gemm_1236.c,xcu200-fsgd2104-2-e,5.0,0.093585,1098,1,2,27,6,pipeline_1,unroll_2,unroll_8,9.0,1.0,True
gemm_1237.c,xcu200-fsgd2104-2-e,5.0,0.093585,971,1,2,27,6,pipeline,pipeline_1,unroll_2,9.0,1.0,True
gemm_1238.c,xcu200-fsgd2104-2-e,5.0,0.093585,1029,1,2,27,6,pipeline_1,unroll,unroll_8,9.0,1.0,True
gemm_1239.c,xcu200-fsgd2104-2-e,5.0,0.760965,39,1,1,1,1,unroll_2,pipeline,pipeline,1.0,1.0,True
gemm_1240.c,xcu200-fsgd2104-2-e,5.0,0.093585,1017,1,2,27,6,pipeline_1,pipeline,pipeline_1,9.0,1.0,True
gemm_1241.c,xcu200-fsgd2104-2-e,5.0,8.869605,46,1,1,1,1,unroll_2,unroll_16,unroll_4,1.0,0.1464753103005696,False
gemm_1242.c,xcu200-fsgd2104-2-e,5.0,0.868245,313,1,1,1,2,unroll_4,unroll_8,unroll,1.25,0.9726655680221719,False
gemm_1243.c,xcu200-fsgd2104-2-e,5.0,5.469285,61,1,1,1,1,unroll_2,unroll_32,pipeline,1.0,0.37353338139928116,False
gemm_1244.c,xcu200-fsgd2104-2-e,5.0,0.093585,1069,1,2,27,6,pipeline_1,unroll_8,pipeline_1,9.0,1.0,True
gemm_1245.c,xcu200-fsgd2104-2-e,5.0,0.093585,1027,1,2,27,6,pipeline_1,pipeline_1,unroll_32,9.0,1.0,True
gemm_1246.c,xcu200-fsgd2104-2-e,5.0,0.760805,64,1,1,2,1,unroll_4,pipeline,unroll_2,1.25,0.983852529508799,False
gemm_1247.c,xcu200-fsgd2104-2-e,5.0,0.022125,874,1,20,49,23,pipeline,pipeline,unroll,23.25,1.0,True
gemm_1248.c,xcu200-fsgd2104-2-e,5.0,0.093585,1189,1,2,27,6,pipeline_1,unroll_16,unroll_32,9.0,1.0,True
gemm_1249.c,xcu200-fsgd2104-2-e,5.0,0.760725,120,1,1,4,3,unroll_8,pipeline_1,unroll,2.25,0.9400588839292078,False
gemm_1250.c,xcu200-fsgd2104-2-e,5.0,7.731685,31,1,1,1,1,unroll_2,unroll_2,unroll_8,1.0,0.20141718791807856,False
gemm_1251.c,xcu200-fsgd2104-2-e,5.0,0.093585,1196,1,2,27,6,pipeline_1,pipeline,pipeline,9.0,1.0,True
gemm_1252.c,xcu200-fsgd2104-2-e,5.0,0.760725,109,1,1,4,3,unroll_8,pipeline_1,pipeline_1,2.25,0.9400588839292078,False
gemm_1254.c,xcu200-fsgd2104-2-e,5.0,0.093585,1154,1,2,27,6,pipeline,pipeline_1,unroll_4,9.0,1.0,True
gemm_1255.c,xcu200-fsgd2104-2-e,5.0,0.760805,64,1,1,2,1,unroll_4,pipeline,pipeline_1,1.25,0.983852529508799,False
gemm_1256.c,xcu200-fsgd2104-2-e,5.0,0.093585,1152,1,2,27,6,pipeline,unroll_32,pipeline_1,9.0,1.0,True
gemm_1257.c,xcu200-fsgd2104-2-e,5.0,0.760965,48,1,1,1,1,unroll_2,pipeline,unroll,1.0,1.0,True
gemm_1258.c,xcu200-fsgd2104-2-e,5.0,0.093585,1155,1,2,27,6,pipeline,unroll,unroll_2,9.0,1.0,True
gemm_1259.c,xcu200-fsgd2104-2-e,5.0,0.760645,922,1,1,35,20,unroll,pipeline_1,unroll_4,14.25,0.48090975188235674,False
gemm_1260.c,xcu200-fsgd2104-2-e,5.0,0.093585,1152,1,2,27,6,pipeline_1,unroll_16,unroll_8,9.0,1.0,True
gemm_1261.c,xcu200-fsgd2104-2-e,5.0,4.160405,44,1,1,1,1,unroll_4,unroll_8,pipeline_1,1.0,0.5113169971233312,False
gemm_1262.c,xcu200-fsgd2104-2-e,5.0,0.760725,102,1,1,4,3,unroll_8,pipeline,pipeline_1,2.25,0.9400588839292078,False
gemm_1264.c,xcu200-fsgd2104-2-e,5.0,0.760805,68,1,1,2,1,unroll_4,pipeline,unroll_32,1.25,0.983852529508799,False
gemm_1265.c,xcu200-fsgd2104-2-e,5.0,0.093585,1173,1,2,27,6,pipeline_1,pipeline_1,unroll_8,9.0,1.0,True
gemm_1266.c,xcu200-fsgd2104-2-e,5.0,0.760965,46,1,1,1,1,unroll_2,pipeline_1,unroll_8,1.0,1.0,True
gemm_1267.c,xcu200-fsgd2104-2-e,5.0,0.093585,1171,1,2,27,6,pipeline_1,pipeline_1,pipeline_1,9.0,1.0,True
gemm_1268.c,xcu200-fsgd2104-2-e,5.0,0.093585,1189,1,2,27,6,pipeline,unroll_8,unroll,9.0,1.0,True
gemm_1269.c,xcu200-fsgd2104-2-e,5.0,0.093585,1176,1,2,27,6,pipeline_1,pipeline,unroll_2,9.0,1.0,True
gemm_1270.c,xcu200-fsgd2104-2-e,5.0,0.760805,69,1,1,2,1,unroll_4,pipeline,unroll,1.25,0.983852529508799,False
gemm_1271.c,xcu200-fsgd2104-2-e,5.0,0.093585,1181,1,2,27,6,pipeline_1,unroll,unroll_32,9.0,1.0,True
gemm_1272.c,xcu200-fsgd2104-2-e,5.0,0.760805,63,1,1,2,1,unroll_4,pipeline_1,unroll,1.25,0.983852529508799,False
gemm_1273.c,xcu200-fsgd2104-2-e,5.0,0.760645,773,1,1,35,20,unroll,pipeline,pipeline,14.25,0.48090975188235674,False
gemm_1274.c,xcu200-fsgd2104-2-e,5.0,4.159085,126,1,1,1,2,unroll_8,unroll_16,pipeline_1,1.25,0.5112023474929893,False
gemm_1275.c,xcu200-fsgd2104-2-e,5.0,0.760965,43,1,1,1,1,unroll_2,pipeline_1,unroll,1.0,1.0,True
gemm_1276.c,xcu200-fsgd2104-2-e,5.0,0.686445,2667,1,1,2,6,unroll_8,unroll_16,unroll,2.5,0.9335208180335719,False
gemm_1277.c,xcu200-fsgd2104-2-e,5.0,0.760965,43,1,1,1,1,unroll_2,pipeline_1,unroll_32,1.0,1.0,True
gemm_1278.c,xcu200-fsgd2104-2-e,5.0,3.379685,55,1,1,1,1,unroll_2,unroll_2,unroll,1.0,0.606837034049645,False
gemm_1279.c,xcu200-fsgd2104-2-e,5.0,0.760725,94,1,1,4,3,unroll_8,pipeline,unroll_2,2.25,0.9400588839292078,False
gemm_1280.c,xcu200-fsgd2104-2-e,5.0,0.760965,42,1,1,1,1,unroll_2,pipeline,unroll_32,1.0,1.0,True
gemm_1281.c,xcu200-fsgd2104-2-e,5.0,0.093585,1073,1,2,27,6,pipeline,unroll,unroll_16,9.0,1.0,True
gemm_1282.c,xcu200-fsgd2104-2-e,5.0,0.686565,313,1,1,1,2,unroll_2,unroll_16,unroll,1.25,1.0,True
gemm_1283.c,xcu200-fsgd2104-2-e,5.0,0.760805,58,1,1,2,1,unroll_4,pipeline_1,unroll_2,1.25,0.983852529508799,False
gemm_1284.c,xcu200-fsgd2104-2-e,5.0,4.16032,1290,1,1,7,11,unroll,unroll_8,pipeline_1,5.0,0.4643726409698129,False
gemm_1285.c,xcu200-fsgd2104-2-e,5.0,0.093585,1041,1,2,27,6,pipeline_1,unroll_16,unroll_16,9.0,1.0,True
gemm_1286.c,xcu200-fsgd2104-2-e,5.0,0.760965,41,1,1,1,1,unroll_2,pipeline_1,unroll_16,1.0,1.0,True
gemm_1287.c,xcu200-fsgd2104-2-e,5.0,7.721125,322,1,1,1,3,unroll_2,unroll,unroll_8,1.5,0.2017659430951166,False
gemm_1288.c,xcu200-fsgd2104-2-e,5.0,0.133445,3168,1,2,45,9,unroll_2,unroll,unroll,14.25,0.5149840655613535,False
gemm_1289.c,xcu200-fsgd2104-2-e,5.0,0.868325,150,1,1,1,2,unroll_2,unroll_8,unroll,1.25,0.9726553629873476,False
gemm_1290.c,xcu200-fsgd2104-2-e,5.0,0.093585,1004,1,2,27,6,pipeline,unroll_2,unroll_8,9.0,1.0,True
gemm_1291.c,xcu200-fsgd2104-2-e,5.0,7.722725,64,1,1,1,1,unroll_2,unroll_16,unroll_8,1.0,0.2019337971498596,False
gemm_1293.c,xcu200-fsgd2104-2-e,5.0,0.093585,1022,1,2,27,6,pipeline,unroll_16,unroll,9.0,1.0,True
gemm_1296.c,xcu200-fsgd2104-2-e,5.0,0.093585,1042,1,2,27,6,pipeline_1,unroll_8,unroll,9.0,1.0,True
gemm_1297.c,xcu200-fsgd2104-2-e,5.0,0.093585,1038,1,2,27,6,pipeline,pipeline_1,pipeline_1,9.0,1.0,True
gemm_1298.c,xcu200-fsgd2104-2-e,5.0,0.760725,94,1,1,4,3,unroll_8,pipeline,unroll_8,2.25,0.9400588839292078,False
gemm_1299.c,xcu200-fsgd2104-2-e,5.0,0.760645,859,1,1,35,20,unroll,pipeline_1,unroll_32,14.25,0.48090975188235674,False
gemm_1300.c,xcu200-fsgd2104-2-e,5.0,0.093585,1014,1,2,27,6,pipeline,unroll_16,pipeline,9.0,1.0,True
gemm_1301.c,xcu200-fsgd2104-2-e,5.0,0.093585,1000,1,2,27,6,pipeline,pipeline,unroll_32,9.0,1.0,True
gemm_1302.c,xcu200-fsgd2104-2-e,5.0,11.163365,37,1,1,1,1,unroll_2,unroll_16,unroll_2,1.0,0.10006728164730158,False
gemm_1303.c,xcu200-fsgd2104-2-e,5.0,0.093585,1015,1,2,27,6,pipeline,unroll,unroll_8,9.0,1.0,True
gemm_1304.c,xcu200-fsgd2104-2-e,5.0,0.093585,1001,1,2,27,6,pipeline_1,unroll_2,unroll_32,9.0,1.0,True
gemm_1305.c,xcu200-fsgd2104-2-e,5.0,0.093585,987,1,2,27,6,pipeline,pipeline,pipeline_1,9.0,1.0,True
gemm_1306.c,xcu200-fsgd2104-2-e,5.0,0.093585,1007,1,2,27,6,pipeline_1,unroll_8,unroll_16,9.0,1.0,True
gemm_1307.c,xcu200-fsgd2104-2-e,5.0,0.760645,924,1,1,35,20,unroll,pipeline_1,unroll,14.25,0.48090975188235674,False
gemm_1308.c,xcu200-fsgd2104-2-e,5.0,0.093585,991,1,2,27,6,pipeline,unroll,pipeline_1,9.0,1.0,True
gemm_1309.c,xcu200-fsgd2104-2-e,5.0,0.760805,59,1,1,2,1,unroll_4,pipeline,unroll_4,1.25,0.983852529508799,False
gemm_1310.c,xcu200-fsgd2104-2-e,5.0,0.760725,97,1,1,4,3,unroll_8,pipeline_1,unroll_2,2.25,0.9400588839292078,False
gemm_1311.c,xcu200-fsgd2104-2-e,5.0,0.760685,173,1,1,9,6,unroll_16,pipeline_1,unroll_4,4.25,0.8437894638801485,False
gemm_1312.c,xcu200-fsgd2104-2-e,5.0,0.093585,1024,1,2,27,6,pipeline,unroll_32,unroll_32,9.0,1.0,True
gemm_1313.c,xcu200-fsgd2104-2-e,5.0,0.093585,977,1,2,27,6,pipeline,pipeline,pipeline,9.0,1.0,True
gemm_1314.c,xcu200-fsgd2104-2-e,5.0,6.863845,114,1,1,1,1,unroll_2,unroll_8,unroll_32,1.0,0.2575471131957128,False
gemm_1315.c,xcu200-fsgd2104-2-e,5.0,4.158565,60,1,1,1,1,unroll_2,unroll_32,pipeline_1,1.0,0.5115304042082369,False
gemm_1316.c,xcu200-fsgd2104-2-e,5.0,0.022125,805,1,20,49,23,pipeline,unroll_2,unroll,23.25,1.0,True
gemm_1317.c,xcu200-fsgd2104-2-e,5.0,7.149285,121,1,1,1,1,unroll_2,unroll_16,unroll_16,1.0,0.23772665870516874,False
gemm_1318.c,xcu200-fsgd2104-2-e,5.0,0.093585,997,1,2,27,6,pipeline,unroll_2,unroll_2,9.0,1.0,True
gemm_1320.c,xcu200-fsgd2104-2-e,5.0,11.172325,24,1,1,1,1,unroll_2,unroll_2,unroll_2,1.0,0.10005464854868698,False
gemm_1321.c,xcu200-fsgd2104-2-e,5.0,0.093585,1009,1,2,27,6,pipeline_1,pipeline_1,unroll_2,9.0,1.0,True
gemm_1322.c,xcu200-fsgd2104-2-e,5.0,0.093585,1068,1,2,27,6,pipeline_1,unroll,unroll_2,9.0,1.0,True
gemm_1323.c,xcu200-fsgd2104-2-e,5.0,0.093585,979,1,2,27,6,pipeline,pipeline_1,unroll_16,9.0,1.0,True
gemm_1324.c,xcu200-fsgd2104-2-e,5.0,0.760805,57,1,1,2,1,unroll_4,pipeline,unroll_8,1.25,0.983852529508799,False
gemm_1325.c,xcu200-fsgd2104-2-e,5.0,11.161765,87,1,1,1,1,unroll_2,unroll,unroll_2,1.0,0.1000696756650674,False
gemm_1326.c,xcu200-fsgd2104-2-e,5.0,0.093585,1011,1,2,27,6,pipeline_1,unroll_2,unroll_2,9.0,1.0,True
gemm_1327.c,xcu200-fsgd2104-2-e,5.0,0.760805,63,1,1,2,1,unroll_4,pipeline_1,unroll_8,1.25,0.983852529508799,False
gemm_1328.c,xcu200-fsgd2104-2-e,5.0,11.162725,51,1,1,1,1,unroll_2,unroll_32,unroll_2,1.0,0.10006823423232432,False
gemm_1329.c,xcu200-fsgd2104-2-e,5.0,0.093585,1040,1,2,27,6,pipeline_1,unroll_8,unroll_4,9.0,1.0,True
gemm_1331.c,xcu200-fsgd2104-2-e,5.0,7.721045,1065,1,1,1,5,unroll_4,unroll,unroll_8,2.0,0.20099279519964622,False
gemm_1332.c,xcu200-fsgd2104-2-e,5.0,0.093585,1000,1,2,27,6,pipeline_1,unroll,pipeline_1,9.0,1.0,True
gemm_1333.c,xcu200-fsgd2104-2-e,5.0,0.093585,1005,1,2,27,6,pipeline_1,unroll_8,unroll_2,9.0,1.0,True
gemm_1334.c,xcu200-fsgd2104-2-e,5.0,0.760805,66,1,1,2,1,unroll_4,pipeline_1,unroll_16,1.25,0.983852529508799,False
gemm_1335.c,xcu200-fsgd2104-2-e,5.0,0.093585,1061,1,2,27,6,pipeline,unroll_32,unroll_2,9.0,1.0,True
gemm_1337.c,xcu200-fsgd2104-2-e,5.0,4.157605,123,1,1,1,3,unroll_2,unroll,pipeline_1,1.5,0.510571729749028,False
gemm_1338.c,xcu200-fsgd2104-2-e,5.0,0.093585,991,1,2,27,6,pipeline,unroll_8,pipeline_1,9.0,1.0,True
gemm_1339.c,xcu200-fsgd2104-2-e,5.0,0.093585,978,1,2,27,6,pipeline,unroll_2,pipeline_1,9.0,1.0,True
gemm_1340.c,xcu200-fsgd2104-2-e,5.0,0.093585,999,1,2,27,6,pipeline_1,unroll_2,unroll_4,9.0,1.0,True
gemm_1341.c,xcu200-fsgd2104-2-e,5.0,11.161685,193,1,1,1,3,unroll_4,unroll,unroll_2,1.5,0.10006531209028766,False
gemm_1342.c,xcu200-fsgd2104-2-e,5.0,7.150485,117,1,1,1,1,unroll_4,unroll_8,unroll_16,1.0,0.23764614438555673,False
gemm_1343.c,xcu200-fsgd2104-2-e,5.0,7.722645,124,1,1,1,1,unroll_4,unroll_16,unroll_8,1.0,0.2019384156436971,False
gemm_1344.c,xcu200-fsgd2104-2-e,5.0,7.724005,42,1,1,1,1,unroll_2,unroll_8,unroll_8,1.0,0.20185991547769616,False
gemm_1345.c,xcu200-fsgd2104-2-e,5.0,0.093585,1055,1,2,27,6,pipeline_1,unroll_32,unroll_2,9.0,1.0,True
gemm_1346.c,xcu200-fsgd2104-2-e,5.0,7.723925,66,1,1,1,1,unroll_4,unroll_8,unroll_8,1.0,0.20186453229750584,False
gemm_1347.c,xcu200-fsgd2104-2-e,5.0,8.867925,382,1,1,1,4,unroll_4,unroll,unroll_4,1.75,0.14620176191265413,False
gemm_1348.c,xcu200-fsgd2104-2-e,5.0,11.164565,35,1,1,1,1,unroll_4,unroll_8,unroll_2,1.0,0.10006551359849689,False
gemm_1349.c,xcu200-fsgd2104-2-e,5.0,0.093585,1007,1,2,27,6,pipeline_1,unroll_2,pipeline_1,9.0,1.0,True
gemm_1350.c,xcu200-fsgd2104-2-e,5.0,11.1632,2265,1,1,5,8,unroll,unroll_16,unroll_2,3.75,0.10000000000000003,False
gemm_1351.c,xcu200-fsgd2104-2-e,5.0,5.469925,38,1,1,1,1,unroll_2,unroll_16,pipeline,1.0,0.3734728602066818,False
gemm_1352.c,xcu200-fsgd2104-2-e,5.0,4.168165,24,1,1,1,1,unroll_2,unroll_2,pipeline_1,1.0,0.5104175848668002,False
gemm_1353.c,xcu200-fsgd2104-2-e,5.0,0.093585,1011,1,2,27,6,pipeline,unroll_4,unroll_2,9.0,1.0,True
gemm_1355.c,xcu200-fsgd2104-2-e,5.0,0.093585,1018,1,2,27,6,pipeline_1,unroll_4,pipeline_1,9.0,1.0,True
gemm_1356.c,xcu200-fsgd2104-2-e,5.0,0.093585,1034,1,2,27,6,pipeline_1,unroll_4,unroll_2,9.0,1.0,True
gemm_1357.c,xcu200-fsgd2104-2-e,5.0,3.379605,95,1,1,1,1,unroll_4,unroll_2,unroll,1.0,0.606847332520031,False
gemm_1358.c,xcu200-fsgd2104-2-e,5.0,0.676325,895,1,1,1,3,unroll_2,unroll_32,unroll,1.5,1.0,True
gemm_1359.c,xcu200-fsgd2104-2-e,5.0,0.093585,977,1,2,27,6,pipeline,unroll_2,unroll_4,9.0,1.0,True
gemm_1360.c,xcu200-fsgd2104-2-e,5.0,0.760645,793,1,1,35,20,unroll,pipeline,unroll_2,14.25,0.48090975188235674,False
gemm_1362.c,xcu200-fsgd2104-2-e,5.0,0.093585,1053,1,2,27,6,pipeline,unroll_4,pipeline_1,9.0,1.0,True
gemm_1363.c,xcu200-fsgd2104-2-e,5.0,8.868965,79,1,1,1,1,unroll_2,unroll_32,unroll_4,1.0,0.1465002617490764,False
gemm_1364.c,xcu200-fsgd2104-2-e,5.0,0.093585,985,1,2,27,6,pipeline,unroll_8,unroll_8,9.0,1.0,True
gemm_1365.c,xcu200-fsgd2104-2-e,5.0,11.163245,84,1,1,1,1,unroll_8,unroll_16,unroll_2,1.0,0.10006745974693798,False
gemm_1366.c,xcu200-fsgd2104-2-e,5.0,0.093585,1081,1,2,27,6,pipeline_1,pipeline_1,pipeline,9.0,1.0,True
gemm_1367.c,xcu200-fsgd2104-2-e,5.0,0.093585,984,1,2,27,6,pipeline,unroll_2,pipeline,9.0,1.0,True
gemm_1368.c,xcu200-fsgd2104-2-e,5.0,0.093585,1000,1,2,27,6,pipeline_1,unroll_8,pipeline,9.0,1.0,True
gemm_1369.c,xcu200-fsgd2104-2-e,5.0,0.022125,774,1,20,49,23,pipeline,pipeline_1,unroll,23.25,1.0,True
gemm_1370.c,xcu200-fsgd2104-2-e,5.0,0.093585,1004,1,2,27,6,pipeline,unroll,pipeline,9.0,1.0,True
gemm_1371.c,xcu200-fsgd2104-2-e,5.0,0.093585,1050,1,2,27,6,pipeline,pipeline_1,unroll_32,9.0,1.0,True
gemm_1372.c,xcu200-fsgd2104-2-e,5.0,6.862565,262,1,1,1,1,unroll_2,unroll_16,unroll_32,1.0,0.2576389940154893,False
gemm_1373.c,xcu200-fsgd2104-2-e,5.0,0.093585,1069,1,2,27,6,pipeline_1,unroll_4,unroll_4,9.0,1.0,True
gemm_1374.c,xcu200-fsgd2104-2-e,5.0,4.157525,346,1,1,3,6,unroll_4,unroll,pipeline_1,2.75,0.4998388321934836,False
gemm_1375.c,xcu200-fsgd2104-2-e,5.0,0.12513,893,1,2,23,5,pipeline,unroll_4,unroll,7.75,1.0,True
gemm_1376.c,xcu200-fsgd2104-2-e,5.0,4.168085,27,1,1,1,1,unroll_4,unroll_2,pipeline_1,1.0,0.5104268521360211,False
gemm_1377.c,xcu200-fsgd2104-2-e,5.0,0.760645,767,1,1,35,20,unroll,pipeline,pipeline_1,14.25,0.48090975188235674,False
gemm_1378.c,xcu200-fsgd2104-2-e,5.0,0.093585,983,1,2,27,6,pipeline,unroll_4,pipeline,9.0,1.0,True
gemm_1379.c,xcu200-fsgd2104-2-e,5.0,0.093585,973,1,2,27,6,pipeline,unroll_4,unroll_8,9.0,1.0,True
gemm_1380.c,xcu200-fsgd2104-2-e,5.0,1.705445,83,1,1,1,1,unroll_2,unroll_4,unroll,1.0,0.845274599562157,False
gemm_1381.c,xcu200-fsgd2104-2-e,5.0,11.172245,26,1,1,1,1,unroll_4,unroll_2,unroll_2,1.0,0.10005475553742617,False
gemm_1382.c,xcu200-fsgd2104-2-e,5.0,0.093585,979,1,2,27,6,pipeline,unroll_8,pipeline,9.0,1.0,True
gemm_1383.c,xcu200-fsgd2104-2-e,5.0,0.093585,998,1,2,27,6,pipeline_1,unroll_4,pipeline,9.0,1.0,True
gemm_1384.c,xcu200-fsgd2104-2-e,5.0,0.093585,1046,1,2,27,6,pipeline,unroll,unroll_32,9.0,1.0,True
gemm_1385.c,xcu200-fsgd2104-2-e,5.0,11.167205,26,1,1,1,1,unroll_2,unroll_4,unroll_2,1.0,0.10006170675550592,False
gemm_1386.c,xcu200-fsgd2104-2-e,5.0,5.471205,29,1,1,1,1,unroll_2,unroll_8,pipeline,1.0,0.3733518379098173,False
gemm_1387.c,xcu200-fsgd2104-2-e,5.0,0.093585,1018,1,2,27,6,pipeline_1,unroll_2,pipeline,9.0,1.0,True
gemm_1389.c,xcu200-fsgd2104-2-e,5.0,0.760645,874,1,1,35,20,unroll,pipeline_1,unroll_8,14.25,0.48090975188235674,False
gemm_1390.c,xcu200-fsgd2104-2-e,5.0,0.093585,1069,1,2,27,6,pipeline,unroll_32,pipeline,9.0,1.0,True
gemm_1391.c,xcu200-fsgd2104-2-e,5.0,0.093585,1048,1,2,27,6,pipeline,unroll_4,unroll_16,9.0,1.0,True
gemm_1392.c,xcu200-fsgd2104-2-e,5.0,0.093585,1048,1,2,27,6,pipeline,unroll_4,unroll_32,9.0,1.0,True
gemm_1393.c,xcu200-fsgd2104-2-e,5.0,0.12513,989,1,2,23,5,pipeline_1,unroll_4,unroll,7.75,1.0,True
gemm_1394.c,xcu200-fsgd2104-2-e,5.0,0.868205,877,1,1,2,4,unroll_8,unroll_8,unroll,2.0,0.9405962563050101,False
gemm_1395.c,xcu200-fsgd2104-2-e,5.0,0.093585,1124,1,2,27,6,pipeline_1,unroll_32,unroll_32,9.0,1.0,True
gemm_1397.c,xcu200-fsgd2104-2-e,5.0,0.093585,1041,1,2,27,6,pipeline_1,unroll_8,unroll_32,9.0,1.0,True
gemm_1398.c,xcu200-fsgd2104-2-e,5.0,0.760645,847,1,1,35,20,unroll,pipeline_1,unroll_16,14.25,0.48090975188235674,False
gemm_1399.c,xcu200-fsgd2104-2-e,5.0,0.760645,829,1,1,35,20,unroll,pipeline_1,pipeline,14.25,0.48090975188235674,False
gemm_1400.c,xcu200-fsgd2104-2-e,5.0,11.16448,587,1,1,2,5,unroll,unroll_8,unroll_2,2.25,0.1000409375554248,False
gemm_1402.c,xcu200-fsgd2104-2-e,5.0,1.705325,361,1,1,1,3,unroll_8,unroll_4,unroll,1.5,0.8402012580430105,False
gemm_1404.c,xcu200-fsgd2104-2-e,5.0,0.093585,1097,1,2,27,6,pipeline_1,unroll,pipeline,9.0,1.0,True
gemm_1405.c,xcu200-fsgd2104-2-e,5.0,7.148645,273,1,1,1,2,unroll_2,unroll_32,unroll_16,1.25,0.23768717110395596,False
