Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,OuterLoop_1,InnerLoop_1_1,InnerLoop_2_1,Area,Weight,is_pareto
MatrixMultiplication_3406.cpp,xcu200-fsgd2104-2-e,3.33,3621.17991528,39,1,1,1,1,cyclic_2_1,unroll_2,unroll_8,pipeline_1,1.0,0.8922277751424974,False
MatrixMultiplication_3407.cpp,xcu200-fsgd2104-2-e,3.33,3621.01623912,118,1,1,1,3,block_64_1,unroll_2,unroll_4,pipeline_1,1.5,0.81088713937654,False
MatrixMultiplication_3408.cpp,xcu200-fsgd2104-2-e,3.33,3621.17991528,31,1,1,1,1,cyclic_2_1,unroll_2,unroll_4,pipeline,1.0,0.8922277751424974,False
MatrixMultiplication_3409.cpp,xcu200-fsgd2104-2-e,3.33,19669.57199208,46,1,1,1,1,cyclic_2_1,unroll_4,unroll_8,unroll_2,1.0,0.37033425031637235,False
MatrixMultiplication_3410.cpp,xcu200-fsgd2104-2-e,3.33,2109.95710416,491,1,1,1,1,cyclic_2_1,unroll_4,unroll_4,unroll_64,1.0,0.9554883694239829,False
MatrixMultiplication_3411.cpp,xcu200-fsgd2104-2-e,3.33,3621.83461992,33,1,1,1,1,cyclic_4_1,unroll_2,unroll_4,pipeline_1,1.0,0.8922008953818379,False
MatrixMultiplication_3412.cpp,xcu200-fsgd2104-2-e,3.33,3621.39815016,33,1,1,1,1,cyclic_2_1,unroll_2,unroll_4,pipeline_1,1.0,0.8922188151716093,False
MatrixMultiplication_3413.cpp,xcu200-fsgd2104-2-e,3.33,2993.75466192,142,1,1,1,1,cyclic_16_1,unroll_2,unroll_4,unroll_16,1.0,0.9181971653962423,False
MatrixMultiplication_3414.cpp,xcu200-fsgd2104-2-e,3.33,3621.397297680001,38,1,1,1,1,cyclic_2_1,unroll_4,unroll_4,pipeline,1.0,0.8922188501713969,False
MatrixMultiplication_3415.cpp,xcu200-fsgd2104-2-e,3.33,3621.17991528,32,1,1,1,1,block_2_1,unroll_2,unroll_4,pipeline,1.0,0.8922277751424974,False
MatrixMultiplication_3416.cpp,xcu200-fsgd2104-2-e,3.33,3621.1790628,77,1,1,1,1,cyclic_2_1,unroll_4,unroll_16,pipeline,1.0,0.892227810142483,False
MatrixMultiplication_3417.cpp,xcu200-fsgd2104-2-e,3.33,2087.2069704,157,1,1,1,1,cyclic_2_1,unroll_2,unroll_4,unroll_64,1.0,0.9564592656378585,False
MatrixMultiplication_3418.cpp,xcu200-fsgd2104-2-e,3.33,3622.70670696,38,1,1,1,1,cyclic_4_1,unroll_4,unroll_4,pipeline,1.0,0.8921650914089138,False
MatrixMultiplication_3419.cpp,xcu200-fsgd2104-2-e,3.33,3621.39815016,31,1,1,1,1,cyclic_4_1,unroll_2,unroll_4,pipeline,1.0,0.8922188151716093,False
MatrixMultiplication_3420.cpp,xcu200-fsgd2104-2-e,3.33,3621.83461992,34,1,1,1,1,cyclic_2_1,unroll_2,unroll_8,pipeline_1,1.0,0.8922008953818379,False
MatrixMultiplication_3421.cpp,xcu200-fsgd2104-2-e,3.33,1938.807252,386,1,1,1,1,cyclic_2_1,unroll_2,unroll_8,unroll_64,1.0,0.9628059574297253,False
MatrixMultiplication_3422.cpp,xcu200-fsgd2104-2-e,3.33,3622.70755944,31,1,1,1,1,cyclic_2_1,unroll_2,unroll_4,pipeline,1.0,0.8921650564103135,False
MatrixMultiplication_3423.cpp,xcu200-fsgd2104-2-e,3.33,3621.39815016,31,1,1,1,1,block_4_1,unroll_2,unroll_4,pipeline,1.0,0.8922188151716093,False
MatrixMultiplication_3424.cpp,xcu200-fsgd2104-2-e,3.33,1874.3256648,1301,1,1,1,2,cyclic_2_1,unroll_2,unroll_16,unroll_64,1.25,0.9120264184186678,False
MatrixMultiplication_3425.cpp,xcu200-fsgd2104-2-e,3.33,2594.65762512,1605,1,1,1,1,cyclic_16_1,unroll_2,unroll_16,unroll_16,1.0,0.9349338800525622,False
MatrixMultiplication_3427.cpp,xcu200-fsgd2104-2-e,3.33,1864.8801864,1281,1,1,1,2,cyclic_2_1,unroll_2,unroll_16,unroll_64,1.25,0.912176920308586,False
MatrixMultiplication_3428.cpp,xcu200-fsgd2104-2-e,3.33,1938.58901712,408,1,1,1,1,cyclic_2_1,unroll_2,unroll_8,unroll_64,1.0,0.9628153080525341,False
MatrixMultiplication_3429.cpp,xcu200-fsgd2104-2-e,3.33,1304.17936848,756,1,1,1,2,cyclic_4_1,unroll_4,unroll_4,unroll_64,1.25,0.918106727234345,False
MatrixMultiplication_3430.cpp,xcu200-fsgd2104-2-e,3.33,34236.969346080004,429,1,1,1,2,block_4_1,unroll_2,unroll_16,unroll_16,1.25,0.13337953697711427,False
MatrixMultiplication_3431.cpp,xcu200-fsgd2104-2-e,3.33,3621.1790628,42,1,1,1,1,cyclic_4_1,unroll_4,unroll_4,pipeline,1.0,0.892227810142483,False
MatrixMultiplication_3432.cpp,xcu200-fsgd2104-2-e,3.33,3621.1790628,45,1,1,1,1,block_8_1,unroll_4,unroll_4,pipeline,1.0,0.892227810142483,False
MatrixMultiplication_3433.cpp,xcu200-fsgd2104-2-e,3.33,3621.17991528,48,1,1,1,1,block_2_1,unroll_2,unroll_16,pipeline,1.0,0.8922277751424974,False
MatrixMultiplication_3434.cpp,xcu200-fsgd2104-2-e,3.33,3621.01623912,52,1,1,1,1,block_2_1,unroll_2,unroll_16,pipeline_1,1.0,0.8922344951539143,False
MatrixMultiplication_3435.cpp,xcu200-fsgd2104-2-e,3.33,3621.17991528,132,1,1,1,3,cyclic_16_1,unroll_2,unroll_16,pipeline,1.5,0.8108836044293924,False
MatrixMultiplication_3436.cpp,xcu200-fsgd2104-2-e,3.33,3621.0149604,72,1,1,1,1,cyclic_4_1,unroll_8,unroll_4,pipeline_1,1.0,0.8922345476541158,False
MatrixMultiplication_3437.cpp,xcu200-fsgd2104-2-e,3.33,2085.67932624,173,1,1,1,1,cyclic_2_1,unroll_2,unroll_4,unroll_64,1.0,0.9565244798808565,False
MatrixMultiplication_3438.cpp,xcu200-fsgd2104-2-e,3.33,1939.24372176,428,1,1,1,1,cyclic_2_1,unroll_2,unroll_8,unroll_64,1.0,0.9627872563361122,False
MatrixMultiplication_3439.cpp,xcu200-fsgd2104-2-e,3.33,2162.06153424,398,1,1,1,1,cyclic_2_1,unroll_2,unroll_16,unroll_32,1.0,0.953266809090484,False
MatrixMultiplication_3440.cpp,xcu200-fsgd2104-2-e,3.33,3621.01623912,348,1,1,3,7,block_128_1,unroll_2,unroll_4,pipeline,3.0,0.45132839216228293,False
MatrixMultiplication_3441.cpp,xcu200-fsgd2104-2-e,3.33,1941.86936016,422,1,1,1,1,cyclic_2_1,unroll_2,unroll_8,unroll_64,1.0,0.9626747618465843,False
MatrixMultiplication_3442.cpp,xcu200-fsgd2104-2-e,3.33,1156.27153104,690,1,1,1,1,cyclic_4_1,unroll_2,unroll_8,unroll_64,1.0,0.9966605982142874,False
MatrixMultiplication_3443.cpp,xcu200-fsgd2104-2-e,3.33,2085.5156500800003,170,1,1,1,1,cyclic_2_1,unroll_2,unroll_4,unroll_64,1.0,0.9565314672684322,False
MatrixMultiplication_3444.cpp,xcu200-fsgd2104-2-e,3.33,3622.70670696,48,1,1,1,1,cyclic_2_1,unroll_4,unroll_8,pipeline,1.0,0.8921650914089138,False
MatrixMultiplication_3445.cpp,xcu200-fsgd2104-2-e,3.33,2110.77548496,479,1,1,1,2,cyclic_2_1,unroll_4,unroll_4,unroll_64,1.25,0.9077870215732666,False
MatrixMultiplication_3447.cpp,xcu200-fsgd2104-2-e,3.33,1951.0275528,1355,1,1,1,2,cyclic_2_1,unroll_4,unroll_8,unroll_64,1.25,0.9107488326708728,False
MatrixMultiplication_3448.cpp,xcu200-fsgd2104-2-e,3.33,3621.17991528,38,1,1,1,1,cyclic_4_1,unroll_2,unroll_8,pipeline_1,1.0,0.8922277751424974,False
MatrixMultiplication_3449.cpp,xcu200-fsgd2104-2-e,3.33,1598.3608392,105,1,1,1,1,cyclic_4_1,unroll_2,unroll_2,unroll_64,1.0,0.9774545425727351,False
MatrixMultiplication_3450.cpp,xcu200-fsgd2104-2-e,3.33,3621.01538664,43,1,1,1,1,block_2_1,unroll_4,unroll_4,pipeline_1,1.0,0.8922345301540484,False
MatrixMultiplication_3453.cpp,xcu200-fsgd2104-2-e,3.33,1303.52551632,235,1,1,1,1,cyclic_4_1,unroll_2,unroll_4,unroll_64,1.0,0.9902402258985705,False
MatrixMultiplication_3454.cpp,xcu200-fsgd2104-2-e,3.33,3621.397297680001,38,1,1,1,1,cyclic_4_1,unroll_4,unroll_4,pipeline,1.0,0.8922188501713969,False
MatrixMultiplication_3455.cpp,xcu200-fsgd2104-2-e,3.33,11680.59320784,52,1,1,1,1,cyclic_2_1,unroll_4,unroll_8,unroll_4,1.0,0.5958864271741796,False
MatrixMultiplication_3456.cpp,xcu200-fsgd2104-2-e,3.33,3621.17863656,80,1,1,1,1,cyclic_2_1,unroll_8,unroll_8,pipeline,1.0,0.8922278276424761,False
MatrixMultiplication_3457.cpp,xcu200-fsgd2104-2-e,3.33,3621.1790628,37,1,1,1,1,cyclic_2_1,unroll_4,unroll_4,pipeline,1.0,0.892227810142483,False
MatrixMultiplication_3458.cpp,xcu200-fsgd2104-2-e,3.33,1156.4352072,635,1,1,1,1,cyclic_4_1,unroll_2,unroll_8,unroll_64,1.0,0.9966534490177715,False
MatrixMultiplication_3459.cpp,xcu200-fsgd2104-2-e,3.33,1156.65344208,613,1,1,1,1,cyclic_4_1,unroll_2,unroll_8,unroll_64,1.0,0.9966439168000851,False
MatrixMultiplication_3461.cpp,xcu200-fsgd2104-2-e,3.33,3621.1790628,52,1,1,1,1,cyclic_4_1,unroll_4,unroll_8,pipeline_1,1.0,0.892227810142483,False
MatrixMultiplication_3462.cpp,xcu200-fsgd2104-2-e,3.33,3621.17991528,37,1,1,1,1,block_4_1,unroll_2,unroll_8,pipeline,1.0,0.8922277751424974,False
MatrixMultiplication_3463.cpp,xcu200-fsgd2104-2-e,3.33,3621.17991528,32,1,1,1,1,cyclic_4_1,unroll_2,unroll_4,pipeline,1.0,0.8922277751424974,False
MatrixMultiplication_3464.cpp,xcu200-fsgd2104-2-e,3.33,3621.01623912,133,1,1,1,3,cyclic_16_1,unroll_2,unroll_16,pipeline,1.5,0.81088713937654,False
MatrixMultiplication_3465.cpp,xcu200-fsgd2104-2-e,3.33,3621.01623912,36,1,1,1,1,cyclic_4_1,unroll_2,unroll_4,pipeline,1.0,0.8922344951539143,False
MatrixMultiplication_3466.cpp,xcu200-fsgd2104-2-e,3.33,1303.7437512,218,1,1,1,1,cyclic_4_1,unroll_2,unroll_4,unroll_64,1.0,0.9902307278312601,False
MatrixMultiplication_3467.cpp,xcu200-fsgd2104-2-e,3.33,3621.17991528,34,1,1,1,1,block_8_1,unroll_2,unroll_4,pipeline,1.0,0.8922277751424974,False
MatrixMultiplication_3468.cpp,xcu200-fsgd2104-2-e,3.33,3621.01623912,49,1,1,1,1,block_2_1,unroll_2,unroll_16,pipeline,1.0,0.8922344951539143,False
MatrixMultiplication_3469.cpp,xcu200-fsgd2104-2-e,3.33,3621.01623912,37,1,1,1,1,cyclic_8_1,unroll_2,unroll_4,pipeline_1,1.0,0.8922344951539143,False
MatrixMultiplication_3470.cpp,xcu200-fsgd2104-2-e,3.33,3621.1790628,72,1,1,1,1,cyclic_2_1,unroll_4,unroll_16,pipeline_1,1.0,0.892227810142483,False
MatrixMultiplication_3471.cpp,xcu200-fsgd2104-2-e,3.33,1157.08991184,649,1,1,1,1,cyclic_4_1,unroll_2,unroll_8,unroll_64,1.0,0.9966248525167167,False
MatrixMultiplication_3472.cpp,xcu200-fsgd2104-2-e,3.33,3621.17991528,34,1,1,1,1,block_16_1,unroll_2,unroll_2,pipeline_1,1.0,0.8922277751424974,False
MatrixMultiplication_3475.cpp,xcu200-fsgd2104-2-e,3.33,3621.01538664,40,1,1,1,1,cyclic_2_1,unroll_4,unroll_2,pipeline_1,1.0,0.8922345301540484,False
MatrixMultiplication_3476.cpp,xcu200-fsgd2104-2-e,3.33,2156.16919248,89,1,1,1,1,cyclic_4_1,unroll_2,unroll_4,unroll_32,1.0,0.9535178941841389,False
MatrixMultiplication_3479.cpp,xcu200-fsgd2104-2-e,3.33,3621.01623912,125,1,1,1,3,block_32_1,unroll_2,unroll_8,pipeline,1.5,0.81088713937654,False
MatrixMultiplication_3480.cpp,xcu200-fsgd2104-2-e,3.33,3621.01538664,56,1,1,1,1,cyclic_4_1,unroll_4,unroll_8,pipeline,1.0,0.8922345301540484,False
MatrixMultiplication_3481.cpp,xcu200-fsgd2104-2-e,3.33,3621.01623912,42,1,1,1,1,cyclic_4_1,unroll_2,unroll_8,pipeline,1.0,0.8922344951539143,False
MatrixMultiplication_3482.cpp,xcu200-fsgd2104-2-e,3.33,3621.17991528,38,1,1,1,1,block_2_1,unroll_2,unroll_8,pipeline,1.0,0.8922277751424974,False
MatrixMultiplication_3483.cpp,xcu200-fsgd2104-2-e,3.33,3621.01623912,76,1,1,1,1,block_8_1,unroll_2,unroll_16,pipeline_1,1.0,0.8922344951539143,False
MatrixMultiplication_3484.cpp,xcu200-fsgd2104-2-e,3.33,3621.01538664,170,1,1,2,3,cyclic_8_1,unroll_4,unroll_16,pipeline,1.75,0.7473283772457774,False
MatrixMultiplication_3485.cpp,xcu200-fsgd2104-2-e,3.33,3621.17991528,35,1,1,1,1,block_2_1,unroll_2,unroll_8,pipeline_1,1.0,0.8922277751424974,False
MatrixMultiplication_3486.cpp,xcu200-fsgd2104-2-e,3.33,3621.1790628,51,1,1,1,1,block_2_1,unroll_4,unroll_8,pipeline_1,1.0,0.892227810142483,False
MatrixMultiplication_3487.cpp,xcu200-fsgd2104-2-e,3.33,3621.0149604,105,1,1,1,2,cyclic_4_1,unroll_8,unroll_8,pipeline_1,1.25,0.8664388489071367,False
MatrixMultiplication_3488.cpp,xcu200-fsgd2104-2-e,3.33,3621.17991528,32,1,1,1,1,cyclic_4_1,unroll_2,unroll_4,pipeline_1,1.0,0.8922277751424974,False
MatrixMultiplication_3489.cpp,xcu200-fsgd2104-2-e,3.33,1597.92436944,105,1,1,1,1,cyclic_4_1,unroll_2,unroll_2,unroll_64,1.0,0.9774734019538477,False
MatrixMultiplication_3491.cpp,xcu200-fsgd2104-2-e,3.33,3621.83461992,28,1,1,1,1,cyclic_4_1,unroll_2,unroll_2,pipeline_1,1.0,0.8922008953818379,False
MatrixMultiplication_3492.cpp,xcu200-fsgd2104-2-e,3.33,3621.01623912,31,1,1,1,1,block_4_1,unroll_2,unroll_4,pipeline_1,1.0,0.8922344951539143,False
MatrixMultiplication_3493.cpp,xcu200-fsgd2104-2-e,3.33,3621.1790628,55,1,1,1,1,cyclic_4_1,unroll_4,unroll_8,pipeline,1.0,0.892227810142483,False
MatrixMultiplication_3494.cpp,xcu200-fsgd2104-2-e,3.33,3621.39815016,39,1,1,1,1,cyclic_4_1,unroll_2,unroll_8,pipeline,1.0,0.8922188151716093,False
MatrixMultiplication_3495.cpp,xcu200-fsgd2104-2-e,3.33,3621.83461992,36,1,1,1,1,cyclic_2_1,unroll_2,unroll_8,pipeline,1.0,0.8922008953818379,False
MatrixMultiplication_3496.cpp,xcu200-fsgd2104-2-e,3.33,3621.397297680001,36,1,1,1,1,cyclic_4_1,unroll_4,unroll_4,pipeline_1,1.0,0.8922188501713969,False
MatrixMultiplication_3497.cpp,xcu200-fsgd2104-2-e,3.33,3621.01623912,48,1,1,1,1,cyclic_8_1,unroll_2,unroll_8,pipeline,1.0,0.8922344951539143,False
MatrixMultiplication_3498.cpp,xcu200-fsgd2104-2-e,3.33,3621.01623912,117,1,1,1,4,block_128_1,unroll_2,unroll_2,pipeline_1,1.75,0.7473283643796587,False
MatrixMultiplication_3499.cpp,xcu200-fsgd2104-2-e,3.33,3621.01623912,30,1,1,1,1,cyclic_4_1,unroll_2,unroll_2,pipeline_1,1.0,0.8922344951539143,False
MatrixMultiplication_3500.cpp,xcu200-fsgd2104-2-e,3.33,3621.17991528,34,1,1,1,1,cyclic_8_1,unroll_2,unroll_4,pipeline,1.0,0.8922277751424974,False
MatrixMultiplication_3501.cpp,xcu200-fsgd2104-2-e,3.33,3621.01623912,34,1,1,1,1,block_4_1,unroll_2,unroll_4,pipeline,1.0,0.8922344951539143,False
MatrixMultiplication_3502.cpp,xcu200-fsgd2104-2-e,3.33,2380.51464912,85,1,1,1,1,cyclic_2_1,unroll_2,unroll_2,unroll_64,1.0,0.9439841312347007,False
MatrixMultiplication_3503.cpp,xcu200-fsgd2104-2-e,3.33,3621.83461992,51,1,1,1,1,cyclic_4_1,unroll_2,unroll_16,pipeline,1.0,0.8922008953818379,False
MatrixMultiplication_3504.cpp,xcu200-fsgd2104-2-e,3.33,3621.17991528,45,1,1,1,1,cyclic_2_1,unroll_2,unroll_16,pipeline_1,1.0,0.8922277751424974,False
MatrixMultiplication_3505.cpp,xcu200-fsgd2104-2-e,3.33,3621.1790628,38,1,1,1,1,block_2_1,unroll_4,unroll_4,pipeline_1,1.0,0.892227810142483,False
MatrixMultiplication_3506.cpp,xcu200-fsgd2104-2-e,3.33,1303.3618401600002,238,1,1,1,1,cyclic_4_1,unroll_2,unroll_4,unroll_64,1.0,0.9902473494823044,False
MatrixMultiplication_3507.cpp,xcu200-fsgd2104-2-e,3.33,2602.45952208,75,1,1,1,1,cyclic_2_1,unroll_2,unroll_4,unroll_32,1.0,0.934605072247112,False
MatrixMultiplication_3508.cpp,xcu200-fsgd2104-2-e,3.33,3621.01623912,72,1,1,1,1,cyclic_8_1,unroll_2,unroll_16,pipeline,1.0,0.8922344951539143,False
MatrixMultiplication_3509.cpp,xcu200-fsgd2104-2-e,3.33,28161.96413904,341,1,1,1,1,block_2_1,unroll_4,unroll_4,unroll_32,1.0,0.20502197838075376,False
MatrixMultiplication_3510.cpp,xcu200-fsgd2104-2-e,3.33,19615.01329872,472,1,1,1,1,block_2_1,unroll_4,unroll_2,unroll_64,1.0,0.37164433188950785,False
MatrixMultiplication_3511.cpp,xcu200-fsgd2104-2-e,3.33,1862.425044,203,1,1,1,1,cyclic_4_1,unroll_2,unroll_8,unroll_32,1.0,0.966081769973986,False
MatrixMultiplication_3512.cpp,xcu200-fsgd2104-2-e,3.33,1303.52466384,768,1,1,1,2,cyclic_4_1,unroll_4,unroll_4,unroll_64,1.25,0.9181099201749635,False
MatrixMultiplication_3513.cpp,xcu200-fsgd2104-2-e,3.33,2110.12078032,467,1,1,1,2,cyclic_2_1,unroll_4,unroll_4,unroll_64,1.25,0.90779994769604,False
MatrixMultiplication_3514.cpp,xcu200-fsgd2104-2-e,3.33,2429.39840976,191,1,1,1,1,cyclic_2_1,unroll_4,unroll_2,unroll_64,1.0,0.9419138763973534,False
MatrixMultiplication_3515.cpp,xcu200-fsgd2104-2-e,3.33,3621.83461992,29,1,1,1,1,cyclic_4_1,unroll_2,unroll_4,pipeline,1.0,0.8922008953818379,False
MatrixMultiplication_3519.cpp,xcu200-fsgd2104-2-e,3.33,1303.36098768,729,1,1,1,2,cyclic_4_1,unroll_4,unroll_4,unroll_64,1.25,0.9181107169725602,False
MatrixMultiplication_3520.cpp,xcu200-fsgd2104-2-e,3.33,3621.01538664,44,1,1,1,1,block_4_1,unroll_4,unroll_4,pipeline,1.0,0.8922345301540484,False
MatrixMultiplication_3521.cpp,xcu200-fsgd2104-2-e,3.33,2603.1142267200003,72,1,1,1,1,cyclic_2_1,unroll_2,unroll_4,unroll_32,1.0,0.9345774829288074,False
MatrixMultiplication_3522.cpp,xcu200-fsgd2104-2-e,3.33,3621.01623912,31,1,1,1,1,block_2_1,unroll_2,unroll_4,pipeline_1,1.0,0.8922344951539143,False
MatrixMultiplication_3523.cpp,xcu200-fsgd2104-2-e,3.33,2379.69626832,88,1,1,1,1,cyclic_2_1,unroll_2,unroll_2,unroll_64,1.0,0.9440188117597508,False
MatrixMultiplication_3524.cpp,xcu200-fsgd2104-2-e,3.33,3621.01538664,37,1,1,1,1,cyclic_4_1,unroll_4,unroll_2,pipeline_1,1.0,0.8922345301540484,False
MatrixMultiplication_3525.cpp,xcu200-fsgd2104-2-e,3.33,3621.01623912,48,1,1,1,1,block_8_1,unroll_2,unroll_8,pipeline,1.0,0.8922344951539143,False
MatrixMultiplication_3528.cpp,xcu200-fsgd2104-2-e,3.33,3621.83461992,41,1,1,1,1,cyclic_8_1,unroll_2,unroll_8,pipeline_1,1.0,0.8922008953818379,False
MatrixMultiplication_3531.cpp,xcu200-fsgd2104-2-e,3.33,3621.397297680001,47,1,1,1,1,cyclic_2_1,unroll_4,unroll_8,pipeline,1.0,0.8922188501713969,False
MatrixMultiplication_3533.cpp,xcu200-fsgd2104-2-e,3.33,1597.5424584,115,1,1,1,1,cyclic_4_1,unroll_2,unroll_2,unroll_64,1.0,0.9774899040785763,False
MatrixMultiplication_3534.cpp,xcu200-fsgd2104-2-e,3.33,2379.85994448,83,1,1,1,1,cyclic_2_1,unroll_2,unroll_2,unroll_64,1.0,0.9440118755977391,False
MatrixMultiplication_3535.cpp,xcu200-fsgd2104-2-e,3.33,1375.7612616,226,1,1,1,1,cyclic_8_1,unroll_2,unroll_2,unroll_64,1.0,0.9870991328632676,False
MatrixMultiplication_3536.cpp,xcu200-fsgd2104-2-e,3.33,28162.78251984,343,1,1,1,1,block_2_1,unroll_4,unroll_4,unroll_32,1.0,0.20500974514030273,False
MatrixMultiplication_3537.cpp,xcu200-fsgd2104-2-e,3.33,1861.76948688,671,1,1,1,2,cyclic_4_1,unroll_4,unroll_8,unroll_32,1.25,0.9122261518144148,False
MatrixMultiplication_3538.cpp,xcu200-fsgd2104-2-e,3.33,3621.01623912,95,1,1,1,2,cyclic_4_1,unroll_2,unroll_32,pipeline_1,1.25,0.866438807573119,False
MatrixMultiplication_3539.cpp,xcu200-fsgd2104-2-e,3.33,2309.36922576,409,1,1,1,1,cyclic_2_1,unroll_4,unroll_8,unroll_32,1.0,0.9470017225053301,False
MatrixMultiplication_3542.cpp,xcu200-fsgd2104-2-e,3.33,3621.83461992,33,1,1,1,1,block_8_1,unroll_2,unroll_4,pipeline_1,1.0,0.8922008953818379,False
MatrixMultiplication_3543.cpp,xcu200-fsgd2104-2-e,3.33,27715.0191048,1301,1,1,1,2,block_2_1,unroll_4,unroll_4,unroll_64,1.25,0.21076479881015497,False
MatrixMultiplication_3545.cpp,xcu200-fsgd2104-2-e,3.33,3621.01623912,38,1,1,1,1,cyclic_8_1,unroll_2,unroll_4,pipeline,1.0,0.8922344951539143,False
MatrixMultiplication_3546.cpp,xcu200-fsgd2104-2-e,3.33,2380.07817936,88,1,1,1,1,cyclic_2_1,unroll_2,unroll_2,unroll_64,1.0,0.944002627426058,False
MatrixMultiplication_3547.cpp,xcu200-fsgd2104-2-e,3.33,1861.77033936,203,1,1,1,1,cyclic_4_1,unroll_2,unroll_8,unroll_32,1.0,0.9661098751960417,False
MatrixMultiplication_3548.cpp,xcu200-fsgd2104-2-e,3.33,1374.88832208,213,1,1,1,1,cyclic_8_1,unroll_2,unroll_2,unroll_64,1.0,0.987137058554477,False
MatrixMultiplication_3549.cpp,xcu200-fsgd2104-2-e,3.33,3621.83461992,49,1,1,1,1,cyclic_4_1,unroll_2,unroll_16,pipeline_1,1.0,0.8922008953818379,False
MatrixMultiplication_3550.cpp,xcu200-fsgd2104-2-e,3.33,40452.95340648,229,1,1,1,3,block_128_1,unroll_2,unroll_4,unroll_2,1.5,0.10132229114952043,False
MatrixMultiplication_3551.cpp,xcu200-fsgd2104-2-e,3.33,28162.12866768,123,1,1,1,1,block_2_1,unroll_2,unroll_4,unroll_32,1.0,0.2050195189324807,False
MatrixMultiplication_3552.cpp,xcu200-fsgd2104-2-e,3.33,2086.33403088,156,1,1,1,1,cyclic_2_1,unroll_2,unroll_4,unroll_64,1.0,0.9564965306155625,False
MatrixMultiplication_3553.cpp,xcu200-fsgd2104-2-e,3.33,19615.39606224,162,1,1,1,1,block_2_1,unroll_2,unroll_2,unroll_64,1.0,0.37163512981350943,False
MatrixMultiplication_3554.cpp,xcu200-fsgd2104-2-e,3.33,3189.78414288,51,1,1,1,1,cyclic_2_1,unroll_2,unroll_2,unroll_32,1.0,0.9100384406186228,False
MatrixMultiplication_3555.cpp,xcu200-fsgd2104-2-e,3.33,1597.70613456,103,1,1,1,1,cyclic_4_1,unroll_2,unroll_2,unroll_64,1.0,0.9774828317204062,False
MatrixMultiplication_3556.cpp,xcu200-fsgd2104-2-e,3.33,1262.71559376,785,1,1,1,2,cyclic_16_1,unroll_2,unroll_2,unroll_64,1.25,0.9182907376942524,False
MatrixMultiplication_3557.cpp,xcu200-fsgd2104-2-e,3.33,3621.83461992,40,1,1,1,1,cyclic_4_1,unroll_2,unroll_8,pipeline_1,1.0,0.8922008953818379,False
MatrixMultiplication_3558.cpp,xcu200-fsgd2104-2-e,3.33,2309.37007824,155,1,1,1,1,cyclic_2_1,unroll_2,unroll_8,unroll_32,1.0,0.9470016863156311,False
MatrixMultiplication_3559.cpp,xcu200-fsgd2104-2-e,3.33,1599.23377872,117,1,1,1,1,cyclic_4_1,unroll_2,unroll_2,unroll_64,1.0,0.9774168244185287,False
MatrixMultiplication_3560.cpp,xcu200-fsgd2104-2-e,3.33,2428.58002896,198,1,1,1,1,cyclic_2_1,unroll_4,unroll_2,unroll_64,1.0,0.941948514361846,False
MatrixMultiplication_3563.cpp,xcu200-fsgd2104-2-e,3.33,31765.18653648,1142,1,1,1,2,block_2_1,unroll_2,unroll_8,unroll_64,1.25,0.15741195370307667,False
MatrixMultiplication_3564.cpp,xcu200-fsgd2104-2-e,3.33,3621.83376744,54,1,1,1,1,cyclic_4_1,unroll_4,unroll_8,pipeline_1,1.0,0.8922009303812297,False
MatrixMultiplication_3565.cpp,xcu200-fsgd2104-2-e,3.33,3621.01538664,71,1,1,1,1,block_16_1,unroll_4,unroll_4,pipeline,1.0,0.8922345301540484,False
MatrixMultiplication_3566.cpp,xcu200-fsgd2104-2-e,3.33,1374.06994128,223,1,1,1,1,cyclic_8_1,unroll_2,unroll_2,unroll_64,1.0,0.9871726146262585,False
MatrixMultiplication_3567.cpp,xcu200-fsgd2104-2-e,3.33,27701.434836,736,1,1,1,2,block_4_1,unroll_2,unroll_4,unroll_64,1.25,0.21097290911319827,False
MatrixMultiplication_3568.cpp,xcu200-fsgd2104-2-e,3.33,27715.183633440003,378,1,1,1,1,block_2_1,unroll_2,unroll_4,unroll_64,1.0,0.21180687459722483,False
MatrixMultiplication_3569.cpp,xcu200-fsgd2104-2-e,3.33,2161.6796232,354,1,1,1,1,cyclic_2_1,unroll_2,unroll_16,unroll_32,1.0,0.9532830820048813,False
MatrixMultiplication_3572.cpp,xcu200-fsgd2104-2-e,3.33,3622.70755944,34,1,1,1,1,cyclic_2_1,unroll_2,unroll_8,pipeline_1,1.0,0.8921650564103135,False
MatrixMultiplication_3573.cpp,xcu200-fsgd2104-2-e,3.33,3190.60252368,51,1,1,1,1,cyclic_2_1,unroll_2,unroll_2,unroll_32,1.0,0.9100044653951066,False
MatrixMultiplication_3574.cpp,xcu200-fsgd2104-2-e,3.33,2155.35081168,93,1,1,1,1,cyclic_4_1,unroll_2,unroll_4,unroll_32,1.0,0.9535527700351522,False
MatrixMultiplication_3575.cpp,xcu200-fsgd2104-2-e,3.33,1374.23361744,231,1,1,1,1,cyclic_8_1,unroll_2,unroll_2,unroll_64,1.0,0.9871655033549003,False
