Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,OuterLoop_1,OuterLoop_2,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,Area,Weight,is_pareto
workload_1428.cpp,xczu7ev-ffvc1156-2-e,5.0,3355.994405,984,31,1,8,38,cyclic_2_1,block_32_1,cyclic_16_1,unroll,unroll_2,unroll_4,unroll,unroll_2,19.5,0.5106633788511236,False
workload_1429.cpp,xczu7ev-ffvc1156-2-e,5.0,1423.501605,1196,31,1,6,28,cyclic_4_1,cyclic_8_1,block_2_1,unroll,unroll_2,unroll_8,unroll,unroll_2,16.5,0.8046652059555781,False
workload_1430.cpp,xczu7ev-ffvc1156-2-e,5.0,941.159205,115,66,1,2,9,cyclic_4_1,block_4_1,cyclic_16_1,unroll_2,unroll_2,pipeline_1,unroll,unroll_2,19.5,0.7741408730281207,False
workload_1431.cpp,xczu7ev-ffvc1156-2-e,5.0,4914.120165,304,30,1,4,14,cyclic_2_1,block_8_1,block_2_1,unroll_32,unroll_2,unroll_2,unroll,unroll_4,12.25,0.42558362606511657,False
workload_1432.cpp,xczu7ev-ffvc1156-2-e,5.0,3321.588085,411,30,1,4,15,cyclic_2_1,block_4_1,block_2_1,unroll,unroll_2,unroll_2,unroll_2,unroll,12.5,0.6477095435941641,False
workload_1433.cpp,xczu7ev-ffvc1156-2-e,5.0,3321.588005,430,30,1,4,16,cyclic_2_1,cyclic_8_1,block_2_1,unroll,unroll_2,unroll_2,unroll,unroll_2,12.75,0.6443878990936566,False
workload_1434.cpp,xczu7ev-ffvc1156-2-e,5.0,1507.595925,117,33,1,2,7,cyclic_8_1,cyclic_4_1,cyclic_2_1,unroll_4,unroll_2,unroll_8,unroll_2,unroll_2,10.75,0.922656922621316,False
workload_1435.cpp,xczu7ev-ffvc1156-2-e,5.0,1588.900325,143,34,1,3,10,cyclic_8_1,cyclic_4_1,block_8_1,unroll_2,unroll_2,unroll_8,unroll,unroll_4,12.0,0.8811248923505428,False
workload_1436.cpp,xczu7ev-ffvc1156-2-e,5.0,2336.254805,677,30,1,4,18,cyclic_2_1,block_8_1,cyclic_2_1,unroll,unroll_2,unroll_4,unroll_2,unroll_4,13.25,0.7676805305278551,False
workload_1437.cpp,xczu7ev-ffvc1156-2-e,5.0,2244.260645,173,33,1,3,11,cyclic_8_1,cyclic_4_1,block_2_1,unroll_2,unroll_4,unroll_4,unroll,unroll_2,12.0,0.8110992854430495,False
workload_1438.cpp,xczu7ev-ffvc1156-2-e,5.0,1917.165205,713,38,1,8,52,cyclic_16_1,block_8_1,block_2_1,unroll_16,unroll_2,unroll_8,unroll_2,unroll_2,24.75,0.5598091311104506,False
workload_1439.cpp,xczu7ev-ffvc1156-2-e,5.0,1923.718485,352,35,1,5,20,cyclic_8_1,block_8_1,cyclic_16_1,unroll_16,unroll_2,unroll_8,unroll_2,unroll_4,15.25,0.7680402543723002,False
workload_1440.cpp,xczu7ev-ffvc1156-2-e,5.0,857.427605,272,65,1,10,22,cyclic_4_1,cyclic_4_1,block_2_1,unroll_32,unroll_2,pipeline_1,unroll_2,unroll_2,24.5,0.6032689429550474,False
workload_1441.cpp,xczu7ev-ffvc1156-2-e,5.0,2218.005285,127,33,1,2,10,cyclic_8_1,cyclic_4_1,block_2_1,unroll_4,unroll_2,unroll_4,unroll,unroll_2,11.5,0.8268920892712358,False
workload_1442.cpp,xczu7ev-ffvc1156-2-e,5.0,941.159205,125,67,1,2,9,cyclic_4_1,block_8_1,block_16_1,unroll_2,unroll_2,pipeline,unroll,unroll_2,19.75,0.7651821045077848,False
workload_1443.cpp,xczu7ev-ffvc1156-2-e,5.0,857.355045,111,62,1,3,9,cyclic_2_1,block_8_1,cyclic_2_1,unroll_4,unroll_2,pipeline_1,unroll,unroll_2,18.75,0.8022222812216823,False
workload_1444.cpp,xczu7ev-ffvc1156-2-e,5.0,2723.943285,120,31,1,2,8,cyclic_4_1,block_4_1,block_2_1,unroll_4,unroll_2,unroll_4,unroll_2,unroll,10.5,0.7686017347700749,False
workload_1445.cpp,xczu7ev-ffvc1156-2-e,5.0,857.426725,512,62,1,16,36,cyclic_2_1,block_32_1,block_2_1,unroll,unroll_2,pipeline_1,unroll,unroll_2,28.75,0.477237556877501,False
workload_1446.cpp,xczu7ev-ffvc1156-2-e,5.0,857.355925,91,61,1,2,6,cyclic_2_1,cyclic_2_1,block_2_1,unroll_4,unroll_2,pipeline_1,unroll_2,unroll_2,17.5,0.8351784062508352,False
workload_1447.cpp,xczu7ev-ffvc1156-2-e,5.0,861.942565,104,62,1,5,9,block_2_1,block_8_1,block_2_1,unroll_2,unroll_2,pipeline_1,unroll,unroll_2,19.25,0.7837038276463565,False
workload_1448.cpp,xczu7ev-ffvc1156-2-e,5.0,1864.152085,131,31,1,3,14,cyclic_2_1,block_32_1,cyclic_16_1,unroll_2,unroll_2,unroll_8,unroll_4,unroll_4,12.25,0.8414654408612835,False
workload_1449.cpp,xczu7ev-ffvc1156-2-e,5.0,3355.994085,1019,31,1,8,39,cyclic_2_1,block_32_1,cyclic_16_1,unroll,unroll_2,unroll_4,unroll,unroll_4,19.75,0.5077226254789414,False
workload_1450.cpp,xczu7ev-ffvc1156-2-e,5.0,3359.271205,979,34,1,11,39,cyclic_8_1,block_32_1,block_2_1,unroll,unroll_2,unroll_4,unroll,unroll_2,21.25,0.48858781551771047,False
workload_1451.cpp,xczu7ev-ffvc1156-2-e,5.0,2701.630245,267,30,1,3,16,cyclic_2_1,block_32_1,block_2_1,unroll_16,unroll_2,unroll_4,unroll,unroll_2,12.5,0.740071036652433,False
workload_1452.cpp,xczu7ev-ffvc1156-2-e,5.0,857.273125,102,62,1,2,8,cyclic_2_1,block_8_1,block_2_1,unroll_2,unroll_2,pipeline,unroll,unroll_2,18.25,0.8210333216676111,False
workload_1454.cpp,xczu7ev-ffvc1156-2-e,5.0,2723.944085,98,31,1,1,5,cyclic_4_1,block_4_1,cyclic_2_1,unroll_4,unroll_2,unroll_4,unroll_2,unroll_2,9.5,0.7762265587550947,False
workload_1455.cpp,xczu7ev-ffvc1156-2-e,5.0,2894.378645,85,33,1,1,6,cyclic_8_1,block_4_1,block_2_1,unroll_2,unroll_2,unroll_4,unroll_2,unroll_2,10.25,0.741357510714866,False
workload_1456.cpp,xczu7ev-ffvc1156-2-e,5.0,2735.369365,834,34,1,10,35,cyclic_8_1,block_16_1,cyclic_2_1,unroll,unroll_2,unroll_4,unroll_2,unroll_2,20.0,0.5814437024416188,False
workload_1457.cpp,xczu7ev-ffvc1156-2-e,5.0,2703.012645,114,31,1,2,11,cyclic_4_1,block_32_1,block_2_1,unroll_2,unroll_2,unroll_4,unroll,unroll_2,11.25,0.7622202350740205,False
workload_1458.cpp,xczu7ev-ffvc1156-2-e,5.0,4600.894245,105,30,1,2,7,cyclic_2_1,block_4_1,block_2_1,unroll_4,unroll_2,unroll_2,unroll,unroll_2,10.0,0.4744959862708804,False
workload_1459.cpp,xczu7ev-ffvc1156-2-e,5.0,2828.800885,138,32,1,2,10,cyclic_4_1,block_8_1,cyclic_16_1,unroll_4,unroll_2,unroll_4,unroll_2,unroll,11.25,0.7418130212603965,False
workload_1460.cpp,xczu7ev-ffvc1156-2-e,5.0,1446.615525,333,30,1,5,16,cyclic_2_1,cyclic_4_1,block_2_1,unroll_16,unroll_2,unroll_8,unroll,unroll_4,13.0,0.8815432179965407,False
workload_1461.cpp,xczu7ev-ffvc1156-2-e,5.0,2807.830165,103,32,1,1,7,cyclic_4_1,block_4_1,cyclic_16_1,unroll_4,unroll_2,unroll_4,unroll_2,unroll_2,10.25,0.756454378731578,False
workload_1462.cpp,xczu7ev-ffvc1156-2-e,5.0,2734.469125,134,30,1,3,9,cyclic_2_1,block_16_1,block_2_1,unroll_2,unroll_2,unroll_4,unroll,unroll,10.75,0.7639149543164843,False
workload_1463.cpp,xczu7ev-ffvc1156-2-e,5.0,4598.242645,158,30,1,2,9,cyclic_2_1,block_8_1,cyclic_2_1,unroll_16,unroll_2,unroll_2,unroll_2,unroll_4,10.5,0.47375360475060535,False
workload_1464.cpp,xczu7ev-ffvc1156-2-e,5.0,4338.714405,561,31,1,5,22,cyclic_2_1,block_4_1,cyclic_16_1,unroll_32,unroll_2,unroll_4,unroll,unroll_2,14.75,0.4794746450299183,False
workload_1465.cpp,xczu7ev-ffvc1156-2-e,5.0,2723.943205,117,30,1,2,7,cyclic_2_1,block_4_1,block_2_1,unroll_4,unroll_2,unroll_4,unroll,unroll_2,10.0,0.7732681996245072,False
workload_1466.cpp,xczu7ev-ffvc1156-2-e,5.0,857.417365,164,65,1,5,12,cyclic_4_1,block_4_1,cyclic_2_1,unroll_16,unroll_2,pipeline_1,unroll_2,unroll_2,20.75,0.7293600626492691,False
workload_1468.cpp,xczu7ev-ffvc1156-2-e,5.0,1423.501605,1247,31,1,7,30,cyclic_4_1,cyclic_8_1,block_2_1,unroll,unroll_4,unroll_8,unroll,unroll_2,17.25,0.7878166198531762,False
workload_1469.cpp,xczu7ev-ffvc1156-2-e,5.0,2052.895525,101,31,1,2,7,cyclic_4_1,cyclic_4_1,block_2_1,unroll_2,unroll_2,unroll_4,unroll,unroll_2,10.25,0.8757133465905,False
workload_1470.cpp,xczu7ev-ffvc1156-2-e,5.0,2063.382165,80,29,1,1,4,cyclic_2_1,cyclic_2_1,block_2_1,unroll_2,unroll_2,unroll_4,unroll_2,unroll_2,8.75,1.0,True
workload_1471.cpp,xczu7ev-ffvc1156-2-e,5.0,2904.864405,86,34,1,1,6,cyclic_8_1,block_8_1,block_2_1,unroll_2,unroll_2,unroll_4,unroll_2,unroll_2,10.5,0.7374734192871962,False
workload_1472.cpp,xczu7ev-ffvc1156-2-e,5.0,2828.801685,106,31,1,2,7,cyclic_2_1,block_8_1,cyclic_16_1,unroll_4,unroll_2,unroll_4,unroll_2,unroll_2,10.25,0.7527900582879089,False
workload_1473.cpp,xczu7ev-ffvc1156-2-e,5.0,1780.265765,131,30,1,3,12,cyclic_2_1,block_32_1,block_2_1,unroll_2,unroll_2,unroll_8,unroll,unroll_2,11.5,0.8723522095339008,False
workload_1474.cpp,xczu7ev-ffvc1156-2-e,5.0,5817.241605,160,31,1,3,9,cyclic_4_1,cyclic_8_1,block_2_1,unroll_4,unroll_2,unroll_4,unroll,unroll,11.0,0.3249051304940127,False
workload_1475.cpp,xczu7ev-ffvc1156-2-e,5.0,2713.457525,122,30,1,2,9,cyclic_2_1,block_16_1,block_2_1,unroll_4,unroll_2,unroll_4,unroll_2,unroll,10.5,0.7704052597865793,False
workload_1476.cpp,xczu7ev-ffvc1156-2-e,5.0,2744.914725,120,30,1,2,8,cyclic_2_1,block_8_1,block_2_1,unroll_4,unroll_2,unroll_4,unroll,unroll_2,10.25,0.7674634751182156,False
workload_1477.cpp,xczu7ev-ffvc1156-2-e,5.0,4598.242645,161,30,1,2,9,cyclic_2_1,block_8_1,block_2_1,unroll_16,unroll_2,unroll_2,unroll_2,unroll_4,10.5,0.47375360475060535,False
workload_1478.cpp,xczu7ev-ffvc1156-2-e,5.0,2244.260645,109,33,1,2,8,cyclic_8_1,cyclic_4_1,block_2_1,unroll_2,unroll_2,unroll_4,unroll,unroll_2,11.0,0.8357349401531098,False
workload_1479.cpp,xczu7ev-ffvc1156-2-e,5.0,1446.615845,324,30,1,5,15,cyclic_2_1,cyclic_4_1,block_2_1,unroll_16,unroll_2,unroll_8,unroll,unroll_2,12.75,0.8871648797373011,False
workload_1480.cpp,xczu7ev-ffvc1156-2-e,5.0,857.273125,102,66,1,3,7,cyclic_4_1,cyclic_4_1,block_4_1,unroll_2,unroll_2,pipeline_1,unroll,unroll_2,19.25,0.7836454422378459,False
workload_1481.cpp,xczu7ev-ffvc1156-2-e,5.0,857.272805,109,62,1,3,8,cyclic_2_1,block_8_1,block_2_1,unroll_2,unroll_2,pipeline,unroll,unroll_4,18.5,0.8115978096002137,False
workload_1482.cpp,xczu7ev-ffvc1156-2-e,5.0,1509.530405,321,33,1,4,14,cyclic_8_1,cyclic_4_1,cyclic_2_1,unroll_16,unroll_2,unroll_8,unroll,unroll_2,13.0,0.8728218210753369,False
workload_1483.cpp,xczu7ev-ffvc1156-2-e,5.0,3425.147925,374,41,1,3,22,cyclic_2_1,block_64_1,cyclic_16_1,unroll_16,unroll_2,unroll_4,unroll_4,unroll_4,16.75,0.5615883802431761,False
workload_1484.cpp,xczu7ev-ffvc1156-2-e,5.0,857.427245,316,61,1,11,25,cyclic_2_1,cyclic_4_1,block_2_1,unroll_32,unroll_4,pipeline_1,unroll_2,unroll_4,24.5,0.6032689401933707,False
workload_1485.cpp,xczu7ev-ffvc1156-2-e,5.0,2703.013525,89,31,1,1,7,cyclic_4_1,block_32_1,cyclic_2_1,unroll_2,unroll_2,unroll_4,unroll_2,unroll_2,10.0,0.7769936824457938,False
workload_1486.cpp,xczu7ev-ffvc1156-2-e,5.0,6050.550245,144,34,1,2,11,cyclic_8_1,cyclic_4_1,block_8_1,unroll_4,unroll_2,unroll_2,unroll,unroll_4,12.0,0.29868188726081446,False
workload_1487.cpp,xczu7ev-ffvc1156-2-e,5.0,4684.821285,98,31,1,2,6,cyclic_4_1,block_4_1,block_2_1,unroll_2,unroll_2,unroll_2,unroll,unroll_2,10.0,0.4630910508435222,False
workload_1488.cpp,xczu7ev-ffvc1156-2-e,5.0,5922.140645,113,31,1,2,7,cyclic_2_1,cyclic_4_1,block_8_1,unroll_2,unroll_2,unroll_2,unroll,unroll_4,10.25,0.3150531327793943,False
workload_1489.cpp,xczu7ev-ffvc1156-2-e,5.0,2734.469605,115,30,1,2,9,cyclic_2_1,block_16_1,block_2_1,unroll_2,unroll_2,unroll_4,unroll,unroll_4,10.5,0.7667906031071229,False
workload_1490.cpp,xczu7ev-ffvc1156-2-e,5.0,2233.775725,101,33,1,2,8,cyclic_8_1,cyclic_4_1,cyclic_2_1,unroll_2,unroll_4,unroll_4,unroll_2,unroll_2,11.0,0.8370748256058372,False
workload_1491.cpp,xczu7ev-ffvc1156-2-e,5.0,5817.242405,135,30,1,2,8,cyclic_4_1,block_2_1,block_2_1,unroll_4,unroll_2,unroll_4,unroll,unroll_2,10.25,0.3260847855664185,False
workload_1492.cpp,xczu7ev-ffvc1156-2-e,5.0,2713.457445,131,30,1,2,11,cyclic_2_1,block_32_1,block_2_1,unroll_4,unroll_2,unroll_4,unroll,unroll_2,11.0,0.7641608056894311,False
workload_1493.cpp,xczu7ev-ffvc1156-2-e,5.0,1912.577685,699,37,1,8,51,cyclic_16_1,block_4_1,block_2_1,unroll_16,unroll_2,unroll_8,unroll_2,unroll_2,24.25,0.5734027215777101,False
workload_1494.cpp,xczu7ev-ffvc1156-2-e,5.0,1839.831845,358,34,1,5,17,cyclic_8_1,block_8_1,block_2_1,unroll_16,unroll_2,unroll_8,unroll,unroll_2,14.25,0.7993201150153556,False
workload_1495.cpp,xczu7ev-ffvc1156-2-e,5.0,2734.469125,141,31,1,3,10,cyclic_4_1,block_16_1,block_2_1,unroll_2,unroll_2,unroll_4,unroll,unroll,11.25,0.7571450795507847,False
workload_1496.cpp,xczu7ev-ffvc1156-2-e,5.0,857.355045,110,61,1,3,8,cyclic_2_1,block_4_1,block_2_1,unroll_4,unroll_2,pipeline_1,unroll,unroll_2,18.25,0.8210267989526135,False
workload_1497.cpp,xczu7ev-ffvc1156-2-e,5.0,2317.660645,133,34,1,2,10,cyclic_8_1,cyclic_4_1,block_8_1,unroll_2,unroll_2,unroll_4,unroll,unroll_4,11.75,0.8087148930452089,False
workload_1498.cpp,xczu7ev-ffvc1156-2-e,5.0,1504.602405,1207,34,3,7,32,cyclic_8_1,cyclic_8_1,block_2_1,unroll,unroll_4,unroll_8,unroll,unroll_2,19.0,0.7447211401963327,False
workload_1499.cpp,xczu7ev-ffvc1156-2-e,5.0,2218.005285,151,37,1,2,13,cyclic_16_1,cyclic_4_1,block_2_1,unroll_4,unroll_2,unroll_4,unroll,unroll_2,13.25,0.7792519435540035,False
workload_1500.cpp,xczu7ev-ffvc1156-2-e,5.0,4621.906725,97,30,1,2,6,cyclic_2_1,block_8_1,cyclic_2_1,unroll_2,unroll_2,unroll_2,unroll,unroll_2,9.75,0.47199796298684016,False
workload_1501.cpp,xczu7ev-ffvc1156-2-e,5.0,1505.015445,93,33,1,2,6,cyclic_8_1,cyclic_4_1,block_2_1,unroll_2,unroll_2,unroll_8,unroll_2,unroll_2,10.5,0.9306706428410095,False
workload_1502.cpp,xczu7ev-ffvc1156-2-e,5.0,2336.253925,712,30,1,5,20,cyclic_2_1,block_8_1,block_2_1,unroll,unroll_2,unroll_4,unroll,unroll_4,14.0,0.746760709082262,False
workload_1503.cpp,xczu7ev-ffvc1156-2-e,5.0,857.427605,280,62,1,9,22,cyclic_2_1,block_8_1,cyclic_2_1,unroll_32,unroll_2,pipeline_1,unroll_2,unroll_2,23.5,0.6355363279193583,False
workload_1505.cpp,xczu7ev-ffvc1156-2-e,5.0,857.416485,194,62,1,6,16,cyclic_2_1,block_8_1,block_4_1,unroll_16,unroll_2,pipeline_1,unroll,unroll_2,21.25,0.7117492406312418,False
workload_1506.cpp,xczu7ev-ffvc1156-2-e,5.0,2063.297365,643,30,1,5,18,cyclic_2_1,cyclic_4_1,block_2_1,unroll,unroll_2,unroll_4,unroll_2,unroll_4,13.5,0.7854165309877952,False
workload_1507.cpp,xczu7ev-ffvc1156-2-e,5.0,2723.943205,119,31,1,2,8,cyclic_4_1,block_4_1,cyclic_2_1,unroll_4,unroll_2,unroll_4,unroll,unroll_2,10.5,0.7686017485324286,False
workload_1508.cpp,xczu7ev-ffvc1156-2-e,5.0,1439.478245,122,30,1,3,8,cyclic_2_1,cyclic_4_1,block_2_1,unroll_2,unroll_2,unroll_8,unroll,unroll_4,10.5,0.9374710565363288,False
workload_1510.cpp,xczu7ev-ffvc1156-2-e,5.0,2063.382165,77,30,1,1,4,cyclic_2_1,cyclic_4_1,block_2_1,unroll_2,unroll_2,unroll_4,unroll_2,unroll_2,9.0,0.8997653321424826,False
workload_1511.cpp,xczu7ev-ffvc1156-2-e,5.0,2713.457525,136,31,1,2,12,cyclic_4_1,block_32_1,block_2_1,unroll_4,unroll_2,unroll_4,unroll_2,unroll,11.5,0.7566151122224045,False
workload_1512.cpp,xczu7ev-ffvc1156-2-e,5.0,857.416485,196,66,1,6,15,cyclic_4_1,cyclic_4_1,block_4_1,unroll_16,unroll_2,pipeline_1,unroll,unroll_2,22.0,0.6857915067064126,False
workload_1513.cpp,xczu7ev-ffvc1156-2-e,5.0,1523.364325,147,31,1,3,11,cyclic_2_1,cyclic_4_1,cyclic_16_1,unroll_2,unroll_2,unroll_8,unroll,unroll_4,11.5,0.8998979859498005,False
workload_1514.cpp,xczu7ev-ffvc1156-2-e,5.0,2713.457125,143,30,1,3,13,cyclic_2_1,block_32_1,block_2_1,unroll_4,unroll_2,unroll_4,unroll,unroll_4,11.75,0.752417291362121,False
workload_1515.cpp,xczu7ev-ffvc1156-2-e,5.0,1449.964005,121,29,1,3,8,cyclic_2_1,cyclic_2_1,block_2_1,unroll_2,unroll_2,unroll_8,unroll,unroll_4,10.25,0.9440555816369202,False
workload_1516.cpp,xczu7ev-ffvc1156-2-e,5.0,857.354245,137,61,1,3,9,cyclic_2_1,block_4_1,block_2_1,unroll_4,unroll_2,pipeline_1,unroll,unroll,18.5,0.8115990333262354,False
workload_1517.cpp,xczu7ev-ffvc1156-2-e,5.0,2063.297685,625,29,1,4,17,cyclic_2_1,cyclic_2_1,block_2_1,unroll,unroll_2,unroll_4,unroll_2,unroll_2,12.75,0.8080023482304974,False
workload_1518.cpp,xczu7ev-ffvc1156-2-e,5.0,1449.232725,622,30,1,7,22,cyclic_2_1,cyclic_4_1,block_2_1,unroll_32,unroll_2,unroll_8,unroll_2,unroll_4,15.0,0.8357339500393218,False
workload_1519.cpp,xczu7ev-ffvc1156-2-e,5.0,1439.478565,115,30,1,3,8,cyclic_2_1,cyclic_8_1,block_2_1,unroll_2,unroll_2,unroll_8,unroll,unroll_2,10.5,0.9374710240921826,False
workload_1520.cpp,xczu7ev-ffvc1156-2-e,5.0,857.355605,97,62,1,3,8,cyclic_2_1,block_8_1,cyclic_2_1,unroll_4,unroll_2,pipeline_1,unroll_2,unroll_4,18.5,0.8115990536523969,False
workload_1521.cpp,xczu7ev-ffvc1156-2-e,5.0,943.924845,215,91,1,6,22,cyclic_16_1,block_4_1,block_2_1,unroll_16,unroll_4,pipeline_1,unroll_2,unroll_2,30.0,0.4438424423462719,False
workload_1522.cpp,xczu7ev-ffvc1156-2-e,5.0,857.272325,123,62,1,3,9,cyclic_2_1,block_8_1,cyclic_2_1,unroll_2,unroll_2,pipeline_1,unroll,unroll,18.75,0.8022210760130409,False
workload_1523.cpp,xczu7ev-ffvc1156-2-e,5.0,857.354725,123,62,1,3,10,cyclic_2_1,block_8_1,block_2_1,unroll_4,unroll_2,pipeline,unroll,unroll_4,19.0,0.7929046866291778,False
workload_1524.cpp,xczu7ev-ffvc1156-2-e,5.0,3322.898725,527,31,1,8,28,cyclic_4_1,block_8_1,cyclic_2_1,unroll,unroll_4,unroll_2,unroll,unroll_2,17.0,0.5679188934757766,False
workload_1525.cpp,xczu7ev-ffvc1156-2-e,5.0,1495.428205,1117,34,3,7,28,cyclic_8_1,cyclic_8_1,cyclic_2_1,unroll,unroll_4,unroll_8,unroll_2,unroll_2,18.0,0.7650983637899024,False
workload_1526.cpp,xczu7ev-ffvc1156-2-e,5.0,1426.331285,121,31,1,2,7,cyclic_4_1,cyclic_4_1,block_2_1,unroll_4,unroll_2,unroll_8,unroll_2,unroll_2,10.25,0.9466183755924995,False
workload_1527.cpp,xczu7ev-ffvc1156-2-e,5.0,857.355925,90,65,1,2,6,cyclic_4_1,cyclic_4_1,cyclic_2_1,unroll_4,unroll_2,pipeline_1,unroll_2,unroll_2,18.5,0.8115990584345014,False
workload_1528.cpp,xczu7ev-ffvc1156-2-e,5.0,1444.681325,134,30,1,3,9,cyclic_2_1,cyclic_4_1,block_2_1,unroll_4,unroll_4,unroll_8,unroll_2,unroll_2,10.75,0.9287962953856876,False
workload_1530.cpp,xczu7ev-ffvc1156-2-e,5.0,857.273125,99,65,1,3,7,cyclic_4_1,cyclic_4_1,block_2_1,unroll_2,unroll_2,pipeline_1,unroll,unroll_2,19.0,0.7929035350530199,False
workload_1531.cpp,xczu7ev-ffvc1156-2-e,5.0,5987.677845,92,34,1,1,7,cyclic_8_1,cyclic_8_1,block_2_1,unroll_2,unroll_2,unroll_4,unroll_2,unroll_2,10.75,0.3076341782372154,False
workload_1532.cpp,xczu7ev-ffvc1156-2-e,5.0,2063.297685,632,30,1,4,17,cyclic_2_1,cyclic_4_1,block_2_1,unroll,unroll_2,unroll_4,unroll_2,unroll_2,13.0,0.8005583832933687,False
workload_1533.cpp,xczu7ev-ffvc1156-2-e,5.0,1505.015405,108,33,1,2,8,cyclic_8_1,cyclic_4_1,cyclic_2_1,unroll_2,unroll_4,unroll_8,unroll_2,unroll_2,11.0,0.9148044490647307,False
workload_1534.cpp,xczu7ev-ffvc1156-2-e,5.0,4598.242965,160,30,1,2,9,cyclic_2_1,block_16_1,block_2_1,unroll_16,unroll_2,unroll_2,unroll_2,unroll_2,10.5,0.4737535611044993,False
workload_1535.cpp,xczu7ev-ffvc1156-2-e,5.0,2723.984165,100,30,1,2,6,cyclic_2_1,block_4_1,block_2_1,unroll_2,unroll_2,unroll_4,unroll,unroll_2,9.75,0.7749652073455923,False
workload_1536.cpp,xczu7ev-ffvc1156-2-e,5.0,2052.854565,114,31,1,2,8,cyclic_4_1,cyclic_4_1,block_2_1,unroll_4,unroll_2,unroll_4,unroll,unroll_2,10.5,0.8699122087248655,False
workload_1537.cpp,xczu7ev-ffvc1156-2-e,5.0,943.934805,294,75,1,10,27,cyclic_8_1,cyclic_4_1,cyclic_2_1,unroll_32,unroll_2,pipeline_1,unroll_2,unroll_4,28.25,0.49139713698175536,False
workload_1538.cpp,xczu7ev-ffvc1156-2-e,5.0,1446.616405,309,30,1,4,14,cyclic_2_1,cyclic_4_1,block_2_1,unroll_16,unroll_2,unroll_8,unroll_2,unroll_4,12.25,0.8982720688292423,False
workload_1539.cpp,xczu7ev-ffvc1156-2-e,5.0,943.924885,192,91,1,6,20,cyclic_16_1,block_4_1,block_4_1,unroll_16,unroll_2,pipeline_1,unroll_2,unroll_2,29.5,0.457116470830341,False
workload_1540.cpp,xczu7ev-ffvc1156-2-e,5.0,1811.682085,145,30,1,3,9,cyclic_2_1,block_4_1,block_2_1,unroll_4,unroll_2,unroll_8,unroll,unroll_2,10.75,0.8904107365536778,False
workload_1541.cpp,xczu7ev-ffvc1156-2-e,5.0,1961.104245,199,37,1,4,19,cyclic_16_1,block_4_1,block_2_1,unroll_4,unroll_2,unroll_8,unroll_2,unroll,15.25,0.7627578108819836,False
workload_1543.cpp,xczu7ev-ffvc1156-2-e,5.0,857.273125,96,61,1,2,7,cyclic_2_1,block_4_1,cyclic_2_1,unroll_2,unroll_2,pipeline_1,unroll,unroll_2,17.75,1.0,True
workload_1544.cpp,xczu7ev-ffvc1156-2-e,5.0,1504.973605,207,34,2,4,14,cyclic_8_1,cyclic_8_1,block_2_1,unroll_4,unroll_4,unroll_8,unroll,unroll_2,13.5,0.862456248313066,False
workload_1546.cpp,xczu7ev-ffvc1156-2-e,5.0,1753.324885,377,31,1,5,18,cyclic_4_1,block_32_1,block_2_1,unroll_16,unroll_2,unroll_8,unroll_4,unroll_2,13.75,0.821809422210762,False
workload_1547.cpp,xczu7ev-ffvc1156-2-e,5.0,5817.198885,1656,31,1,8,22,cyclic_4_1,cyclic_8_1,block_2_1,unroll,unroll_4,unroll_4,unroll,unroll_2,15.5,0.3066278210960455,False
workload_1548.cpp,xczu7ev-ffvc1156-2-e,5.0,2052.896405,79,31,1,1,5,cyclic_4_1,cyclic_4_1,block_2_1,unroll_2,unroll_2,unroll_4,unroll_2,unroll_2,9.5,0.8916489708970107,False
workload_1549.cpp,xczu7ev-ffvc1156-2-e,5.0,2063.381845,88,30,1,2,5,cyclic_2_1,cyclic_4_1,block_2_1,unroll_2,unroll_2,unroll_4,unroll_2,unroll_4,9.5,0.8904344797969892,False
workload_1550.cpp,xczu7ev-ffvc1156-2-e,5.0,943.863445,94,76,1,2,8,cyclic_8_1,block_8_1,cyclic_2_1,unroll_4,unroll_2,pipeline_1,unroll_2,unroll_2,21.75,0.6946736681440934,False
workload_1551.cpp,xczu7ev-ffvc1156-2-e,5.0,857.273125,100,62,1,3,8,cyclic_2_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_2,pipeline_1,unroll,unroll_2,18.5,0.8115978144337729,False
workload_1552.cpp,xczu7ev-ffvc1156-2-e,5.0,1426.331245,139,31,1,3,9,cyclic_4_1,cyclic_4_1,block_2_1,unroll_4,unroll_4,unroll_8,unroll_2,unroll_2,11.0,0.9241178760495871,False
workload_1553.cpp,xczu7ev-ffvc1156-2-e,5.0,857.274005,80,61,1,2,5,cyclic_2_1,cyclic_2_1,block_2_1,unroll_2,unroll_2,pipeline_1,unroll_2,unroll_2,17.25,1.0,True
workload_1554.cpp,xczu7ev-ffvc1156-2-e,5.0,2042.409765,102,31,1,2,7,cyclic_4_1,cyclic_4_1,block_4_1,unroll_2,unroll_2,unroll_4,unroll,unroll_2,10.25,0.8769023706417431,False
