Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,Array_6,OuterLoop_1,Area,Weight,is_pareto
workload_1009.cpp,xczu7ev-ffvc1156-2-e,5.0,0.21996,118,4,12,10,17,block_2_1,cyclic_64_1,block_2_1,complete_1,complete_1,complete_1,unroll_16,10.75,0.732421204415773,False
workload_1010.cpp,xczu7ev-ffvc1156-2-e,5.0,0.16348,131,6,27,14,24,cyclic_2_1,cyclic_8_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_32,17.75,0.5784762632940753,False
workload_1011.cpp,xczu7ev-ffvc1156-2-e,5.0,0.22348,114,8,11,9,16,block_2_1,block_8_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_16,11.0,0.7239240703070599,False
workload_1012.cpp,xczu7ev-ffvc1156-2-e,5.0,0.19516,169,6,23,17,30,block_2_1,cyclic_8_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_32,19.0,0.5406326972701748,False
workload_1013.cpp,xczu7ev-ffvc1156-2-e,5.0,0.11342,68,12,1,1,2,cyclic_2_1,block_8_1,block_4_1,complete_1,complete_1,complete_1,pipeline,4.0,0.9914667149860357,False
workload_1014.cpp,xczu7ev-ffvc1156-2-e,5.0,0.57612,65,6,1,1,2,cyclic_2_1,block_4_1,block_2_1,complete_1,complete_1,complete_1,unroll_2,2.5,0.5679917575150711,False
workload_1015.cpp,xczu7ev-ffvc1156-2-e,5.0,0.57612,67,4,1,1,2,cyclic_2_1,cyclic_2_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_2,2.0,1.0,True
workload_1016.cpp,xczu7ev-ffvc1156-2-e,5.0,0.16636,337,9,57,40,69,block_2_1,block_8_1,cyclic_8_1,complete_1,complete_1,complete_1,unroll_64,43.75,0.15064329774455948,False
workload_1017.cpp,xczu7ev-ffvc1156-2-e,5.0,0.16028,129,5,21,11,21,cyclic_2_1,cyclic_2_1,block_4_1,complete_1,complete_1,complete_1,unroll_32,14.5,0.6624465465220082,False
workload_1018.cpp,xczu7ev-ffvc1156-2-e,5.0,0.16548,175,4,26,28,32,cyclic_2_1,cyclic_2_1,block_64_1,complete_1,complete_1,complete_1,unroll_32,22.5,0.4680302893662768,False
workload_1019.cpp,xczu7ev-ffvc1156-2-e,5.0,0.11342,69,14,1,1,2,cyclic_2_1,block_16_1,cyclic_4_1,complete_1,complete_1,complete_1,pipeline_1,4.5,0.9745220853194225,False
workload_1020.cpp,xczu7ev-ffvc1156-2-e,5.0,0.13902,70,14,1,1,2,cyclic_8_1,block_8_1,cyclic_4_1,complete_1,complete_1,complete_1,pipeline,4.5,0.9560205090004693,False
workload_1021.cpp,xczu7ev-ffvc1156-2-e,5.0,0.82764,104,5,1,2,5,cyclic_2_1,cyclic_8_1,cyclic_64_1,complete_1,complete_1,complete_1,unroll_16,3.25,0.26474152463003287,False
workload_1022.cpp,xczu7ev-ffvc1156-2-e,5.0,0.15684,309,8,41,50,51,cyclic_16_1,cyclic_8_1,block_64_1,complete_1,complete_1,complete_1,unroll_64,37.5,0.21438407383215283,False
workload_1023.cpp,xczu7ev-ffvc1156-2-e,5.0,0.16028,131,5,21,11,21,cyclic_2_1,cyclic_2_1,block_4_1,complete_1,complete_1,complete_1,unroll_32,14.5,0.6624465465220082,False
workload_1024.cpp,xczu7ev-ffvc1156-2-e,5.0,0.4174,78,6,3,2,4,block_4_1,block_4_1,block_2_1,complete_1,complete_1,complete_1,unroll_4,3.75,0.686941291888613,False
workload_1025.cpp,xczu7ev-ffvc1156-2-e,5.0,0.11854,76,11,1,2,3,cyclic_2_1,cyclic_2_1,block_64_1,complete_1,complete_1,complete_1,pipeline,4.25,0.9811002422985579,False
workload_1026.cpp,xczu7ev-ffvc1156-2-e,5.0,0.81132,293,5,1,3,9,cyclic_4_1,block_128_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_16,4.5,0.2786917296642646,False
workload_1027.cpp,xczu7ev-ffvc1156-2-e,5.0,0.88716,75,9,1,1,3,cyclic_16_1,cyclic_32_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_4,3.5,0.21490784704382082,False
workload_1028.cpp,xczu7ev-ffvc1156-2-e,5.0,0.62476,85,4,1,4,8,block_4_1,block_128_1,block_64_1,complete_1,complete_1,complete_1,unroll_2,4.25,0.49372299167342204,False
workload_1029.cpp,xczu7ev-ffvc1156-2-e,5.0,0.19756,99,10,18,9,16,cyclic_16_1,cyclic_4_1,cyclic_16_1,complete_1,complete_1,complete_1,unroll_16,13.25,0.6815829960895902,False
workload_1030.cpp,xczu7ev-ffvc1156-2-e,5.0,0.18316,97,6,13,7,13,cyclic_2_1,cyclic_4_1,block_4_1,complete_1,complete_1,complete_1,unroll_16,9.75,0.7816564051759909,False
workload_1031.cpp,xczu7ev-ffvc1156-2-e,5.0,0.39564,77,4,2,2,5,cyclic_4_1,cyclic_2_1,block_64_1,complete_1,complete_1,complete_1,unroll_4,3.25,0.7158913411644912,False
workload_1032.cpp,xczu7ev-ffvc1156-2-e,5.0,0.1391,81,85,2,2,5,block_64_1,block_8_1,cyclic_2_1,complete_1,complete_1,complete_1,pipeline,23.5,0.4497783913943464,False
workload_1033.cpp,xczu7ev-ffvc1156-2-e,5.0,0.11854,83,10,1,4,6,cyclic_2_1,block_128_1,block_64_1,complete_1,complete_1,complete_1,pipeline,5.25,0.948588242261946,False
workload_1034.cpp,xczu7ev-ffvc1156-2-e,5.0,0.21452,113,6,14,10,17,block_2_1,cyclic_8_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_16,11.75,0.7108920798996365,False
workload_1035.cpp,xczu7ev-ffvc1156-2-e,5.0,0.15348,229,6,47,25,43,cyclic_2_1,cyclic_8_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_64,30.25,0.31983132137577314,False
workload_1036.cpp,xczu7ev-ffvc1156-2-e,5.0,0.14414,70,15,1,1,2,cyclic_8_1,cyclic_4_1,cyclic_16_1,complete_1,complete_1,complete_1,pipeline_1,4.75,0.9449633101838693,False
workload_1037.cpp,xczu7ev-ffvc1156-2-e,5.0,0.18316,96,6,15,8,14,cyclic_2_1,cyclic_8_1,block_4_1,complete_1,complete_1,complete_1,unroll_16,10.75,0.754694399149232,False
workload_1038.cpp,xczu7ev-ffvc1156-2-e,5.0,0.18832,121,5,17,16,21,cyclic_2_1,cyclic_8_1,block_64_1,complete_1,complete_1,complete_1,unroll_16,14.75,0.6468713487405459,False
workload_1039.cpp,xczu7ev-ffvc1156-2-e,5.0,0.18188,97,10,12,7,14,cyclic_4_1,block_16_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_16,10.75,0.7553710888871633,False
workload_1040.cpp,xczu7ev-ffvc1156-2-e,5.0,0.11342,70,12,1,1,2,cyclic_2_1,cyclic_8_1,cyclic_4_1,complete_1,complete_1,complete_1,pipeline,4.0,0.9914667149860357,False
workload_1041.cpp,xczu7ev-ffvc1156-2-e,5.0,0.61964,78,4,1,3,6,block_4_1,block_128_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_2,3.5,0.5050905725092859,False
workload_1042.cpp,xczu7ev-ffvc1156-2-e,5.0,0.39692,79,6,2,2,6,cyclic_2_1,block_8_1,block_64_1,complete_1,complete_1,complete_1,unroll_4,4.0,0.7047150011815364,False
workload_1043.cpp,xczu7ev-ffvc1156-2-e,5.0,0.22668,115,7,12,9,16,block_2_1,cyclic_4_1,cyclic_16_1,complete_1,complete_1,complete_1,unroll_16,11.0,0.7217965167075686,False
workload_1044.cpp,xczu7ev-ffvc1156-2-e,5.0,0.11342,68,13,1,1,2,cyclic_4_1,cyclic_2_1,cyclic_4_1,complete_1,complete_1,complete_1,pipeline_1,4.25,0.9829740767591767,False
workload_1045.cpp,xczu7ev-ffvc1156-2-e,5.0,0.15964,132,6,24,13,23,cyclic_2_1,cyclic_4_1,block_4_1,complete_1,complete_1,complete_1,unroll_32,16.5,0.6106033336251441,False
workload_1046.cpp,xczu7ev-ffvc1156-2-e,5.0,0.16028,130,5,21,11,21,cyclic_2_1,cyclic_2_1,block_4_1,complete_1,complete_1,complete_1,unroll_32,14.5,0.6624465465220082,False
workload_1047.cpp,xczu7ev-ffvc1156-2-e,5.0,0.11342,67,12,1,1,2,cyclic_2_1,cyclic_4_1,block_4_1,complete_1,complete_1,complete_1,pipeline,4.0,0.9914667149860357,False
workload_1048.cpp,xczu7ev-ffvc1156-2-e,5.0,0.15652,330,4,56,57,60,cyclic_2_1,cyclic_4_1,block_64_1,complete_1,complete_1,complete_1,unroll_64,44.25,0.1469907723400915,False
workload_1049.cpp,xczu7ev-ffvc1156-2-e,5.0,0.18864,116,4,13,15,18,cyclic_2_1,cyclic_2_1,block_64_1,complete_1,complete_1,complete_1,unroll_16,12.5,0.7052686230097781,False
workload_1050.cpp,xczu7ev-ffvc1156-2-e,5.0,0.1886,101,14,11,6,13,cyclic_2_1,cyclic_2_1,block_32_1,complete_1,complete_1,complete_1,unroll_16,11.0,0.7450758127986322,False
workload_1051.cpp,xczu7ev-ffvc1156-2-e,5.0,0.15876,336,5,59,58,62,cyclic_2_1,cyclic_8_1,block_64_1,complete_1,complete_1,complete_1,unroll_64,46.0,0.13426995818561405,False
workload_1052.cpp,xczu7ev-ffvc1156-2-e,5.0,0.11342,76,11,1,3,4,cyclic_2_1,block_128_1,block_4_1,complete_1,complete_1,complete_1,pipeline,4.75,0.9661107406667736,False
workload_1053.cpp,xczu7ev-ffvc1156-2-e,5.0,0.19932,167,5,21,16,28,block_2_1,cyclic_4_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_32,17.5,0.5748564108096639,False
workload_1054.cpp,xczu7ev-ffvc1156-2-e,5.0,0.2046,97,5,11,7,13,cyclic_8_1,cyclic_64_1,block_2_1,complete_1,complete_1,complete_1,unroll_16,9.0,0.7867998736470309,False
workload_1055.cpp,xczu7ev-ffvc1156-2-e,5.0,0.15156,211,9,37,21,37,cyclic_16_1,cyclic_8_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_64,26.0,0.397477592913827,False
workload_1057.cpp,xczu7ev-ffvc1156-2-e,5.0,0.11854,76,10,1,3,4,cyclic_2_1,block_64_1,block_64_1,complete_1,complete_1,complete_1,pipeline,4.5,0.9731369811465345,False
workload_1058.cpp,xczu7ev-ffvc1156-2-e,5.0,0.18608,116,4,9,13,15,cyclic_4_1,cyclic_2_1,block_64_1,complete_1,complete_1,complete_1,unroll_16,10.25,0.7665155584675304,False
workload_1059.cpp,xczu7ev-ffvc1156-2-e,5.0,0.15892,323,6,57,39,66,block_2_1,cyclic_8_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_64,42.0,0.1660957627418626,False
workload_1060.cpp,xczu7ev-ffvc1156-2-e,5.0,0.11342,68,12,1,1,2,cyclic_2_1,cyclic_8_1,cyclic_4_1,complete_1,complete_1,complete_1,pipeline_1,4.0,0.9914667149860357,False
workload_1061.cpp,xczu7ev-ffvc1156-2-e,5.0,0.16548,173,4,26,28,32,cyclic_2_1,cyclic_2_1,block_64_1,complete_1,complete_1,complete_1,unroll_32,22.5,0.4680302893662768,False
workload_1062.cpp,xczu7ev-ffvc1156-2-e,5.0,0.11342,76,11,1,3,4,cyclic_2_1,block_128_1,block_4_1,complete_1,complete_1,complete_1,pipeline,4.75,0.9661107406667736,False
workload_1063.cpp,xczu7ev-ffvc1156-2-e,5.0,0.11342,69,11,1,1,2,cyclic_2_1,cyclic_4_1,cyclic_2_1,complete_1,complete_1,complete_1,pipeline,3.75,1.0,True
workload_1064.cpp,xczu7ev-ffvc1156-2-e,5.0,0.15748,321,5,53,56,59,cyclic_8_1,cyclic_8_1,block_64_1,complete_1,complete_1,complete_1,unroll_64,43.25,0.15508533994235676,False
workload_1065.cpp,xczu7ev-ffvc1156-2-e,5.0,0.2574,89,4,5,4,9,cyclic_2_1,cyclic_2_1,block_64_1,complete_1,complete_1,complete_1,unroll_8,5.5,0.8155044445948465,False
workload_1066.cpp,xczu7ev-ffvc1156-2-e,5.0,0.18316,95,6,13,7,13,cyclic_2_1,cyclic_4_1,block_4_1,complete_1,complete_1,complete_1,unroll_16,9.75,0.7816564051759909,False
workload_1067.cpp,xczu7ev-ffvc1156-2-e,5.0,0.18188,95,7,12,7,12,cyclic_4_1,block_4_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_16,9.5,0.7891653749577777,False
workload_1068.cpp,xczu7ev-ffvc1156-2-e,5.0,0.11342,69,12,1,1,2,cyclic_2_1,cyclic_8_1,block_4_1,complete_1,complete_1,complete_1,pipeline,4.0,0.9914667149860357,False
workload_1069.cpp,xczu7ev-ffvc1156-2-e,5.0,0.41612,74,5,2,2,4,block_2_1,cyclic_4_1,block_2_1,complete_1,complete_1,complete_1,unroll_4,3.25,0.6949272684180476,False
workload_1070.cpp,xczu7ev-ffvc1156-2-e,5.0,0.21996,116,4,12,10,17,block_2_1,cyclic_64_1,block_2_1,complete_1,complete_1,complete_1,unroll_16,10.75,0.732421204415773,False
workload_1071.cpp,xczu7ev-ffvc1156-2-e,5.0,0.85888,1087,4,1,11,18,cyclic_8_1,block_128_1,block_64_1,complete_1,complete_1,complete_1,unroll_32,8.5,0.22860563938161899,False
workload_1072.cpp,xczu7ev-ffvc1156-2-e,5.0,0.11854,71,11,1,2,3,cyclic_2_1,cyclic_2_1,block_64_1,complete_1,complete_1,complete_1,pipeline,4.25,0.9811002422985579,False
workload_1073.cpp,xczu7ev-ffvc1156-2-e,5.0,0.161,242,9,48,26,45,cyclic_2_1,block_8_1,cyclic_8_1,complete_1,complete_1,complete_1,unroll_64,32.0,0.29074703277668634,False
workload_1074.cpp,xczu7ev-ffvc1156-2-e,5.0,0.42124,92,4,2,4,8,block_2_1,cyclic_2_1,block_128_1,complete_1,complete_1,complete_1,unroll_4,4.5,0.6730219011867036,False
workload_1075.cpp,xczu7ev-ffvc1156-2-e,5.0,0.25676,89,4,7,5,11,cyclic_8_1,cyclic_2_1,block_64_1,complete_1,complete_1,complete_1,unroll_8,6.75,0.7923998992890637,False
workload_1076.cpp,xczu7ev-ffvc1156-2-e,5.0,0.202865,456,48,21,75,62,block_128_1,cyclic_4_1,block_16_1,complete_1,complete_1,complete_1,unroll_16,51.5,0.106809936491876,False
workload_1077.cpp,xczu7ev-ffvc1156-2-e,5.0,0.83328,1034,4,1,11,17,cyclic_2_1,block_128_1,block_64_1,complete_1,complete_1,complete_1,unroll_32,8.25,0.250068810532341,False
workload_1078.cpp,xczu7ev-ffvc1156-2-e,5.0,0.18188,95,8,12,7,13,cyclic_4_1,block_8_1,block_4_1,complete_1,complete_1,complete_1,unroll_16,10.0,0.7756597133753665,False
workload_1079.cpp,xczu7ev-ffvc1156-2-e,5.0,0.15732,166,4,18,25,27,cyclic_4_1,cyclic_2_1,block_64_1,complete_1,complete_1,complete_1,unroll_32,18.5,0.5613582694797191,False
workload_1080.cpp,xczu7ev-ffvc1156-2-e,5.0,0.11854,77,10,1,3,4,cyclic_2_1,block_64_1,block_64_1,complete_1,complete_1,complete_1,pipeline,4.5,0.9731369811465345,False
workload_1081.cpp,xczu7ev-ffvc1156-2-e,5.0,0.18316,98,4,15,9,15,cyclic_2_1,cyclic_64_1,block_2_1,complete_1,complete_1,complete_1,unroll_16,10.75,0.754694399149232,False
workload_1082.cpp,xczu7ev-ffvc1156-2-e,5.0,0.21676,112,5,15,9,15,block_4_1,cyclic_2_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_16,11.0,0.7283044362125773,False
workload_1083.cpp,xczu7ev-ffvc1156-2-e,5.0,0.19932,170,6,22,17,29,block_2_1,cyclic_4_1,block_4_1,complete_1,complete_1,complete_1,unroll_32,18.5,0.5511226534937806,False
workload_1084.cpp,xczu7ev-ffvc1156-2-e,5.0,0.25164,79,6,7,4,8,cyclic_8_1,cyclic_2_1,block_4_1,complete_1,complete_1,complete_1,unroll_8,6.25,0.8070527410372274,False
workload_1085.cpp,xczu7ev-ffvc1156-2-e,5.0,0.15156,211,9,37,21,37,cyclic_16_1,cyclic_8_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_64,26.0,0.397477592913827,False
workload_1086.cpp,xczu7ev-ffvc1156-2-e,5.0,0.39308,70,4,2,1,3,cyclic_2_1,cyclic_2_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_4,2.5,1.0,True
workload_1087.cpp,xczu7ev-ffvc1156-2-e,5.0,0.19052,93,6,13,7,13,cyclic_2_1,block_4_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_16,9.75,0.7771334264519154,False
workload_1088.cpp,xczu7ev-ffvc1156-2-e,5.0,0.13796,251,7,57,29,51,cyclic_4_1,block_8_1,block_2_1,complete_1,complete_1,complete_1,unroll_64,36.0,0.23430724223357624,False
workload_1089.cpp,xczu7ev-ffvc1156-2-e,5.0,0.18864,117,4,13,15,18,cyclic_2_1,cyclic_2_1,block_64_1,complete_1,complete_1,complete_1,unroll_16,12.5,0.7052686230097781,False
workload_1090.cpp,xczu7ev-ffvc1156-2-e,5.0,0.15348,238,6,51,26,45,cyclic_2_1,cyclic_8_1,block_4_1,complete_1,complete_1,complete_1,unroll_64,32.0,0.2913155364232638,False
workload_1091.cpp,xczu7ev-ffvc1156-2-e,5.0,0.139,349,9,67,62,68,cyclic_4_1,cyclic_32_1,block_64_1,complete_1,complete_1,complete_1,unroll_64,51.5,0.10759476956558386,False
workload_1092.cpp,xczu7ev-ffvc1156-2-e,5.0,0.11862,80,11,1,3,5,block_2_1,cyclic_4_1,block_128_1,complete_1,complete_1,complete_1,pipeline,5.0,0.9567730515722259,False
workload_1093.cpp,xczu7ev-ffvc1156-2-e,5.0,0.44812,136,45,3,2,18,block_128_1,block_4_1,cyclic_8_1,complete_1,complete_1,complete_1,unroll_4,17.0,0.4528466613444728,False
workload_1094.cpp,xczu7ev-ffvc1156-2-e,5.0,0.58124,79,4,1,3,5,cyclic_4_1,block_64_1,block_64_1,complete_1,complete_1,complete_1,unroll_2,3.25,0.5546833660063257,False
workload_1095.cpp,xczu7ev-ffvc1156-2-e,5.0,0.15476,228,9,48,26,44,cyclic_2_1,cyclic_16_1,cyclic_8_1,complete_1,complete_1,complete_1,unroll_64,31.75,0.2951744110937634,False
workload_1096.cpp,xczu7ev-ffvc1156-2-e,5.0,0.17996,96,6,12,7,12,cyclic_4_1,cyclic_4_1,block_4_1,complete_1,complete_1,complete_1,unroll_16,9.25,0.7970972395814994,False
workload_1097.cpp,xczu7ev-ffvc1156-2-e,5.0,0.39052,70,5,2,1,3,cyclic_4_1,cyclic_2_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_4,2.75,1.0,True
workload_1098.cpp,xczu7ev-ffvc1156-2-e,5.0,0.39564,81,4,2,3,7,cyclic_4_1,cyclic_64_1,block_64_1,complete_1,complete_1,complete_1,unroll_4,4.0,0.7061419246067543,False
workload_1099.cpp,xczu7ev-ffvc1156-2-e,5.0,0.18316,99,4,15,9,15,cyclic_2_1,cyclic_64_1,block_2_1,complete_1,complete_1,complete_1,unroll_16,10.75,0.754694399149232,False
workload_1100.cpp,xczu7ev-ffvc1156-2-e,5.0,0.27468,80,5,6,4,7,cyclic_8_1,cyclic_64_1,block_2_1,complete_1,complete_1,complete_1,unroll_8,5.5,0.7985126170260652,False
workload_1101.cpp,xczu7ev-ffvc1156-2-e,5.0,0.16028,130,5,21,11,21,cyclic_2_1,cyclic_2_1,block_2_1,complete_1,complete_1,complete_1,unroll_32,14.5,0.6624465465220082,False
workload_1102.cpp,xczu7ev-ffvc1156-2-e,5.0,0.2046,97,5,11,7,13,cyclic_8_1,cyclic_64_1,block_2_1,complete_1,complete_1,complete_1,unroll_16,9.0,0.7867998736470309,False
workload_1103.cpp,xczu7ev-ffvc1156-2-e,5.0,0.1714,178,5,31,30,36,cyclic_2_1,cyclic_8_1,block_64_1,complete_1,complete_1,complete_1,unroll_32,25.5,0.4049633325824419,False
workload_1104.cpp,xczu7ev-ffvc1156-2-e,5.0,0.34316,71,6,3,2,4,cyclic_4_1,block_4_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_4,3.75,0.759679677796234,False
workload_1105.cpp,xczu7ev-ffvc1156-2-e,5.0,0.15652,315,5,52,37,63,block_2_1,cyclic_2_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_64,39.25,0.19409462109741396,False
workload_1106.cpp,xczu7ev-ffvc1156-2-e,5.0,0.161,239,9,48,26,45,cyclic_2_1,block_8_1,cyclic_8_1,complete_1,complete_1,complete_1,unroll_64,32.0,0.29074703277668634,False
workload_1107.cpp,xczu7ev-ffvc1156-2-e,5.0,0.11342,69,13,1,1,2,cyclic_4_1,block_8_1,cyclic_2_1,complete_1,complete_1,complete_1,pipeline,4.25,0.9829740767591767,False
workload_1108.cpp,xczu7ev-ffvc1156-2-e,5.0,0.15932,322,5,55,38,64,block_2_1,cyclic_4_1,block_2_1,complete_1,complete_1,complete_1,unroll_64,40.5,0.18068348974698667,False
workload_1109.cpp,xczu7ev-ffvc1156-2-e,5.0,0.18348,95,5,11,6,11,cyclic_2_1,cyclic_2_1,block_4_1,complete_1,complete_1,complete_1,unroll_16,8.25,0.8214563815276021,False
workload_1110.cpp,xczu7ev-ffvc1156-2-e,5.0,0.16801,501,24,43,84,74,block_64_1,cyclic_2_1,block_4_1,complete_1,complete_1,complete_1,unroll_32,56.25,0.10000000000000003,False
workload_1111.cpp,xczu7ev-ffvc1156-2-e,5.0,0.13902,68,13,1,1,2,cyclic_8_1,cyclic_4_1,cyclic_2_1,complete_1,complete_1,complete_1,pipeline,4.25,0.9617126498653903,False
workload_1112.cpp,xczu7ev-ffvc1156-2-e,5.0,0.28108,91,7,4,4,9,cyclic_16_1,cyclic_2_1,block_64_1,complete_1,complete_1,complete_1,unroll_8,6.0,0.783386140126063,False
workload_1113.cpp,xczu7ev-ffvc1156-2-e,5.0,0.15092,175,5,27,29,34,cyclic_4_1,cyclic_4_1,block_64_1,complete_1,complete_1,complete_1,unroll_32,23.75,0.4432669071901497,False
workload_1114.cpp,xczu7ev-ffvc1156-2-e,5.0,0.13892,331,5,60,58,63,cyclic_4_1,cyclic_8_1,block_64_1,complete_1,complete_1,complete_1,unroll_64,46.5,0.13142049088502875,False
workload_1115.cpp,xczu7ev-ffvc1156-2-e,5.0,0.93228,129,9,1,4,8,block_2_1,cyclic_32_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_16,5.5,0.18184681112400858,False
workload_1116.cpp,xczu7ev-ffvc1156-2-e,5.0,0.2574,87,4,5,4,9,cyclic_2_1,cyclic_2_1,block_64_1,complete_1,complete_1,complete_1,unroll_8,5.5,0.8155044445948465,False
workload_1118.cpp,xczu7ev-ffvc1156-2-e,5.0,0.57612,66,5,1,1,2,cyclic_4_1,cyclic_2_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_2,2.25,0.5709304371338542,False
workload_1119.cpp,xczu7ev-ffvc1156-2-e,5.0,0.1135,73,11,1,2,4,block_2_1,cyclic_64_1,block_2_1,complete_1,complete_1,complete_1,pipeline,4.5,0.9745215271056263,False
workload_1120.cpp,xczu7ev-ffvc1156-2-e,5.0,0.26636,92,4,6,6,10,block_2_1,cyclic_64_1,block_2_1,complete_1,complete_1,complete_1,unroll_8,6.5,0.7881844298185834,False
workload_1121.cpp,xczu7ev-ffvc1156-2-e,5.0,0.15212,126,5,16,9,17,cyclic_4_1,cyclic_2_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_32,11.75,0.7401334318595005,False
workload_1122.cpp,xczu7ev-ffvc1156-2-e,5.0,0.57612,64,4,1,1,2,cyclic_2_1,cyclic_2_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_2,2.0,1.0,True
workload_1123.cpp,xczu7ev-ffvc1156-2-e,5.0,0.17148,140,6,33,17,30,cyclic_8_1,cyclic_2_1,block_4_1,complete_1,complete_1,complete_1,unroll_32,21.5,0.4890008823347759,False
workload_1124.cpp,xczu7ev-ffvc1156-2-e,5.0,0.15156,212,9,37,21,37,cyclic_16_1,cyclic_8_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_64,26.0,0.397477592913827,False
workload_1125.cpp,xczu7ev-ffvc1156-2-e,5.0,0.25548,87,4,4,3,8,cyclic_4_1,cyclic_2_1,block_64_1,complete_1,complete_1,complete_1,unroll_8,4.75,0.8306552109597339,False
workload_1126.cpp,xczu7ev-ffvc1156-2-e,5.0,0.18316,97,5,14,8,15,cyclic_2_1,cyclic_64_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_16,10.5,0.7614369119012719,False
workload_1127.cpp,xczu7ev-ffvc1156-2-e,5.0,0.2046,96,5,11,7,13,cyclic_8_1,cyclic_64_1,block_2_1,complete_1,complete_1,complete_1,unroll_16,9.0,0.7867998736470309,False
workload_1128.cpp,xczu7ev-ffvc1156-2-e,5.0,0.25676,89,4,7,5,11,cyclic_8_1,cyclic_2_1,block_64_1,complete_1,complete_1,complete_1,unroll_8,6.75,0.7923998992890637,False
workload_1129.cpp,xczu7ev-ffvc1156-2-e,5.0,0.16028,128,5,21,11,21,cyclic_2_1,cyclic_2_1,block_2_1,complete_1,complete_1,complete_1,unroll_32,14.5,0.6624465465220082,False
workload_1130.cpp,xczu7ev-ffvc1156-2-e,5.0,0.15588,252,7,52,27,47,cyclic_2_1,block_8_1,block_2_1,complete_1,complete_1,complete_1,unroll_64,33.25,0.27199382844864267,False
workload_1131.cpp,xczu7ev-ffvc1156-2-e,5.0,0.13796,246,6,57,29,50,cyclic_4_1,block_4_1,block_2_1,complete_1,complete_1,complete_1,unroll_64,35.5,0.24098939989511128,False
workload_1132.cpp,xczu7ev-ffvc1156-2-e,5.0,0.39308,70,5,2,1,3,cyclic_2_1,cyclic_2_1,block_4_1,complete_1,complete_1,complete_1,unroll_4,2.75,0.7243614597593521,False
workload_1133.cpp,xczu7ev-ffvc1156-2-e,5.0,0.17996,94,5,12,6,12,cyclic_4_1,cyclic_4_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_16,8.75,0.8105843319820136,False
workload_1134.cpp,xczu7ev-ffvc1156-2-e,5.0,0.2574,91,4,5,4,9,cyclic_2_1,cyclic_2_1,block_64_1,complete_1,complete_1,complete_1,unroll_8,5.5,0.8155044445948465,False
workload_1135.cpp,xczu7ev-ffvc1156-2-e,5.0,0.25548,88,4,4,3,8,cyclic_4_1,cyclic_2_1,block_64_1,complete_1,complete_1,complete_1,unroll_8,4.75,0.8306552109597339,False
workload_1136.cpp,xczu7ev-ffvc1156-2-e,5.0,0.18828,94,7,13,7,13,cyclic_2_1,cyclic_4_1,cyclic_16_1,complete_1,complete_1,complete_1,unroll_16,10.0,0.7718903023906082,False
workload_1137.cpp,xczu7ev-ffvc1156-2-e,5.0,0.19888,119,7,18,17,22,cyclic_16_1,cyclic_2_1,block_64_1,complete_1,complete_1,complete_1,unroll_16,16.0,0.6115355754033914,False
workload_1138.cpp,xczu7ev-ffvc1156-2-e,5.0,0.16484,178,4,29,29,35,cyclic_2_1,cyclic_4_1,block_64_1,complete_1,complete_1,complete_1,unroll_32,24.25,0.4310994761351211,False
workload_1139.cpp,xczu7ev-ffvc1156-2-e,5.0,0.87564,76,7,1,1,4,cyclic_16_1,cyclic_8_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_4,3.25,0.22393694735984582,False
workload_1140.cpp,xczu7ev-ffvc1156-2-e,5.0,0.18092,93,6,9,5,10,cyclic_4_1,cyclic_2_1,block_4_1,complete_1,complete_1,complete_1,unroll_16,7.5,0.842944367435316,False
