Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,OuterLoop_1,Area,Weight,is_pareto
workload_1012.cpp,xczu7ev-ffvc1156-2-e,5.0,0.118495,66,13,1,2,3,cyclic_4_1,cyclic_8_1,cyclic_64_1,pipeline,4.75,0.9641460084832342,False
workload_1013.cpp,xczu7ev-ffvc1156-2-e,5.0,0.118575,77,10,1,4,6,block_2_1,block_128_1,cyclic_64_1,pipeline,5.25,0.9478885221251052,False
workload_1014.cpp,xczu7ev-ffvc1156-2-e,5.0,0.43276,77,5,1,2,4,cyclic_2_1,block_4_1,block_128_1,unroll_2,3.0,0.6652903324402225,False
workload_1015.cpp,xczu7ev-ffvc1156-2-e,5.0,0.1422,158,4,30,17,29,cyclic_2_1,cyclic_128_1,cyclic_2_1,unroll_32,20.0,0.5250487543193656,False
workload_1016.cpp,xczu7ev-ffvc1156-2-e,5.0,0.82992,231,4,5,12,13,block_4_1,block_2_1,block_64_1,unroll_16,8.5,0.18441737108299025,False
workload_1017.cpp,xczu7ev-ffvc1156-2-e,5.0,0.78604,78,5,1,2,5,cyclic_8_1,block_8_1,block_128_1,unroll_2,3.25,0.2232340302278643,False
workload_1018.cpp,xczu7ev-ffvc1156-2-e,5.0,0.15116,102,5,1,2,4,cyclic_2_1,cyclic_2_1,cyclic_2_1,unroll_16,3.0,0.9546735896315427,False
workload_1019.cpp,xczu7ev-ffvc1156-2-e,5.0,0.14444,144,7,25,13,22,cyclic_4_1,cyclic_4_1,cyclic_8_1,unroll_32,16.75,0.604215601708466,False
workload_1020.cpp,xczu7ev-ffvc1156-2-e,5.0,0.1902,82,4,1,3,5,cyclic_2_1,cyclic_128_1,block_2_1,unroll_8,3.25,0.9047228814631633,False
workload_1021.cpp,xczu7ev-ffvc1156-2-e,5.0,0.77852,196,4,1,2,6,cyclic_2_1,cyclic_64_1,cyclic_4_1,unroll_32,3.25,0.22941860386647903,False
workload_1022.cpp,xczu7ev-ffvc1156-2-e,5.0,0.156,124,4,1,10,9,cyclic_2_1,cyclic_4_1,block_64_1,unroll_16,6.0,0.8912498021710322,False
workload_1023.cpp,xczu7ev-ffvc1156-2-e,5.0,0.113375,68,11,1,2,3,cyclic_2_1,block_64_1,cyclic_2_1,pipeline,4.25,0.982869327593678,False
workload_1024.cpp,xczu7ev-ffvc1156-2-e,5.0,0.78604,66,9,1,1,3,cyclic_8_1,cyclic_2_1,block_32_1,unroll_2,3.5,0.22313515073122842,False
workload_1025.cpp,xczu7ev-ffvc1156-2-e,5.0,0.42764,64,4,1,1,1,cyclic_2_1,cyclic_2_1,cyclic_2_1,unroll_2,1.75,1.0,True
workload_1026.cpp,xczu7ev-ffvc1156-2-e,5.0,0.15004,191,5,30,20,34,block_2_1,cyclic_2_1,block_2_1,unroll_32,22.25,0.47251719229835953,False
workload_1027.cpp,xczu7ev-ffvc1156-2-e,5.0,0.1422,159,4,30,17,29,cyclic_2_1,cyclic_128_1,cyclic_2_1,unroll_32,20.0,0.5250487543193656,False
workload_1028.cpp,xczu7ev-ffvc1156-2-e,5.0,0.42764,64,5,1,1,2,cyclic_2_1,cyclic_2_1,block_2_1,unroll_2,2.25,0.6800758345756036,False
workload_1029.cpp,xczu7ev-ffvc1156-2-e,5.0,0.20428,88,6,3,3,5,block_4_1,cyclic_8_1,cyclic_4_1,unroll_8,4.25,0.8699289395403881,False
workload_1030.cpp,xczu7ev-ffvc1156-2-e,5.0,0.15596,113,15,1,2,6,cyclic_2_1,cyclic_8_1,block_32_1,unroll_16,6.0,0.891294494018399,False
workload_1031.cpp,xczu7ev-ffvc1156-2-e,5.0,0.827,69,5,1,1,2,block_4_1,block_2_1,cyclic_2_1,unroll_2,2.25,0.19229735855065003,False
workload_1032.cpp,xczu7ev-ffvc1156-2-e,5.0,0.113375,64,14,1,1,2,cyclic_2_1,block_16_1,block_4_1,pipeline_1,4.5,0.9743657177407331,False
workload_1033.cpp,xczu7ev-ffvc1156-2-e,5.0,0.118575,75,10,1,4,6,block_2_1,cyclic_128_1,cyclic_64_1,pipeline,5.25,0.9478885221251052,False
workload_1034.cpp,xczu7ev-ffvc1156-2-e,5.0,0.64908,92,4,1,1,4,cyclic_8_1,cyclic_2_1,cyclic_64_1,unroll_8,2.5,0.3598739927619349,False
workload_1035.cpp,xczu7ev-ffvc1156-2-e,5.0,0.827,76,5,1,2,5,cyclic_2_1,block_128_1,cyclic_8_1,unroll_2,3.25,0.19220234301565964,False
workload_1036.cpp,xczu7ev-ffvc1156-2-e,5.0,0.14964,199,6,29,31,36,cyclic_2_1,block_8_1,block_64_1,unroll_32,25.5,0.4045056975214425,False
workload_1037.cpp,xczu7ev-ffvc1156-2-e,5.0,0.78092,66,5,1,1,2,cyclic_8_1,block_4_1,cyclic_2_1,unroll_2,2.25,0.2275633163050403,False
workload_1038.cpp,xczu7ev-ffvc1156-2-e,5.0,0.16196,243,4,38,36,43,block_4_1,cyclic_2_1,block_64_1,unroll_32,30.25,0.3158374685582944,False
workload_1039.cpp,xczu7ev-ffvc1156-2-e,5.0,0.1947,119,4,1,11,15,cyclic_4_1,block_64_1,block_128_1,unroll_8,7.75,0.808061478909179,False
workload_1040.cpp,xczu7ev-ffvc1156-2-e,5.0,0.14796,144,5,23,13,21,cyclic_2_1,cyclic_2_1,cyclic_4_1,unroll_32,15.5,0.6354714714612378,False
workload_1041.cpp,xczu7ev-ffvc1156-2-e,5.0,0.15724,122,6,1,4,8,block_2_1,cyclic_8_1,block_4_1,unroll_16,4.75,0.9192430600404703,False
workload_1042.cpp,xczu7ev-ffvc1156-2-e,5.0,0.42764,64,6,1,1,2,cyclic_2_1,cyclic_8_1,block_2_1,unroll_2,2.5,0.6768628018131952,False
workload_1043.cpp,xczu7ev-ffvc1156-2-e,5.0,0.531,347,5,13,14,28,block_2_1,block_64_1,cyclic_8_1,unroll_32,15.0,0.4045602554184491,False
workload_1044.cpp,xczu7ev-ffvc1156-2-e,5.0,0.15116,103,5,1,2,4,cyclic_2_1,cyclic_2_1,block_2_1,unroll_16,3.0,0.9546735896315427,False
workload_1045.cpp,xczu7ev-ffvc1156-2-e,5.0,0.118495,65,14,1,1,2,cyclic_2_1,block_4_1,block_16_1,pipeline_1,4.5,0.9721136875653509,False
workload_1046.cpp,xczu7ev-ffvc1156-2-e,5.0,0.13884,151,8,30,15,26,cyclic_4_1,cyclic_16_1,block_4_1,unroll_32,19.75,0.5314959128139926,False
workload_1047.cpp,xczu7ev-ffvc1156-2-e,5.0,0.77836,70,4,1,1,4,cyclic_8_1,block_2_1,block_64_1,unroll_2,2.5,0.22969669995719863,False
workload_1048.cpp,xczu7ev-ffvc1156-2-e,5.0,0.91148,74,4,1,2,3,block_2_1,cyclic_2_1,cyclic_64_1,unroll_2,2.5,0.14243378167885784,False
workload_1049.cpp,xczu7ev-ffvc1156-2-e,5.0,0.43276,81,4,1,3,6,cyclic_4_1,block_64_1,block_128_1,unroll_2,3.5,0.6588158001542823,False
workload_1050.cpp,xczu7ev-ffvc1156-2-e,5.0,0.16236,126,10,1,4,8,block_2_1,cyclic_4_1,block_16_1,unroll_16,5.75,0.8901009231940166,False
workload_1051.cpp,xczu7ev-ffvc1156-2-e,5.0,0.113375,62,11,1,1,2,cyclic_2_1,cyclic_4_1,block_2_1,pipeline_1,3.75,1.0,True
workload_1052.cpp,xczu7ev-ffvc1156-2-e,5.0,0.16496,156,4,5,15,15,block_4_1,cyclic_128_1,block_64_1,unroll_16,9.75,0.7815041163010796,False
workload_1053.cpp,xczu7ev-ffvc1156-2-e,5.0,0.14452,187,5,25,28,32,cyclic_4_1,cyclic_4_1,block_64_1,unroll_32,22.5,0.4679326222557708,False
workload_1054.cpp,xczu7ev-ffvc1156-2-e,5.0,0.15276,106,6,1,2,4,cyclic_2_1,block_4_1,block_4_1,unroll_16,3.25,0.9505440824580039,False
workload_1055.cpp,xczu7ev-ffvc1156-2-e,5.0,0.73996,64,5,1,1,2,cyclic_2_1,cyclic_4_1,cyclic_4_1,unroll_2,2.25,0.2636879165437407,False
workload_1056.cpp,xczu7ev-ffvc1156-2-e,5.0,0.113375,64,13,1,1,2,cyclic_4_1,block_2_1,block_4_1,pipeline_1,4.25,0.982869327593678,False
workload_1057.cpp,xczu7ev-ffvc1156-2-e,5.0,0.1624,157,4,1,14,16,block_2_1,cyclic_128_1,block_64_1,unroll_16,8.75,0.8109694515602012,False
workload_1058.cpp,xczu7ev-ffvc1156-2-e,5.0,0.113375,63,11,1,1,2,cyclic_2_1,cyclic_2_1,block_2_1,pipeline,3.75,1.0,True
workload_1059.cpp,xczu7ev-ffvc1156-2-e,5.0,0.15084,105,5,1,3,5,cyclic_2_1,cyclic_64_1,cyclic_4_1,unroll_16,3.5,0.9504723126353355,False
workload_1060.cpp,xczu7ev-ffvc1156-2-e,5.0,0.13884,148,7,28,15,24,cyclic_4_1,cyclic_8_1,cyclic_4_1,unroll_32,18.5,0.5616354946724488,False
workload_1061.cpp,xczu7ev-ffvc1156-2-e,5.0,0.49676,95,44,1,1,10,block_128_1,cyclic_8_1,cyclic_2_1,unroll_2,14.0,0.4478992043303046,False
workload_1062.cpp,xczu7ev-ffvc1156-2-e,5.0,0.1902,77,5,1,1,2,cyclic_2_1,cyclic_2_1,cyclic_2_1,unroll_8,2.25,1.0,True
workload_1063.cpp,xczu7ev-ffvc1156-2-e,5.0,0.118495,70,16,1,2,3,cyclic_2_1,block_32_1,block_64_1,pipeline,5.5,0.9397560639132881,False
workload_1064.cpp,xczu7ev-ffvc1156-2-e,5.0,0.16492,123,7,5,5,7,block_4_1,cyclic_8_1,cyclic_8_1,unroll_16,6.0,0.8810462446677352,False
workload_1065.cpp,xczu7ev-ffvc1156-2-e,5.0,0.113375,68,12,1,2,3,cyclic_4_1,block_64_1,cyclic_2_1,pipeline,4.5,0.9743657177407331,False
workload_1066.cpp,xczu7ev-ffvc1156-2-e,5.0,0.30476,80,14,1,1,5,cyclic_32_1,block_8_1,cyclic_8_1,unroll_4,5.25,0.7512798463070609,False
workload_1067.cpp,xczu7ev-ffvc1156-2-e,5.0,0.1682,274,4,27,46,43,cyclic_8_1,cyclic_128_1,block_128_1,unroll_32,30.0,0.3191983973531526,False
workload_1068.cpp,xczu7ev-ffvc1156-2-e,5.0,0.15132,151,8,29,15,26,cyclic_2_1,cyclic_8_1,block_8_1,unroll_32,19.5,0.5350112271757521,False
workload_1069.cpp,xczu7ev-ffvc1156-2-e,5.0,0.1514,192,5,29,30,35,cyclic_2_1,cyclic_8_1,block_64_1,unroll_32,24.75,0.41936116424986436,False
workload_1070.cpp,xczu7ev-ffvc1156-2-e,5.0,0.73772,152,5,1,1,3,cyclic_4_1,block_2_1,cyclic_4_1,unroll_16,2.5,0.265798502933687,False
workload_1071.cpp,xczu7ev-ffvc1156-2-e,5.0,0.15724,122,6,1,4,8,block_2_1,cyclic_4_1,block_4_1,unroll_16,4.75,0.9192430600404703,False
workload_1072.cpp,xczu7ev-ffvc1156-2-e,5.0,0.42764,65,7,1,1,2,cyclic_2_1,block_8_1,block_2_1,unroll_2,2.75,0.6736161329990301,False
workload_1073.cpp,xczu7ev-ffvc1156-2-e,5.0,0.15308,150,9,26,14,24,cyclic_4_1,block_8_1,cyclic_8_1,unroll_32,18.25,0.5645846937437553,False
workload_1074.cpp,xczu7ev-ffvc1156-2-e,5.0,0.74508,71,4,1,1,3,cyclic_2_1,block_2_1,block_64_1,unroll_2,2.25,0.2589265202414983,False
workload_1075.cpp,xczu7ev-ffvc1156-2-e,5.0,0.113375,70,11,1,3,4,cyclic_2_1,cyclic_128_1,cyclic_4_1,pipeline_1,4.75,0.9659032587879323,False
workload_1076.cpp,xczu7ev-ffvc1156-2-e,5.0,0.15084,104,6,1,2,4,cyclic_2_1,cyclic_8_1,cyclic_2_1,unroll_16,3.25,0.9537567980993985,False
workload_1077.cpp,xczu7ev-ffvc1156-2-e,5.0,0.118575,71,16,1,2,4,block_2_1,block_32_1,cyclic_64_1,pipeline,5.75,0.9315591548020618,False
workload_1078.cpp,xczu7ev-ffvc1156-2-e,5.0,0.118575,67,11,1,2,4,block_2_1,cyclic_4_1,cyclic_64_1,pipeline,4.5,0.9720517301363144,False
workload_1079.cpp,xczu7ev-ffvc1156-2-e,5.0,0.7614,1109,4,1,3,10,cyclic_2_1,block_128_1,cyclic_4_1,unroll_32,4.5,0.24318330913179337,False
workload_1080.cpp,xczu7ev-ffvc1156-2-e,5.0,0.13884,154,5,30,17,28,cyclic_4_1,cyclic_128_1,cyclic_4_1,unroll_32,20.0,0.5255870718061627,False
workload_1081.cpp,xczu7ev-ffvc1156-2-e,5.0,0.1902,83,4,1,3,5,cyclic_2_1,cyclic_128_1,cyclic_2_1,unroll_8,3.25,0.9047228814631633,False
workload_1082.cpp,xczu7ev-ffvc1156-2-e,5.0,0.14796,147,7,26,14,24,cyclic_4_1,block_4_1,block_4_1,unroll_32,17.75,0.5782091579592159,False
workload_1083.cpp,xczu7ev-ffvc1156-2-e,5.0,0.149,247,4,23,43,39,cyclic_2_1,cyclic_2_1,block_128_1,unroll_32,27.25,0.37071778441797365,False
workload_1084.cpp,xczu7ev-ffvc1156-2-e,5.0,0.6406,828,4,5,5,14,cyclic_2_1,block_128_1,block_2_1,unroll_32,7.0,0.3597860006746596,False
workload_1085.cpp,xczu7ev-ffvc1156-2-e,5.0,0.156,150,4,1,11,16,cyclic_4_1,block_64_1,block_64_1,unroll_16,8.0,0.8370998688938958,False
workload_1087.cpp,xczu7ev-ffvc1156-2-e,5.0,0.14444,150,6,28,15,26,cyclic_2_1,block_4_1,block_4_1,unroll_32,18.75,0.5544832936550563,False
workload_1088.cpp,xczu7ev-ffvc1156-2-e,5.0,0.113375,71,11,1,3,4,cyclic_2_1,cyclic_128_1,cyclic_2_1,pipeline,4.75,0.9659032587879323,False
workload_1089.cpp,xczu7ev-ffvc1156-2-e,5.0,0.113375,72,11,1,3,4,cyclic_2_1,cyclic_128_1,block_2_1,pipeline_1,4.75,0.9659032587879323,False
workload_1090.cpp,xczu7ev-ffvc1156-2-e,5.0,0.118575,74,12,2,3,5,block_4_1,block_64_1,block_64_1,pipeline,5.5,0.9397246455748677,False
workload_1091.cpp,xczu7ev-ffvc1156-2-e,5.0,0.73996,66,5,1,1,2,cyclic_2_1,cyclic_4_1,block_2_1,unroll_2,2.25,0.2636879165437407,False
workload_1092.cpp,xczu7ev-ffvc1156-2-e,5.0,0.14524,150,8,26,14,25,cyclic_4_1,block_8_1,block_4_1,unroll_32,18.25,0.5665131782402614,False
workload_1093.cpp,xczu7ev-ffvc1156-2-e,5.0,0.19532,96,4,1,4,8,cyclic_2_1,cyclic_128_1,block_64_1,unroll_8,4.25,0.8825445259991851,False
workload_1094.cpp,xczu7ev-ffvc1156-2-e,5.0,0.1546,181,4,15,24,26,cyclic_4_1,cyclic_2_1,block_64_1,unroll_32,17.25,0.5887785842764893,False
workload_1095.cpp,xczu7ev-ffvc1156-2-e,5.0,0.17356,105,7,2,2,5,cyclic_8_1,cyclic_8_1,block_4_1,unroll_16,4.0,0.9119288809893871,False
workload_1096.cpp,xczu7ev-ffvc1156-2-e,5.0,0.26764,68,5,1,1,2,cyclic_4_1,cyclic_2_1,cyclic_2_1,unroll_4,2.25,0.8328704827519838,False
workload_1097.cpp,xczu7ev-ffvc1156-2-e,5.0,0.15724,123,6,1,4,8,block_2_1,cyclic_8_1,block_4_1,unroll_16,4.75,0.9192430600404703,False
workload_1098.cpp,xczu7ev-ffvc1156-2-e,5.0,0.14404,205,4,30,32,38,cyclic_4_1,cyclic_128_1,block_64_1,unroll_32,26.0,0.39530326512063574,False
workload_1099.cpp,xczu7ev-ffvc1156-2-e,5.0,0.18828,80,5,1,2,4,cyclic_4_1,cyclic_64_1,cyclic_4_1,unroll_8,3.0,0.9104628172178195,False
workload_1100.cpp,xczu7ev-ffvc1156-2-e,5.0,0.151,188,6,30,20,34,block_2_1,cyclic_8_1,cyclic_4_1,unroll_32,22.5,0.4668745793406085,False
workload_1101.cpp,xczu7ev-ffvc1156-2-e,5.0,0.15084,103,7,1,2,4,cyclic_2_1,cyclic_16_1,cyclic_2_1,unroll_16,3.5,0.9504723126353355,False
workload_1102.cpp,xczu7ev-ffvc1156-2-e,5.0,0.1422,158,4,30,17,29,cyclic_2_1,cyclic_128_1,block_2_1,unroll_32,20.0,0.5250487543193656,False
workload_1103.cpp,xczu7ev-ffvc1156-2-e,5.0,0.16236,134,4,2,7,12,block_2_1,cyclic_128_1,cyclic_64_1,unroll_16,6.25,0.8777896926888138,False
workload_1104.cpp,xczu7ev-ffvc1156-2-e,5.0,0.19148,103,4,1,3,11,cyclic_2_1,block_128_1,block_2_1,unroll_8,4.75,0.8780145984520328,False
workload_1105.cpp,xczu7ev-ffvc1156-2-e,5.0,0.13932,146,6,25,13,22,cyclic_4_1,cyclic_4_1,block_4_1,unroll_32,16.5,0.6118006980030911,False
workload_1106.cpp,xczu7ev-ffvc1156-2-e,5.0,0.73772,150,4,1,1,3,cyclic_2_1,block_2_1,cyclic_2_1,unroll_16,2.25,0.2657931095921289,False
workload_1107.cpp,xczu7ev-ffvc1156-2-e,5.0,0.18956,86,5,1,2,7,cyclic_4_1,block_64_1,cyclic_4_1,unroll_8,3.75,0.8978097659649049,False
workload_1108.cpp,xczu7ev-ffvc1156-2-e,5.0,0.14964,257,6,29,46,44,cyclic_2_1,block_8_1,block_128_1,unroll_32,31.25,0.30066481265710765,False
workload_1109.cpp,xczu7ev-ffvc1156-2-e,5.0,0.15116,202,8,40,22,35,block_4_1,cyclic_16_1,block_4_1,unroll_32,26.25,0.38955404362674695,False
workload_1110.cpp,xczu7ev-ffvc1156-2-e,5.0,0.14892,104,6,1,2,4,cyclic_4_1,cyclic_4_1,cyclic_4_1,unroll_16,3.25,0.9564565422389739,False
workload_1111.cpp,xczu7ev-ffvc1156-2-e,5.0,0.113375,63,14,1,1,2,cyclic_4_1,cyclic_8_1,cyclic_4_1,pipeline,4.5,0.9743657177407331,False
workload_1112.cpp,xczu7ev-ffvc1156-2-e,5.0,0.15084,104,7,1,2,4,cyclic_4_1,block_4_1,block_4_1,unroll_16,3.5,0.9504723126353355,False
workload_1113.cpp,xczu7ev-ffvc1156-2-e,5.0,0.113455,64,12,1,1,3,block_2_1,cyclic_8_1,block_2_1,pipeline,4.25,0.9828684382131554,False
workload_1114.cpp,xczu7ev-ffvc1156-2-e,5.0,0.14756,192,4,28,30,34,cyclic_2_1,cyclic_4_1,block_64_1,unroll_32,24.0,0.4354011318933174,False
workload_1115.cpp,xczu7ev-ffvc1156-2-e,5.0,0.1534,204,7,39,22,35,block_4_1,block_4_1,block_4_1,unroll_32,25.75,0.399023435390367,False
workload_1116.cpp,xczu7ev-ffvc1156-2-e,5.0,0.14756,249,4,28,45,41,cyclic_2_1,cyclic_4_1,block_128_1,unroll_32,29.5,0.330206602357383,False
workload_1117.cpp,xczu7ev-ffvc1156-2-e,5.0,0.118495,72,12,1,3,4,cyclic_4_1,block_64_1,cyclic_64_1,pipeline,5.0,0.9560701817365,False
workload_1118.cpp,xczu7ev-ffvc1156-2-e,5.0,0.14892,103,7,1,2,4,cyclic_4_1,cyclic_8_1,block_4_1,unroll_16,3.5,0.9531573681355352,False
workload_1119.cpp,xczu7ev-ffvc1156-2-e,5.0,0.118495,74,11,1,3,4,cyclic_2_1,cyclic_4_1,block_128_1,pipeline,4.75,0.9641460084832342,False
workload_1120.cpp,xczu7ev-ffvc1156-2-e,5.0,0.149,186,4,23,28,31,cyclic_2_1,cyclic_2_1,block_64_1,unroll_32,21.5,0.48936738128880375,False
workload_1121.cpp,xczu7ev-ffvc1156-2-e,5.0,0.14756,247,4,28,45,41,cyclic_2_1,cyclic_4_1,block_128_1,unroll_32,29.5,0.330206602357383,False
workload_1122.cpp,xczu7ev-ffvc1156-2-e,5.0,0.118495,62,14,1,1,2,cyclic_4_1,cyclic_4_1,cyclic_8_1,pipeline,4.5,0.9721136875653509,False
workload_1123.cpp,xczu7ev-ffvc1156-2-e,5.0,0.531,345,4,13,15,30,block_2_1,block_64_1,cyclic_64_1,unroll_32,15.5,0.39811401027679905,False
workload_1124.cpp,xczu7ev-ffvc1156-2-e,5.0,0.70382,386,4,1,12,18,cyclic_2_1,block_128_1,block_128_1,unroll_16,8.75,0.28629407552227215,False
workload_1125.cpp,xczu7ev-ffvc1156-2-e,5.0,0.163,142,7,23,13,22,cyclic_8_1,cyclic_8_1,cyclic_4_1,unroll_32,16.25,0.6108122202247442,False
workload_1126.cpp,xczu7ev-ffvc1156-2-e,5.0,0.1902,80,5,1,1,3,cyclic_2_1,cyclic_2_1,block_2_1,unroll_8,2.5,0.9131847952900758,False
workload_1127.cpp,xczu7ev-ffvc1156-2-e,5.0,0.18828,84,5,1,3,5,cyclic_4_1,cyclic_128_1,cyclic_2_1,unroll_8,3.5,0.9032016185088019,False
workload_1128.cpp,xczu7ev-ffvc1156-2-e,5.0,0.14956,102,5,1,2,3,cyclic_4_1,cyclic_2_1,cyclic_4_1,unroll_16,2.75,1.0,True
workload_1129.cpp,xczu7ev-ffvc1156-2-e,5.0,0.13884,154,5,30,17,28,cyclic_4_1,cyclic_128_1,cyclic_2_1,unroll_32,20.0,0.5255870718061627,False
workload_1130.cpp,xczu7ev-ffvc1156-2-e,5.0,0.113375,63,12,1,1,2,cyclic_2_1,cyclic_8_1,cyclic_2_1,pipeline,4.0,0.9914140883467669,False
workload_1131.cpp,xczu7ev-ffvc1156-2-e,5.0,0.1624,144,4,1,12,13,block_2_1,cyclic_4_1,block_64_1,unroll_16,7.5,0.8450434850504766,False
workload_1132.cpp,xczu7ev-ffvc1156-2-e,5.0,0.14452,249,5,25,43,39,cyclic_4_1,cyclic_4_1,block_128_1,unroll_32,28.0,0.3572651310847341,False
workload_1133.cpp,xczu7ev-ffvc1156-2-e,5.0,0.1624,173,5,1,20,20,block_2_1,cyclic_8_1,block_128_1,unroll_16,11.5,0.7355135895474456,False
workload_1134.cpp,xczu7ev-ffvc1156-2-e,5.0,0.1902,79,5,1,1,3,cyclic_2_1,cyclic_4_1,block_2_1,unroll_8,2.5,0.9131847952900758,False
workload_1135.cpp,xczu7ev-ffvc1156-2-e,5.0,0.113375,64,14,1,1,2,cyclic_2_1,block_16_1,block_4_1,pipeline_1,4.5,0.9743657177407331,False
workload_1136.cpp,xczu7ev-ffvc1156-2-e,5.0,0.224855,241,45,5,35,29,block_128_1,block_4_1,block_4_1,unroll_8,28.5,0.33176507732325944,False
workload_1137.cpp,xczu7ev-ffvc1156-2-e,5.0,0.1598,129,5,5,7,10,block_4_1,cyclic_128_1,cyclic_2_1,unroll_16,6.75,0.8676319914627979,False
workload_1138.cpp,xczu7ev-ffvc1156-2-e,5.0,0.1902,77,5,1,1,2,cyclic_2_1,cyclic_2_1,cyclic_4_1,unroll_8,2.25,1.0,True
workload_1139.cpp,xczu7ev-ffvc1156-2-e,5.0,0.15084,103,6,1,2,4,cyclic_2_1,cyclic_4_1,block_4_1,unroll_16,3.25,0.9537567980993985,False
workload_1140.cpp,xczu7ev-ffvc1156-2-e,5.0,0.14796,144,5,23,13,22,cyclic_2_1,cyclic_2_1,block_2_1,unroll_32,15.75,0.6289646861177166,False
workload_1141.cpp,xczu7ev-ffvc1156-2-e,5.0,0.14892,104,6,1,2,4,cyclic_4_1,cyclic_4_1,block_4_1,unroll_16,3.25,0.9564565422389739,False
workload_1142.cpp,xczu7ev-ffvc1156-2-e,5.0,0.14756,189,4,28,30,34,cyclic_2_1,cyclic_4_1,block_64_1,unroll_32,24.0,0.4354011318933174,False
workload_1143.cpp,xczu7ev-ffvc1156-2-e,5.0,0.14892,150,6,29,15,26,cyclic_2_1,cyclic_8_1,block_4_1,unroll_32,19.0,0.5474802877038232,False
workload_1144.cpp,xczu7ev-ffvc1156-2-e,5.0,0.14732,163,4,31,18,30,cyclic_2_1,cyclic_128_1,cyclic_64_1,unroll_32,20.75,0.5067098271032922,False
workload_1145.cpp,xczu7ev-ffvc1156-2-e,5.0,0.113375,63,11,1,1,2,cyclic_2_1,cyclic_4_1,block_2_1,pipeline_1,3.75,1.0,True
workload_1146.cpp,xczu7ev-ffvc1156-2-e,5.0,0.14892,104,5,1,3,5,cyclic_4_1,cyclic_64_1,cyclic_2_1,unroll_16,3.5,0.9531573681355352,False
workload_1147.cpp,xczu7ev-ffvc1156-2-e,5.0,0.1624,151,4,1,13,14,block_2_1,cyclic_64_1,block_64_1,unroll_16,8.0,0.8315062371892372,False
workload_1149.cpp,xczu7ev-ffvc1156-2-e,5.0,0.77324,66,5,1,1,2,cyclic_8_1,block_2_1,cyclic_2_1,unroll_2,2.25,0.23399425388931658,False
workload_1150.cpp,xczu7ev-ffvc1156-2-e,5.0,0.149,187,4,23,28,31,cyclic_2_1,cyclic_2_1,block_64_1,unroll_32,21.5,0.48936738128880375,False
workload_1151.cpp,xczu7ev-ffvc1156-2-e,5.0,0.16236,127,4,1,5,9,block_2_1,cyclic_4_1,cyclic_64_1,unroll_16,4.75,0.9121897566244594,False
workload_1152.cpp,xczu7ev-ffvc1156-2-e,5.0,0.15084,107,4,1,4,6,cyclic_2_1,cyclic_128_1,cyclic_2_1,unroll_16,3.75,0.9467226265345524,False
workload_1153.cpp,xczu7ev-ffvc1156-2-e,5.0,0.14892,104,5,1,3,5,cyclic_4_1,cyclic_64_1,cyclic_4_1,unroll_16,3.5,0.9531573681355352,False
workload_1154.cpp,xczu7ev-ffvc1156-2-e,5.0,0.73996,64,5,1,1,2,cyclic_2_1,cyclic_4_1,cyclic_2_1,unroll_2,2.25,0.2636879165437407,False
workload_1155.cpp,xczu7ev-ffvc1156-2-e,5.0,0.18956,78,7,1,1,3,cyclic_4_1,block_4_1,block_4_1,unroll_8,3.0,0.9089947350583211,False
workload_1156.cpp,xczu7ev-ffvc1156-2-e,5.0,0.1422,149,9,30,15,26,cyclic_2_1,cyclic_32_1,cyclic_2_1,unroll_32,20.0,0.5250487543193656,False
workload_1157.cpp,xczu7ev-ffvc1156-2-e,5.0,0.18828,80,10,1,1,3,cyclic_4_1,cyclic_32_1,cyclic_2_1,unroll_8,3.75,0.8992680220958812,False
workload_1158.cpp,xczu7ev-ffvc1156-2-e,5.0,0.15084,103,6,1,2,4,cyclic_2_1,cyclic_8_1,cyclic_4_1,unroll_16,3.25,0.9537567980993985,False
workload_1159.cpp,xczu7ev-ffvc1156-2-e,5.0,0.1624,155,4,1,14,16,block_2_1,cyclic_128_1,block_64_1,unroll_16,8.75,0.8109694515602012,False
workload_1160.cpp,xczu7ev-ffvc1156-2-e,5.0,0.26764,68,7,1,1,2,cyclic_4_1,block_4_1,block_4_1,unroll_4,2.75,0.8261069573148049,False
workload_1161.cpp,xczu7ev-ffvc1156-2-e,5.0,0.118495,80,10,1,4,6,cyclic_2_1,cyclic_128_1,block_128_1,pipeline,5.25,0.9479251291436245,False
workload_1162.cpp,xczu7ev-ffvc1156-2-e,5.0,0.15012,276,4,30,47,46,cyclic_2_1,cyclic_128_1,block_128_1,unroll_32,31.75,0.2926064573341244,False
workload_1163.cpp,xczu7ev-ffvc1156-2-e,5.0,0.693745,1243,23,14,39,46,block_64_1,block_128_1,block_2_1,unroll_32,30.5,0.15342932448482113,False
workload_1164.cpp,xczu7ev-ffvc1156-2-e,5.0,0.78366,243,4,1,10,19,cyclic_2_1,block_2_1,block_128_1,unroll_32,8.5,0.2176426293482508,False
workload_1165.cpp,xczu7ev-ffvc1156-2-e,5.0,0.113375,69,11,1,3,4,cyclic_2_1,cyclic_128_1,block_2_1,pipeline,4.75,0.9659032587879323,False
