Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,OuterLoop_5,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,InnerLoop_2_1,Area,Weight,is_pareto
workload_737.cpp,xczu7ev-ffvc1156-2-e,10.0,94.59482,145,47,34,18,36,cyclic_16_1,cyclic_128_1,cyclic_2_1,pipeline,pipeline,pipeline_1,unroll_64,unroll_64,pipeline_1,unroll_4,pipeline_1,unroll_2,33.75,1.0,True
workload_738.cpp,xczu7ev-ffvc1156-2-e,10.0,525.69801,101,46,6,8,19,cyclic_2_1,block_4_1,block_32_1,unroll,pipeline,unroll_4,unroll_64,unroll_64,unroll_16,unroll_16,pipeline,unroll_2,19.75,0.8855855485134589,False
workload_739.cpp,xczu7ev-ffvc1156-2-e,10.0,102.46362,88,41,13,12,18,cyclic_4_1,cyclic_2_1,cyclic_2_1,pipeline,pipeline,pipeline,unroll_64,unroll_64,unroll_8,unroll,pipeline,unroll_2,21.0,1.0,True
workload_740.cpp,xczu7ev-ffvc1156-2-e,10.0,4344.07323,115,41,1,1,7,cyclic_2_1,cyclic_4_1,cyclic_8_1,pipeline,pipeline,unroll_2,pipeline,unroll_8,unroll_8,unroll_4,unroll,unroll_8,12.5,0.8508608861543776,False
workload_741.cpp,xczu7ev-ffvc1156-2-e,10.0,1056.79284,70,42,1,2,6,cyclic_4_1,cyclic_2_1,block_128_1,pipeline,pipeline,unroll_2,unroll_2,unroll_2,unroll_8,unroll_4,pipeline_1,unroll_2,12.75,0.9837394427587671,False
workload_742.cpp,xczu7ev-ffvc1156-2-e,10.0,91.99768,174,58,68,28,58,cyclic_32_1,block_4_1,block_32_1,pipeline,pipeline,pipeline,pipeline,unroll_64,unroll_16,unroll_4,pipeline,unroll_2,53.0,0.5035474705505886,False
workload_743.cpp,xczu7ev-ffvc1156-2-e,10.0,550.59864,135,42,4,6,19,cyclic_4_1,cyclic_2_1,cyclic_8_1,pipeline,pipeline_1,unroll_2,pipeline,unroll_64,unroll_16,unroll_4,pipeline_1,unroll_2,17.75,0.9127256940955579,False
workload_744.cpp,xczu7ev-ffvc1156-2-e,10.0,2894.25097,923,41,1,5,41,cyclic_2_1,cyclic_2_1,block_32_1,unroll,pipeline,unroll_32,unroll_64,unroll_64,pipeline_1,unroll_4,unroll,unroll_8,22.0,0.7833269136980828,False
workload_745.cpp,xczu7ev-ffvc1156-2-e,10.0,112.97245,98,40,7,9,18,cyclic_2_1,block_32_1,block_32_1,unroll,pipeline,pipeline_1,unroll_32,unroll_64,unroll_8,unroll_16,unroll,unroll_2,18.5,0.9127064300522301,False
workload_746.cpp,xczu7ev-ffvc1156-2-e,10.0,671.18488,148,58,1,4,24,cyclic_32_1,cyclic_2_1,block_32_1,pipeline,pipeline,unroll_2,pipeline_1,unroll_64,unroll_8,unroll,pipeline,unroll_2,21.75,0.8545812826804449,False
workload_747.cpp,xczu7ev-ffvc1156-2-e,10.0,2500.76001,71,47,1,1,7,cyclic_16_1,block_4_1,block_32_1,unroll,pipeline_1,unroll_2,unroll_32,unroll_2,unroll_8,pipeline_1,unroll,pipeline_1,14.0,0.9170849122343888,False
workload_748.cpp,xczu7ev-ffvc1156-2-e,10.0,550.59864,130,42,4,6,19,cyclic_4_1,cyclic_2_1,cyclic_8_1,pipeline,pipeline_1,unroll_2,pipeline_1,unroll_64,unroll_8,unroll_2,pipeline_1,unroll_8,17.75,0.9127256940955579,False
workload_749.cpp,xczu7ev-ffvc1156-2-e,10.0,561.0844,128,41,4,6,19,cyclic_2_1,cyclic_2_1,cyclic_8_1,pipeline,pipeline_1,unroll_2,pipeline,unroll_64,unroll_16,unroll_4,pipeline_1,unroll_8,17.5,0.9159441452241333,False
workload_750.cpp,xczu7ev-ffvc1156-2-e,10.0,1006.91292,72,42,1,2,7,cyclic_4_1,block_4_1,block_32_1,pipeline,pipeline,unroll_2,unroll_32,unroll_32,unroll_16,unroll_4,pipeline,unroll_2,13.0,0.9797988791528973,False
workload_751.cpp,xczu7ev-ffvc1156-2-e,10.0,493.17853,393,62,13,54,74,cyclic_16_1,cyclic_32_1,cyclic_2_1,unroll,pipeline,unroll_32,unroll_32,unroll_64,unroll_8,unroll_4,pipeline_1,unroll_8,50.75,0.5183549718630451,False
workload_752.cpp,xczu7ev-ffvc1156-2-e,10.0,578.29018,298,52,1,36,67,cyclic_16_1,block_16_1,cyclic_2_1,pipeline,pipeline,unroll_32,unroll_64,unroll_64,unroll_8,unroll_4,pipeline,unroll_2,39.0,0.6423874661787163,False
workload_754.cpp,xczu7ev-ffvc1156-2-e,10.0,770.98333,195,60,13,10,38,cyclic_2_1,block_64_1,cyclic_128_1,pipeline,pipeline,unroll_2,unroll_32,unroll_32,unroll_8,unroll_4,pipeline_1,unroll_8,30.25,0.7421267788971793,False
workload_756.cpp,xczu7ev-ffvc1156-2-e,10.0,671.18746,98,58,1,3,18,cyclic_32_1,cyclic_2_1,block_32_1,pipeline,pipeline_1,unroll_2,unroll_64,unroll_64,unroll_8,unroll,pipeline_1,unroll_2,20.0,0.8783950295189966,False
workload_757.cpp,xczu7ev-ffvc1156-2-e,10.0,97.20227,131,43,23,16,31,cyclic_8_1,cyclic_2_1,block_16_1,pipeline,pipeline,pipeline_1,unroll_64,unroll_64,unroll_4,unroll_4,pipeline_1,pipeline_1,28.25,0.783155682613738,False
workload_758.cpp,xczu7ev-ffvc1156-2-e,10.0,550.59864,153,58,4,6,30,cyclic_32_1,cyclic_2_1,cyclic_8_1,pipeline,pipeline,unroll_2,pipeline_1,unroll_64,unroll_8,unroll_4,pipeline_1,unroll_2,24.5,0.8210586417381782,False
workload_759.cpp,xczu7ev-ffvc1156-2-e,10.0,170.33013,79,41,7,8,13,cyclic_2_1,block_4_1,cyclic_2_1,pipeline,pipeline,pipeline,unroll_32,unroll_8,unroll_16,unroll_4,pipeline,unroll_8,17.25,0.9287876581531779,False
workload_760.cpp,xczu7ev-ffvc1156-2-e,10.0,112.96922,87,41,7,9,15,cyclic_2_1,block_4_1,block_128_1,pipeline,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_16,unroll_16,pipeline,unroll_2,18.0,0.9195720308913362,False
workload_761.cpp,xczu7ev-ffvc1156-2-e,10.0,138.04554,137,57,68,28,54,cyclic_32_1,cyclic_2_1,cyclic_8_1,pipeline,pipeline,pipeline,pipeline,unroll_32,unroll_8,unroll_4,pipeline_1,unroll_2,51.75,0.5150633658780964,False
workload_762.cpp,xczu7ev-ffvc1156-2-e,10.0,513.89931,286,41,13,17,38,cyclic_2_1,cyclic_2_1,cyclic_128_1,unroll,pipeline,unroll_2,pipeline,unroll_64,unroll_8,unroll_4,pipeline,unroll_2,27.25,0.7861694382406386,False
workload_763.cpp,xczu7ev-ffvc1156-2-e,10.0,94.6217,145,47,34,18,36,cyclic_16_1,cyclic_128_1,block_32_1,pipeline,pipeline,pipeline,unroll_64,unroll_64,pipeline_1,unroll_4,pipeline_1,unroll_2,33.75,0.7147536428217205,False
workload_764.cpp,xczu7ev-ffvc1156-2-e,10.0,824.34381,97,66,6,9,19,cyclic_2_1,cyclic_128_1,block_32_1,unroll,pipeline,unroll_4,unroll_32,unroll_2,pipeline_1,unroll_4,pipeline_1,unroll_8,25.0,0.8076096579125378,False
workload_765.cpp,xczu7ev-ffvc1156-2-e,10.0,587.2988,122,42,1,4,14,cyclic_4_1,cyclic_2_1,cyclic_2_1,pipeline,pipeline,unroll_2,pipeline,unroll_64,unroll_8,unroll_4,pipeline,unroll_2,15.25,1.0,True
workload_766.cpp,xczu7ev-ffvc1156-2-e,10.0,811.03731,91,63,6,6,22,cyclic_32_1,block_4_1,block_32_1,unroll,pipeline_1,unroll_2,pipeline,unroll_2,pipeline_1,unroll_4,pipeline_1,unroll_8,24.25,0.8177803751101166,False
workload_767.cpp,xczu7ev-ffvc1156-2-e,10.0,91.96317,122,58,68,28,51,cyclic_32_1,cyclic_2_1,cyclic_4_1,unroll,pipeline,pipeline,unroll_32,unroll_64,unroll_8,unroll_2,pipeline_1,unroll_2,51.25,1.0,True
workload_768.cpp,xczu7ev-ffvc1156-2-e,10.0,112.94234,94,41,7,9,17,cyclic_2_1,block_16_1,cyclic_2_1,pipeline,pipeline,pipeline_1,unroll_64,unroll_64,unroll_8,unroll_4,pipeline,unroll_2,18.5,0.9127070927462146,False
workload_769.cpp,xczu7ev-ffvc1156-2-e,10.0,671.18488,121,42,1,3,13,cyclic_4_1,cyclic_2_1,block_32_1,pipeline,pipeline_1,unroll_2,pipeline,unroll_64,unroll_16,unroll_4,pipeline,unroll_8,14.75,0.9649540181024878,False
workload_770.cpp,xczu7ev-ffvc1156-2-e,10.0,503.41637,88,56,13,8,17,cyclic_4_1,cyclic_32_1,cyclic_2_1,unroll,pipeline_1,unroll_2,unroll_64,unroll_64,unroll_4,pipeline_1,pipeline,unroll_2,23.5,0.835447919353806,False
workload_771.cpp,xczu7ev-ffvc1156-2-e,10.0,112.94234,84,41,7,8,13,cyclic_2_1,cyclic_2_1,cyclic_2_1,pipeline,pipeline_1,pipeline,unroll_64,unroll_64,unroll_8,unroll,pipeline,unroll_2,17.25,1.0,True
workload_772.cpp,xczu7ev-ffvc1156-2-e,10.0,102.44259,137,41,13,14,27,cyclic_4_1,block_32_1,block_16_1,pipeline,pipeline,pipeline,unroll_32,unroll_64,unroll_4,unroll_16,unroll,unroll_2,23.75,0.8417143937949005,False
workload_773.cpp,xczu7ev-ffvc1156-2-e,10.0,543.50483,371,42,50,40,69,cyclic_4_1,block_4_1,block_16_1,unroll,pipeline,unroll_4,unroll_64,unroll_64,unroll_16,unroll,pipeline,unroll_2,50.25,0.5224093926097958,False
workload_775.cpp,xczu7ev-ffvc1156-2-e,10.0,663.97592,167,58,1,6,26,cyclic_32_1,block_4_1,block_32_1,pipeline,pipeline,unroll_4,pipeline,unroll_64,unroll_16,unroll,pipeline_1,unroll_8,22.75,0.8413853151772015,False
workload_776.cpp,xczu7ev-ffvc1156-2-e,10.0,94.59482,103,48,34,19,35,cyclic_16_1,block_4_1,cyclic_2_1,pipeline,pipeline,pipeline_1,unroll_64,unroll_64,pipeline_1,unroll_4,pipeline,unroll_2,34.0,0.7117290535275316,False
workload_777.cpp,xczu7ev-ffvc1156-2-e,10.0,559.77368,161,41,4,9,25,cyclic_2_1,block_4_1,cyclic_8_1,pipeline,pipeline,unroll_4,pipeline,unroll_64,unroll_16,unroll_4,pipeline_1,unroll_8,19.75,0.8847204630955796,False
workload_778.cpp,xczu7ev-ffvc1156-2-e,10.0,3208.66874,121,41,1,1,8,cyclic_4_1,cyclic_2_1,cyclic_2_1,unroll,pipeline,unroll_2,unroll_2,unroll_64,unroll_4,unroll_4,unroll,pipeline_1,12.75,0.9082483637806084,False
workload_779.cpp,xczu7ev-ffvc1156-2-e,10.0,1022.64156,70,41,1,2,6,cyclic_2_1,cyclic_2_1,block_32_1,pipeline,pipeline_1,unroll_2,unroll_32,unroll_32,unroll_16,pipeline_1,pipeline,unroll_2,12.5,0.9890495010359608,False
workload_780.cpp,xczu7ev-ffvc1156-2-e,10.0,3904.7337,68,41,1,1,5,cyclic_2_1,cyclic_4_1,block_32_1,pipeline,pipeline,unroll_2,unroll_64,unroll_64,unroll_16,unroll_4,unroll,unroll_2,12.0,0.8739238436231858,False
workload_781.cpp,xczu7ev-ffvc1156-2-e,10.0,92.00026,124,57,68,28,52,cyclic_32_1,cyclic_2_1,block_32_1,pipeline,pipeline,pipeline,unroll_64,unroll_64,unroll_4,unroll,pipeline,pipeline_1,51.25,0.5209238883554465,False
workload_782.cpp,xczu7ev-ffvc1156-2-e,10.0,97.20155,112,43,23,16,30,cyclic_8_1,cyclic_2_1,cyclic_128_1,pipeline,pipeline,pipeline,unroll_32,unroll_64,unroll_8,pipeline_1,unroll,pipeline_1,28.0,1.0,True
workload_783.cpp,xczu7ev-ffvc1156-2-e,10.0,112.94234,82,41,7,8,13,cyclic_2_1,cyclic_2_1,cyclic_2_1,pipeline,pipeline_1,pipeline,unroll_64,unroll_64,unroll_8,unroll_4,pipeline_1,unroll_8,17.25,1.0,True
workload_784.cpp,xczu7ev-ffvc1156-2-e,10.0,112.9449,82,41,7,9,14,cyclic_2_1,block_4_1,cyclic_2_1,pipeline,pipeline_1,pipeline,unroll_32,unroll_64,unroll_16,unroll_4,pipeline,unroll_8,17.75,0.923007510024136,False
workload_785.cpp,xczu7ev-ffvc1156-2-e,10.0,102.46362,121,41,13,12,20,cyclic_4_1,cyclic_128_1,cyclic_2_1,pipeline,pipeline,pipeline_1,unroll_64,unroll_64,pipeline_1,unroll_4,pipeline_1,unroll_2,21.5,0.8718123140271847,False
workload_786.cpp,xczu7ev-ffvc1156-2-e,10.0,138.04554,139,57,68,28,54,cyclic_32_1,cyclic_2_1,cyclic_8_1,pipeline,pipeline_1,pipeline_1,pipeline,unroll_32,unroll_8,unroll_4,pipeline_1,pipeline_1,51.75,0.5150633658780964,False
workload_787.cpp,xczu7ev-ffvc1156-2-e,10.0,1001.15445,268,42,1,29,52,cyclic_4_1,cyclic_2_1,block_32_1,pipeline,pipeline,unroll_32,unroll_64,unroll_8,unroll_8,pipeline_1,pipeline,unroll_2,31.0,0.7273035870007364,False
workload_788.cpp,xczu7ev-ffvc1156-2-e,10.0,662.09434,294,58,1,29,56,cyclic_32_1,block_4_1,block_32_1,pipeline,pipeline,unroll_32,unroll_64,unroll_64,unroll_8,unroll_4,pipeline_1,unroll_2,36.0,0.6752363732525493,False
workload_789.cpp,xczu7ev-ffvc1156-2-e,10.0,679.70456,151,41,1,5,16,cyclic_2_1,cyclic_2_1,block_32_1,pipeline,pipeline_1,unroll_4,pipeline,unroll_64,unroll_8,unroll,pipeline_1,unroll_2,15.75,0.949689639556523,False
workload_790.cpp,xczu7ev-ffvc1156-2-e,10.0,550.59864,141,48,4,6,24,cyclic_16_1,cyclic_2_1,cyclic_8_1,pipeline,pipeline_1,unroll_2,pipeline,unroll_64,unroll_16,unroll_4,pipeline_1,unroll_8,20.5,0.8746304979579355,False
workload_791.cpp,xczu7ev-ffvc1156-2-e,10.0,102.46104,131,41,13,12,23,cyclic_4_1,cyclic_2_1,cyclic_2_1,pipeline,pipeline,pipeline,pipeline,unroll_64,unroll_8,unroll_4,pipeline,unroll_2,22.25,0.8617224009577488,False
workload_792.cpp,xczu7ev-ffvc1156-2-e,10.0,91.97338,117,58,68,28,52,cyclic_32_1,block_4_1,cyclic_2_1,pipeline,pipeline,pipeline_1,unroll_64,unroll_64,unroll_16,unroll_4,pipeline_1,pipeline_1,51.5,0.5184195072833594,False
workload_794.cpp,xczu7ev-ffvc1156-2-e,10.0,102.49306,98,41,13,12,27,cyclic_4_1,block_64_1,block_128_1,pipeline,pipeline,pipeline,unroll_32,unroll_64,unroll_4,unroll_4,unroll,pipeline_1,23.25,0.8483565787165299,False
workload_795.cpp,xczu7ev-ffvc1156-2-e,10.0,791.42968,68,46,6,5,12,cyclic_2_1,cyclic_2_1,block_32_1,unroll,pipeline,unroll_2,unroll_32,unroll_8,unroll_8,unroll_4,pipeline_1,unroll_8,17.25,0.9153852754188742,False
workload_796.cpp,xczu7ev-ffvc1156-2-e,10.0,4216.68571,105,43,1,3,17,cyclic_8_1,cyclic_2_1,cyclic_128_1,pipeline,pipeline,unroll_2,unroll_64,unroll_64,unroll_8,unroll_16,unroll,unroll_2,16.0,0.8215349987864718,False
workload_797.cpp,xczu7ev-ffvc1156-2-e,10.0,527.00614,120,46,6,6,19,cyclic_2_1,cyclic_2_1,block_32_1,unroll,pipeline,unroll_2,pipeline,unroll_64,unroll_16,unroll_4,pipeline_1,pipeline_1,19.25,0.8924730589520311,False
workload_798.cpp,xczu7ev-ffvc1156-2-e,10.0,112.96664,118,41,7,9,18,cyclic_2_1,cyclic_2_1,block_32_1,pipeline,pipeline_1,pipeline,pipeline,unroll_64,unroll_8,unroll,pipeline_1,unroll_2,18.75,0.9092495172222622,False
workload_799.cpp,xczu7ev-ffvc1156-2-e,10.0,169.57002,91,41,7,9,16,cyclic_2_1,block_4_1,block_32_1,pipeline,pipeline_1,pipeline_1,pipeline,unroll_32,unroll_16,unroll_4,pipeline,unroll_8,18.25,0.9148881462790427,False
workload_800.cpp,xczu7ev-ffvc1156-2-e,10.0,594.10074,266,42,1,36,63,cyclic_2_1,cyclic_2_1,cyclic_2_1,pipeline,pipeline_1,unroll_32,unroll_64,unroll_64,unroll_8,unroll_16,pipeline,unroll_2,35.5,0.6826563251056279,False
workload_801.cpp,xczu7ev-ffvc1156-2-e,10.0,112.94234,78,41,7,8,13,cyclic_2_1,cyclic_2_1,cyclic_2_1,pipeline,pipeline,pipeline,unroll_64,unroll_64,unroll_4,unroll_4,pipeline,unroll_2,17.25,1.0,True
workload_802.cpp,xczu7ev-ffvc1156-2-e,10.0,1597.86697,104,40,1,2,9,cyclic_2_1,cyclic_128_1,block_32_1,unroll,pipeline,unroll_4,unroll_64,unroll_64,pipeline_1,unroll_4,unroll,pipeline_1,13.0,0.9625958682973395,False
workload_803.cpp,xczu7ev-ffvc1156-2-e,10.0,577.06138,271,48,1,36,63,cyclic_16_1,cyclic_2_1,cyclic_2_1,pipeline,pipeline,unroll_32,unroll_64,unroll_64,unroll_8,unroll_4,pipeline,unroll_2,37.0,0.6654494599104289,False
workload_804.cpp,xczu7ev-ffvc1156-2-e,10.0,102.46104,123,41,13,12,23,cyclic_4_1,cyclic_2_1,cyclic_2_1,pipeline,pipeline,pipeline_1,pipeline,unroll_64,unroll_8,unroll_4,pipeline,unroll_2,22.25,0.8617224009577488,False
workload_805.cpp,xczu7ev-ffvc1156-2-e,10.0,5908.99098,420,40,1,7,37,cyclic_2_1,block_32_1,cyclic_8_1,pipeline,pipeline,unroll_32,unroll_32,unroll_64,unroll_8,unroll_16,unroll,unroll_2,21.25,0.6764352253203997,False
workload_806.cpp,xczu7ev-ffvc1156-2-e,10.0,545.36171,142,42,6,15,28,cyclic_4_1,cyclic_2_1,block_16_1,unroll,pipeline_1,unroll_2,unroll_32,unroll_64,pipeline_1,pipeline_1,pipeline,pipeline_1,22.75,0.8443825716844948,False
workload_807.cpp,xczu7ev-ffvc1156-2-e,10.0,671.18746,68,42,1,2,8,cyclic_4_1,block_4_1,block_128_1,pipeline,pipeline,unroll_2,unroll_64,unroll_64,unroll_16,unroll_4,pipeline,unroll_2,13.25,0.9879020045054561,False
workload_808.cpp,xczu7ev-ffvc1156-2-e,10.0,91.95032,158,57,68,29,58,cyclic_32_1,block_4_1,cyclic_8_1,pipeline,pipeline,pipeline,pipeline,unroll_64,unroll_16,unroll,pipeline_1,unroll_2,53.0,0.50354820408874,False
workload_809.cpp,xczu7ev-ffvc1156-2-e,10.0,2506.77751,58,41,1,1,5,cyclic_4_1,block_16_1,cyclic_2_1,unroll,pipeline,unroll_2,unroll_2,unroll_2,unroll_8,unroll_4,unroll,pipeline_1,12.0,0.9485614554037879,False
workload_810.cpp,xczu7ev-ffvc1156-2-e,10.0,94.59482,90,48,34,19,35,cyclic_16_1,block_4_1,cyclic_2_1,pipeline,pipeline,pipeline,unroll_64,unroll_64,pipeline_1,unroll_4,pipeline,unroll_2,34.0,0.7117290535275316,False
workload_811.cpp,xczu7ev-ffvc1156-2-e,10.0,92.00026,135,73,68,28,57,cyclic_64_1,cyclic_2_1,block_32_1,pipeline,pipeline,pipeline,unroll_64,unroll_64,unroll_8,unroll,pipeline,unroll_2,56.5,0.44446891120551724,False
workload_812.cpp,xczu7ev-ffvc1156-2-e,10.0,3903.50557,203,41,1,6,28,cyclic_2_1,cyclic_4_1,cyclic_4_1,unroll,pipeline,unroll_32,unroll_64,unroll_64,unroll_8,unroll_4,unroll,unroll_2,19.0,0.778173822456555,False
workload_813.cpp,xczu7ev-ffvc1156-2-e,10.0,671.19002,64,42,1,2,7,cyclic_4_1,cyclic_2_1,block_32_1,pipeline,pipeline,unroll_2,unroll_32,unroll_64,unroll_16,unroll_4,pipeline,unroll_2,13.0,0.9926699855399014,False
workload_814.cpp,xczu7ev-ffvc1156-2-e,10.0,91.97338,106,58,68,28,51,cyclic_32_1,cyclic_2_1,cyclic_2_1,pipeline,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_8,unroll_4,pipeline,unroll_2,51.25,0.5209243919548359,False
workload_815.cpp,xczu7ev-ffvc1156-2-e,10.0,112.96922,72,41,7,8,13,cyclic_2_1,cyclic_4_1,block_32_1,pipeline,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_16,unroll_2,pipeline_1,unroll_2,17.25,0.9298775828847183,False
workload_816.cpp,xczu7ev-ffvc1156-2-e,10.0,668.0745,238,42,1,29,54,cyclic_4_1,block_4_1,block_128_1,pipeline,pipeline,unroll_32,unroll_64,unroll_64,unroll_8,unroll_4,pipeline,unroll_2,31.5,0.7291445119276216,False
workload_817.cpp,xczu7ev-ffvc1156-2-e,10.0,671.19002,64,42,1,2,7,cyclic_4_1,cyclic_2_1,block_32_1,pipeline,pipeline,unroll_2,unroll_32,unroll_64,unroll_8,pipeline_1,pipeline_1,unroll_2,13.0,0.9926699855399014,False
workload_818.cpp,xczu7ev-ffvc1156-2-e,10.0,503.41597,103,77,13,9,28,cyclic_32_1,cyclic_64_1,cyclic_2_1,unroll,pipeline,unroll_2,unroll_64,unroll_64,unroll_8,unroll,pipeline_1,unroll_8,31.75,0.7299218336861956,False
workload_819.cpp,xczu7ev-ffvc1156-2-e,10.0,495.55421,110,78,13,12,33,cyclic_32_1,cyclic_2_1,cyclic_4_1,unroll,pipeline,unroll_4,unroll_32,unroll_64,unroll_8,unroll_2,pipeline_1,unroll_2,34.0,0.7027559822174096,False
workload_820.cpp,xczu7ev-ffvc1156-2-e,10.0,2500.69534,64,47,1,1,8,cyclic_16_1,block_4_1,cyclic_2_1,pipeline,pipeline,unroll_2,unroll_64,unroll_2,unroll_4,unroll,unroll,pipeline_1,14.25,0.9121603783236499,False
workload_821.cpp,xczu7ev-ffvc1156-2-e,10.0,508.65885,100,63,6,10,28,cyclic_32_1,cyclic_2_1,block_32_1,unroll,pipeline,unroll_4,unroll_64,unroll_64,unroll_8,unroll_4,pipeline_1,unroll_8,26.75,0.7927182310344774,False
workload_822.cpp,xczu7ev-ffvc1156-2-e,10.0,516.52613,94,66,6,6,19,cyclic_4_1,block_64_1,block_128_1,unroll,pipeline,unroll_2,unroll_32,unroll_64,unroll_4,pipeline_1,pipeline_1,unroll_8,24.25,0.8252000428297046,False
workload_823.cpp,xczu7ev-ffvc1156-2-e,10.0,5857.95549,86,41,1,1,5,cyclic_2_1,cyclic_2_1,cyclic_4_1,unroll,pipeline,unroll_2,pipeline,unroll_8,unroll_8,unroll_4,unroll,unroll_2,12.0,0.7752156436442743,False
workload_824.cpp,xczu7ev-ffvc1156-2-e,10.0,527.00634,112,46,6,6,19,cyclic_2_1,cyclic_2_1,block_32_1,unroll,pipeline,unroll_2,pipeline,unroll_64,unroll_8,unroll_4,pipeline_1,unroll_2,19.25,0.892473053889072,False
workload_825.cpp,xczu7ev-ffvc1156-2-e,10.0,4217.99981,126,41,1,5,20,cyclic_4_1,block_32_1,cyclic_128_1,unroll,pipeline,unroll_2,unroll_32,unroll_64,unroll_8,unroll_16,unroll,unroll_2,16.75,0.8088035714509362,False
workload_826.cpp,xczu7ev-ffvc1156-2-e,10.0,1022.62602,84,41,1,3,9,cyclic_2_1,cyclic_2_1,block_128_1,pipeline,pipeline_1,unroll_2,pipeline,unroll_32,unroll_16,unroll_4,pipeline,unroll,13.5,0.9709951094201607,False
workload_827.cpp,xczu7ev-ffvc1156-2-e,10.0,663.9785,83,48,1,5,14,cyclic_16_1,block_4_1,block_32_1,pipeline,pipeline,unroll_4,unroll_64,unroll_64,pipeline_1,unroll_4,pipeline,unroll_2,17.0,0.9236963334850016,False
workload_828.cpp,xczu7ev-ffvc1156-2-e,10.0,102.46362,78,42,13,12,19,cyclic_4_1,block_4_1,cyclic_2_1,pipeline,pipeline,pipeline_1,unroll_64,unroll_64,pipeline_1,unroll_4,pipeline,unroll_2,21.5,0.8718123140271847,False
workload_829.cpp,xczu7ev-ffvc1156-2-e,10.0,91.94651,128,57,68,29,57,cyclic_32_1,block_4_1,cyclic_128_1,pipeline,pipeline,pipeline,unroll_64,unroll_64,unroll_8,unroll_16,pipeline_1,unroll_8,52.75,1.0,True
workload_830.cpp,xczu7ev-ffvc1156-2-e,10.0,1599.18025,91,40,1,1,16,cyclic_2_1,block_64_1,block_128_1,unroll,pipeline,unroll_2,unroll_32,unroll_64,unroll_16,pipeline_1,unroll,pipeline_1,14.5,0.9335740524340004,False
workload_831.cpp,xczu7ev-ffvc1156-2-e,10.0,559.77882,86,41,4,8,19,cyclic_2_1,block_4_1,cyclic_8_1,pipeline,pipeline,unroll_4,unroll_32,unroll_64,unroll_16,unroll_4,pipeline_1,unroll_8,18.0,0.909011370432225,False
workload_832.cpp,xczu7ev-ffvc1156-2-e,10.0,3904.7337,60,41,1,1,5,cyclic_2_1,cyclic_4_1,block_32_1,pipeline,pipeline,unroll_2,unroll_64,unroll_64,unroll_4,unroll_2,unroll,unroll_2,12.0,0.8739238436231858,False
workload_833.cpp,xczu7ev-ffvc1156-2-e,10.0,506.20105,284,63,6,50,87,cyclic_32_1,cyclic_2_1,block_32_1,unroll,pipeline,unroll_32,unroll_64,unroll_64,unroll_16,unroll_4,pipeline,unroll_8,51.5,0.5106357676179611,False
workload_834.cpp,xczu7ev-ffvc1156-2-e,10.0,587.2988,104,48,1,4,19,cyclic_16_1,cyclic_2_1,cyclic_2_1,pipeline,pipeline,unroll_2,pipeline,unroll_64,unroll_4,unroll_4,pipeline,pipeline_1,18.0,0.9083030136010368,False
workload_835.cpp,xczu7ev-ffvc1156-2-e,10.0,3904.73437,63,41,1,1,5,cyclic_2_1,cyclic_4_1,cyclic_4_1,unroll,pipeline,unroll_2,unroll_64,unroll_64,unroll_8,unroll_4,unroll,unroll_2,12.0,0.8739238086317163,False
workload_836.cpp,xczu7ev-ffvc1156-2-e,10.0,671.18746,64,42,1,2,7,cyclic_4_1,cyclic_2_1,block_128_1,pipeline,pipeline,unroll_2,unroll_64,unroll_64,unroll_16,unroll_4,pipeline,unroll_2,13.0,1.0,True
workload_837.cpp,xczu7ev-ffvc1156-2-e,10.0,191.91027,71,41,7,8,12,cyclic_2_1,cyclic_2_1,cyclic_2_1,pipeline,pipeline_1,pipeline,unroll_2,unroll_8,unroll_16,pipeline_1,pipeline,unroll_8,17.0,0.9332805845978361,False
workload_838.cpp,xczu7ev-ffvc1156-2-e,10.0,112.96922,76,41,7,9,15,cyclic_2_1,block_4_1,block_32_1,pipeline,pipeline,pipeline,unroll_64,unroll_64,pipeline_1,unroll_4,unroll,unroll_2,18.0,0.9195720308913362,False
workload_839.cpp,xczu7ev-ffvc1156-2-e,10.0,671.18746,90,58,1,3,18,cyclic_32_1,cyclic_2_1,block_128_1,pipeline,pipeline_1,unroll_2,unroll_64,unroll_64,unroll_8,unroll,pipeline,unroll_2,20.0,0.8783950295189966,False
workload_840.cpp,xczu7ev-ffvc1156-2-e,10.0,94.59546,97,47,34,18,37,cyclic_16_1,cyclic_2_1,cyclic_2_1,pipeline,pipeline,pipeline_1,unroll_64,unroll_64,pipeline_1,unroll_2,pipeline_1,unroll_2,34.0,0.7117290498966876,False
