Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,OuterLoop_1,InnerLoop_1_1,InnerLoop_2_1,InnerLoop_3_1,Area,Weight,is_pareto
workload_850.cpp,xczu7ev-ffvc1156-2-e,3.33,12.18338109,71,1,1,4,7,complete_1,unroll_4,pipeline_1,pipeline,unroll,3.25,0.9689754605536178,False
workload_851.cpp,xczu7ev-ffvc1156-2-e,3.33,12.18338109,71,1,1,4,7,complete_1,unroll_4,pipeline_1,unroll,unroll,3.25,0.9689754605536178,False
workload_852.cpp,xczu7ev-ffvc1156-2-e,3.33,12.18338109,74,1,1,4,7,block_4_1,unroll_4,pipeline_1,pipeline_1,pipeline,3.25,0.9689754605536178,False
workload_853.cpp,xczu7ev-ffvc1156-2-e,3.33,65.15901909,74,1,1,2,7,cyclic_2_1,unroll_4,unroll_2,pipeline_1,pipeline_1,2.75,0.7101377155484354,False
workload_854.cpp,xczu7ev-ffvc1156-2-e,3.33,12.18338109,77,1,1,4,7,cyclic_2_1,unroll_4,pipeline_1,unroll,unroll,3.25,0.9689754605536178,False
workload_855.cpp,xczu7ev-ffvc1156-2-e,3.33,12.18292821,95,1,1,8,15,complete_1,unroll_8,pipeline_1,pipeline_1,pipeline,6.25,0.8282836008544341,False
workload_856.cpp,xczu7ev-ffvc1156-2-e,3.33,12.18292821,95,1,1,8,15,block_8_1,unroll_8,pipeline_1,pipeline,pipeline_1,6.25,0.8282836008544341,False
workload_857.cpp,xczu7ev-ffvc1156-2-e,3.33,12.18292821,95,1,1,8,15,cyclic_4_1,unroll_8,pipeline,pipeline,pipeline,6.25,0.8282836008544341,False
workload_858.cpp,xczu7ev-ffvc1156-2-e,3.33,12.18292821,95,1,1,8,15,block_2_1,unroll_8,pipeline_1,pipeline,pipeline,6.25,0.8282836008544341,False
workload_859.cpp,xczu7ev-ffvc1156-2-e,3.33,12.18292821,95,1,1,8,15,complete_1,unroll_8,pipeline_1,pipeline_1,pipeline_1,6.25,0.8282836008544341,False
workload_860.cpp,xczu7ev-ffvc1156-2-e,3.33,12.18292821,98,1,1,8,15,cyclic_4_1,unroll_8,pipeline_1,pipeline,pipeline_1,6.25,0.8282836008544341,False
workload_861.cpp,xczu7ev-ffvc1156-2-e,3.33,12.16073709,98,1,1,8,14,complete_1,unroll_8,pipeline_1,unroll,pipeline,6.0,0.8395432427913156,False
workload_862.cpp,xczu7ev-ffvc1156-2-e,3.33,65.04285537,98,1,1,5,13,cyclic_2_1,unroll_8,unroll_2,pipeline_1,pipeline,5.0,0.6583445116771703,False
workload_863.cpp,xczu7ev-ffvc1156-2-e,3.33,12.18292821,98,1,1,8,15,block_2_1,unroll_8,pipeline_1,pipeline_1,pipeline_1,6.25,0.8282836008544341,False
workload_864.cpp,xczu7ev-ffvc1156-2-e,3.33,12.18292821,98,1,1,8,14,complete_1,unroll_8,pipeline_1,pipeline,unroll,6.0,0.8395430818782383,False
workload_865.cpp,xczu7ev-ffvc1156-2-e,3.33,12.16073709,98,1,1,8,14,cyclic_2_1,unroll_8,pipeline_1,unroll,pipeline,6.0,0.8395432427913156,False
workload_866.cpp,xczu7ev-ffvc1156-2-e,3.33,107.53386849,98,1,1,5,13,complete_1,unroll_8,unroll_2,pipeline,pipeline_1,5.0,0.48840115861443056,False
workload_867.cpp,xczu7ev-ffvc1156-2-e,3.33,12.18270177,138,1,1,17,29,complete_1,unroll_16,pipeline,unroll,unroll,12.0,0.5931538095044192,False
workload_868.cpp,xczu7ev-ffvc1156-2-e,3.33,12.18270177,138,1,1,16,29,block_4_1,unroll_16,pipeline,pipeline_1,pipeline,11.75,0.6024267628343255,False
workload_869.cpp,xczu7ev-ffvc1156-2-e,3.33,12.18270177,141,1,1,16,29,complete_1,unroll_16,pipeline_1,pipeline_1,pipeline_1,11.75,0.6024267628343255,False
workload_870.cpp,xczu7ev-ffvc1156-2-e,3.33,12.16073709,141,1,1,16,28,block_2_1,unroll_16,pipeline_1,unroll,pipeline,11.5,0.6117861354786576,False
workload_871.cpp,xczu7ev-ffvc1156-2-e,3.33,12.18270177,144,1,1,17,29,complete_1,unroll_16,pipeline_1,unroll,unroll,12.0,0.5931538095044192,False
workload_872.cpp,xczu7ev-ffvc1156-2-e,3.33,12.18270177,144,1,1,16,29,complete_1,unroll_16,pipeline,pipeline_1,unroll,11.75,0.6024267628343255,False
workload_873.cpp,xczu7ev-ffvc1156-2-e,3.33,64.98477351,151,1,1,9,26,cyclic_2_1,unroll_16,unroll_2,pipeline_1,pipeline,9.25,0.5480065400727819,False
workload_874.cpp,xczu7ev-ffvc1156-2-e,3.33,107.53375527,151,1,1,9,25,complete_1,unroll_16,unroll_2,pipeline,pipeline,9.0,0.41199185024188334,False
workload_875.cpp,xczu7ev-ffvc1156-2-e,3.33,64.98477351,151,1,1,9,26,cyclic_2_1,unroll_16,unroll_2,pipeline_1,unroll,9.25,0.5480065400727819,False
workload_876.cpp,xczu7ev-ffvc1156-2-e,3.33,12.18258855,219,1,1,33,59,cyclic_2_1,unroll_32,pipeline,pipeline,pipeline,23.5,0.2599652483715844,False
workload_877.cpp,xczu7ev-ffvc1156-2-e,3.33,12.18258855,228,1,1,33,59,block_4_1,unroll_32,pipeline,pipeline,pipeline,23.5,0.2599652483715844,False
workload_878.cpp,xczu7ev-ffvc1156-2-e,3.33,12.18258855,228,1,1,33,59,cyclic_2_1,unroll_32,pipeline_1,pipeline_1,pipeline,23.5,0.2599652483715844,False
workload_879.cpp,xczu7ev-ffvc1156-2-e,3.33,12.18258855,231,1,1,33,59,cyclic_4_1,unroll_32,pipeline_1,pipeline,pipeline,23.5,0.2599652483715844,False
workload_880.cpp,xczu7ev-ffvc1156-2-e,3.33,12.18258855,238,1,1,33,59,cyclic_2_1,unroll_32,pipeline_1,pipeline,pipeline_1,23.5,0.2599652483715844,False
workload_881.cpp,xczu7ev-ffvc1156-2-e,3.33,12.16164285,55,1,1,2,4,cyclic_2_1,unroll_2,pipeline_1,unroll,pipeline,2.0,1.0,True
workload_882.cpp,xczu7ev-ffvc1156-2-e,3.33,12.16164285,55,1,1,2,4,complete_1,unroll_2,pipeline_1,unroll,pipeline,2.0,1.0,True
workload_883.cpp,xczu7ev-ffvc1156-2-e,3.33,12.18428685,55,1,1,2,4,block_4_1,unroll_2,pipeline_1,pipeline,unroll,2.0,0.9998724033847499,False
workload_884.cpp,xczu7ev-ffvc1156-2-e,3.33,12.16164285,55,1,1,2,4,block_8_1,unroll_2,pipeline,unroll,pipeline_1,2.0,1.0,True
workload_885.cpp,xczu7ev-ffvc1156-2-e,3.33,12.16164285,56,1,1,2,4,block_8_1,unroll_2,pipeline_1,unroll,pipeline_1,2.0,1.0,True
workload_886.cpp,xczu7ev-ffvc1156-2-e,3.33,108.05626557,56,1,1,1,3,cyclic_2_1,unroll_2,unroll_2,pipeline,unroll,1.5,1.0,True
workload_887.cpp,xczu7ev-ffvc1156-2-e,3.33,12.18428685,56,1,1,2,4,block_2_1,unroll_2,pipeline_1,pipeline,pipeline,2.0,0.9998724033847499,False
workload_888.cpp,xczu7ev-ffvc1156-2-e,3.33,118.25874621,64,1,1,2,6,block_8_1,unroll_2,unroll_2,unroll,pipeline_1,2.5,0.470137784179397,False
workload_889.cpp,xczu7ev-ffvc1156-2-e,3.33,39.18952125,64,1,1,2,6,cyclic_4_1,unroll_2,unroll_2,unroll,unroll,2.5,0.8422977837262244,False
workload_890.cpp,xczu7ev-ffvc1156-2-e,3.33,136.80871101,64,1,1,2,6,complete_1,unroll_2,unroll_2,unroll,pipeline,2.5,0.3525203916101476,False
workload_891.cpp,xczu7ev-ffvc1156-2-e,3.33,12.16073709,67,1,1,4,7,block_4_1,unroll_4,pipeline,unroll,pipeline,3.25,1.0,True
workload_892.cpp,xczu7ev-ffvc1156-2-e,3.33,12.18338109,67,1,1,4,7,block_4_1,unroll_4,pipeline,pipeline_1,pipeline_1,3.25,0.9689754605536178,False
workload_893.cpp,xczu7ev-ffvc1156-2-e,3.33,12.18338109,67,1,1,4,7,cyclic_2_1,unroll_4,pipeline_1,pipeline,pipeline,3.25,0.9689754605536178,False
workload_894.cpp,xczu7ev-ffvc1156-2-e,3.33,107.59206357,67,1,1,2,6,complete_1,unroll_4,unroll_2,pipeline,pipeline,2.5,0.5337688971826484,False
workload_895.cpp,xczu7ev-ffvc1156-2-e,3.33,12.18338109,67,1,1,4,7,cyclic_2_1,unroll_4,pipeline_1,pipeline,pipeline_1,3.25,0.9689754605536178,False
workload_896.cpp,xczu7ev-ffvc1156-2-e,3.33,12.16073709,67,1,1,4,7,cyclic_2_1,unroll_4,pipeline_1,unroll,pipeline,3.25,1.0,True
workload_897.cpp,xczu7ev-ffvc1156-2-e,3.33,64.46339541,70,1,1,2,7,complete_1,unroll_4,unroll_2,pipeline_1,pipeline_1,2.75,0.7133629383505765,False
workload_898.cpp,xczu7ev-ffvc1156-2-e,3.33,53.10154197,82,1,1,4,10,cyclic_2_1,unroll_4,unroll_2,unroll,unroll,4.0,0.7367095990736306,False
workload_899.cpp,xczu7ev-ffvc1156-2-e,3.33,12.18292821,85,1,1,8,15,cyclic_2_1,unroll_8,pipeline,pipeline,pipeline,6.25,0.8282836008544341,False
workload_900.cpp,xczu7ev-ffvc1156-2-e,3.33,12.16073709,88,1,1,8,14,cyclic_2_1,unroll_8,pipeline_1,unroll,pipeline_1,6.0,0.8395432427913156,False
workload_901.cpp,xczu7ev-ffvc1156-2-e,3.33,12.18292821,88,1,1,8,14,cyclic_2_1,unroll_8,pipeline_1,pipeline_1,unroll,6.0,0.8395430818782383,False
workload_902.cpp,xczu7ev-ffvc1156-2-e,3.33,12.16073709,88,1,1,8,14,cyclic_2_1,unroll_8,pipeline,unroll,pipeline,6.0,0.8395432427913156,False
workload_903.cpp,xczu7ev-ffvc1156-2-e,3.33,12.18292821,91,1,1,8,15,complete_1,unroll_8,pipeline_1,unroll,unroll,6.25,0.8282836008544341,False
workload_904.cpp,xczu7ev-ffvc1156-2-e,3.33,12.16073709,91,1,1,8,14,block_4_1,unroll_8,pipeline_1,unroll,pipeline,6.0,0.8395432427913156,False
workload_905.cpp,xczu7ev-ffvc1156-2-e,3.33,65.04285537,99,1,1,5,14,cyclic_4_1,unroll_8,unroll_2,pipeline_1,pipeline,5.25,0.6521828208166256,False
workload_906.cpp,xczu7ev-ffvc1156-2-e,3.33,12.18270177,131,1,1,16,29,cyclic_2_1,unroll_16,pipeline_1,pipeline_1,pipeline,11.75,0.6024267628343255,False
workload_907.cpp,xczu7ev-ffvc1156-2-e,3.33,12.16073709,132,1,1,16,28,complete_1,unroll_16,pipeline,unroll,pipeline,11.5,0.6117861354786576,False
workload_908.cpp,xczu7ev-ffvc1156-2-e,3.33,12.18270177,138,1,1,16,29,cyclic_4_1,unroll_16,pipeline,pipeline,pipeline,11.75,0.6024267628343255,False
workload_909.cpp,xczu7ev-ffvc1156-2-e,3.33,12.16073709,138,1,1,16,28,cyclic_2_1,unroll_16,pipeline_1,unroll,pipeline,11.5,0.6117861354786576,False
workload_910.cpp,xczu7ev-ffvc1156-2-e,3.33,12.18270177,138,1,1,16,29,complete_1,unroll_16,pipeline,pipeline_1,pipeline_1,11.75,0.6024267628343255,False
workload_911.cpp,xczu7ev-ffvc1156-2-e,3.33,12.18270177,141,1,1,16,29,cyclic_2_1,unroll_16,pipeline_1,pipeline_1,pipeline_1,11.75,0.6024267628343255,False
workload_912.cpp,xczu7ev-ffvc1156-2-e,3.33,12.18270177,141,1,1,16,29,cyclic_2_1,unroll_16,pipeline_1,pipeline,pipeline,11.75,0.6024267628343255,False
workload_913.cpp,xczu7ev-ffvc1156-2-e,3.33,12.18270177,141,1,1,17,29,block_2_1,unroll_16,pipeline_1,unroll,unroll,12.0,0.5931538095044192,False
workload_914.cpp,xczu7ev-ffvc1156-2-e,3.33,118.25795367,271,1,1,17,50,cyclic_2_1,unroll_16,unroll_2,unroll,pipeline_1,17.25,0.2385617261180767,False
workload_915.cpp,xczu7ev-ffvc1156-2-e,3.33,12.18428685,57,1,1,2,4,cyclic_2_1,unroll_2,pipeline_1,pipeline,pipeline,2.0,0.9998724033847499,False
workload_916.cpp,xczu7ev-ffvc1156-2-e,3.33,108.05626557,57,1,1,1,3,block_8_1,unroll_2,unroll_2,pipeline,pipeline,1.5,1.0,True
workload_917.cpp,xczu7ev-ffvc1156-2-e,3.33,12.16164285,57,1,1,2,4,block_4_1,unroll_2,pipeline,unroll,pipeline_1,2.0,1.0,True
workload_918.cpp,xczu7ev-ffvc1156-2-e,3.33,12.16164285,57,1,1,2,4,block_2_1,unroll_2,pipeline,unroll,pipeline_1,2.0,1.0,True
workload_919.cpp,xczu7ev-ffvc1156-2-e,3.33,12.18428685,57,1,1,2,4,block_8_1,unroll_2,pipeline_1,pipeline,pipeline,2.0,0.9998724033847499,False
workload_920.cpp,xczu7ev-ffvc1156-2-e,3.33,12.18428685,57,1,1,2,4,block_4_1,unroll_2,pipeline_1,pipeline_1,pipeline,2.0,0.9998724033847499,False
workload_921.cpp,xczu7ev-ffvc1156-2-e,3.33,12.18428685,57,1,1,2,4,block_8_1,unroll_2,pipeline,pipeline_1,pipeline_1,2.0,0.9998724033847499,False
workload_922.cpp,xczu7ev-ffvc1156-2-e,3.33,12.18428685,57,1,1,2,4,complete_1,unroll_2,pipeline_1,pipeline,unroll,2.0,0.9998724033847499,False
workload_923.cpp,xczu7ev-ffvc1156-2-e,3.33,12.18428685,57,1,1,2,4,block_4_1,unroll_2,pipeline_1,unroll,unroll,2.0,0.9998724033847499,False
workload_924.cpp,xczu7ev-ffvc1156-2-e,3.33,12.18428685,57,1,1,2,4,cyclic_2_1,unroll_2,pipeline_1,pipeline,unroll,2.0,0.9998724033847499,False
workload_925.cpp,xczu7ev-ffvc1156-2-e,3.33,12.18428685,57,1,1,2,4,cyclic_2_1,unroll_2,pipeline_1,pipeline,pipeline_1,2.0,0.9998724033847499,False
workload_926.cpp,xczu7ev-ffvc1156-2-e,3.33,12.18338109,68,1,1,4,7,complete_1,unroll_4,pipeline_1,pipeline,pipeline_1,3.25,0.9689754605536178,False
workload_927.cpp,xczu7ev-ffvc1156-2-e,3.33,12.18338109,68,1,1,4,7,block_4_1,unroll_4,pipeline_1,pipeline,pipeline,3.25,0.9689754605536178,False
workload_928.cpp,xczu7ev-ffvc1156-2-e,3.33,12.18338109,68,1,1,4,7,complete_1,unroll_4,pipeline_1,pipeline_1,unroll,3.25,0.9689754605536178,False
workload_929.cpp,xczu7ev-ffvc1156-2-e,3.33,12.18338109,68,1,1,4,7,block_4_1,unroll_4,pipeline,pipeline_1,pipeline,3.25,0.9689754605536178,False
workload_930.cpp,xczu7ev-ffvc1156-2-e,3.33,12.18338109,68,1,1,4,7,block_4_1,unroll_4,pipeline,pipeline,pipeline,3.25,0.9689754605536178,False
workload_931.cpp,xczu7ev-ffvc1156-2-e,3.33,12.18338109,68,1,1,4,7,cyclic_2_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,3.25,0.9689754605536178,False
workload_932.cpp,xczu7ev-ffvc1156-2-e,3.33,12.16073709,68,1,1,4,7,block_4_1,unroll_4,pipeline_1,unroll,pipeline_1,3.25,1.0,True
workload_933.cpp,xczu7ev-ffvc1156-2-e,3.33,12.16073709,68,1,1,4,7,block_4_1,unroll_4,pipeline,unroll,pipeline_1,3.25,1.0,True
workload_934.cpp,xczu7ev-ffvc1156-2-e,3.33,12.18338109,68,1,1,4,7,block_2_1,unroll_4,pipeline_1,pipeline_1,pipeline,3.25,0.9689754605536178,False
workload_935.cpp,xczu7ev-ffvc1156-2-e,3.33,12.18338109,68,1,1,4,7,cyclic_4_1,unroll_4,pipeline,pipeline,unroll,3.25,0.9689754605536178,False
workload_936.cpp,xczu7ev-ffvc1156-2-e,3.33,141.44620221,68,1,1,2,7,cyclic_4_1,unroll_2,unroll_2,unroll,pipeline,2.75,0.32579531161150355,False
workload_937.cpp,xczu7ev-ffvc1156-2-e,3.33,12.16073709,71,1,1,4,7,complete_1,unroll_4,pipeline_1,unroll,pipeline_1,3.25,1.0,True
workload_938.cpp,xczu7ev-ffvc1156-2-e,3.33,12.18338109,71,1,1,4,7,cyclic_2_1,unroll_4,pipeline_1,pipeline,unroll,3.25,0.9689754605536178,False
workload_939.cpp,xczu7ev-ffvc1156-2-e,3.33,12.18338109,71,1,1,4,7,block_2_1,unroll_4,pipeline_1,unroll,unroll,3.25,0.9689754605536178,False
workload_940.cpp,xczu7ev-ffvc1156-2-e,3.33,12.18338109,71,1,1,4,7,block_2_1,unroll_4,pipeline_1,pipeline,pipeline_1,3.25,0.9689754605536178,False
workload_941.cpp,xczu7ev-ffvc1156-2-e,3.33,38.26202301,81,1,1,3,9,cyclic_4_1,unroll_2,unroll_4,unroll,unroll,3.5,0.820687109993896,False
workload_942.cpp,xczu7ev-ffvc1156-2-e,3.33,12.16073709,88,1,1,8,14,cyclic_2_1,unroll_8,pipeline,unroll,pipeline_1,6.0,0.8395432427913156,False
workload_943.cpp,xczu7ev-ffvc1156-2-e,3.33,12.16073709,88,1,1,8,14,block_4_1,unroll_8,pipeline,unroll,pipeline,6.0,0.8395432427913156,False
workload_944.cpp,xczu7ev-ffvc1156-2-e,3.33,12.16073709,88,1,1,8,14,complete_1,unroll_8,pipeline,unroll,pipeline,6.0,0.8395432427913156,False
workload_945.cpp,xczu7ev-ffvc1156-2-e,3.33,12.16073709,91,1,1,8,14,complete_1,unroll_8,pipeline_1,unroll,pipeline_1,6.0,0.8395432427913156,False
workload_946.cpp,xczu7ev-ffvc1156-2-e,3.33,12.18292821,91,1,1,8,15,block_8_1,unroll_8,pipeline_1,unroll,unroll,6.25,0.8282836008544341,False
workload_947.cpp,xczu7ev-ffvc1156-2-e,3.33,141.44574933,91,1,1,4,12,cyclic_2_1,unroll_4,unroll_2,unroll,pipeline,4.5,0.31859511189288914,False
workload_948.cpp,xczu7ev-ffvc1156-2-e,3.33,118.25806689,139,1,1,8,25,cyclic_2_1,unroll_8,unroll_2,unroll,pipeline_1,8.75,0.37935646894761943,False
workload_950.cpp,xczu7ev-ffvc1156-2-e,3.33,12.18428685,55,1,1,2,4,block_4_1,unroll_2,pipeline,pipeline_1,pipeline_1,2.0,0.9998724033847499,False
workload_951.cpp,xczu7ev-ffvc1156-2-e,3.33,12.18428685,55,1,1,2,4,complete_1,unroll_2,pipeline_1,unroll,unroll,2.0,0.9998724033847499,False
workload_952.cpp,xczu7ev-ffvc1156-2-e,3.33,12.16164285,55,1,1,2,4,cyclic_2_1,unroll_2,pipeline,unroll,pipeline,2.0,1.0,True
workload_953.cpp,xczu7ev-ffvc1156-2-e,3.33,12.16164285,55,1,1,2,4,block_4_1,unroll_2,pipeline_1,unroll,pipeline,2.0,1.0,True
workload_954.cpp,xczu7ev-ffvc1156-2-e,3.33,12.16164285,55,1,1,2,4,block_4_1,unroll_2,pipeline_1,unroll,pipeline_1,2.0,1.0,True
workload_955.cpp,xczu7ev-ffvc1156-2-e,3.33,108.05626557,58,1,1,1,3,cyclic_2_1,unroll_2,unroll_2,pipeline,pipeline_1,1.5,1.0,True
workload_956.cpp,xczu7ev-ffvc1156-2-e,3.33,12.18428685,58,1,1,2,4,block_4_1,unroll_2,pipeline_1,pipeline,pipeline,2.0,0.9998724033847499,False
workload_957.cpp,xczu7ev-ffvc1156-2-e,3.33,12.16164285,58,1,1,2,4,cyclic_2_1,unroll_2,pipeline,unroll,pipeline_1,2.0,1.0,True
workload_958.cpp,xczu7ev-ffvc1156-2-e,3.33,12.18428685,58,1,1,2,4,cyclic_4_1,unroll_2,pipeline,pipeline_1,unroll,2.0,0.9998724033847499,False
workload_959.cpp,xczu7ev-ffvc1156-2-e,3.33,12.16164285,58,1,1,2,4,complete_1,unroll_2,pipeline,unroll,pipeline_1,2.0,1.0,True
workload_960.cpp,xczu7ev-ffvc1156-2-e,3.33,115.47625149,61,1,1,1,4,block_2_1,unroll_2,unroll_2,pipeline,unroll,1.75,0.4932863240624007,False
workload_961.cpp,xczu7ev-ffvc1156-2-e,3.33,72.81133245000001,64,1,1,2,5,block_4_1,unroll_2,unroll_2,pipeline_1,pipeline,2.25,0.6855934600280691,False
workload_962.cpp,xczu7ev-ffvc1156-2-e,3.33,12.18338109,67,1,1,4,7,cyclic_2_1,unroll_4,pipeline,pipeline,unroll,3.25,0.9689754605536178,False
workload_963.cpp,xczu7ev-ffvc1156-2-e,3.33,12.18338109,67,1,1,4,7,block_8_1,unroll_4,pipeline_1,pipeline,pipeline_1,3.25,0.9689754605536178,False
workload_964.cpp,xczu7ev-ffvc1156-2-e,3.33,12.18338109,67,1,1,4,7,cyclic_4_1,unroll_4,pipeline_1,pipeline,pipeline,3.25,0.9689754605536178,False
workload_965.cpp,xczu7ev-ffvc1156-2-e,3.33,12.16073709,67,1,1,4,7,block_8_1,unroll_4,pipeline_1,unroll,pipeline,3.25,1.0,True
workload_966.cpp,xczu7ev-ffvc1156-2-e,3.33,12.16073709,67,1,1,4,7,block_2_1,unroll_4,pipeline,unroll,pipeline_1,3.25,1.0,True
workload_967.cpp,xczu7ev-ffvc1156-2-e,3.33,12.18338109,67,1,1,4,7,block_8_1,unroll_4,pipeline,pipeline,pipeline,3.25,0.9689754605536178,False
workload_968.cpp,xczu7ev-ffvc1156-2-e,3.33,12.18338109,67,1,1,4,7,complete_1,unroll_4,pipeline_1,pipeline_1,pipeline,3.25,0.9689754605536178,False
workload_969.cpp,xczu7ev-ffvc1156-2-e,3.33,162.77866172999998,67,1,1,2,7,block_4_1,unroll_2,unroll_2,unroll,pipeline,2.75,0.22386388543078606,False
workload_970.cpp,xczu7ev-ffvc1156-2-e,3.33,12.18338109,67,1,1,4,7,cyclic_4_1,unroll_4,pipeline,unroll,unroll,3.25,0.9689754605536178,False
workload_971.cpp,xczu7ev-ffvc1156-2-e,3.33,12.18338109,70,1,1,4,7,block_2_1,unroll_4,pipeline_1,pipeline,unroll,3.25,0.9689754605536178,False
workload_972.cpp,xczu7ev-ffvc1156-2-e,3.33,12.18338109,70,1,1,4,7,block_4_1,unroll_4,pipeline_1,unroll,unroll,3.25,0.9689754605536178,False
workload_973.cpp,xczu7ev-ffvc1156-2-e,3.33,12.16073709,87,1,1,8,14,cyclic_4_1,unroll_8,pipeline_1,unroll,pipeline_1,6.0,0.8395432427913156,False
workload_974.cpp,xczu7ev-ffvc1156-2-e,3.33,12.16073709,87,1,1,8,14,block_8_1,unroll_8,pipeline,unroll,pipeline,6.0,0.8395432427913156,False
workload_975.cpp,xczu7ev-ffvc1156-2-e,3.33,12.16073709,87,1,1,8,14,block_8_1,unroll_8,pipeline,unroll,pipeline_1,6.0,0.8395432427913156,False
workload_976.cpp,xczu7ev-ffvc1156-2-e,3.33,113.62080213,87,1,1,4,11,complete_1,unroll_4,unroll_2,unroll,pipeline_1,4.25,0.47606029049552934,False
workload_977.cpp,xczu7ev-ffvc1156-2-e,3.33,139.59075285,90,1,1,5,13,block_4_1,unroll_4,unroll_2,unroll,pipeline_1,5.0,0.32510209511361954,False
workload_978.cpp,xczu7ev-ffvc1156-2-e,3.33,12.16073709,90,1,1,8,14,complete_1,unroll_8,pipeline,unroll,pipeline_1,6.0,0.8395432427913156,False
workload_979.cpp,xczu7ev-ffvc1156-2-e,3.33,12.18292821,93,1,1,8,15,cyclic_2_1,unroll_8,pipeline_1,pipeline_1,pipeline,6.25,0.8282836008544341,False
workload_980.cpp,xczu7ev-ffvc1156-2-e,3.33,12.18292821,93,1,1,8,14,block_4_1,unroll_8,pipeline_1,pipeline,unroll,6.0,0.8395430818782383,False
workload_981.cpp,xczu7ev-ffvc1156-2-e,3.33,141.44552289,135,1,1,8,24,block_8_1,unroll_8,unroll_2,unroll,pipeline,8.5,0.2852143728275005,False
workload_984.cpp,xczu7ev-ffvc1156-2-e,3.33,12.18428685,53,1,1,2,4,block_8_1,unroll_2,pipeline,pipeline,pipeline,2.0,0.9998724033847499,False
workload_985.cpp,xczu7ev-ffvc1156-2-e,3.33,12.16164285,53,1,1,2,4,complete_1,unroll_2,pipeline,unroll,pipeline,2.0,1.0,True
workload_986.cpp,xczu7ev-ffvc1156-2-e,3.33,12.18428685,53,1,1,2,4,cyclic_4_1,unroll_2,pipeline_1,pipeline,pipeline_1,2.0,0.9998724033847499,False
workload_987.cpp,xczu7ev-ffvc1156-2-e,3.33,12.18428685,53,1,1,2,4,block_4_1,unroll_2,pipeline,pipeline_1,pipeline,2.0,0.9998724033847499,False
workload_988.cpp,xczu7ev-ffvc1156-2-e,3.33,12.18428685,53,1,1,2,4,block_4_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,2.0,0.9998724033847499,False
workload_989.cpp,xczu7ev-ffvc1156-2-e,3.33,12.16164285,53,1,1,2,4,block_8_1,unroll_2,pipeline,unroll,pipeline,2.0,1.0,True
workload_990.cpp,xczu7ev-ffvc1156-2-e,3.33,12.16164285,53,1,1,2,4,block_8_1,unroll_2,pipeline_1,unroll,pipeline,2.0,1.0,True
workload_991.cpp,xczu7ev-ffvc1156-2-e,3.33,12.16164285,53,1,1,2,4,block_2_1,unroll_2,pipeline_1,unroll,pipeline_1,2.0,1.0,True
workload_992.cpp,xczu7ev-ffvc1156-2-e,3.33,12.18428685,56,1,1,2,4,block_8_1,unroll_2,pipeline_1,pipeline,pipeline_1,2.0,0.9998724033847499,False
workload_993.cpp,xczu7ev-ffvc1156-2-e,3.33,115.47625149,59,1,1,1,4,block_2_1,unroll_2,unroll_2,pipeline,pipeline,1.75,0.4932863240624007,False
workload_994.cpp,xczu7ev-ffvc1156-2-e,3.33,12.16073709,62,1,1,4,7,block_8_1,unroll_4,pipeline,unroll,pipeline_1,3.25,1.0,True
workload_995.cpp,xczu7ev-ffvc1156-2-e,3.33,107.82393813,62,1,1,2,6,block_8_1,unroll_4,unroll_2,pipeline,pipeline_1,2.5,0.532862504835108,False
workload_996.cpp,xczu7ev-ffvc1156-2-e,3.33,12.16073709,62,1,1,4,7,cyclic_4_1,unroll_4,pipeline_1,unroll,pipeline,3.25,1.0,True
workload_997.cpp,xczu7ev-ffvc1156-2-e,3.33,139.59120572999998,62,1,1,2,7,block_4_1,unroll_2,unroll_2,unroll,pipeline_1,2.75,0.336061483622268,False
workload_998.cpp,xczu7ev-ffvc1156-2-e,3.33,12.16073709,62,1,1,4,7,block_2_1,unroll_4,pipeline_1,unroll,pipeline_1,3.25,1.0,True
workload_999.cpp,xczu7ev-ffvc1156-2-e,3.33,141.44620221,62,1,1,2,6,cyclic_2_1,unroll_2,unroll_2,unroll,pipeline,2.5,0.32633507339651224,False
workload_1000.cpp,xczu7ev-ffvc1156-2-e,3.33,12.16073709,65,1,1,4,7,cyclic_2_1,unroll_4,pipeline,unroll,pipeline,3.25,1.0,True
workload_1001.cpp,xczu7ev-ffvc1156-2-e,3.33,107.82393813,65,1,1,2,6,block_8_1,unroll_4,unroll_2,pipeline,pipeline,2.5,0.532862504835108,False
workload_1002.cpp,xczu7ev-ffvc1156-2-e,3.33,12.18338109,65,1,1,4,7,block_8_1,unroll_4,pipeline_1,pipeline,pipeline,3.25,0.9689754605536178,False
workload_1003.cpp,xczu7ev-ffvc1156-2-e,3.33,107.82439101,65,1,1,2,6,cyclic_2_1,unroll_2,unroll_4,pipeline,unroll,2.5,0.532860735463943,False
workload_1004.cpp,xczu7ev-ffvc1156-2-e,3.33,12.16073709,65,1,1,4,7,cyclic_4_1,unroll_4,pipeline_1,unroll,pipeline_1,3.25,1.0,True
