Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,OuterLoop_5,OuterLoop_6,OuterLoop_7,OuterLoop_8,OuterLoop_9,OuterLoop_10,OuterLoop_11,OuterLoop_12,OuterLoop_13,OuterLoop_14,OuterLoop_15,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,InnerLoop_1_4,InnerLoop_1_5,InnerLoop_1_6,InnerLoop_1_7,InnerLoop_1_8,InnerLoop_1_9,InnerLoop_1_10,InnerLoop_1_11,InnerLoop_1_12,InnerLoop_1_13,InnerLoop_1_14,InnerLoop_1_15,InnerLoop_1_16,InnerLoop_2_1,InnerLoop_2_2,InnerLoop_2_3,InnerLoop_2_4,InnerLoop_2_5,InnerLoop_3_1,InnerLoop_3_2,InnerLoop_3_3,Area,Weight,is_pareto
workload_1495.cpp,xczu7ev-ffvc1156-2-e,5.0,35.45512,2685,4,44,45,96,cyclic_4_1,cyclic_32_1,cyclic_32_1,cyclic_32_1,block_8_1,pipeline,unroll,unroll,pipeline,pipeline,pipeline,unroll_4,pipeline,pipeline,unroll,pipeline_1,unroll_8,pipeline,unroll_4,unroll_2,pipeline,unroll_2,unroll_2,pipeline,unroll_8,unroll_8,unroll,pipeline_1,unroll_4,pipeline,unroll_8,pipeline_1,unroll_8,pipeline_1,unroll,pipeline,unroll,pipeline,unroll_8,pipeline,unroll_8,pipeline_1,unroll_2,pipeline_1,47.25,0.3577871221542581,False
workload_1498.cpp,xczu7ev-ffvc1156-2-e,5.0,33.310935,2290,8,44,42,92,block_8_1,cyclic_4_1,cyclic_8_1,block_16_1,block_4_1,unroll,unroll_2,unroll,pipeline,pipeline,unroll_2,pipeline,pipeline,pipeline,unroll_2,pipeline,unroll_8,pipeline_1,unroll_2,unroll_16,unroll_2,unroll_2,pipeline,pipeline_1,unroll_8,unroll_8,unroll_2,unroll_8,pipeline_1,unroll,unroll_2,pipeline_1,unroll_8,pipeline_1,unroll,pipeline,unroll_8,unroll_2,pipeline_1,unroll_4,unroll_8,pipeline_1,pipeline,pipeline,46.5,0.36988907021045514,False
workload_1500.cpp,xczu7ev-ffvc1156-2-e,5.0,35.83735,2455,7,33,35,74,cyclic_4_1,cyclic_4_1,cyclic_32_1,cyclic_16_1,block_2_1,pipeline,pipeline_1,unroll,unroll_2,pipeline,unroll_2,unroll_4,pipeline,pipeline,unroll_2,pipeline,unroll,pipeline,unroll_4,unroll_2,unroll_8,unroll_2,pipeline,pipeline_1,pipeline,pipeline_1,pipeline,unroll_8,unroll_4,pipeline_1,unroll_8,pipeline_1,unroll,unroll_8,unroll,pipeline,unroll_4,pipeline,unroll_8,pipeline,pipeline_1,unroll_8,pipeline,unroll_2,37.25,0.5207140530607518,False
workload_1502.cpp,xczu7ev-ffvc1156-2-e,5.0,572.391875,848,5,3,18,42,cyclic_4_1,cyclic_4_1,cyclic_8_1,block_16_1,block_2_1,pipeline,pipeline_1,unroll,unroll_2,pipeline_1,unroll_2,unroll_8,pipeline,unroll_2,unroll,pipeline_1,unroll_8,pipeline,unroll_4,unroll_16,unroll_2,unroll_2,unroll_2,pipeline_1,unroll_4,unroll_8,unroll_2,unroll_8,pipeline_1,pipeline_1,pipeline,pipeline_1,unroll_8,unroll,pipeline_1,unroll_2,unroll,unroll,unroll_4,unroll_4,unroll_8,pipeline,unroll_2,unroll_2,17.0,0.37125110299123976,False
workload_1504.cpp,xczu7ev-ffvc1156-2-e,5.0,432.62831,2334,6,39,31,83,cyclic_4_1,cyclic_4_1,cyclic_8_1,block_16_1,block_2_1,pipeline,pipeline_1,unroll,unroll_2,unroll_4,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll,pipeline_1,unroll_8,pipeline,unroll_4,unroll_8,pipeline,unroll_2,unroll_2,pipeline_1,unroll_4,unroll_8,pipeline_1,unroll_8,pipeline_1,pipeline_1,pipeline,pipeline_1,unroll_8,unroll_4,pipeline_1,unroll_2,unroll,unroll_8,pipeline_1,unroll_4,unroll_8,pipeline,unroll_4,unroll_2,39.75,0.1814758472734091,False
workload_1507.cpp,xczu7ev-ffvc1156-2-e,5.0,34.256055,2766,11,35,43,95,block_8_1,block_8_1,cyclic_8_1,block_16_1,block_4_1,unroll_2,unroll_2,unroll,unroll_4,pipeline,pipeline,unroll_8,pipeline,pipeline_1,unroll_2,pipeline,unroll_8,pipeline,unroll_4,unroll_16,unroll_2,unroll_2,unroll_4,pipeline_1,unroll_8,unroll,pipeline,unroll_8,pipeline_1,unroll_4,unroll_2,pipeline_1,unroll,unroll_4,pipeline_1,pipeline,unroll_4,unroll_2,pipeline_1,unroll_4,unroll_8,unroll_4,pipeline,pipeline,46.0,0.3766282798659605,False
workload_1511.cpp,xczu7ev-ffvc1156-2-e,5.0,34.99043,2421,8,34,41,86,cyclic_4_1,cyclic_32_1,cyclic_8_1,block_16_1,block_8_1,pipeline,unroll_2,unroll,unroll_4,pipeline,unroll_2,pipeline_1,pipeline,pipeline,unroll_2,pipeline,unroll_8,pipeline,unroll_4,unroll_2,unroll_2,unroll_2,unroll_2,pipeline_1,pipeline,unroll,pipeline,unroll_8,pipeline_1,unroll_4,unroll_2,unroll,unroll,pipeline_1,pipeline_1,pipeline,unroll_4,pipeline,unroll_4,unroll_2,pipeline,pipeline_1,unroll_2,pipeline_1,42.25,0.43408428028966184,False
workload_1512.cpp,xczu7ev-ffvc1156-2-e,5.0,125.05231,2942,3,4,30,68,cyclic_4_1,cyclic_4_1,cyclic_32_1,cyclic_128_1,block_2_1,pipeline,pipeline_1,unroll,unroll_2,pipeline,unroll_2,unroll_8,pipeline,unroll_2,unroll,pipeline_1,unroll_8,pipeline_1,unroll_4,unroll_8,pipeline,unroll_2,unroll_2,pipeline_1,pipeline,unroll_8,unroll_2,unroll_8,pipeline_1,pipeline_1,pipeline,unroll,unroll_8,unroll,pipeline_1,unroll_2,unroll,unroll_8,unroll_4,unroll_4,pipeline,pipeline,unroll_4,unroll_2,26.25,0.6841067409652962,False
workload_1514.cpp,xczu7ev-ffvc1156-2-e,5.0,465.977855,1440,4,3,21,67,cyclic_4_1,cyclic_4_1,cyclic_8_1,block_16_1,cyclic_128_1,pipeline,pipeline_1,unroll,unroll_2,pipeline_1,unroll_2,unroll_8,pipeline,unroll_2,unroll,pipeline_1,unroll_8,pipeline,unroll_4,unroll_16,pipeline,unroll_2,pipeline_1,pipeline_1,unroll_4,unroll_8,unroll_4,unroll_8,pipeline_1,unroll_2,pipeline,pipeline_1,unroll_8,unroll,pipeline_1,unroll_2,unroll,unroll,unroll_4,pipeline,unroll_8,pipeline,unroll_2,unroll_2,23.75,0.3715406397165868,False
workload_1515.cpp,xczu7ev-ffvc1156-2-e,5.0,454.25844,626,5,6,31,52,cyclic_4_1,cyclic_32_1,cyclic_8_1,block_2_1,block_2_1,pipeline,pipeline_1,unroll,unroll_2,pipeline_1,unroll_2,pipeline_1,pipeline,unroll_2,unroll_2,pipeline_1,unroll_8,pipeline_1,unroll_4,unroll_8,unroll_8,unroll_4,unroll_2,pipeline,unroll_4,unroll_4,unroll_2,unroll_8,pipeline_1,unroll,unroll_2,pipeline_1,unroll_8,pipeline_1,pipeline_1,pipeline,unroll,unroll,pipeline_1,pipeline,unroll_8,pipeline_1,unroll_4,pipeline_1,23.5,0.38545993050676153,False
workload_1517.cpp,xczu7ev-ffvc1156-2-e,5.0,35.013095,2491,9,35,40,86,block_8_1,cyclic_32_1,cyclic_8_1,block_16_1,block_4_1,pipeline,pipeline_1,unroll,unroll_2,pipeline,unroll_2,pipeline_1,pipeline,pipeline_1,unroll,pipeline_1,unroll_8,pipeline,unroll_4,unroll_8,unroll_8,unroll_2,unroll_2,pipeline_1,pipeline,unroll_8,unroll_2,unroll_8,unroll_4,pipeline_1,pipeline,unroll,unroll_8,unroll_4,pipeline_1,pipeline,unroll,pipeline,unroll_8,unroll_4,pipeline_1,unroll_8,unroll,unroll_2,42.5,0.4300416104583743,False
workload_1520.cpp,xczu7ev-ffvc1156-2-e,5.0,528.411875,828,4,1,19,49,cyclic_4_1,cyclic_32_1,cyclic_8_1,block_16_1,block_2_1,pipeline,pipeline_1,unroll,unroll_4,pipeline_1,unroll_2,unroll_8,pipeline,unroll_2,unroll,pipeline_1,unroll_8,pipeline,unroll_4,unroll_16,unroll_2,unroll_2,unroll_2,pipeline_1,unroll_8,unroll,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_8,unroll,pipeline_1,unroll_2,unroll,unroll,unroll_4,unroll_4,unroll_8,pipeline,pipeline,unroll_2,18.25,0.40836613526010135,False
workload_1521.cpp,xczu7ev-ffvc1156-2-e,5.0,35.37564,2537,9,36,37,80,block_8_1,cyclic_8_1,cyclic_32_1,cyclic_16_1,block_2_1,unroll_2,pipeline_1,unroll,unroll_2,pipeline,unroll_2,pipeline,pipeline,pipeline,unroll_2,pipeline,unroll,pipeline,unroll_4,unroll_2,unroll_8,unroll_2,pipeline,pipeline_1,unroll_4,unroll_8,unroll_2,unroll_8,pipeline_1,pipeline_1,pipeline,pipeline_1,unroll_8,pipeline_1,unroll,pipeline,unroll,unroll_2,unroll_8,unroll_4,pipeline,unroll_8,pipeline,unroll_4,40.5,0.4628819367532948,False
workload_1524.cpp,xczu7ev-ffvc1156-2-e,5.0,34.239575,2658,8,31,41,90,block_8_1,cyclic_4_1,cyclic_8_1,block_16_1,block_4_1,unroll_2,pipeline_1,unroll,unroll_4,pipeline,unroll_2,unroll_8,pipeline,pipeline_1,unroll_2,pipeline,unroll_8,pipeline,unroll_4,unroll_16,unroll_2,unroll_2,unroll_4,pipeline_1,pipeline,unroll,pipeline,unroll_8,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll,unroll_4,pipeline_1,pipeline,unroll_4,unroll_8,unroll_4,unroll_4,unroll_8,pipeline,unroll_4,pipeline,42.5,0.43055693273162876,False
workload_1526.cpp,xczu7ev-ffvc1156-2-e,5.0,68.998195,636,6,46,44,65,cyclic_4_1,cyclic_32_1,cyclic_8_1,block_2_1,block_2_1,pipeline,unroll,unroll,unroll_2,pipeline_1,unroll_2,unroll_8,pipeline,unroll_2,unroll_2,pipeline_1,unroll_8,pipeline_1,unroll_4,unroll_8,unroll_8,unroll_4,unroll_2,pipeline_1,unroll_4,unroll_8,unroll_2,unroll_8,pipeline_1,pipeline_1,pipeline,pipeline_1,unroll_8,unroll_4,unroll,pipeline,unroll_4,unroll,unroll_4,unroll_2,unroll_8,pipeline_1,unroll_2,pipeline_1,40.25,0.4435335749868946,False
workload_1530.cpp,xczu7ev-ffvc1156-2-e,5.0,429.876915,837,3,1,22,59,cyclic_4_1,cyclic_4_1,cyclic_64_1,block_16_1,cyclic_16_1,pipeline_1,pipeline_1,unroll,unroll_4,pipeline,unroll_2,unroll_8,pipeline,unroll_2,unroll,pipeline,unroll_8,pipeline,unroll_4,unroll_2,pipeline,unroll_2,pipeline,pipeline_1,pipeline,pipeline_1,unroll_2,unroll_8,unroll_4,pipeline_1,unroll_2,unroll,unroll_2,unroll_4,unroll,unroll_2,unroll_2,pipeline,unroll_4,pipeline,pipeline,unroll_8,unroll_2,pipeline_1,21.25,0.4522547473931121,False
workload_1531.cpp,xczu7ev-ffvc1156-2-e,5.0,117.1179,389,6,3,16,41,cyclic_4_1,cyclic_32_1,block_8_1,cyclic_128_1,block_2_1,pipeline,unroll,unroll,unroll_4,pipeline_1,unroll,unroll_8,pipeline,unroll_2,unroll_4,pipeline,unroll_8,pipeline_1,unroll_4,unroll_16,unroll_2,unroll_4,pipeline_1,pipeline_1,unroll_4,unroll,pipeline,pipeline_1,pipeline,unroll_2,pipeline,unroll,unroll_8,unroll,pipeline_1,unroll_2,unroll_4,unroll_8,unroll_4,pipeline,pipeline_1,pipeline_1,unroll_2,pipeline_1,16.5,0.9828313883841455,False
workload_1532.cpp,xczu7ev-ffvc1156-2-e,5.0,200.328755,490,8,5,21,45,cyclic_4_1,cyclic_4_1,cyclic_8_1,block_16_1,block_4_1,pipeline_1,unroll_2,unroll,pipeline,pipeline,unroll_2,pipeline,pipeline,unroll_2,unroll_2,pipeline,unroll_8,pipeline_1,unroll_2,unroll_16,unroll_2,unroll_2,pipeline,pipeline_1,unroll_8,unroll,unroll_2,unroll_4,pipeline_1,unroll,unroll_2,pipeline_1,unroll_8,pipeline_1,unroll,pipeline,unroll_8,unroll_2,pipeline_1,unroll_4,pipeline_1,pipeline_1,pipeline,pipeline,19.75,0.7533200738383081,False
workload_1533.cpp,xczu7ev-ffvc1156-2-e,5.0,177.235145,2398,8,6,30,65,block_8_1,block_8_1,block_4_1,block_16_1,block_4_1,pipeline_1,unroll_4,unroll,pipeline,unroll_4,unroll_2,unroll_8,pipeline,unroll_2,unroll_2,pipeline,unroll,pipeline_1,unroll_4,unroll_8,pipeline,unroll_2,unroll_4,pipeline_1,unroll_4,unroll_4,pipeline_1,unroll_8,pipeline,pipeline_1,unroll_2,pipeline_1,unroll_8,unroll_4,unroll,pipeline,unroll_8,unroll_8,pipeline_1,unroll_2,unroll_8,unroll_8,pipeline,unroll_2,27.25,0.6009966748795352,False
workload_1534.cpp,xczu7ev-ffvc1156-2-e,5.0,33.989815,2329,8,30,37,81,cyclic_4_1,cyclic_4_1,cyclic_8_1,block_16_1,block_4_1,pipeline,unroll_2,unroll,unroll_2,pipeline,unroll_2,unroll_8,pipeline,pipeline_1,unroll_2,pipeline,unroll_8,pipeline,unroll_4,unroll_16,unroll_2,unroll_2,unroll_4,pipeline_1,unroll_4,unroll_8,pipeline,unroll_8,pipeline_1,unroll_4,pipeline,pipeline_1,unroll,unroll_4,pipeline_1,pipeline,unroll_4,unroll_2,unroll_4,unroll_2,unroll_8,pipeline_1,unroll_2,pipeline_1,39.0,0.490777692034316,False
workload_1535.cpp,xczu7ev-ffvc1156-2-e,5.0,36.331075,2299,4,43,39,81,cyclic_4_1,cyclic_4_1,cyclic_32_1,cyclic_16_1,block_2_1,pipeline_1,pipeline_1,unroll,unroll_2,pipeline_1,unroll_2,unroll_8,pipeline,pipeline,unroll_2,pipeline_1,unroll,pipeline,unroll_4,unroll_2,unroll_8,unroll_2,pipeline,pipeline_1,pipeline,pipeline_1,unroll,unroll_8,unroll_4,pipeline_1,unroll_2,pipeline_1,unroll_8,unroll_4,pipeline_1,pipeline,unroll,unroll,unroll_8,unroll_4,pipeline,unroll_4,pipeline,unroll_2,41.75,0.4413041048900067,False
workload_1536.cpp,xczu7ev-ffvc1156-2-e,5.0,424.44596,558,8,1,15,28,cyclic_4_1,block_4_1,block_8_1,cyclic_32_1,block_2_1,pipeline,unroll,unroll,unroll_4,pipeline,unroll,pipeline_1,pipeline,unroll_2,unroll_4,pipeline_1,unroll_8,pipeline_1,unroll_4,unroll_2,unroll_2,unroll_4,unroll_2,pipeline_1,pipeline,unroll,pipeline,unroll_4,pipeline,pipeline_1,unroll_2,unroll,unroll_2,pipeline_1,unroll,unroll_2,unroll_4,unroll,pipeline_1,pipeline,pipeline,pipeline_1,unroll_2,pipeline_1,13.0,0.6171480699591474,False
workload_1538.cpp,xczu7ev-ffvc1156-2-e,5.0,307.887075,1230,6,5,33,90,cyclic_4_1,cyclic_32_1,cyclic_8_1,block_2_1,block_2_1,pipeline,pipeline_1,unroll,unroll_2,pipeline_1,unroll_2,unroll_8,pipeline,unroll_2,unroll_2,pipeline_1,unroll_8,unroll_2,unroll_4,unroll_8,unroll_8,unroll_4,pipeline_1,pipeline,unroll_4,unroll_4,unroll_2,unroll_8,pipeline_1,unroll_2,unroll_8,unroll,unroll_8,unroll,pipeline_1,pipeline,unroll,unroll,unroll_4,unroll_4,unroll_8,unroll_4,unroll_4,pipeline_1,33.5,0.3451822438087687,False
workload_1539.cpp,xczu7ev-ffvc1156-2-e,5.0,36.260545,2350,5,45,43,92,cyclic_4_1,cyclic_32_1,cyclic_8_1,block_16_1,block_2_1,pipeline,pipeline_1,unroll,unroll_2,pipeline,unroll_2,unroll_8,pipeline,pipeline_1,unroll,pipeline_1,unroll_8,pipeline,unroll_4,unroll_8,unroll_8,unroll_2,unroll_2,pipeline_1,unroll_8,unroll_8,unroll,unroll_8,unroll_4,pipeline,pipeline,pipeline_1,unroll_8,unroll_4,pipeline_1,pipeline,unroll,unroll_8,unroll_4,pipeline,unroll_8,pipeline_1,pipeline,pipeline_1,46.25,0.3717183957777199,False
workload_1541.cpp,xczu7ev-ffvc1156-2-e,5.0,518.80764,414,7,3,15,44,cyclic_4_1,block_8_1,cyclic_8_1,block_16_1,block_2_1,pipeline,unroll_2,unroll,unroll_2,pipeline,unroll_2,unroll_8,pipeline,unroll_2,unroll,pipeline_1,unroll_8,pipeline_1,unroll_4,unroll_8,pipeline,unroll_2,unroll_2,pipeline_1,unroll_8,unroll_4,unroll_2,unroll_8,pipeline_1,unroll_4,pipeline,pipeline_1,unroll_2,unroll,pipeline_1,unroll_2,unroll,unroll_2,pipeline_1,unroll_2,unroll_8,pipeline_1,pipeline,unroll_2,17.25,0.4338259101205343,False
workload_1542.cpp,xczu7ev-ffvc1156-2-e,5.0,552.72244,328,5,1,14,55,cyclic_4_1,cyclic_4_1,cyclic_8_1,block_2_1,block_2_1,pipeline,pipeline_1,unroll,unroll_2,pipeline_1,unroll_2,pipeline_1,pipeline,unroll_2,unroll,pipeline_1,unroll_8,pipeline_1,unroll_4,unroll_8,unroll_8,unroll_2,unroll_2,pipeline,unroll_4,unroll_4,unroll_2,unroll_8,pipeline_1,unroll_2,unroll_2,pipeline_1,unroll_8,pipeline_1,pipeline_1,unroll_2,unroll,unroll,pipeline_1,pipeline,unroll_8,pipeline,unroll_4,pipeline_1,18.75,0.37287673444686587,False
workload_1543.cpp,xczu7ev-ffvc1156-2-e,5.0,32.9301,2636,9,35,39,88,block_8_1,cyclic_8_1,cyclic_32_1,block_16_1,block_2_1,pipeline_1,pipeline_1,unroll,unroll_2,pipeline,unroll_2,pipeline_1,pipeline,pipeline,unroll_4,pipeline,unroll,pipeline,unroll_4,unroll_2,unroll_8,unroll_4,pipeline_1,pipeline_1,pipeline,pipeline_1,unroll_2,unroll_8,pipeline,unroll_2,unroll_8,unroll,unroll,unroll,unroll,pipeline,unroll,unroll_8,unroll_8,pipeline,pipeline_1,unroll_8,pipeline,unroll_2,42.75,0.4274182112236873,False
workload_1545.cpp,xczu7ev-ffvc1156-2-e,5.0,289.532155,1087,9,7,28,45,cyclic_4_1,cyclic_32_1,cyclic_8_1,block_2_1,block_2_1,pipeline,unroll,unroll,unroll_2,pipeline,pipeline,unroll_8,pipeline,unroll_2,unroll_2,pipeline,unroll_8,pipeline,unroll_4,unroll_8,unroll_8,unroll_4,unroll_2,pipeline,unroll_4,unroll_8,unroll_2,unroll_8,pipeline_1,pipeline_1,pipeline,pipeline_1,unroll,unroll_8,unroll,pipeline,unroll,pipeline,unroll_4,unroll_4,unroll_8,unroll_8,unroll_2,pipeline_1,22.25,0.5504102805578179,False
workload_1549.cpp,xczu7ev-ffvc1156-2-e,5.0,35.919145,2303,10,33,37,81,cyclic_4_1,cyclic_4_1,cyclic_8_1,block_16_1,block_4_1,pipeline_1,pipeline_1,unroll,pipeline,pipeline,unroll_2,unroll_8,pipeline,pipeline,unroll_2,pipeline,unroll,pipeline,unroll_4,unroll_2,unroll_8,unroll_2,pipeline,pipeline_1,pipeline,pipeline_1,unroll_2,unroll_8,pipeline_1,pipeline,unroll_2,pipeline_1,unroll,unroll_8,unroll,pipeline,unroll,pipeline,unroll_8,unroll_4,unroll_8,unroll_4,pipeline,unroll_2,40.25,0.46692782219558704,False
workload_1550.cpp,xczu7ev-ffvc1156-2-e,5.0,455.05739,631,2,5,30,52,cyclic_4_1,cyclic_32_1,cyclic_32_1,block_2_1,block_2_1,pipeline_1,pipeline_1,unroll,unroll_2,pipeline,unroll_2,unroll_8,pipeline,unroll_2,unroll_2,pipeline_1,unroll_8,pipeline,unroll_4,unroll_8,unroll_8,unroll_4,unroll_2,pipeline,unroll_4,unroll_4,unroll_2,unroll_8,pipeline_1,unroll,unroll_2,unroll,unroll_8,pipeline_1,pipeline_1,pipeline,unroll,pipeline,pipeline_1,pipeline,unroll_8,pipeline_1,unroll_2,pipeline_1,22.25,0.41095058549696795,False
workload_1552.cpp,xczu7ev-ffvc1156-2-e,5.0,35.85727,2594,9,40,37,78,cyclic_4_1,cyclic_4_1,cyclic_32_1,cyclic_16_1,block_2_1,pipeline,pipeline_1,unroll,unroll_2,pipeline,unroll_2,unroll_4,unroll_8,pipeline,unroll_2,pipeline,unroll,pipeline,unroll_4,unroll_2,unroll_8,unroll_2,pipeline,pipeline_1,pipeline,pipeline_1,pipeline,unroll_8,unroll_4,pipeline_1,pipeline,pipeline_1,unroll,unroll_8,unroll,pipeline,unroll_4,pipeline,unroll_8,pipeline,unroll_8,unroll_8,pipeline,unroll_2,41.0,0.4539828755838182,False
workload_1553.cpp,xczu7ev-ffvc1156-2-e,5.0,116.271875,879,4,4,24,57,cyclic_4_1,cyclic_4_1,cyclic_32_1,cyclic_128_1,block_2_1,pipeline,pipeline_1,unroll,unroll_2,pipeline,unroll_2,unroll_8,pipeline,unroll_2,unroll,pipeline_1,unroll_8,pipeline_1,unroll_4,unroll_16,pipeline,unroll_2,unroll_2,pipeline_1,pipeline,unroll_8,unroll_2,unroll_8,pipeline_1,pipeline_1,pipeline,unroll,unroll_8,unroll,pipeline_1,unroll_2,unroll,unroll,unroll_4,unroll_4,pipeline,pipeline,unroll_4,unroll_2,22.25,0.79922278157195,False
workload_1554.cpp,xczu7ev-ffvc1156-2-e,5.0,94.607855,495,4,10,29,49,cyclic_4_1,cyclic_4_1,cyclic_32_1,cyclic_16_1,cyclic_128_1,pipeline,pipeline_1,unroll,unroll_2,pipeline,unroll_2,unroll_8,pipeline,unroll_2,unroll,pipeline_1,unroll_8,pipeline,unroll_4,unroll_16,pipeline,unroll_2,pipeline_1,pipeline_1,unroll_4,unroll_8,unroll_4,unroll_8,pipeline_1,unroll_2,pipeline,pipeline_1,unroll_8,unroll,unroll,pipeline,unroll,unroll,unroll_4,pipeline,pipeline_1,pipeline,unroll_2,unroll_2,23.0,0.7997007866480922,False
workload_1556.cpp,xczu7ev-ffvc1156-2-e,5.0,483.808945,2853,4,42,38,74,cyclic_4_1,cyclic_4_1,cyclic_8_1,block_16_1,block_2_1,pipeline,pipeline_1,unroll,unroll_2,pipeline_1,unroll_2,unroll_8,pipeline,unroll_2,unroll,pipeline_1,unroll_8,pipeline,unroll_2,unroll_8,pipeline,unroll_2,pipeline_1,pipeline_1,unroll_4,unroll_8,unroll_2,unroll_8,pipeline_1,pipeline_1,pipeline,pipeline_1,unroll_8,unroll,pipeline_1,unroll_2,unroll,unroll_8,unroll_4,unroll_4,unroll_8,pipeline,unroll_4,unroll_2,39.5,0.15474649685081224,False
workload_1557.cpp,xczu7ev-ffvc1156-2-e,5.0,432.29335,2158,8,25,24,71,cyclic_4_1,cyclic_4_1,cyclic_8_1,block_16_1,block_2_1,pipeline,pipeline_1,unroll,unroll_2,pipeline_1,unroll_2,unroll_4,pipeline,pipeline,unroll_2,pipeline,unroll,pipeline,unroll_4,unroll_2,unroll_8,unroll_2,pipeline,pipeline_1,pipeline,pipeline_1,pipeline,unroll_8,unroll_4,pipeline_1,unroll_8,pipeline_1,unroll,unroll_8,pipeline_1,unroll_2,unroll_4,pipeline,unroll_8,pipeline,unroll_8,unroll_8,pipeline,unroll_2,32.0,0.24513161487374838,False
workload_1558.cpp,xczu7ev-ffvc1156-2-e,5.0,385.969615,906,6,1,22,45,cyclic_4_1,block_2_1,block_8_1,cyclic_128_1,cyclic_128_1,pipeline,unroll_2,unroll,unroll_4,pipeline,unroll_2,pipeline_1,pipeline,unroll_2,unroll_4,pipeline,unroll_8,pipeline_1,unroll_4,unroll_16,unroll_2,unroll_4,pipeline_1,pipeline_1,pipeline,unroll,pipeline,unroll_4,pipeline,pipeline_1,unroll_8,unroll,unroll_8,unroll,pipeline_1,unroll_2,unroll_4,unroll,pipeline_1,pipeline,pipeline_1,pipeline_1,unroll_2,pipeline,18.5,0.5501704804753809,False
workload_1559.cpp,xczu7ev-ffvc1156-2-e,5.0,33.896115,2316,6,30,36,78,cyclic_4_1,cyclic_32_1,cyclic_8_1,block_16_1,block_4_1,pipeline,unroll_2,unroll,unroll_4,pipeline_1,unroll_2,unroll_8,pipeline,pipeline_1,unroll_2,pipeline,unroll_8,pipeline,unroll_4,unroll_16,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_8,unroll,unroll_4,unroll_8,pipeline_1,unroll_4,pipeline,pipeline_1,unroll_8,unroll_4,pipeline_1,pipeline,unroll_4,unroll_2,unroll_4,unroll_2,unroll_8,pipeline_1,unroll_2,pipeline_1,37.5,0.517607845719469,False
workload_1560.cpp,xczu7ev-ffvc1156-2-e,5.0,66.14735,2350,8,39,34,86,cyclic_8_1,cyclic_4_1,cyclic_8_1,block_16_1,block_2_1,pipeline,pipeline_1,unroll,unroll_2,pipeline,unroll_2,unroll_8,pipeline,pipeline_1,unroll,pipeline_1,unroll_8,pipeline,unroll_4,unroll_8,unroll_8,unroll_2,unroll_2,pipeline_1,unroll_4,unroll_8,unroll_2,unroll_8,unroll_4,pipeline_1,pipeline,unroll,unroll_2,unroll_4,unroll,unroll_2,unroll,pipeline,unroll_4,pipeline,pipeline_1,unroll_8,unroll,pipeline_1,41.75,0.4208059265338725,False
workload_1561.cpp,xczu7ev-ffvc1156-2-e,5.0,72.78847,2432,7,29,30,85,cyclic_4_1,cyclic_4_1,cyclic_32_1,cyclic_128_1,block_2_1,pipeline_1,unroll,unroll,unroll_4,pipeline,unroll_2,unroll_8,pipeline,pipeline,unroll_4,pipeline,unroll_8,pipeline,unroll_4,unroll_2,unroll_8,unroll_2,pipeline,pipeline_1,unroll_4,pipeline_1,pipeline,unroll_8,pipeline_1,unroll_2,pipeline,pipeline_1,unroll,unroll_8,unroll,unroll_2,unroll,pipeline,unroll_8,pipeline,pipeline,unroll_8,unroll_2,unroll_2,37.75,0.48431558343089753,False
workload_1562.cpp,xczu7ev-ffvc1156-2-e,5.0,35.425475,2525,3,44,47,98,cyclic_4_1,block_2_1,cyclic_32_1,cyclic_128_1,block_4_1,pipeline,pipeline_1,unroll,unroll_4,pipeline_1,unroll_2,unroll_8,pipeline,pipeline,unroll,pipeline_1,unroll_8,pipeline,unroll_4,unroll_8,pipeline,unroll_4,unroll_2,pipeline,pipeline,pipeline_1,unroll,unroll_8,unroll_4,unroll,unroll_2,pipeline_1,unroll_8,pipeline_1,unroll,pipeline,unroll,pipeline,unroll_8,pipeline,pipeline,pipeline_1,unroll_2,pipeline_1,48.0,0.3430104385522711,False
workload_1563.cpp,xczu7ev-ffvc1156-2-e,5.0,226.522525,852,6,6,31,56,cyclic_4_1,cyclic_4_1,cyclic_8_1,block_16_1,block_2_1,pipeline,pipeline_1,unroll,unroll_2,pipeline,unroll_2,unroll_8,pipeline,unroll_2,unroll,pipeline_1,unroll_8,pipeline_1,unroll_4,unroll_8,pipeline,unroll_2,unroll_2,pipeline_1,unroll_4,unroll_8,unroll_4,unroll_4,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll,unroll,pipeline,unroll,unroll,pipeline_1,unroll_4,pipeline_1,pipeline,unroll_4,unroll_2,24.75,0.586563493162277,False
