Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_2_1,Area,Weight,is_pareto
viterbi_1559.c,xczu7ev-ffvc1156-2-e,3.33,21.16968912,1587,20,1,10,82,complete_2,unroll_4,unroll_2,unroll_16,unroll_32,unroll_4,unroll_4,unroll_8,28.25,0.22034682426833127,False
viterbi_1560.c,xczu7ev-ffvc1156-2-e,3.33,5.83569513,1787,10,1,20,51,cyclic_16_2,pipeline_1,unroll_8,pipeline,pipeline,unroll_16,unroll_2,pipeline_1,20.5,0.4831355275549949,False
viterbi_1561.c,xczu7ev-ffvc1156-2-e,3.33,63.3151881,2230,5,1,12,38,cyclic_2_1,unroll_32,unroll_8,unroll_4,pipeline,unroll_4,unroll_8,unroll_8,14.0,0.1021820296330376,False
viterbi_1562.c,xczu7ev-ffvc1156-2-e,3.33,34.24125447,3050,7,1,13,57,cyclic_4_2,unroll_32,unroll_2,unroll,unroll_64,unroll_4,unroll_8,unroll_4,19.5,0.24428038285931808,False
viterbi_1563.c,xczu7ev-ffvc1156-2-e,3.33,8.460767429999999,3479,20,7,29,95,complete_2,unroll_32,unroll_2,unroll_16,pipeline,unroll_8,unroll_8,unroll,37.75,0.12518923067170115,False
viterbi_1564.c,xczu7ev-ffvc1156-2-e,3.33,6.277159890000001,3497,5,1,37,67,block_32_1,unroll,unroll_16,pipeline,unroll_4,unroll_16,unroll_2,pipeline_1,27.5,0.28886485061027734,False
viterbi_1590.c,xczu7ev-ffvc1156-2-e,3.33,61.41284568,354,5,1,3,12,block_2_1,unroll_32,unroll_2,unroll_16,pipeline,unroll_4,unroll_16,unroll_2,5.25,0.11373118153890625,False
viterbi_1591.c,xczu7ev-ffvc1156-2-e,3.33,5.68309455,380,5,1,4,13,cyclic_2_1,unroll_32,unroll_4,unroll_4,pipeline,unroll_4,unroll_16,pipeline_1,5.75,0.9120424726180449,False
viterbi_1592.c,xczu7ev-ffvc1156-2-e,3.33,34.16266314,472,7,1,3,15,cyclic_4_2,unroll_32,unroll_2,unroll,unroll_8,unroll_4,unroll_8,unroll_4,6.5,0.3676614245500661,False
viterbi_1593.c,xczu7ev-ffvc1156-2-e,3.33,20.880595170000003,477,20,1,6,29,complete_2,unroll_4,unroll_2,unroll_16,pipeline,unroll_4,unroll_4,unroll_8,14.0,0.46995970086945504,False
viterbi_1594.c,xczu7ev-ffvc1156-2-e,3.33,20.88056853,516,20,1,6,29,complete_2,unroll_8,unroll_2,unroll_16,pipeline,unroll_4,unroll_16,unroll_8,14.0,0.46996008261169464,False
viterbi_1595.c,xczu7ev-ffvc1156-2-e,3.33,5.6202408,520,7,1,7,18,cyclic_4_1,unroll_4,unroll_4,unroll_16,pipeline_1,unroll_8,unroll_4,pipeline_1,8.25,0.8168938838834773,False
viterbi_1596.c,xczu7ev-ffvc1156-2-e,3.33,1.20095118,541,20,1,10,23,complete_2,unroll_2,unroll_2,unroll_4,pipeline,pipeline_1,unroll,pipeline_1,13.5,0.7282780583896712,False
viterbi_1597.c,xczu7ev-ffvc1156-2-e,3.33,62.203867200000005,756,8,1,8,29,cyclic_8_1,unroll_4,unroll_4,unroll_16,pipeline_1,unroll_8,unroll_2,unroll_2,11.5,0.10647706884462821,False
viterbi_1598.c,xczu7ev-ffvc1156-2-e,3.33,7.771294259999999,768,5,1,11,25,cyclic_2_2,unroll_32,unroll_8,unroll_16,pipeline,unroll_8,unroll_8,pipeline,10.5,0.7202244775313704,False
viterbi_1599.c,xczu7ev-ffvc1156-2-e,3.33,61.96079385,975,5,1,9,27,block_2_1,pipeline,unroll_2,unroll,unroll_32,unroll_4,unroll_4,unroll_2,10.5,0.10807327988688625,False
viterbi_1600.c,xczu7ev-ffvc1156-2-e,3.33,1.27337868,1216,5,1,36,54,cyclic_2_2,unroll,unroll_8,unroll_4,unroll_4,pipeline_1,unroll_8,pipeline,24.0,0.38148558263114574,False
viterbi_1601.c,xczu7ev-ffvc1156-2-e,3.33,6.29548155,1593,5,1,20,39,block_32_1,unroll,unroll_16,unroll_4,unroll_16,unroll_8,unroll_2,pipeline_1,16.25,0.614275454833224,False
viterbi_1602.c,xczu7ev-ffvc1156-2-e,3.33,5.83864884,1797,10,1,20,51,cyclic_16_2,unroll_8,unroll_8,pipeline,pipeline,unroll_16,unroll_8,pipeline_1,20.5,0.4831243567995308,False
viterbi_1603.c,xczu7ev-ffvc1156-2-e,3.33,5.83748667,3054,5,1,38,72,block_32_1,unroll_2,unroll_16,unroll_16,pipeline,unroll_16,unroll_2,pipeline_1,29.0,0.25634690940258253,False
viterbi_1604.c,xczu7ev-ffvc1156-2-e,3.33,5.786434440000001,3147,7,1,37,70,cyclic_4_2,unroll_8,unroll_8,unroll_4,unroll_4,unroll_32,pipeline_1,pipeline_1,28.75,0.2617049498492876,False
viterbi_1630.c,xczu7ev-ffvc1156-2-e,3.33,6.13940778,281,7,1,3,8,cyclic_4_2,unroll,unroll_4,unroll_4,unroll_4,unroll_4,unroll_2,pipeline_1,4.75,0.9304317553573527,False
viterbi_1631.c,xczu7ev-ffvc1156-2-e,3.33,61.65149679,284,5,1,3,11,block_2_1,pipeline,unroll_2,unroll_16,pipeline,unroll_2,unroll_16,unroll_2,5.0,0.11305165956002027,False
viterbi_1632.c,xczu7ev-ffvc1156-2-e,3.33,7.6684239,348,5,1,3,10,block_64_1,unroll,unroll_4,unroll_16,unroll_4,unroll_4,unroll_8,pipeline,4.75,0.9062591826395138,False
viterbi_1633.c,xczu7ev-ffvc1156-2-e,3.33,34.16286627,364,5,1,2,11,cyclic_2_2,unroll_32,unroll_2,unroll_4,unroll_8,unroll_4,unroll_8,unroll_4,4.75,0.37427422715357817,False
viterbi_1634.c,xczu7ev-ffvc1156-2-e,3.33,7.59484089,374,5,1,4,13,block_2_1,pipeline,unroll_2,unroll,pipeline,unroll_4,unroll_8,pipeline,5.75,0.8844359316708332,False
viterbi_1635.c,xczu7ev-ffvc1156-2-e,3.33,7.562413350000001,376,5,1,4,12,block_64_1,unroll,unroll_4,pipeline,pipeline,unroll_4,unroll_8,pipeline,5.5,0.8907680106267514,False
viterbi_1636.c,xczu7ev-ffvc1156-2-e,3.33,5.6193084,392,10,1,6,14,cyclic_16_2,unroll_32,unroll_2,pipeline,pipeline_1,unroll_8,unroll_2,pipeline_1,7.75,0.8387936577766746,False
viterbi_1637.c,xczu7ev-ffvc1156-2-e,3.33,5.6202408,455,5,1,7,17,block_32_1,unroll_4,unroll_4,unroll_16,pipeline_1,unroll_8,unroll_2,pipeline_1,7.5,0.8494694494159818,False
viterbi_1638.c,xczu7ev-ffvc1156-2-e,3.33,5.620014360000001,485,7,1,7,17,cyclic_4_1,unroll_4,unroll_4,pipeline,pipeline_1,unroll_8,unroll_4,pipeline_1,8.0,0.8278872859548961,False
viterbi_1639.c,xczu7ev-ffvc1156-2-e,3.33,6.14912139,488,8,1,5,17,cyclic_8_1,unroll_8,unroll_4,unroll_16,pipeline,unroll_4,unroll_4,pipeline_1,7.75,0.8351109803762616,False
viterbi_1640.c,xczu7ev-ffvc1156-2-e,3.33,20.88056853,495,20,1,6,29,complete_2,unroll_8,unroll_2,unroll_16,pipeline,unroll_4,unroll_8,unroll_8,14.0,0.46996008261169464,False
viterbi_1641.c,xczu7ev-ffvc1156-2-e,3.33,62.57777292,582,8,1,5,20,cyclic_8_1,unroll_32,unroll_2,unroll_16,pipeline,unroll_8,unroll_2,unroll_2,8.5,0.10809579945535934,False
viterbi_1642.c,xczu7ev-ffvc1156-2-e,3.33,6.13285767,592,8,1,7,21,cyclic_8_1,unroll_4,unroll_4,unroll_4,pipeline,unroll_8,unroll_4,pipeline_1,9.25,0.7714805694517041,False
viterbi_1643.c,xczu7ev-ffvc1156-2-e,3.33,5.67865233,727,7,1,10,26,cyclic_4_1,unroll_2,unroll_4,pipeline,pipeline,unroll_16,unroll_4,pipeline_1,11.0,0.735396384486575,False
viterbi_1644.c,xczu7ev-ffvc1156-2-e,3.33,4.41607617,737,5,1,13,30,cyclic_2_1,unroll_4,unroll_4,unroll_16,pipeline_1,pipeline_1,unroll_2,unroll_8,12.25,0.7228461614309815,False
viterbi_1645.c,xczu7ev-ffvc1156-2-e,3.33,7.55924319,824,5,1,12,28,block_2_2,unroll_8,unroll_2,unroll,pipeline,unroll_32,unroll_8,pipeline,11.5,0.7020384465977116,False
viterbi_1646.c,xczu7ev-ffvc1156-2-e,3.33,61.66574919,833,5,1,6,20,cyclic_2_1,unroll_32,unroll_4,unroll_4,unroll_4,unroll_4,unroll_8,unroll_8,8.0,0.11108418279923521,False
viterbi_1647.c,xczu7ev-ffvc1156-2-e,3.33,62.02610514,873,5,1,6,21,cyclic_2_2,unroll_32,unroll_8,unroll_16,pipeline,unroll_8,unroll_16,unroll_2,8.25,0.1098139418106168,False
viterbi_1648.c,xczu7ev-ffvc1156-2-e,3.33,5.61701403,903,7,1,12,29,cyclic_4_1,unroll_32,unroll_2,unroll,pipeline_1,unroll_32,unroll_2,pipeline_1,12.25,0.7096090424529555,False
viterbi_1649.c,xczu7ev-ffvc1156-2-e,3.33,1.16903979,1050,5,1,36,55,cyclic_2_2,unroll_2,unroll_8,unroll_4,pipeline,pipeline,unroll,pipeline,24.25,0.37434436052996434,False
viterbi_1650.c,xczu7ev-ffvc1156-2-e,3.33,1.6239610800000002,1078,7,1,35,51,cyclic_4_2,unroll,unroll_8,unroll_4,unroll_4,pipeline_1,unroll_2,pipeline_1,23.5,0.3961290207477831,False
viterbi_1651.c,xczu7ev-ffvc1156-2-e,3.33,1.17063819,1126,7,1,36,54,cyclic_4_2,unroll_2,unroll_8,unroll_4,pipeline,pipeline_1,pipeline_1,pipeline_1,24.5,0.36739117099552243,False
viterbi_1652.c,xczu7ev-ffvc1156-2-e,3.33,1.16758791,1172,5,1,36,55,cyclic_2_2,unroll_32,unroll_8,unroll_4,pipeline,pipeline_1,unroll_8,unroll_8,24.25,0.37434297924379456,False
viterbi_1653.c,xczu7ev-ffvc1156-2-e,3.33,1.27322217,1187,7,1,36,57,cyclic_4_2,unroll,unroll_8,unroll,unroll_4,pipeline_1,unroll_8,pipeline,25.25,0.34714508344634687,False
viterbi_1654.c,xczu7ev-ffvc1156-2-e,3.33,4.47503049,1187,5,1,23,52,cyclic_2_1,unroll_32,unroll_8,unroll_4,pipeline,pipeline_1,unroll_2,unroll_8,20.25,0.495544941073386,False
viterbi_1655.c,xczu7ev-ffvc1156-2-e,3.33,64.72936584,1405,8,1,13,46,cyclic_8_1,unroll_32,unroll_8,unroll_4,pipeline,unroll_8,pipeline_1,unroll_2,17.0,0.10000000000000003,False
viterbi_1656.c,xczu7ev-ffvc1156-2-e,3.33,4.47550668,1410,5,1,26,68,cyclic_2_1,unroll,unroll_8,unroll_4,unroll_4,pipeline_1,unroll,pipeline_1,25.0,0.3534538908324103,False
viterbi_1657.c,xczu7ev-ffvc1156-2-e,3.33,6.29536167,1437,5,1,20,40,block_32_1,unroll,unroll_16,unroll_16,unroll_16,unroll_8,unroll_2,pipeline_1,16.5,0.6071381464132786,False
viterbi_1659.c,xczu7ev-ffvc1156-2-e,3.33,5.83557858,1616,10,1,21,67,cyclic_32_2,unroll,unroll_8,pipeline,pipeline,unroll_16,unroll_2,pipeline_1,24.75,0.3581607631830037,False
viterbi_1661.c,xczu7ev-ffvc1156-2-e,3.33,1.1730591,1921,5,1,44,89,cyclic_2_2,unroll_2,unroll_8,unroll_4,unroll_8,pipeline_1,unroll,pipeline_1,34.75,0.15895868598920768,False
viterbi_1662.c,xczu7ev-ffvc1156-2-e,3.33,61.6905477,2276,5,1,14,40,block_2_1,pipeline,unroll_2,unroll,unroll_8,unroll_32,unroll_16,unroll_2,15.0,0.10376158933508543,False
viterbi_1663.c,xczu7ev-ffvc1156-2-e,3.33,7.770911310000001,2627,5,1,37,68,block_32_1,unroll_2,unroll_16,unroll_16,pipeline,unroll_16,unroll_8,pipeline,27.75,0.2806167880310796,False
viterbi_1664.c,xczu7ev-ffvc1156-2-e,3.33,8.460767429999999,2865,20,7,29,95,complete_2,unroll_32,unroll_2,unroll_16,pipeline,unroll_8,unroll_16,unroll,37.75,0.12518923067170115,False
viterbi_1666.c,xczu7ev-ffvc1156-2-e,3.33,61.85733075,3251,5,1,13,49,block_2_2,unroll_8,unroll_2,unroll_16,unroll_8,unroll_8,unroll_8,unroll_16,17.0,0.10158446167193694,False
viterbi_1670.c,xczu7ev-ffvc1156-2-e,3.33,7.594674390000001,320,5,1,3,12,block_2_1,pipeline,unroll_2,unroll_16,pipeline,unroll_4,unroll_8,pipeline,5.25,0.8960262590629506,False
viterbi_1671.c,xczu7ev-ffvc1156-2-e,3.33,7.66820079,321,5,1,3,10,cyclic_2_2,unroll,unroll_4,pipeline,unroll_4,unroll_4,unroll_8,pipeline,4.75,0.90626315423144,False
viterbi_1672.c,xczu7ev-ffvc1156-2-e,3.33,5.684246730000001,355,7,1,4,13,cyclic_4_1,unroll_2,unroll_4,pipeline,pipeline,unroll_4,unroll_4,pipeline_1,6.25,0.8914786634848142,False
viterbi_1673.c,xczu7ev-ffvc1156-2-e,3.33,20.96850384,356,5,1,2,11,cyclic_2_2,unroll_32,unroll_2,unroll_4,unroll_4,unroll_4,unroll_8,unroll_8,4.75,0.6158965901096521,False
viterbi_1674.c,xczu7ev-ffvc1156-2-e,3.33,7.56265311,378,5,1,4,13,cyclic_2_2,unroll,unroll_4,unroll_4,pipeline,unroll_4,unroll_8,pipeline,5.75,0.8849587306674547,False
viterbi_1675.c,xczu7ev-ffvc1156-2-e,3.33,7.4990268,385,10,1,6,14,cyclic_16_2,unroll_32,unroll_2,pipeline,pipeline_1,unroll_8,unroll_2,pipeline,7.75,0.8207451089502292,False
viterbi_1676.c,xczu7ev-ffvc1156-2-e,3.33,6.18106608,441,9,1,6,17,cyclic_8_1,unroll_4,unroll_4,unroll_16,unroll_4,unroll_8,unroll_4,pipeline_1,8.25,0.8140516533141365,False
viterbi_1677.c,xczu7ev-ffvc1156-2-e,3.33,8.01669195,486,5,1,4,13,block_32_1,unroll,unroll_2,unroll,unroll_16,unroll_8,unroll_2,pipeline,5.75,0.8774167938798404,False
viterbi_1678.c,xczu7ev-ffvc1156-2-e,3.33,6.14912139,493,8,1,5,17,cyclic_8_1,unroll_8,unroll_4,unroll_16,pipeline,unroll_4,unroll_2,pipeline_1,7.75,0.8351109803762616,False
viterbi_1679.c,xczu7ev-ffvc1156-2-e,3.33,5.61948822,522,5,1,7,18,block_32_1,unroll,unroll_4,unroll_16,pipeline_1,unroll_8,unroll_2,pipeline_1,7.75,0.8387926724967754,False
viterbi_1680.c,xczu7ev-ffvc1156-2-e,3.33,6.16607109,550,8,1,6,18,cyclic_8_1,unroll_8,unroll_4,unroll,pipeline,unroll_4,unroll_4,pipeline_1,8.25,0.8141461643237397,False
viterbi_1681.c,xczu7ev-ffvc1156-2-e,3.33,6.16682367,569,5,1,6,20,block_2_2,unroll_8,unroll_2,unroll,unroll_8,unroll_8,unroll_8,pipeline_1,8.0,0.8246668628565098,False
viterbi_1682.c,xczu7ev-ffvc1156-2-e,3.33,6.318495179999999,609,8,1,8,22,cyclic_8_1,unroll_2,unroll_8,unroll_16,pipeline,unroll_4,unroll_8,pipeline_1,9.75,0.7547486076048563,False
viterbi_1683.c,xczu7ev-ffvc1156-2-e,3.33,5.8017058200000005,635,20,1,7,46,complete_2,unroll_32,unroll_2,unroll_4,pipeline,unroll_8,unroll,pipeline_1,18.5,0.5479773896827085,False
viterbi_1684.c,xczu7ev-ffvc1156-2-e,3.33,1.6238412,687,10,1,18,29,cyclic_16_2,unroll_32,unroll_4,pipeline,unroll_4,pipeline_1,unroll_2,pipeline_1,14.5,0.7038148570556305,False
viterbi_1685.c,xczu7ev-ffvc1156-2-e,3.33,1.1680641,689,5,1,19,31,cyclic_2_2,unroll_8,unroll_4,unroll_4,pipeline,pipeline,unroll,pipeline,14.0,0.7182595176211806,False
viterbi_1686.c,xczu7ev-ffvc1156-2-e,3.33,1.1692096200000002,714,5,1,19,31,cyclic_2_2,unroll_2,unroll_4,unroll_4,pipeline,pipeline_1,unroll_2,pipeline,14.0,0.7182491267276351,False
viterbi_1687.c,xczu7ev-ffvc1156-2-e,3.33,5.84099316,714,7,1,11,24,cyclic_4_2,unroll_2,unroll_8,unroll_4,pipeline,unroll_8,pipeline_1,pipeline_1,10.75,0.7388648071485734,False
viterbi_1688.c,xczu7ev-ffvc1156-2-e,3.33,4.41607617,747,5,1,13,30,cyclic_2_1,unroll_4,unroll_4,unroll_16,pipeline_1,pipeline_1,unroll_2,pipeline_1,12.25,0.7228461614309815,False
viterbi_1689.c,xczu7ev-ffvc1156-2-e,3.33,4.41607617,750,5,1,13,30,cyclic_2_1,unroll_4,unroll_4,unroll_16,pipeline_1,pipeline_1,pipeline_1,pipeline_1,12.25,0.7228461614309815,False
viterbi_1690.c,xczu7ev-ffvc1156-2-e,3.33,1.1076579000000002,764,10,1,21,34,cyclic_32_2,unroll_32,unroll_4,pipeline,pipeline_1,pipeline_1,unroll_4,pipeline_1,16.5,0.6334521852646761,False
viterbi_1691.c,xczu7ev-ffvc1156-2-e,3.33,5.67750015,777,5,1,10,27,cyclic_2_1,unroll_32,unroll_4,unroll_4,pipeline,unroll_16,unroll_16,pipeline_1,10.75,0.7407747392057408,False
viterbi_1692.c,xczu7ev-ffvc1156-2-e,3.33,1.1689199099999998,1063,5,1,37,56,cyclic_2_2,unroll_2,unroll_8,unroll_16,pipeline,pipeline,unroll_8,pipeline,24.75,0.36052360807866624,False
viterbi_1693.c,xczu7ev-ffvc1156-2-e,3.33,1.16903979,1103,5,1,36,55,cyclic_2_2,unroll_2,unroll_8,unroll_4,pipeline,pipeline_1,unroll,pipeline_1,24.25,0.37434436052996434,False
viterbi_1694.c,xczu7ev-ffvc1156-2-e,3.33,1.27413126,1122,5,1,36,53,cyclic_2_2,unroll_4,unroll_8,unroll_4,unroll_4,pipeline_1,unroll_8,pipeline,23.75,0.38862049683991684,False
viterbi_1695.c,xczu7ev-ffvc1156-2-e,3.33,1.16732817,1131,7,1,37,59,cyclic_4_2,unroll,unroll_8,unroll,pipeline,pipeline_1,unroll_8,pipeline,26.0,0.3275244274543221,False
viterbi_1696.c,xczu7ev-ffvc1156-2-e,3.33,1.17063819,1134,7,1,36,54,cyclic_4_2,unroll_2,unroll_8,unroll_4,pipeline,pipeline_1,unroll_2,unroll_8,24.5,0.36739117099552243,False
viterbi_1697.c,xczu7ev-ffvc1156-2-e,3.33,4.47503049,1143,5,1,23,52,cyclic_2_1,unroll_32,unroll_8,unroll_4,pipeline,pipeline_1,pipeline_1,unroll_4,20.25,0.495544941073386,False
viterbi_1698.c,xczu7ev-ffvc1156-2-e,3.33,1.1706448500000002,1159,5,1,37,57,block_2_2,unroll_32,unroll_8,unroll_4,pipeline,pipeline_1,unroll_8,pipeline,25.0,0.35374791223306423,False
viterbi_1699.c,xczu7ev-ffvc1156-2-e,3.33,4.41527364,1261,7,1,26,55,cyclic_4_1,unroll,unroll_8,unroll_4,pipeline_1,pipeline_1,unroll_2,pipeline_1,22.25,0.43230545985747026,False
viterbi_1700.c,xczu7ev-ffvc1156-2-e,3.33,5.67714384,1346,7,1,15,45,cyclic_4_1,unroll_32,unroll_2,unroll,unroll_4,unroll_32,unroll,pipeline_1,17.0,0.5972540809902988,False
viterbi_1701.c,xczu7ev-ffvc1156-2-e,3.33,1.16801748,1360,7,1,39,69,cyclic_4_2,unroll,unroll_8,unroll_4,unroll_4,pipeline_1,unroll,pipeline_1,29.0,0.2574075615002911,False
viterbi_1702.c,xczu7ev-ffvc1156-2-e,3.33,1.16812404,1380,10,1,41,73,block_64_1,unroll,unroll_8,unroll_4,unroll_4,pipeline_1,unroll,pipeline,31.25,0.21325017169591565,False
viterbi_1703.c,xczu7ev-ffvc1156-2-e,3.33,1.64126376,1492,8,1,21,43,cyclic_8_1,unroll_4,unroll_4,unroll_4,pipeline,pipeline_1,unroll_4,pipeline_1,18.25,0.5682715577954804,False
viterbi_1704.c,xczu7ev-ffvc1156-2-e,3.33,5.62094676,1713,8,1,21,53,cyclic_8_1,unroll_4,unroll_4,pipeline,pipeline_1,unroll_32,unroll_4,pipeline_1,20.75,0.4759915830424867,False
viterbi_1705.c,xczu7ev-ffvc1156-2-e,3.33,4.479049799999999,1996,5,1,30,87,cyclic_2_1,unroll_32,unroll_8,unroll_4,unroll_8,pipeline_1,unroll,unroll_8,30.75,0.22252356869751788,False
viterbi_1706.c,xczu7ev-ffvc1156-2-e,3.33,20.81054196,2704,5,1,13,53,cyclic_2_2,unroll_8,unroll_2,unroll,pipeline,unroll_32,unroll_8,unroll_8,18.0,0.40995897924578906,False
viterbi_1711.c,xczu7ev-ffvc1156-2-e,3.33,7.66831734,269,5,1,3,9,cyclic_2_2,pipeline_1,unroll_4,pipeline,unroll_4,unroll_4,unroll_8,pipeline,4.5,0.9120320311955856,False
viterbi_1712.c,xczu7ev-ffvc1156-2-e,3.33,5.90134608,272,7,1,3,9,cyclic_4_1,unroll_4,unroll_4,unroll_16,unroll_4,unroll_4,unroll_4,pipeline_1,5.0,0.9274832587747248,False
viterbi_1713.c,xczu7ev-ffvc1156-2-e,3.33,34.15626954,290,5,1,2,9,cyclic_2_2,unroll,unroll_2,unroll_4,unroll_4,unroll_4,unroll_8,unroll_4,4.25,0.3763813658492233,False
viterbi_1714.c,xczu7ev-ffvc1156-2-e,3.33,7.50270978,364,5,1,5,12,block_64_1,unroll,unroll_4,pipeline,pipeline_1,unroll_4,unroll_8,pipeline,5.75,0.8859273840987756,False
viterbi_1715.c,xczu7ev-ffvc1156-2-e,3.33,5.62046391,368,7,1,5,13,cyclic_4_1,unroll_4,unroll_2,unroll_4,pipeline_1,unroll_8,unroll_4,pipeline_1,6.5,0.8844528070687461,False
viterbi_1716.c,xczu7ev-ffvc1156-2-e,3.33,5.62386051,372,5,1,6,14,cyclic_2_2,unroll_4,unroll_4,unroll_16,pipeline_1,unroll_4,unroll,pipeline_1,6.5,0.8844188880695747,False
viterbi_1717.c,xczu7ev-ffvc1156-2-e,3.33,5.68297467,377,5,1,4,14,cyclic_2_1,unroll_32,unroll_4,unroll_16,pipeline,unroll_4,unroll_2,pipeline_1,6.0,0.9014654541029818,False
viterbi_1718.c,xczu7ev-ffvc1156-2-e,3.33,5.6233377,380,5,1,5,13,block_32_1,unroll,unroll_4,unroll_4,pipeline_1,unroll_4,unroll_2,pipeline_1,6.0,0.901867678587307,False
viterbi_1719.c,xczu7ev-ffvc1156-2-e,3.33,5.6793483,382,5,1,4,14,cyclic_2_1,unroll_32,unroll_2,unroll_16,pipeline,unroll_8,unroll_8,pipeline_1,6.0,0.9014901105076865,False
viterbi_1720.c,xczu7ev-ffvc1156-2-e,3.33,7.56263979,383,5,1,4,13,block_64_1,unroll,unroll_4,unroll_16,pipeline,unroll_4,unroll_8,pipeline,5.75,0.8849589466292443,False
viterbi_1721.c,xczu7ev-ffvc1156-2-e,3.33,7.59536037,387,5,1,5,15,block_2_1,unroll_8,unroll_4,unroll_16,pipeline,unroll_4,unroll,pipeline,6.5,0.8616720191550787,False
viterbi_1722.c,xczu7ev-ffvc1156-2-e,3.33,1.62498672,432,10,1,10,16,block_64_1,unroll,unroll_2,unroll_4,unroll_4,pipeline_1,unroll_2,pipeline,9.25,0.8142855291570795,False
viterbi_1723.c,xczu7ev-ffvc1156-2-e,3.33,1.18344204,440,5,1,10,19,cyclic_2_2,pipeline,unroll_2,unroll_4,pipeline,pipeline,unroll_8,pipeline,8.75,0.8292140184820997,False
viterbi_1724.c,xczu7ev-ffvc1156-2-e,3.33,5.68230201,453,5,1,5,16,block_2_2,unroll_32,unroll_2,unroll,pipeline,unroll_8,unroll_8,pipeline_1,6.75,0.8752029276443598,False
viterbi_1725.c,xczu7ev-ffvc1156-2-e,3.33,7.77510378,471,5,1,6,17,cyclic_2_2,unroll,unroll_8,unroll_4,pipeline,unroll_4,unroll_8,pipeline,7.25,0.832936858862639,False
viterbi_1726.c,xczu7ev-ffvc1156-2-e,3.33,7.55880363,481,5,1,6,18,cyclic_2_2,unroll,unroll_4,unroll_16,pipeline,unroll_8,unroll_8,pipeline,7.5,0.8283398158799107,False
viterbi_1727.c,xczu7ev-ffvc1156-2-e,3.33,5.619608100000001,496,5,1,7,17,block_64_1,unroll,unroll_4,unroll_4,pipeline_1,unroll_8,unroll_16,pipeline_1,7.5,0.8494738190874079,False
viterbi_1728.c,xczu7ev-ffvc1156-2-e,3.33,5.67936495,502,7,1,6,18,cyclic_4_1,unroll_32,unroll_4,unroll_4,pipeline,unroll_8,unroll_4,pipeline_1,8.0,0.8276125108771943,False
viterbi_1729.c,xczu7ev-ffvc1156-2-e,3.33,20.77311276,513,5,1,6,20,cyclic_2_2,unroll_32,unroll_2,unroll_4,pipeline_1,unroll_8,unroll_8,unroll_8,8.0,0.5862073608659252,False
viterbi_1730.c,xczu7ev-ffvc1156-2-e,3.33,8.24232609,635,38,2,14,36,cyclic_4_1,unroll_8,unroll_4,unroll_4,pipeline,pipeline,unroll_4,pipeline,22.5,0.4132494925868614,False
viterbi_1731.c,xczu7ev-ffvc1156-2-e,3.33,1.6238412,649,10,1,18,29,cyclic_16_2,unroll_32,unroll_4,pipeline,unroll_4,pipeline_1,unroll_2,pipeline,14.5,0.7038148570556305,False
viterbi_1732.c,xczu7ev-ffvc1156-2-e,3.33,1.1085836400000002,658,5,1,21,33,cyclic_2_2,unroll_4,unroll_4,unroll_16,pipeline_1,pipeline_1,unroll_2,pipeline_1,15.0,0.6932131180819576,False
viterbi_1733.c,xczu7ev-ffvc1156-2-e,3.33,1.1083572,674,10,1,21,33,cyclic_32_2,unroll_4,unroll_4,pipeline,pipeline_1,pipeline_1,unroll_4,pipeline_1,16.25,0.6432021787228572,False
viterbi_1734.c,xczu7ev-ffvc1156-2-e,3.33,1.16896986,684,10,1,19,32,block_64_1,unroll_2,unroll_4,pipeline,pipeline,pipeline_1,unroll,pipeline,15.5,0.6730814174313892,False
viterbi_1735.c,xczu7ev-ffvc1156-2-e,3.33,1.17080802,687,7,1,19,31,cyclic_4_2,unroll_2,unroll_4,unroll_4,pipeline,pipeline_1,unroll_2,pipeline_1,14.5,0.7079812313393034,False
viterbi_1736.c,xczu7ev-ffvc1156-2-e,3.33,4.41699525,706,7,1,14,30,cyclic_4_1,unroll_2,unroll_4,unroll_4,pipeline_1,pipeline_1,unroll_2,pipeline_1,13.0,0.7070959330860062,False
viterbi_1737.c,xczu7ev-ffvc1156-2-e,3.33,7.49650932,782,5,1,13,29,cyclic_2_2,unroll_32,unroll_2,unroll,pipeline_1,unroll_32,unroll_2,pipeline,12.0,0.6924729215181848,False
viterbi_1738.c,xczu7ev-ffvc1156-2-e,3.33,5.77784304,797,10,1,13,31,cyclic_16_2,unroll_32,unroll_8,pipeline,pipeline_1,unroll_8,unroll,pipeline_1,13.75,0.676757951059334,False
viterbi_1739.c,xczu7ev-ffvc1156-2-e,3.33,5.68039059,857,9,4,9,28,block_16_1,unroll_32,unroll_4,unroll_16,pipeline_1,unroll_8,unroll_2,pipeline_1,12.5,0.7036582608151215,False
viterbi_1740.c,xczu7ev-ffvc1156-2-e,3.33,5.801459400000001,891,20,1,11,82,complete_2,unroll_32,unroll_4,unroll_16,pipeline,unroll_8,unroll,pipeline_1,28.5,0.2670806027107967,False
