Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,OuterLoop_1,InnerLoop_1_1,InnerLoop_2_1,InnerLoop_3_1,InnerLoop_4_1,Area,Weight,is_pareto
bbgemm_1065.c,xczu7ev-ffvc1156-2-e,5.0,1.120665,287,1,6,65,39,unroll_4,unroll,pipeline_1,unroll_2,pipeline_1,27.75,0.3947582678229523,False
bbgemm_1067.c,xczu7ev-ffvc1156-2-e,5.0,2.87796,101,1,1,7,13,unroll,unroll_2,unroll_2,unroll_2,unroll,5.5,0.8465511367150234,False
bbgemm_1068.c,xczu7ev-ffvc1156-2-e,5.0,2.176455,193,1,1,3,18,unroll_4,unroll_4,unroll_2,unroll_4,unroll,5.75,0.8617366614472299,False
bbgemm_1069.c,xczu7ev-ffvc1156-2-e,5.0,0.20036,149,1,6,63,43,unroll_32,unroll_2,pipeline_1,pipeline_1,pipeline_1,28.25,1.0,True
bbgemm_1070.c,xczu7ev-ffvc1156-2-e,5.0,9.26764,1781,1,1,57,70,unroll_32,unroll_4,unroll_2,unroll,pipeline,32.25,0.1428896657414187,False
bbgemm_1074.c,xczu7ev-ffvc1156-2-e,5.0,0.906285,134,1,6,45,29,unroll_2,unroll,pipeline,pipeline_1,unroll_2,20.25,0.5551228016067266,False
bbgemm_1075.c,xczu7ev-ffvc1156-2-e,5.0,1.65932,162,1,1,27,29,unroll_8,unroll_4,unroll_2,pipeline_1,unroll,14.5,0.6508389753609205,False
bbgemm_1076.c,xczu7ev-ffvc1156-2-e,5.0,0.906465,79,1,6,24,18,unroll_2,unroll_4,pipeline,unroll_2,pipeline,12.25,0.7286694297054644,False
bbgemm_1077.c,xczu7ev-ffvc1156-2-e,5.0,12.068385,44,1,1,3,5,unroll_2,unroll_2,unroll_4,unroll_2,pipeline_1,2.5,0.5443611933166176,False
bbgemm_1078.c,xczu7ev-ffvc1156-2-e,5.0,0.20036,151,1,6,63,43,unroll_32,unroll_2,pipeline,unroll_2,unroll_4,28.25,1.0,True
bbgemm_1079.c,xczu7ev-ffvc1156-2-e,5.0,22.682135,67,1,1,2,5,unroll_4,unroll_2,unroll_2,unroll_4,unroll_2,2.25,0.24422004166285066,False
bbgemm_1080.c,xczu7ev-ffvc1156-2-e,5.0,0.813805,145,1,6,44,29,unroll_2,unroll,pipeline_1,pipeline,unroll_2,20.0,1.0,True
bbgemm_1082.c,xczu7ev-ffvc1156-2-e,5.0,1.298445,187,1,2,39,25,unroll_2,unroll,pipeline,unroll_2,unroll,16.75,0.6149784169974251,False
bbgemm_1084.c,xczu7ev-ffvc1156-2-e,5.0,0.813805,146,1,6,44,29,unroll_2,unroll,pipeline_1,pipeline_1,unroll_4,20.0,1.0,True
bbgemm_1085.c,xczu7ev-ffvc1156-2-e,5.0,0.20036,151,1,6,63,43,unroll_16,unroll_2,pipeline,pipeline_1,unroll,28.25,1.0,True
bbgemm_1086.c,xczu7ev-ffvc1156-2-e,5.0,0.20036,151,1,6,63,43,unroll_32,unroll_2,pipeline_1,pipeline_1,unroll,28.25,1.0,True
bbgemm_1088.c,xczu7ev-ffvc1156-2-e,5.0,0.20036,151,1,6,63,43,unroll,unroll_2,pipeline,unroll_2,pipeline,28.25,1.0,True
bbgemm_1089.c,xczu7ev-ffvc1156-2-e,5.0,2.26356,183,1,1,8,19,unroll_32,unroll_2,unroll_2,unroll_4,unroll,7.25,0.8015499835557636,False
bbgemm_1090.c,xczu7ev-ffvc1156-2-e,5.0,1.90496,423,1,1,59,50,unroll,unroll_8,unroll_2,pipeline,unroll,27.75,0.37330330117344446,False
bbgemm_1091.c,xczu7ev-ffvc1156-2-e,5.0,0.20036,158,1,6,63,43,unroll_32,unroll_2,pipeline,unroll_2,unroll_2,28.25,1.0,True
bbgemm_1092.c,xczu7ev-ffvc1156-2-e,5.0,0.814145,55,1,6,13,11,unroll_2,unroll_2,pipeline_1,unroll,unroll_2,7.75,1.0,True
bbgemm_1093.c,xczu7ev-ffvc1156-2-e,5.0,0.20036,156,1,6,63,43,unroll_8,unroll_2,pipeline,pipeline_1,unroll,28.25,1.0,True
bbgemm_1096.c,xczu7ev-ffvc1156-2-e,5.0,0.20036,148,1,6,63,43,unroll_8,unroll_2,pipeline_1,unroll_2,pipeline_1,28.25,1.0,True
bbgemm_1098.c,xczu7ev-ffvc1156-2-e,5.0,0.813805,143,1,6,44,29,unroll_2,unroll,pipeline_1,pipeline,pipeline_1,20.0,1.0,True
bbgemm_1099.c,xczu7ev-ffvc1156-2-e,5.0,0.20036,149,1,6,63,43,unroll_32,unroll_2,pipeline,pipeline_1,unroll_2,28.25,1.0,True
bbgemm_1100.c,xczu7ev-ffvc1156-2-e,5.0,2.26356,181,1,1,8,19,unroll,unroll_2,unroll_2,unroll_4,unroll,7.25,0.8015499835557636,False
bbgemm_1101.c,xczu7ev-ffvc1156-2-e,5.0,0.20036,157,1,6,63,43,unroll_32,unroll_2,pipeline_1,pipeline_1,unroll_2,28.25,1.0,True
bbgemm_1102.c,xczu7ev-ffvc1156-2-e,5.0,1.90508,166,1,1,30,27,unroll_8,unroll_4,unroll_2,pipeline,unroll,14.75,0.6360537067830556,False
bbgemm_1103.c,xczu7ev-ffvc1156-2-e,5.0,0.906285,149,1,6,45,29,unroll_2,unroll,pipeline,unroll_2,pipeline,20.25,0.5551228016067266,False
bbgemm_1104.c,xczu7ev-ffvc1156-2-e,5.0,0.906465,83,1,6,24,18,unroll_2,unroll_4,pipeline,pipeline_1,pipeline_1,12.25,0.7286694297054644,False
bbgemm_1105.c,xczu7ev-ffvc1156-2-e,5.0,0.906285,149,1,6,45,29,unroll_2,unroll,pipeline,unroll_4,pipeline_1,20.25,0.5551228016067266,False
bbgemm_1106.c,xczu7ev-ffvc1156-2-e,5.0,0.813805,151,1,6,44,29,unroll_2,unroll,pipeline_1,unroll_2,unroll_4,20.0,1.0,True
bbgemm_1107.c,xczu7ev-ffvc1156-2-e,5.0,0.813805,156,1,6,44,29,unroll_2,unroll,pipeline_1,unroll_4,unroll_4,20.0,1.0,True
bbgemm_1108.c,xczu7ev-ffvc1156-2-e,5.0,0.20036,154,1,6,63,43,unroll_16,unroll_2,pipeline,unroll_2,unroll,28.25,1.0,True
bbgemm_1109.c,xczu7ev-ffvc1156-2-e,5.0,0.20036,151,1,6,63,43,unroll_32,unroll_2,pipeline_1,unroll_2,pipeline,28.25,1.0,True
bbgemm_1110.c,xczu7ev-ffvc1156-2-e,5.0,0.20036,158,1,6,63,43,unroll_16,unroll_2,pipeline,unroll_4,unroll,28.25,1.0,True
bbgemm_1111.c,xczu7ev-ffvc1156-2-e,5.0,0.20036,150,1,6,63,43,unroll_32,unroll_2,pipeline,unroll_2,unroll,28.25,1.0,True
bbgemm_1112.c,xczu7ev-ffvc1156-2-e,5.0,0.20036,157,1,6,63,43,unroll_32,unroll_2,pipeline,unroll,unroll_2,28.25,1.0,True
bbgemm_1113.c,xczu7ev-ffvc1156-2-e,5.0,0.20036,159,1,6,63,43,unroll_16,unroll_2,pipeline_1,unroll_2,unroll,28.25,1.0,True
bbgemm_1114.c,xczu7ev-ffvc1156-2-e,5.0,0.20036,165,1,6,63,43,unroll,unroll_2,pipeline_1,unroll_4,unroll,28.25,1.0,True
bbgemm_1115.c,xczu7ev-ffvc1156-2-e,5.0,2.598885,255,1,10,31,23,unroll_2,unroll,pipeline,pipeline_1,unroll,16.25,0.5770693809801702,False
bbgemm_1116.c,xczu7ev-ffvc1156-2-e,5.0,0.20036,156,1,6,63,43,unroll_32,unroll_2,pipeline,pipeline_1,pipeline,28.25,1.0,True
bbgemm_1117.c,xczu7ev-ffvc1156-2-e,5.0,0.814145,50,1,6,13,11,unroll_2,unroll_2,pipeline_1,unroll,pipeline,7.75,1.0,True
bbgemm_1118.c,xczu7ev-ffvc1156-2-e,5.0,19.20032,1071,1,1,11,22,unroll_32,unroll,unroll_2,unroll_2,unroll_4,8.75,0.23537576470209412,False
bbgemm_1120.c,xczu7ev-ffvc1156-2-e,5.0,22.712545,1382,1,1,16,31,unroll_2,unroll_2,unroll,unroll_2,unroll_2,12.25,0.14407180514024856,False
bbgemm_1121.c,xczu7ev-ffvc1156-2-e,5.0,1.563975,100,1,2,17,14,unroll_4,unroll_2,pipeline,unroll_2,unroll,8.5,0.7946983844450334,False
bbgemm_1123.c,xczu7ev-ffvc1156-2-e,5.0,1.65932,160,1,1,27,29,unroll_32,unroll_4,unroll_2,pipeline_1,unroll,14.5,0.6508389753609205,False
bbgemm_1125.c,xczu7ev-ffvc1156-2-e,5.0,9.37004,167,1,1,15,19,unroll_8,unroll_4,unroll_2,unroll_2,pipeline,9.0,0.4831340155638776,False
bbgemm_1126.c,xczu7ev-ffvc1156-2-e,5.0,2.581,80,1,1,9,13,unroll_16,unroll_2,unroll_2,pipeline_1,unroll_2,6.0,0.8347900317873002,False
bbgemm_1128.c,xczu7ev-ffvc1156-2-e,5.0,0.867105,94,1,5,24,18,unroll_2,unroll_4,pipeline_1,unroll_4,unroll,12.0,0.7357579264561764,False
bbgemm_1129.c,xczu7ev-ffvc1156-2-e,5.0,1.052985,157,1,3,42,24,unroll_2,unroll,pipeline,unroll_4,unroll,17.5,0.6074663796292716,False
bbgemm_1130.c,xczu7ev-ffvc1156-2-e,5.0,22.23156,75,1,1,2,6,unroll_32,unroll_2,unroll_2,unroll_2,unroll_2,2.5,0.2508178470256077,False
bbgemm_1131.c,xczu7ev-ffvc1156-2-e,5.0,19.20044,270,1,1,6,14,unroll,unroll_4,unroll_2,unroll_2,unroll_4,5.5,0.27978285284924415,False
bbgemm_1132.c,xczu7ev-ffvc1156-2-e,5.0,2.58092,152,1,1,17,25,unroll_8,unroll_4,unroll_2,pipeline_1,pipeline,11.0,0.6920751071970204,False
bbgemm_1133.c,xczu7ev-ffvc1156-2-e,5.0,0.20036,148,1,6,63,43,unroll,unroll_2,pipeline,unroll,pipeline_1,28.25,1.0,True
bbgemm_1134.c,xczu7ev-ffvc1156-2-e,5.0,0.20036,151,1,6,63,43,unroll_32,unroll_2,pipeline_1,pipeline_1,pipeline,28.25,1.0,True
bbgemm_1135.c,xczu7ev-ffvc1156-2-e,5.0,0.813805,139,1,6,44,29,unroll_2,unroll_8,pipeline_1,unroll_2,pipeline_1,20.0,1.0,True
bbgemm_1136.c,xczu7ev-ffvc1156-2-e,5.0,0.20036,173,1,6,63,43,unroll_16,unroll_2,pipeline,unroll,unroll_4,28.25,1.0,True
bbgemm_1137.c,xczu7ev-ffvc1156-2-e,5.0,0.20036,147,1,6,63,43,unroll,unroll_2,pipeline,unroll_2,unroll_4,28.25,1.0,True
bbgemm_1140.c,xczu7ev-ffvc1156-2-e,5.0,0.814145,50,1,6,13,11,unroll_2,unroll_2,pipeline_1,unroll_2,pipeline,7.75,1.0,True
bbgemm_1141.c,xczu7ev-ffvc1156-2-e,5.0,0.813805,139,1,6,44,29,unroll_2,unroll_8,pipeline_1,unroll_4,pipeline_1,20.0,1.0,True
bbgemm_1142.c,xczu7ev-ffvc1156-2-e,5.0,2.58092,158,1,1,17,25,unroll,unroll_4,unroll_2,pipeline_1,pipeline_1,11.0,0.6920751071970204,False
bbgemm_1143.c,xczu7ev-ffvc1156-2-e,5.0,0.813985,80,1,6,23,18,unroll_2,unroll_4,pipeline_1,unroll_4,pipeline_1,12.0,1.0,True
bbgemm_1144.c,xczu7ev-ffvc1156-2-e,5.0,1.338175,409,1,5,73,48,unroll_4,unroll,pipeline_1,unroll_2,unroll,31.75,0.29954336887495836,False
bbgemm_1146.c,xczu7ev-ffvc1156-2-e,5.0,0.906465,82,1,6,23,18,unroll_2,unroll_4,pipeline,unroll,pipeline_1,12.0,0.7344499372644446,False
bbgemm_1147.c,xczu7ev-ffvc1156-2-e,5.0,12.083545,82,1,1,7,11,unroll_2,unroll,unroll_2,unroll_2,pipeline_1,5.0,0.4915762350045537,False
bbgemm_1148.c,xczu7ev-ffvc1156-2-e,5.0,12.032465,80,1,1,7,10,unroll_2,unroll_4,unroll_2,unroll_4,pipeline_1,4.75,0.4986882987376603,False
bbgemm_1150.c,xczu7ev-ffvc1156-2-e,5.0,2.818905,110,1,1,2,12,unroll_2,unroll_8,unroll_2,unroll_2,unroll,4.0,0.9085015964062223,False
bbgemm_1153.c,xczu7ev-ffvc1156-2-e,5.0,0.814145,51,1,6,13,11,unroll_2,unroll_2,pipeline_1,unroll_4,pipeline,7.75,1.0,True
bbgemm_1154.c,xczu7ev-ffvc1156-2-e,5.0,0.20036,148,1,6,63,43,unroll_32,unroll_2,pipeline_1,unroll,pipeline_1,28.25,1.0,True
bbgemm_1156.c,xczu7ev-ffvc1156-2-e,5.0,0.20036,136,1,6,63,43,unroll_16,unroll_2,pipeline_1,pipeline_1,unroll_2,28.25,1.0,True
bbgemm_1157.c,xczu7ev-ffvc1156-2-e,5.0,22.677025,65,1,1,2,5,unroll_2,unroll_2,unroll_4,unroll_4,unroll_2,2.25,0.24432632673647103,False
bbgemm_1158.c,xczu7ev-ffvc1156-2-e,5.0,0.20036,147,1,6,63,43,unroll_16,unroll_2,pipeline,unroll_2,pipeline_1,28.25,1.0,True
bbgemm_1159.c,xczu7ev-ffvc1156-2-e,5.0,0.813805,140,1,6,44,29,unroll_2,unroll_8,pipeline_1,pipeline_1,pipeline_1,20.0,1.0,True
bbgemm_1160.c,xczu7ev-ffvc1156-2-e,5.0,0.813805,141,1,6,44,29,unroll_2,unroll,pipeline_1,unroll_2,pipeline,20.0,1.0,True
bbgemm_1161.c,xczu7ev-ffvc1156-2-e,5.0,1.771985,159,1,12,13,16,unroll_2,unroll_4,unroll_2,unroll,unroll,10.5,0.7382814947843648,False
bbgemm_1162.c,xczu7ev-ffvc1156-2-e,5.0,0.20036,153,1,6,63,43,unroll_32,unroll_2,pipeline_1,unroll,unroll_2,28.25,1.0,True
bbgemm_1163.c,xczu7ev-ffvc1156-2-e,5.0,0.813805,138,1,6,44,29,unroll_2,unroll_8,pipeline_1,unroll_2,unroll_2,20.0,1.0,True
bbgemm_1164.c,xczu7ev-ffvc1156-2-e,5.0,0.20036,141,1,6,63,43,unroll_32,unroll_2,pipeline_1,pipeline,pipeline_1,28.25,1.0,True
bbgemm_1166.c,xczu7ev-ffvc1156-2-e,5.0,0.813985,86,1,6,23,18,unroll_2,unroll_4,pipeline_1,unroll_4,unroll_4,12.0,1.0,True
bbgemm_1168.c,xczu7ev-ffvc1156-2-e,5.0,1.65932,394,1,1,54,54,unroll,unroll_4,unroll_4,pipeline_1,unroll,27.5,0.3845692307501458,False
bbgemm_1169.c,xczu7ev-ffvc1156-2-e,5.0,0.906625,59,1,6,13,11,unroll_2,unroll_2,pipeline,unroll,unroll_4,7.75,0.8349201976333612,False
bbgemm_1170.c,xczu7ev-ffvc1156-2-e,5.0,12.027425,79,1,1,7,10,unroll_2,unroll_2,unroll_4,unroll_4,pipeline_1,4.75,0.49886092550239225,False
bbgemm_1171.c,xczu7ev-ffvc1156-2-e,5.0,8.6738,149,1,1,15,18,unroll_16,unroll_2,unroll_2,unroll_4,pipeline_1,8.75,0.5112820733860434,False
bbgemm_1187.c,xczu7ev-ffvc1156-2-e,3.33,2.22349761,378,1,1,4,16,unroll_2,unroll,unroll_4,pipeline,pipeline,5.5,0.8412886596700877,False
bbgemm_1188.c,xczu7ev-ffvc1156-2-e,3.33,0.14121864,436,1,1,26,32,unroll,unroll_2,pipeline_1,unroll_4,pipeline,15.0,1.0,True
bbgemm_1189.c,xczu7ev-ffvc1156-2-e,3.33,0.14121864,455,1,1,26,32,unroll,unroll_2,pipeline,pipeline_1,pipeline,15.0,1.0,True
bbgemm_1190.c,xczu7ev-ffvc1156-2-e,3.33,13.95418185,932,1,1,20,31,unroll_2,unroll_2,unroll_32,unroll_2,pipeline,13.25,0.16028988995308335,False
bbgemm_1191.c,xczu7ev-ffvc1156-2-e,3.33,2.01214584,1007,1,1,6,28,unroll,unroll_4,unroll_4,pipeline,unroll_4,9.0,0.7456823264252548,False
bbgemm_1192.c,xczu7ev-ffvc1156-2-e,3.33,2.09745711,1258,1,1,6,29,unroll_4,unroll_2,unroll_16,pipeline_1,pipeline_1,9.25,0.7362903214680108,False
bbgemm_1193.c,xczu7ev-ffvc1156-2-e,3.33,1.96787016,1290,1,1,16,33,unroll,unroll_2,unroll_4,unroll_4,unroll,12.75,0.650910156458369,False
bbgemm_1228.c,xczu7ev-ffvc1156-2-e,3.33,11.54293551,282,1,1,11,18,unroll_4,unroll_2,unroll_4,unroll_4,pipeline_1,7.75,0.28272140043206617,False
bbgemm_1229.c,xczu7ev-ffvc1156-2-e,3.33,8.96838264,290,1,1,10,17,unroll,unroll_4,unroll_2,unroll_2,pipeline,7.25,0.4129930546981243,False
bbgemm_1230.c,xczu7ev-ffvc1156-2-e,3.33,3.31986015,413,1,1,4,18,unroll_4,unroll_4,unroll_4,pipeline,unroll,6.0,0.7715941136140305,False
bbgemm_1231.c,xczu7ev-ffvc1156-2-e,3.33,2.01214584,870,1,1,6,28,unroll,unroll_4,unroll_4,pipeline,pipeline_1,9.0,0.7456823264252548,False
bbgemm_1232.c,xczu7ev-ffvc1156-2-e,3.33,13.95460143,903,1,1,20,31,unroll_4,unroll_2,unroll_16,unroll_2,pipeline,13.25,0.16028031318947913,False
bbgemm_1233.c,xczu7ev-ffvc1156-2-e,3.33,2.12005449,1327,1,1,7,30,unroll_2,unroll_2,unroll_32,pipeline_1,unroll_4,9.75,0.7235857277947579,False
bbgemm_1234.c,xczu7ev-ffvc1156-2-e,3.33,13.94054217,3342,1,1,39,57,unroll_2,unroll_2,unroll_32,unroll_4,pipeline,24.5,0.11562109917023944,False
bbgemm_1263.c,xczu7ev-ffvc1156-2-e,3.33,13.95716553,107,1,1,3,6,unroll_2,unroll_2,unroll_4,unroll_2,pipeline,2.75,0.20898626636353593,False
bbgemm_1265.c,xczu7ev-ffvc1156-2-e,3.33,13.95545391,309,1,1,10,17,unroll_4,unroll_2,unroll_8,unroll_2,pipeline,7.25,0.19591030713147578,False
bbgemm_1266.c,xczu7ev-ffvc1156-2-e,3.33,7.768090799999999,330,1,1,11,18,unroll,unroll_4,unroll_2,unroll_2,pipeline_1,7.75,0.47161314079076,False
bbgemm_1267.c,xczu7ev-ffvc1156-2-e,3.33,2.2627849500000004,415,1,1,3,16,unroll_4,unroll_4,unroll_4,pipeline,unroll_4,5.25,0.8491229452877496,False
bbgemm_1268.c,xczu7ev-ffvc1156-2-e,3.33,2.22448329,421,1,1,4,16,unroll_2,unroll_2,unroll_16,pipeline,unroll_4,5.5,0.8412493217152226,False
bbgemm_1269.c,xczu7ev-ffvc1156-2-e,3.33,2.12048073,426,1,1,4,17,unroll_2,unroll_2,unroll_16,pipeline_1,pipeline_1,5.75,0.8359118855228421,False
bbgemm_1270.c,xczu7ev-ffvc1156-2-e,3.33,0.14121864,461,1,1,26,32,unroll,unroll_2,pipeline_1,unroll_4,unroll,15.0,1.0,True
bbgemm_1272.c,xczu7ev-ffvc1156-2-e,3.33,8.93774664,774,1,1,19,30,unroll,unroll_2,unroll_4,unroll_4,pipeline,12.75,0.33712352393998,False
bbgemm_1273.c,xczu7ev-ffvc1156-2-e,3.33,13.94096841,844,1,1,20,30,unroll_2,unroll_2,unroll_16,unroll_4,pipeline,13.0,0.1623080729463145,False
bbgemm_1274.c,xczu7ev-ffvc1156-2-e,3.33,0.14116536,1089,1,1,43,50,unroll,unroll_4,pipeline_1,pipeline,pipeline,23.75,1.0,True
bbgemm_1275.c,xczu7ev-ffvc1156-2-e,3.33,11.46109743,1095,1,1,21,34,unroll_4,unroll_2,unroll_4,unroll,pipeline_1,14.25,0.22434070178063942,False
bbgemm_1276.c,xczu7ev-ffvc1156-2-e,3.33,2.12005449,1360,1,1,7,30,unroll_2,unroll_2,unroll_32,pipeline_1,pipeline,9.75,0.7235857277947579,False
bbgemm_1303.c,xczu7ev-ffvc1156-2-e,3.33,2.12303817,130,1,1,2,7,unroll_2,unroll_2,unroll_4,pipeline_1,pipeline,2.75,1.0,True
bbgemm_1304.c,xczu7ev-ffvc1156-2-e,3.33,0.76450473,150,1,1,14,17,unroll_2,unroll_2,pipeline_1,unroll_4,pipeline,8.25,0.8064680275911584,False
bbgemm_1305.c,xczu7ev-ffvc1156-2-e,3.33,0.76445145,240,1,1,19,21,unroll_2,unroll_4,pipeline_1,pipeline,unroll_4,10.5,0.7541689750159027,False
bbgemm_1306.c,xczu7ev-ffvc1156-2-e,3.33,1.06350543,297,1,1,16,16,unroll_4,unroll_2,pipeline_1,unroll_4,unroll,8.5,0.7916528725490809,False
bbgemm_1307.c,xczu7ev-ffvc1156-2-e,3.33,16.66117215,312,1,1,4,9,unroll_4,unroll_4,unroll_2,unroll_2,unroll_4,3.75,0.1346336970957581,False
bbgemm_1308.c,xczu7ev-ffvc1156-2-e,3.33,13.95460809,344,1,1,10,17,unroll_2,unroll_2,unroll_16,unroll_2,pipeline,7.25,0.19593698582493158,False
bbgemm_1309.c,xczu7ev-ffvc1156-2-e,3.33,2.01219912,397,1,1,4,18,unroll,unroll_2,unroll_4,pipeline,pipeline,6.0,0.8305687719315545,False
bbgemm_1310.c,xczu7ev-ffvc1156-2-e,3.33,2.22448329,402,1,1,4,16,unroll_2,unroll_2,unroll_16,pipeline,pipeline,5.5,0.8412493217152226,False
bbgemm_1311.c,xczu7ev-ffvc1156-2-e,3.33,2.09996127,417,1,1,4,17,unroll_4,unroll_4,unroll_4,pipeline_1,pipeline_1,5.75,0.8366842488894778,False
bbgemm_1312.c,xczu7ev-ffvc1156-2-e,3.33,2.14847937,421,1,1,4,17,unroll_2,unroll,unroll_4,pipeline_1,pipeline,5.75,0.8348458985876339,False
bbgemm_1313.c,xczu7ev-ffvc1156-2-e,3.33,1.07607951,486,1,1,27,27,unroll_4,unroll_4,pipeline_1,pipeline,unroll_4,14.0,0.6475408013939392,False
bbgemm_1314.c,xczu7ev-ffvc1156-2-e,3.33,2.2240570500000003,1138,1,1,6,28,unroll_2,unroll_2,unroll_32,pipeline,unroll_4,9.0,0.736980434256952,False
bbgemm_1315.c,xczu7ev-ffvc1156-2-e,3.33,2.09745711,1235,1,1,6,29,unroll_4,unroll_2,unroll_16,pipeline_1,unroll_4,9.25,0.7362903214680108,False
bbgemm_1316.c,xczu7ev-ffvc1156-2-e,3.33,8.8968276,3185,1,1,35,55,unroll,unroll_2,unroll_4,unroll,pipeline,23.0,0.22506165688031707,False
bbgemm_1334.c,xczu7ev-ffvc1156-2-e,3.33,2.12644809,103,1,1,2,5,unroll_2,unroll_2,unroll_2,pipeline_1,pipeline,2.25,1.0,True
bbgemm_1335.c,xczu7ev-ffvc1156-2-e,3.33,2.22704073,137,1,1,1,5,unroll_2,unroll_2,unroll_4,pipeline,pipeline,2.0,1.0,True
bbgemm_1336.c,xczu7ev-ffvc1156-2-e,3.33,0.76450473,163,1,1,14,17,unroll_2,unroll_2,pipeline_1,pipeline,pipeline,8.25,0.8064680275911584,False
bbgemm_1337.c,xczu7ev-ffvc1156-2-e,3.33,13.94352585,181,1,1,5,9,unroll_2,unroll_2,unroll_4,unroll_4,pipeline,4.0,0.20755371667983766,False
bbgemm_1338.c,xczu7ev-ffvc1156-2-e,3.33,13.95715887,186,1,1,5,9,unroll_4,unroll_2,unroll_4,unroll_2,pipeline,4.0,0.20708597520835825,False
bbgemm_1339.c,xczu7ev-ffvc1156-2-e,3.33,11.55993183,195,1,1,6,10,unroll_4,unroll_4,unroll_2,unroll_2,pipeline_1,4.5,0.30282954901317316,False
bbgemm_1340.c,xczu7ev-ffvc1156-2-e,3.33,11.55657519,198,1,1,6,10,unroll_4,unroll_2,unroll_4,unroll_2,pipeline_1,4.5,0.3029866664246425,False
bbgemm_1341.c,xczu7ev-ffvc1156-2-e,3.33,2.01560904,213,1,1,2,10,unroll,unroll_2,unroll_2,pipeline,pipeline,3.5,0.9313091675525709,False
bbgemm_1342.c,xczu7ev-ffvc1156-2-e,3.33,2.12298489,217,1,1,3,11,unroll_2,unroll_4,unroll_4,pipeline_1,pipeline_1,4.0,0.9064859459839948,False
bbgemm_1343.c,xczu7ev-ffvc1156-2-e,3.33,2.22698745,217,1,1,2,9,unroll_2,unroll_4,unroll_4,pipeline,pipeline_1,3.25,0.9371959072396913,False
bbgemm_1344.c,xczu7ev-ffvc1156-2-e,3.33,2.22698745,223,1,1,2,9,unroll_2,unroll_4,unroll_4,pipeline,unroll_4,3.25,0.9371959072396913,False
bbgemm_1345.c,xczu7ev-ffvc1156-2-e,3.33,1.07613279,251,1,1,18,21,unroll_4,unroll_2,pipeline_1,pipeline,pipeline,10.25,0.7500674843307039,False
bbgemm_1346.c,xczu7ev-ffvc1156-2-e,3.33,16.65781551,316,1,1,4,9,unroll_4,unroll_2,unroll_4,unroll_2,unroll_4,3.75,0.1346993344675274,False
bbgemm_1347.c,xczu7ev-ffvc1156-2-e,3.33,1.16649567,359,1,1,14,15,unroll_4,unroll_2,pipeline_1,unroll_2,unroll,7.75,0.8069223020809271,False
bbgemm_1348.c,xczu7ev-ffvc1156-2-e,3.33,2.14847937,425,1,1,4,17,unroll_2,unroll,unroll_4,pipeline_1,pipeline_1,5.75,0.8348458985876339,False
bbgemm_1349.c,xczu7ev-ffvc1156-2-e,3.33,2.12048073,436,1,1,4,17,unroll_2,unroll_2,unroll_16,pipeline_1,pipeline,5.75,0.8359118855228421,False
bbgemm_1350.c,xczu7ev-ffvc1156-2-e,3.33,0.14121864,466,1,1,26,32,unroll,unroll_2,pipeline,pipeline_1,pipeline_1,15.0,1.0,True
bbgemm_1351.c,xczu7ev-ffvc1156-2-e,3.33,2.40769656,602,1,1,14,26,unroll,unroll_4,unroll_2,unroll_2,unroll,10.5,0.6943034325561808,False
bbgemm_1352.c,xczu7ev-ffvc1156-2-e,3.33,2.39747679,606,1,1,5,24,unroll_4,unroll_4,unroll_4,unroll_2,unroll,7.75,0.7600592226906107,False
bbgemm_1353.c,xczu7ev-ffvc1156-2-e,3.33,7.7374548,869,1,1,21,33,unroll,unroll_2,unroll_4,unroll_4,pipeline_1,14.0,0.37216536456410254,False
bbgemm_1354.c,xczu7ev-ffvc1156-2-e,3.33,11.55401775,1125,1,1,22,35,unroll_4,unroll_2,unroll_16,unroll_2,pipeline_1,14.75,0.21708524534617762,False
bbgemm_1355.c,xczu7ev-ffvc1156-2-e,3.33,1.91588553,1133,1,1,8,37,unroll_2,unroll_2,unroll_16,unroll_4,unroll,11.75,0.6802352627516997,False
bbgemm_1356.c,xczu7ev-ffvc1156-2-e,3.33,2.09745711,1162,1,1,6,29,unroll_4,unroll_2,unroll_16,pipeline_1,pipeline,9.25,0.7362903214680108,False
bbgemm_1357.c,xczu7ev-ffvc1156-2-e,3.33,0.14116536,1163,1,1,43,50,unroll,unroll_4,pipeline_1,pipeline,unroll_4,23.75,1.0,True
bbgemm_1358.c,xczu7ev-ffvc1156-2-e,3.33,2.25929511,1201,1,1,6,28,unroll_4,unroll,unroll_4,pipeline,pipeline,9.0,0.7354959447788754,False
bbgemm_1359.c,xczu7ev-ffvc1156-2-e,3.33,2.12042745,1246,1,1,7,30,unroll_2,unroll_4,unroll_16,pipeline_1,pipeline_1,9.75,0.7235705815726475,False
bbgemm_1360.c,xczu7ev-ffvc1156-2-e,3.33,16.63048287,2322,1,1,13,20,unroll_4,unroll_4,unroll_4,unroll_4,unroll_4,8.75,0.12627105526308735,False
bbgemm_1361.c,xczu7ev-ffvc1156-2-e,3.33,16.62798537,2364,1,1,13,20,unroll_2,unroll_2,unroll_16,unroll_4,unroll_4,8.75,0.126312348975233,False
