Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,OuterLoop_1,InnerLoop_1_1,InnerLoop_2_1,InnerLoop_3_1,Area,Weight,is_pareto
stencil_897.c,xcu200-fsgd2104-2-e,10.0,0.12105,54,1,1,1,1,pipeline,unroll,unroll,unroll,1.0,0.9999895167108365,False
stencil_898.c,xcu200-fsgd2104-2-e,10.0,0.12136,50,1,1,1,1,pipeline,unroll_16,pipeline_1,pipeline_1,1.0,0.9996645650303199,False
stencil_899.c,xcu200-fsgd2104-2-e,10.0,0.12104,50,1,1,1,1,pipeline_1,pipeline_1,unroll,unroll,1.0,1.0,True
stencil_900.c,xcu200-fsgd2104-2-e,10.0,0.12104,50,1,1,1,1,pipeline,pipeline,unroll,pipeline,1.0,1.0,True
stencil_901.c,xcu200-fsgd2104-2-e,10.0,0.12104,53,1,1,1,1,pipeline,unroll_16,unroll,pipeline_1,1.0,1.0,True
stencil_902.c,xcu200-fsgd2104-2-e,10.0,0.3957,24,1,1,1,1,unroll_2,pipeline,pipeline,pipeline_1,1.0,0.7350947199195628,False
stencil_903.c,xcu200-fsgd2104-2-e,10.0,0.12104,50,1,1,1,1,pipeline_1,unroll_8,unroll,pipeline,1.0,1.0,True
stencil_904.c,xcu200-fsgd2104-2-e,10.0,0.12136,48,1,1,1,1,pipeline,unroll_4,pipeline_1,pipeline,1.0,0.9996645650303199,False
stencil_905.c,xcu200-fsgd2104-2-e,10.0,0.12104,51,1,1,1,1,pipeline,unroll_2,unroll,pipeline_1,1.0,1.0,True
stencil_906.c,xcu200-fsgd2104-2-e,10.0,0.12104,48,1,1,1,1,pipeline_1,unroll_8,unroll,unroll,1.0,1.0,True
stencil_907.c,xcu200-fsgd2104-2-e,10.0,1.70775,45,1,2,1,1,unroll_8,unroll_2,unroll,pipeline_1,1.25,0.10516949134972586,False
stencil_908.c,xcu200-fsgd2104-2-e,10.0,0.12136,53,1,1,1,1,pipeline,unroll,pipeline,unroll,1.0,0.9996645650303199,False
stencil_909.c,xcu200-fsgd2104-2-e,10.0,0.12104,53,1,1,1,1,pipeline_1,pipeline,unroll,pipeline_1,1.0,1.0,True
stencil_910.c,xcu200-fsgd2104-2-e,10.0,0.12104,47,1,1,1,1,pipeline,unroll_4,unroll,pipeline_1,1.0,1.0,True
stencil_911.c,xcu200-fsgd2104-2-e,10.0,0.12136,46,1,1,1,1,pipeline_1,unroll_2,pipeline,unroll,1.0,0.9996645650303199,False
stencil_912.c,xcu200-fsgd2104-2-e,10.0,0.12136,51,1,1,1,1,pipeline_1,pipeline_1,pipeline_1,unroll,1.0,0.9996645650303199,False
stencil_913.c,xcu200-fsgd2104-2-e,10.0,0.12104,45,1,1,1,1,pipeline_1,pipeline,unroll,pipeline,1.0,1.0,True
stencil_914.c,xcu200-fsgd2104-2-e,10.0,0.12136,42,1,1,1,1,pipeline_1,unroll_8,pipeline,pipeline_1,1.0,0.9996645650303199,False
stencil_915.c,xcu200-fsgd2104-2-e,10.0,0.12136,49,1,1,1,1,pipeline_1,pipeline_1,pipeline,pipeline_1,1.0,0.9996645650303199,False
stencil_916.c,xcu200-fsgd2104-2-e,10.0,0.7516,1017,1,43,2,17,unroll_8,unroll,pipeline_1,unroll,15.75,0.12889645550652315,False
stencil_917.c,xcu200-fsgd2104-2-e,10.0,0.38562,31,1,1,1,1,unroll_2,unroll_8,unroll,unroll,1.0,0.7440025569649729,False
stencil_918.c,xcu200-fsgd2104-2-e,10.0,1.53784,43,1,2,1,1,unroll_2,unroll_8,unroll,pipeline,1.25,0.12747957913189673,False
stencil_919.c,xcu200-fsgd2104-2-e,10.0,0.12136,46,1,1,1,1,pipeline_1,unroll_16,pipeline_1,pipeline_1,1.0,0.9996645650303199,False
stencil_920.c,xcu200-fsgd2104-2-e,10.0,0.12136,49,1,1,1,1,pipeline_1,unroll_16,pipeline_1,unroll,1.0,0.9996645650303199,False
stencil_921.c,xcu200-fsgd2104-2-e,10.0,0.12104,49,1,1,1,1,pipeline_1,unroll_8,unroll,pipeline_1,1.0,1.0,True
stencil_922.c,xcu200-fsgd2104-2-e,10.0,0.12136,49,1,1,1,1,pipeline_1,unroll_8,pipeline_1,unroll,1.0,0.9996645650303199,False
stencil_923.c,xcu200-fsgd2104-2-e,10.0,0.12104,49,1,1,1,1,pipeline_1,unroll_16,unroll,pipeline,1.0,1.0,True
stencil_924.c,xcu200-fsgd2104-2-e,10.0,0.12104,57,1,1,1,1,pipeline_1,unroll,unroll,pipeline,1.0,1.0,True
stencil_925.c,xcu200-fsgd2104-2-e,10.0,0.12104,57,1,1,1,1,pipeline_1,unroll,unroll,pipeline_1,1.0,1.0,True
stencil_926.c,xcu200-fsgd2104-2-e,10.0,0.3957,25,1,1,1,1,unroll_2,pipeline_1,unroll,unroll,1.0,0.7350947199195628,False
stencil_927.c,xcu200-fsgd2104-2-e,10.0,0.37697,31,1,3,1,1,unroll_8,pipeline,unroll,unroll,1.5,0.7493818221077101,False
stencil_928.c,xcu200-fsgd2104-2-e,10.0,0.12104,49,1,1,1,1,pipeline_1,unroll_2,unroll,pipeline_1,1.0,1.0,True
stencil_929.c,xcu200-fsgd2104-2-e,10.0,1.68148,26,1,1,1,1,unroll_2,unroll_2,unroll,pipeline_1,1.0,0.10748395072410233,False
stencil_930.c,xcu200-fsgd2104-2-e,10.0,0.12136,48,1,1,1,1,pipeline_1,unroll_16,pipeline_1,pipeline,1.0,0.9996645650303199,False
stencil_931.c,xcu200-fsgd2104-2-e,10.0,0.12136,51,1,1,1,1,pipeline_1,unroll_8,pipeline,unroll,1.0,0.9996645650303199,False
stencil_932.c,xcu200-fsgd2104-2-e,10.0,0.3957,25,1,1,1,1,unroll_2,pipeline,unroll,unroll,1.0,0.7350947199195628,False
stencil_933.c,xcu200-fsgd2104-2-e,10.0,0.12136,56,1,1,1,1,pipeline_1,unroll,pipeline_1,unroll,1.0,0.9996645650303199,False
stencil_934.c,xcu200-fsgd2104-2-e,10.0,0.12104,49,1,1,1,1,pipeline_1,unroll_4,unroll,pipeline_1,1.0,1.0,True
stencil_935.c,xcu200-fsgd2104-2-e,10.0,0.12136,47,1,1,1,1,pipeline,unroll_8,pipeline_1,pipeline,1.0,0.9996645650303199,False
stencil_936.c,xcu200-fsgd2104-2-e,10.0,0.12136,47,1,1,1,1,pipeline,unroll_16,pipeline_1,unroll,1.0,0.9996645650303199,False
stencil_937.c,xcu200-fsgd2104-2-e,10.0,0.12136,48,1,1,1,1,pipeline_1,pipeline,pipeline_1,unroll,1.0,0.9996645650303199,False
stencil_938.c,xcu200-fsgd2104-2-e,10.0,0.12136,46,1,1,1,1,pipeline,unroll_16,pipeline_1,pipeline,1.0,0.9996645650303199,False
stencil_939.c,xcu200-fsgd2104-2-e,10.0,0.12104,46,1,1,1,1,pipeline_1,unroll_16,unroll,unroll,1.0,1.0,True
stencil_940.c,xcu200-fsgd2104-2-e,10.0,0.11715,534,1,8,1,8,unroll_16,unroll,unroll,unroll,4.5,1.0,True
stencil_942.c,xcu200-fsgd2104-2-e,10.0,0.35201,39,1,6,1,1,unroll_16,pipeline_1,unroll,pipeline,2.25,0.7595516283188587,False
stencil_943.c,xcu200-fsgd2104-2-e,10.0,0.47524,41,1,1,1,1,unroll_16,unroll_2,unroll,unroll,1.0,0.6669802432029028,False
stencil_944.c,xcu200-fsgd2104-2-e,10.0,0.35201,41,1,6,1,1,unroll_16,pipeline_1,unroll,unroll,2.25,0.7595516283188587,False
stencil_945.c,xcu200-fsgd2104-2-e,10.0,0.12104,52,1,1,1,1,pipeline_1,unroll_16,unroll,pipeline_1,1.0,1.0,True
stencil_946.c,xcu200-fsgd2104-2-e,10.0,0.43696,52,1,1,1,1,unroll_16,unroll_4,unroll,unroll,1.0,0.6992793469117805,False
stencil_947.c,xcu200-fsgd2104-2-e,10.0,0.12136,55,1,1,1,1,pipeline_1,unroll,pipeline_1,pipeline_1,1.0,0.9996645650303199,False
stencil_948.c,xcu200-fsgd2104-2-e,10.0,0.37697,32,1,3,1,1,unroll_8,pipeline,unroll,pipeline,1.5,0.7493818221077101,False
stencil_949.c,xcu200-fsgd2104-2-e,10.0,0.35201,43,1,6,1,1,unroll_16,pipeline,unroll,unroll,2.25,0.7595516283188587,False
stencil_950.c,xcu200-fsgd2104-2-e,10.0,0.37868,84,1,1,1,2,unroll_8,unroll_16,unroll,unroll,1.25,0.7495497716049806,False
stencil_951.c,xcu200-fsgd2104-2-e,10.0,0.43496,35,1,1,1,1,unroll_8,unroll_4,unroll,unroll,1.0,0.7009914585678,False
stencil_952.c,xcu200-fsgd2104-2-e,10.0,0.12136,51,1,1,1,1,pipeline,unroll_8,pipeline_1,pipeline_1,1.0,0.9996645650303199,False
stencil_953.c,xcu200-fsgd2104-2-e,10.0,0.4209,29,1,1,1,1,unroll_2,unroll_4,unroll,unroll,1.0,0.7130965363256642,False
stencil_954.c,xcu200-fsgd2104-2-e,10.0,0.35201,38,1,6,1,1,unroll_16,pipeline_1,unroll,pipeline_1,2.25,0.7595516283188587,False
stencil_955.c,xcu200-fsgd2104-2-e,10.0,1.53784,46,1,2,1,1,unroll_2,unroll_8,unroll,pipeline_1,1.25,0.12747957913189673,False
stencil_956.c,xcu200-fsgd2104-2-e,10.0,0.35201,43,1,6,1,1,unroll_16,pipeline,unroll,pipeline,2.25,0.7595516283188587,False
stencil_957.c,xcu200-fsgd2104-2-e,10.0,1.56399,169,1,8,1,3,unroll_8,unroll_8,unroll,pipeline_1,3.25,0.12129867065812774,False
stencil_958.c,xcu200-fsgd2104-2-e,10.0,0.38404,218,1,1,1,3,unroll_16,unroll_16,unroll,unroll,1.5,0.7431574446993503,False
stencil_959.c,xcu200-fsgd2104-2-e,10.0,1.64116,495,1,16,1,5,unroll_2,unroll,unroll,pipeline,5.75,0.10766645988300505,False
stencil_960.c,xcu200-fsgd2104-2-e,10.0,0.11671,1896,1,8,1,11,unroll_32,unroll,unroll,unroll,5.25,1.0,True
stencil_963.c,xcu200-fsgd2104-2-e,10.0,0.45114,27,1,1,1,1,unroll_2,unroll_2,unroll,unroll,1.0,0.687210515878568,False
stencil_964.c,xcu200-fsgd2104-2-e,10.0,0.3957,27,1,1,1,1,unroll_2,pipeline_1,unroll,pipeline_1,1.0,0.7350947199195628,False
stencil_965.c,xcu200-fsgd2104-2-e,10.0,1.62352,27,1,1,1,1,unroll_2,unroll_4,unroll,pipeline_1,1.0,0.11405027553510061,False
stencil_966.c,xcu200-fsgd2104-2-e,10.0,1.70787,27,1,1,1,1,unroll_4,unroll_2,unroll,pipeline,1.0,0.10517375825951628,False
stencil_967.c,xcu200-fsgd2104-2-e,10.0,0.47276,34,1,1,1,1,unroll_8,unroll_2,unroll,unroll,1.0,0.669045662338024,False
stencil_968.c,xcu200-fsgd2104-2-e,10.0,1.70775,69,1,4,1,1,unroll_16,unroll_2,unroll,pipeline,1.75,0.10509137330636788,False
stencil_969.c,xcu200-fsgd2104-2-e,10.0,1.64959,79,1,4,1,1,unroll_8,unroll_4,unroll,pipeline,1.75,0.11070592348749173,False
stencil_970.c,xcu200-fsgd2104-2-e,10.0,1.56267,79,1,4,1,1,unroll_4,unroll_8,unroll,pipeline_1,1.75,0.12294113991880253,False
stencil_971.c,xcu200-fsgd2104-2-e,10.0,0.4766,61,1,1,1,1,unroll_32,unroll_2,unroll,unroll,1.0,0.665849188282319,False
stencil_972.c,xcu200-fsgd2104-2-e,10.0,0.11979,96,1,6,1,2,unroll_4,unroll,unroll,unroll,2.5,1.0,True
stencil_973.c,xcu200-fsgd2104-2-e,10.0,0.40404,217,1,1,1,3,unroll_32,unroll_8,unroll,unroll,1.5,0.7256973288489128,False
stencil_974.c,xcu200-fsgd2104-2-e,10.0,0.74635,350,1,22,1,10,unroll_32,unroll_8,pipeline_1,unroll,8.5,0.33452438738400936,False
stencil_977.c,xcu200-fsgd2104-2-e,10.0,0.38945,24,1,1,1,1,unroll_4,pipeline,unroll,unroll,1.0,0.740610624787057,False
stencil_978.c,xcu200-fsgd2104-2-e,10.0,0.3957,24,1,1,1,1,unroll_2,pipeline,unroll,pipeline,1.0,0.7350947199195628,False
stencil_979.c,xcu200-fsgd2104-2-e,10.0,0.38945,27,1,1,1,1,unroll_4,pipeline,unroll,pipeline,1.0,0.740610624787057,False
stencil_980.c,xcu200-fsgd2104-2-e,10.0,0.43228,30,1,1,1,1,unroll_4,unroll_4,unroll,unroll,1.0,0.7032895171025786,False
stencil_981.c,xcu200-fsgd2104-2-e,10.0,0.30209,55,1,12,1,2,unroll_32,pipeline_1,unroll,unroll,4.0,0.7420514028089402,False
stencil_982.c,xcu200-fsgd2104-2-e,10.0,0.12228,67,1,2,1,1,unroll_2,unroll,unroll,unroll,1.25,0.9862458660396421,False
stencil_983.c,xcu200-fsgd2104-2-e,10.0,1.70775,67,1,4,1,1,unroll_16,unroll_2,unroll,pipeline_1,1.75,0.10509137330636788,False
stencil_984.c,xcu200-fsgd2104-2-e,10.0,0.39916,86,1,1,1,2,unroll_16,unroll_8,unroll,unroll,1.25,0.7314771292337001,False
stencil_985.c,xcu200-fsgd2104-2-e,10.0,0.38945,28,1,1,1,1,unroll_4,pipeline_1,unroll,unroll,1.0,0.740610624787057,False
stencil_986.c,xcu200-fsgd2104-2-e,10.0,0.46792,28,1,1,1,1,unroll_4,unroll_2,unroll,unroll,1.0,0.6730873765972171,False
stencil_987.c,xcu200-fsgd2104-2-e,10.0,1.62352,29,1,1,1,1,unroll_2,unroll_4,unroll,pipeline,1.0,0.11405027553510061,False
stencil_988.c,xcu200-fsgd2104-2-e,10.0,0.35201,37,1,6,1,1,unroll_16,pipeline,unroll,pipeline_1,2.25,0.7595516283188587,False
stencil_989.c,xcu200-fsgd2104-2-e,10.0,0.37576,49,1,1,1,1,unroll_4,unroll_16,unroll,unroll,1.0,0.7527759971029502,False
stencil_990.c,xcu200-fsgd2104-2-e,10.0,0.30209,52,1,12,1,2,unroll_32,pipeline,unroll,unroll,4.0,0.7420514028089402,False
stencil_991.c,xcu200-fsgd2104-2-e,10.0,0.39636,55,1,1,1,1,unroll_8,unroll_8,unroll,unroll,1.0,0.7345136326152841,False
stencil_992.c,xcu200-fsgd2104-2-e,10.0,1.70787,152,1,8,1,3,unroll_32,unroll_2,unroll,pipeline,3.25,0.10447330254340667,False
stencil_993.c,xcu200-fsgd2104-2-e,10.0,1.56687,484,1,16,1,6,unroll_16,unroll_8,unroll,pipeline,6.0,0.11566185053203536,False
stencil_994.c,xcu200-fsgd2104-2-e,10.0,0.37697,29,1,3,1,1,unroll_8,pipeline_1,unroll,pipeline_1,1.5,0.7493818221077101,False
stencil_995.c,xcu200-fsgd2104-2-e,10.0,1.64959,66,1,4,1,1,unroll_8,unroll_4,unroll,pipeline_1,1.75,0.11070592348749173,False
stencil_996.c,xcu200-fsgd2104-2-e,10.0,0.39452,586,1,1,1,5,unroll_32,unroll_16,unroll,unroll,2.0,0.7280762123653772,False
stencil_997.c,xcu200-fsgd2104-2-e,10.0,1.57275,1860,1,33,1,12,unroll_32,unroll_8,unroll,pipeline_1,11.75,0.1001106438966275,False
stencil_998.c,xcu200-fsgd2104-2-e,10.0,1.70787,30,1,1,1,1,unroll_4,unroll_2,unroll,pipeline_1,1.0,0.10517375825951628,False
stencil_999.c,xcu200-fsgd2104-2-e,10.0,0.43928,90,1,1,1,2,unroll_32,unroll_4,unroll,unroll,1.25,0.6967982124888669,False
stencil_1000.c,xcu200-fsgd2104-2-e,10.0,1.40491,153,1,8,1,3,unroll_4,unroll_16,unroll,pipeline,3.25,0.1544014437058739,False
stencil_1001.c,xcu200-fsgd2104-2-e,10.0,1.65259,471,1,16,1,6,unroll_32,unroll_4,unroll,pipeline_1,6.0,0.10624661043218084,False
stencil_1002.c,xcu200-fsgd2104-2-e,5.0,0.19911,25,1,1,1,1,unroll_2,pipeline,unroll,pipeline_1,1.0,0.802074929720555,False
stencil_1003.c,xcu200-fsgd2104-2-e,5.0,0.4892,25,1,1,1,1,unroll_2,unroll_2,pipeline_1,pipeline,1.0,0.4672289719775029,False
stencil_1004.c,xcu200-fsgd2104-2-e,5.0,0.189685,33,1,3,1,1,unroll_8,pipeline,pipeline_1,pipeline,1.5,0.8100143814937603,False
stencil_1005.c,xcu200-fsgd2104-2-e,5.0,0.189685,33,1,3,1,1,unroll_8,pipeline,pipeline,pipeline_1,1.5,0.8100143814937603,False
stencil_1006.c,xcu200-fsgd2104-2-e,5.0,0.06053,45,1,1,1,1,pipeline,unroll_16,unroll,unroll,1.0,1.0,True
stencil_1007.c,xcu200-fsgd2104-2-e,5.0,0.443175,45,1,2,1,1,unroll_4,unroll_8,pipeline,pipeline_1,1.25,0.5128671972958759,False
stencil_1008.c,xcu200-fsgd2104-2-e,5.0,0.06053,48,1,1,1,1,pipeline_1,pipeline_1,pipeline,unroll,1.0,1.0,True
stencil_1009.c,xcu200-fsgd2104-2-e,5.0,0.473835,48,1,2,1,1,unroll_8,unroll_4,pipeline,unroll,1.25,0.48199185738440586,False
stencil_1010.c,xcu200-fsgd2104-2-e,5.0,0.46652,25,1,1,1,1,unroll_2,unroll_4,pipeline,pipeline_1,1.0,0.48953218808294563,False
stencil_1011.c,xcu200-fsgd2104-2-e,5.0,0.152005,59,1,12,1,2,unroll_32,pipeline_1,pipeline,pipeline,4.0,0.7175216504334211,False
stencil_1012.c,xcu200-fsgd2104-2-e,5.0,0.189685,34,1,3,1,1,unroll_8,pipeline_1,unroll,unroll,1.5,0.8100143814937603,False
stencil_1013.c,xcu200-fsgd2104-2-e,5.0,0.195965,25,1,1,1,1,unroll_4,pipeline_1,unroll,pipeline_1,1.0,0.806294523609256,False
stencil_1014.c,xcu200-fsgd2104-2-e,5.0,0.06053,44,1,1,1,1,pipeline,unroll_2,pipeline,unroll,1.0,1.0,True
stencil_1015.c,xcu200-fsgd2104-2-e,5.0,0.4892,25,1,1,1,1,unroll_2,unroll_2,pipeline,unroll,1.0,0.4672289719775029,False
stencil_1016.c,xcu200-fsgd2104-2-e,5.0,0.87224,73,1,4,1,1,unroll_2,unroll_16,unroll,pipeline_1,1.75,0.1892598473083032,False
stencil_1017.c,xcu200-fsgd2104-2-e,5.0,0.06053,50,1,1,1,1,pipeline,pipeline_1,pipeline,pipeline,1.0,1.0,True
stencil_1018.c,xcu200-fsgd2104-2-e,5.0,0.06053,47,1,1,1,1,pipeline,unroll_16,unroll,pipeline,1.0,1.0,True
stencil_1019.c,xcu200-fsgd2104-2-e,5.0,0.06053,53,1,1,1,1,pipeline,unroll_8,unroll,unroll,1.0,1.0,True
stencil_1020.c,xcu200-fsgd2104-2-e,5.0,0.152005,64,1,12,1,2,unroll_32,pipeline,pipeline_1,pipeline,4.0,0.7175216504334211,False
stencil_1021.c,xcu200-fsgd2104-2-e,5.0,0.06053,47,1,1,1,1,pipeline,unroll_4,pipeline,pipeline_1,1.0,1.0,True
stencil_1022.c,xcu200-fsgd2104-2-e,5.0,0.06053,52,1,1,1,1,pipeline_1,pipeline,pipeline,pipeline,1.0,1.0,True
stencil_1023.c,xcu200-fsgd2104-2-e,5.0,0.101765,99,1,25,1,4,unroll_64,pipeline_1,pipeline_1,unroll,7.75,0.4839236896505511,False
stencil_1024.c,xcu200-fsgd2104-2-e,5.0,0.152005,64,1,12,1,2,unroll_32,pipeline_1,unroll,pipeline_1,4.0,0.7175216504334211,False
stencil_1025.c,xcu200-fsgd2104-2-e,5.0,0.496965,147,1,11,1,5,unroll_64,unroll_2,pipeline,unroll,4.5,0.4143563961296267,False
stencil_1026.c,xcu200-fsgd2104-2-e,5.0,0.474375,168,1,11,1,5,unroll_32,unroll_4,pipeline,pipeline,4.5,0.4327323960610574,False
stencil_1027.c,xcu200-fsgd2104-2-e,5.0,0.06053,53,1,1,1,1,pipeline_1,unroll,unroll,unroll,1.0,1.0,True
stencil_1028.c,xcu200-fsgd2104-2-e,5.0,0.06053,51,1,1,1,1,pipeline,unroll_2,pipeline_1,pipeline,1.0,1.0,True
stencil_1029.c,xcu200-fsgd2104-2-e,5.0,1.092015,194,1,8,1,3,unroll_32,unroll_2,unroll,pipeline_1,3.25,0.11366524357607066,False
stencil_1030.c,xcu200-fsgd2104-2-e,5.0,0.06053,62,1,1,1,1,pipeline,unroll,unroll,pipeline,1.0,1.0,True
stencil_1031.c,xcu200-fsgd2104-2-e,5.0,0.473835,45,1,2,1,1,unroll_8,unroll_4,pipeline_1,unroll,1.25,0.48199185738440586,False
stencil_1032.c,xcu200-fsgd2104-2-e,5.0,0.19911,25,1,1,1,1,unroll_2,pipeline,pipeline_1,pipeline_1,1.0,0.802074929720555,False
stencil_1033.c,xcu200-fsgd2104-2-e,5.0,0.06053,52,1,1,1,1,pipeline,pipeline_1,unroll,pipeline,1.0,1.0,True
stencil_1034.c,xcu200-fsgd2104-2-e,5.0,0.06053,48,1,1,1,1,pipeline_1,unroll_2,unroll,pipeline,1.0,1.0,True
stencil_1035.c,xcu200-fsgd2104-2-e,5.0,0.101765,100,1,25,1,4,unroll_64,pipeline_1,pipeline_1,pipeline,7.75,0.4839236896505511,False
stencil_1036.c,xcu200-fsgd2104-2-e,5.0,0.443835,151,1,11,1,5,unroll_16,unroll_8,pipeline,unroll,4.5,0.45805107642175147,False
stencil_1037.c,xcu200-fsgd2104-2-e,5.0,1.05494,514,1,16,2,5,unroll_2,unroll,unroll,pipeline_1,6.0,0.11381928577409454,False
stencil_1038.c,xcu200-fsgd2104-2-e,5.0,0.4502,1122,1,43,5,19,unroll_8,unroll,pipeline,pipeline,17.0,0.11263606349815562,False
stencil_1039.c,xcu200-fsgd2104-2-e,5.0,0.393495,1240,1,44,6,21,unroll_32,unroll_16,pipeline,pipeline,18.0,0.10675554036296815,False
stencil_1040.c,xcu200-fsgd2104-2-e,5.0,0.446925,1347,1,44,6,21,unroll_64,unroll_8,pipeline_1,unroll,18.0,0.10464199503547848,False
stencil_1042.c,xcu200-fsgd2104-2-e,5.0,0.195965,27,1,1,1,1,unroll_4,pipeline_1,pipeline_1,pipeline_1,1.0,0.806294523609256,False
stencil_1043.c,xcu200-fsgd2104-2-e,5.0,0.06053,44,1,1,1,1,pipeline_1,pipeline,pipeline,unroll,1.0,1.0,True
stencil_1044.c,xcu200-fsgd2104-2-e,5.0,1.091955,44,1,2,1,1,unroll_8,unroll_2,unroll,pipeline,1.25,0.11538795795303057,False
stencil_1045.c,xcu200-fsgd2104-2-e,5.0,0.06053,47,1,1,1,1,pipeline,pipeline,unroll,pipeline_1,1.0,1.0,True
stencil_1046.c,xcu200-fsgd2104-2-e,5.0,0.06053,47,1,1,1,1,pipeline,pipeline_1,unroll,pipeline_1,1.0,1.0,True
stencil_1047.c,xcu200-fsgd2104-2-e,5.0,0.06053,50,1,1,1,1,pipeline,unroll_4,pipeline_1,unroll,1.0,1.0,True
stencil_1048.c,xcu200-fsgd2104-2-e,5.0,0.152005,58,1,12,1,2,unroll_32,pipeline_1,pipeline_1,pipeline,4.0,0.7175216504334211,False
stencil_1049.c,xcu200-fsgd2104-2-e,5.0,0.152005,58,1,12,1,2,unroll_32,pipeline,pipeline,pipeline,4.0,0.7175216504334211,False
stencil_1050.c,xcu200-fsgd2104-2-e,5.0,0.06053,49,1,1,1,1,pipeline,unroll_2,pipeline,pipeline_1,1.0,1.0,True
stencil_1051.c,xcu200-fsgd2104-2-e,5.0,0.177125,42,1,6,1,1,unroll_16,pipeline_1,pipeline,unroll,2.25,0.8013882429087749,False
stencil_1052.c,xcu200-fsgd2104-2-e,5.0,0.06053,47,1,1,1,1,pipeline,unroll_8,pipeline_1,unroll,1.0,1.0,True
stencil_1053.c,xcu200-fsgd2104-2-e,5.0,0.06053,50,1,1,1,1,pipeline,unroll_2,unroll,pipeline_1,1.0,1.0,True
stencil_1054.c,xcu200-fsgd2104-2-e,5.0,0.06053,50,1,1,1,1,pipeline,unroll_16,pipeline_1,pipeline,1.0,1.0,True
stencil_1055.c,xcu200-fsgd2104-2-e,5.0,0.06053,50,1,1,1,1,pipeline_1,unroll_4,pipeline,unroll,1.0,1.0,True
stencil_1056.c,xcu200-fsgd2104-2-e,5.0,0.101765,109,1,25,1,4,unroll_64,pipeline_1,pipeline,unroll,7.75,0.4839236896505511,False
stencil_1057.c,xcu200-fsgd2104-2-e,5.0,0.4892,26,1,1,1,1,unroll_2,unroll_2,pipeline_1,unroll,1.0,0.4672289719775029,False
stencil_1058.c,xcu200-fsgd2104-2-e,5.0,0.1884,39,1,1,1,1,unroll_2,unroll_16,unroll,unroll,1.0,0.8164961364547743,False
stencil_1059.c,xcu200-fsgd2104-2-e,5.0,0.496815,71,1,5,1,2,unroll_32,unroll_2,pipeline,pipeline,2.25,0.45363911714420646,False
stencil_1060.c,xcu200-fsgd2104-2-e,5.0,1.0751,29,1,1,1,1,unroll_2,unroll_2,unroll,pipeline,1.0,0.11893697035886484,False
stencil_1061.c,xcu200-fsgd2104-2-e,5.0,0.473835,43,1,2,1,1,unroll_8,unroll_4,pipeline,pipeline_1,1.25,0.48199185738440586,False
stencil_1062.c,xcu200-fsgd2104-2-e,5.0,0.06053,46,1,1,1,1,pipeline_1,pipeline_1,pipeline,pipeline,1.0,1.0,True
stencil_1063.c,xcu200-fsgd2104-2-e,5.0,0.38336,43,1,2,1,1,unroll_2,unroll_16,pipeline_1,unroll,1.25,0.5765423988535023,False
stencil_1064.c,xcu200-fsgd2104-2-e,5.0,0.06053,50,1,1,1,1,pipeline,pipeline,pipeline,pipeline,1.0,1.0,True
stencil_1065.c,xcu200-fsgd2104-2-e,5.0,0.06053,47,1,1,1,1,pipeline_1,unroll_8,unroll,unroll,1.0,1.0,True
stencil_1066.c,xcu200-fsgd2104-2-e,5.0,0.19911,28,1,1,1,1,unroll_2,pipeline_1,pipeline,unroll,1.0,0.802074929720555,False
stencil_1067.c,xcu200-fsgd2104-2-e,5.0,0.496755,31,1,1,1,1,unroll_8,unroll_2,pipeline,unroll,1.0,0.4599454653838172,False
stencil_1068.c,xcu200-fsgd2104-2-e,5.0,0.46652,31,1,1,1,1,unroll_2,unroll_4,pipeline_1,unroll,1.0,0.48953218808294563,False
stencil_1069.c,xcu200-fsgd2104-2-e,5.0,0.152005,62,1,12,1,2,unroll_32,pipeline_1,unroll,pipeline,4.0,0.7175216504334211,False
stencil_1070.c,xcu200-fsgd2104-2-e,5.0,0.06053,53,1,1,1,1,pipeline,unroll_8,unroll,pipeline,1.0,1.0,True
stencil_1071.c,xcu200-fsgd2104-2-e,5.0,0.06053,44,1,1,1,1,pipeline_1,pipeline,unroll,pipeline_1,1.0,1.0,True
stencil_1072.c,xcu200-fsgd2104-2-e,5.0,0.06053,53,1,1,1,1,pipeline,pipeline,unroll,unroll,1.0,1.0,True
stencil_1073.c,xcu200-fsgd2104-2-e,5.0,0.473835,47,1,2,1,1,unroll_8,unroll_4,pipeline_1,pipeline,1.25,0.48199185738440586,False
stencil_1074.c,xcu200-fsgd2104-2-e,5.0,0.06053,56,1,1,1,1,pipeline_1,unroll,pipeline,pipeline_1,1.0,1.0,True
stencil_1075.c,xcu200-fsgd2104-2-e,5.0,0.473995,77,1,5,1,2,unroll_16,unroll_4,pipeline,unroll,2.25,0.47532091738205995,False
stencil_1076.c,xcu200-fsgd2104-2-e,5.0,0.24169,238,1,1,1,3,unroll_64,unroll_4,unroll,unroll,1.5,0.7429521160483997,False
stencil_1077.c,xcu200-fsgd2104-2-e,5.0,0.475165,398,1,22,3,11,unroll_64,unroll_4,pipeline,pipeline_1,9.25,0.2840925419206319,False
