Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,OuterLoop_5,OuterLoop_6,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,InnerLoop_1_4,Area,Weight,is_pareto
ss_sort_1597.c,xczu7ev-ffvc1156-2-e,5.0,1.073115,34,1,1,1,3,pipeline,unroll_16,pipeline,pipeline,pipeline_1,unroll_16,unroll_4,unroll,unroll_2,unroll,1.5,0.9787583144292572,False
ss_sort_1598.c,xczu7ev-ffvc1156-2-e,5.0,1.072005,57,1,1,1,12,pipeline,unroll_64,pipeline,pipeline,pipeline_1,unroll_4,unroll,unroll_2,unroll,pipeline,3.75,0.8442763466677012,False
ss_sort_1599.c,xczu7ev-ffvc1156-2-e,5.0,1.073115,35,1,1,1,3,pipeline,unroll_16,pipeline,pipeline,pipeline_1,unroll_16,unroll,unroll_2,unroll,pipeline,1.5,0.9787583144292572,False
ss_sort_1600.c,xczu7ev-ffvc1156-2-e,5.0,1.068825,32,1,1,1,3,unroll_2,unroll_8,pipeline,pipeline,pipeline_1,unroll_4,unroll,unroll_2,pipeline_1,pipeline,1.5,0.9820608696505295,False
ss_sort_1601.c,xczu7ev-ffvc1156-2-e,5.0,1.074405,32,1,1,1,2,pipeline,unroll_8,pipeline,pipeline,pipeline_1,unroll_8,pipeline,unroll,pipeline_1,unroll_2,1.25,0.9995802402788375,False
ss_sort_1602.c,xczu7ev-ffvc1156-2-e,5.0,1.072485,35,1,1,1,3,pipeline_1,unroll_32,pipeline,pipeline,pipeline_1,unroll_8,pipeline_1,unroll,unroll_2,unroll,1.5,0.9793287027983043,False
ss_sort_1603.c,xczu7ev-ffvc1156-2-e,5.0,1.074395,32,1,1,1,2,pipeline_1,unroll_8,pipeline,pipeline_1,pipeline_1,unroll_16,unroll_8,unroll_2,unroll_2,pipeline,1.25,0.9995918989489949,False
ss_sort_1604.c,xczu7ev-ffvc1156-2-e,5.0,1.072485,37,1,1,1,4,pipeline,unroll_32,pipeline,pipeline_1,pipeline_1,unroll_8,unroll_2,unroll,unroll,unroll_2,1.75,0.9627341942800648,False
ss_sort_1605.c,xczu7ev-ffvc1156-2-e,5.0,1.210245,31,1,1,1,2,unroll_2,pipeline,pipeline,pipeline,pipeline_1,unroll_4,pipeline_1,unroll_8,unroll,pipeline,1.25,0.8481796650431556,False
ss_sort_1606.c,xczu7ev-ffvc1156-2-e,5.0,1.297365,40,1,1,1,6,pipeline_1,unroll_32,unroll_8,unroll_2,pipeline_1,unroll_2,unroll_2,unroll,unroll_2,pipeline,2.25,0.6994694602436604,False
ss_sort_1607.c,xczu7ev-ffvc1156-2-e,5.0,1.113205,41,1,1,1,7,unroll_2,unroll_32,pipeline,pipeline,pipeline_1,unroll_4,unroll_8,pipeline,unroll,pipeline,2.5,0.8639545824598117,False
ss_sort_1608.c,xczu7ev-ffvc1156-2-e,5.0,1.074405,28,1,1,1,2,pipeline_1,unroll_8,pipeline,pipeline,pipeline_1,unroll_8,unroll_8,pipeline,unroll,unroll,1.25,0.9995802402788375,False
ss_sort_1609.c,xczu7ev-ffvc1156-2-e,5.0,1.072475,28,1,1,1,3,pipeline_1,unroll_32,pipeline,pipeline_1,pipeline_1,unroll_16,unroll_8,pipeline,pipeline_1,unroll,1.5,0.9793375100853855,False
ss_sort_1610.c,xczu7ev-ffvc1156-2-e,5.0,1.074405,31,1,1,1,2,pipeline,unroll_8,pipeline,pipeline_1,pipeline_1,unroll_8,unroll,unroll,unroll_2,unroll,1.25,0.9995802402788375,False
ss_sort_1611.c,xczu7ev-ffvc1156-2-e,5.0,1.072765,31,1,1,1,3,pipeline_1,unroll_16,pipeline,pipeline,pipeline_1,unroll_2,unroll_8,unroll_2,pipeline_1,pipeline,1.5,0.9790789781486976,False
ss_sort_1612.c,xczu7ev-ffvc1156-2-e,5.0,1.074405,31,1,1,1,2,pipeline,unroll_8,pipeline,pipeline,pipeline_1,unroll_8,pipeline_1,unroll,unroll_2,unroll_2,1.25,0.9995802402788375,False
ss_sort_1613.c,xczu7ev-ffvc1156-2-e,5.0,1.074025,31,1,1,1,3,pipeline_1,unroll_8,pipeline,pipeline,pipeline_1,unroll_4,pipeline_1,unroll_8,unroll_2,unroll,1.5,0.9778800557781573,False
ss_sort_1614.c,xczu7ev-ffvc1156-2-e,5.0,1.072475,34,1,1,1,4,pipeline_1,unroll_32,pipeline,pipeline,pipeline_1,unroll_16,pipeline_1,unroll_2,unroll,unroll,1.75,0.9627445145723892,False
ss_sort_1615.c,xczu7ev-ffvc1156-2-e,5.0,1.072475,38,1,1,1,4,pipeline,unroll_32,pipeline,pipeline,pipeline_1,unroll_16,unroll,unroll_2,unroll,unroll,1.75,0.9627445145723892,False
ss_sort_1616.c,xczu7ev-ffvc1156-2-e,5.0,1.067125,38,1,1,1,7,unroll_2,unroll_32,pipeline,pipeline,pipeline_1,unroll_4,unroll,unroll_8,pipeline_1,pipeline,2.5,0.9226006636031737,False
ss_sort_1617.c,xczu7ev-ffvc1156-2-e,5.0,1.072325,41,1,1,1,7,pipeline_1,unroll_32,pipeline,pipeline,pipeline_1,unroll_4,unroll_2,unroll,unroll,unroll_2,2.5,0.9173947663803679,False
ss_sort_1618.c,xczu7ev-ffvc1156-2-e,5.0,1.426405,30,1,1,1,2,pipeline,pipeline,unroll_8,unroll_2,pipeline_1,unroll_2,unroll_8,unroll_2,pipeline_1,pipeline,1.25,0.6202214010227353,False
ss_sort_1619.c,xczu7ev-ffvc1156-2-e,5.0,1.074405,33,1,1,1,2,pipeline,unroll_8,pipeline,pipeline_1,pipeline_1,unroll_8,unroll_4,unroll,pipeline_1,unroll,1.25,0.9995802402788375,False
ss_sort_1620.c,xczu7ev-ffvc1156-2-e,5.0,1.072475,33,1,1,1,3,pipeline_1,unroll_32,pipeline,pipeline,pipeline_1,unroll_16,unroll,unroll_2,unroll,pipeline,1.5,0.9793375100853855,False
ss_sort_1621.c,xczu7ev-ffvc1156-2-e,5.0,1.072475,33,1,1,1,3,pipeline_1,unroll_32,pipeline,pipeline_1,pipeline_1,unroll_16,unroll_8,unroll_2,pipeline_1,pipeline,1.5,0.9793375100853855,False
ss_sort_1622.c,xczu7ev-ffvc1156-2-e,5.0,1.074405,33,1,1,1,2,pipeline,unroll_8,pipeline,pipeline,pipeline_1,unroll_8,unroll_8,unroll_2,unroll,unroll,1.25,0.9995802402788375,False
ss_sort_1623.c,xczu7ev-ffvc1156-2-e,5.0,1.072475,33,1,1,1,3,pipeline_1,unroll_32,pipeline,pipeline,pipeline_1,unroll_16,unroll_8,pipeline,unroll,unroll_2,1.5,0.9793375100853855,False
ss_sort_1624.c,xczu7ev-ffvc1156-2-e,5.0,1.074025,34,1,1,1,3,pipeline,unroll_8,pipeline,pipeline_1,pipeline_1,unroll_4,unroll_8,unroll,pipeline_1,pipeline,1.5,0.9778800557781573,False
ss_sort_1625.c,xczu7ev-ffvc1156-2-e,5.0,1.072475,34,1,1,1,3,pipeline,unroll_32,pipeline,pipeline_1,pipeline_1,unroll_16,unroll_2,unroll,unroll_2,pipeline,1.5,0.9793375100853855,False
ss_sort_1626.c,xczu7ev-ffvc1156-2-e,5.0,1.067275,40,1,1,1,4,unroll_2,unroll_32,pipeline,pipeline,pipeline_1,unroll_16,unroll,unroll_2,pipeline_1,pipeline,1.75,0.9676027091133074,False
ss_sort_1627.c,xczu7ev-ffvc1156-2-e,5.0,1.072005,59,1,1,1,12,pipeline,unroll_64,pipeline,pipeline,pipeline_1,unroll_4,pipeline_1,unroll_2,pipeline_1,unroll_2,3.75,0.8442763466677012,False
ss_sort_1628.c,xczu7ev-ffvc1156-2-e,5.0,1.073125,32,1,1,1,3,pipeline_1,unroll_16,pipeline,pipeline,pipeline_1,unroll_8,pipeline_1,unroll,unroll_2,unroll,1.5,0.9787490132226486,False
ss_sort_1629.c,xczu7ev-ffvc1156-2-e,5.0,1.072475,36,1,1,1,3,pipeline,unroll_32,pipeline,pipeline_1,pipeline_1,unroll,unroll_8,pipeline,unroll_2,unroll_2,1.5,0.9793375100853855,False
ss_sort_1630.c,xczu7ev-ffvc1156-2-e,5.0,1.072475,33,1,1,1,3,pipeline_1,unroll_32,pipeline,pipeline_1,pipeline_1,unroll,unroll_8,unroll_2,unroll_2,unroll,1.5,0.9793375100853855,False
ss_sort_1631.c,xczu7ev-ffvc1156-2-e,5.0,1.074395,33,1,1,1,2,pipeline_1,unroll_8,pipeline,pipeline,pipeline_1,unroll,unroll_8,pipeline,unroll_2,unroll,1.25,0.9995918989489949,False
ss_sort_1632.c,xczu7ev-ffvc1156-2-e,5.0,1.072395,36,1,1,1,3,pipeline_1,unroll_32,unroll_2,pipeline_1,pipeline_1,unroll,unroll_8,unroll,pipeline_1,unroll_2,1.5,0.9794076924058428,False
ss_sort_1633.c,xczu7ev-ffvc1156-2-e,5.0,1.067285,39,1,1,1,4,unroll_2,unroll_32,pipeline,pipeline_1,pipeline,unroll_8,unroll,unroll,unroll,pipeline,1.75,0.9675943170750244,False
ss_sort_1634.c,xczu7ev-ffvc1156-2-e,5.0,1.068845,33,1,1,1,3,unroll_2,unroll_8,pipeline,pipeline,pipeline_1,unroll_2,unroll,unroll_2,pipeline_1,pipeline,1.5,0.9820484695384065,False
ss_sort_1635.c,xczu7ev-ffvc1156-2-e,5.0,1.569915,34,1,1,1,2,pipeline,pipeline,unroll_8,unroll_2,pipeline_1,unroll,pipeline_1,unroll_2,unroll_2,pipeline,1.25,0.40659052452460687,False
ss_sort_1636.c,xczu7ev-ffvc1156-2-e,5.0,1.074045,30,1,1,1,2,pipeline_1,unroll_8,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll,unroll,pipeline_1,unroll_2,1.25,1.0,True
ss_sort_1637.c,xczu7ev-ffvc1156-2-e,5.0,1.072475,37,1,1,1,4,pipeline,unroll_32,pipeline,pipeline,pipeline_1,unroll_16,unroll_8,unroll,unroll,pipeline,1.75,0.9627445145723892,False
ss_sort_1638.c,xczu7ev-ffvc1156-2-e,5.0,1.074175,30,1,1,1,2,pipeline_1,unroll_8,pipeline,pipeline_1,pipeline_1,unroll_8,unroll_4,unroll_2,pipeline_1,unroll,1.25,0.9998484088062043,False
ss_sort_1639.c,xczu7ev-ffvc1156-2-e,5.0,1.071785,54,1,1,1,12,pipeline,unroll_64,pipeline,pipeline,pipeline_1,unroll_4,unroll_8,pipeline,pipeline_1,unroll_2,3.75,0.844496483212755,False
ss_sort_1640.c,xczu7ev-ffvc1156-2-e,5.0,1.072475,37,1,1,1,4,pipeline,unroll_32,pipeline,pipeline_1,pipeline_1,unroll_16,unroll,unroll_2,pipeline_1,unroll_2,1.75,0.9627445145723892,False
ss_sort_1641.c,xczu7ev-ffvc1156-2-e,5.0,1.072485,33,1,1,1,3,pipeline,unroll_32,pipeline,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll,unroll_2,unroll,1.5,0.9793287027983043,False
ss_sort_1642.c,xczu7ev-ffvc1156-2-e,5.0,1.074405,33,1,1,1,2,pipeline_1,unroll_8,pipeline,pipeline,pipeline_1,unroll_8,pipeline_1,unroll,unroll_2,unroll,1.25,0.9995802402788375,False
ss_sort_1643.c,xczu7ev-ffvc1156-2-e,5.0,1.072155,41,1,1,1,5,pipeline,unroll_64,pipeline,pipeline,pipeline_1,unroll_16,unroll,unroll_2,unroll,pipeline,2.0,0.9477738913559893,False
ss_sort_1644.c,xczu7ev-ffvc1156-2-e,5.0,1.072475,33,1,1,1,3,pipeline,unroll_32,pipeline,pipeline,pipeline_1,unroll_16,unroll_8,unroll_2,unroll,pipeline,1.5,0.9793375100853855,False
ss_sort_1645.c,xczu7ev-ffvc1156-2-e,5.0,1.072325,41,1,1,1,7,pipeline,unroll_32,pipeline,pipeline,pipeline_1,unroll_4,unroll_2,unroll,unroll,pipeline,2.5,0.9173947663803679,False
ss_sort_1646.c,xczu7ev-ffvc1156-2-e,5.0,1.074405,31,1,1,1,3,pipeline_1,unroll_8,pipeline,pipeline_1,pipeline_1,unroll_8,unroll_4,unroll,pipeline_1,unroll,1.5,0.9774942144801841,False
ss_sort_1647.c,xczu7ev-ffvc1156-2-e,5.0,1.072475,31,1,1,1,4,pipeline_1,unroll_32,pipeline,pipeline,pipeline_1,unroll_16,unroll,unroll_2,pipeline_1,unroll_2,1.75,0.9627445145723892,False
ss_sort_1648.c,xczu7ev-ffvc1156-2-e,5.0,1.261835,31,1,1,1,3,pipeline_1,unroll_32,unroll_2,pipeline_1,pipeline_1,unroll,unroll,unroll_2,pipeline_1,pipeline,1.5,0.7801116440775334,False
ss_sort_1649.c,xczu7ev-ffvc1156-2-e,5.0,1.072155,31,1,1,1,4,pipeline,unroll_64,pipeline,pipeline,pipeline_1,unroll,unroll_8,unroll_2,unroll_2,pipeline,1.75,0.963072751932138,False
ss_sort_1650.c,xczu7ev-ffvc1156-2-e,5.0,1.636475,31,1,1,1,3,unroll_2,unroll_32,unroll_8,unroll_2,unroll_2,unroll,pipeline_1,pipeline,unroll_2,pipeline,1.5,0.32522547029587423,False
ss_sort_1651.c,xczu7ev-ffvc1156-2-e,5.0,1.072475,34,1,1,1,3,pipeline,unroll_32,pipeline,pipeline_1,pipeline_1,unroll_16,unroll_2,unroll_2,unroll_2,unroll,1.5,0.9793375100853855,False
ss_sort_1652.c,xczu7ev-ffvc1156-2-e,5.0,1.069205,34,1,1,1,3,unroll_2,unroll_8,pipeline,pipeline,pipeline_1,unroll_8,unroll,unroll_2,unroll,unroll,1.5,0.9818208070904789,False
ss_sort_1653.c,xczu7ev-ffvc1156-2-e,5.0,1.068825,34,1,1,1,3,unroll_2,unroll_8,pipeline,pipeline,pipeline_1,unroll_4,unroll,unroll_4,pipeline_1,pipeline,1.5,0.9820608696505295,False
ss_sort_1654.c,xczu7ev-ffvc1156-2-e,5.0,1.067275,37,1,1,1,4,unroll_2,unroll_32,pipeline,pipeline,pipeline_1,unroll_16,unroll,unroll_8,unroll,pipeline,1.75,0.9676027091133074,False
ss_sort_1655.c,xczu7ev-ffvc1156-2-e,5.0,1.112985,40,1,1,1,7,unroll_2,unroll_32,pipeline,pipeline_1,pipeline_1,unroll_4,unroll_8,unroll_8,unroll_2,pipeline,2.5,0.8642911123752068,False
ss_sort_1656.c,xczu7ev-ffvc1156-2-e,5.0,1.071785,46,1,1,1,12,pipeline,unroll_64,pipeline,pipeline_1,pipeline_1,unroll_4,unroll_8,pipeline,pipeline_1,unroll_2,3.75,0.844496483212755,False
ss_sort_1657.c,xczu7ev-ffvc1156-2-e,5.0,1.074395,32,1,1,1,2,pipeline_1,unroll_8,pipeline,pipeline_1,pipeline_1,unroll,unroll_4,unroll_2,pipeline_1,unroll,1.25,0.9995918989489949,False
ss_sort_1658.c,xczu7ev-ffvc1156-2-e,5.0,1.074395,32,1,1,1,2,pipeline,unroll_8,pipeline,pipeline_1,pipeline_1,unroll,unroll_8,unroll,unroll,unroll,1.25,0.9995918989489949,False
ss_sort_1659.c,xczu7ev-ffvc1156-2-e,5.0,1.159275,29,1,1,1,2,pipeline_1,pipeline,pipeline,pipeline,pipeline_1,unroll_16,unroll_2,unroll_2,unroll_2,pipeline,1.25,0.9033542717466506,False
ss_sort_1660.c,xczu7ev-ffvc1156-2-e,5.0,1.074395,29,1,1,1,2,pipeline_1,unroll_8,pipeline,pipeline,pipeline_1,unroll,unroll_8,pipeline,unroll_2,unroll,1.25,0.9995918989489949,False
ss_sort_1661.c,xczu7ev-ffvc1156-2-e,5.0,1.072125,32,1,1,1,4,pipeline_1,unroll_32,pipeline,pipeline,pipeline_1,unroll_2,unroll_8,unroll_2,unroll,pipeline,1.75,0.9631033242448992,False
ss_sort_1662.c,xczu7ev-ffvc1156-2-e,5.0,1.074175,32,1,1,1,2,pipeline_1,unroll_8,pipeline,pipeline_1,pipeline_1,unroll_8,unroll_8,unroll,pipeline_1,unroll_2,1.25,0.9998484088062043,False
ss_sort_1663.c,xczu7ev-ffvc1156-2-e,5.0,1.074395,32,1,1,1,2,pipeline,unroll_8,pipeline,pipeline,pipeline_1,unroll_16,unroll_2,unroll,unroll,pipeline,1.25,0.9995918989489949,False
ss_sort_1664.c,xczu7ev-ffvc1156-2-e,5.0,1.074405,33,1,1,1,2,pipeline,unroll_8,pipeline,pipeline,pipeline_1,unroll_8,unroll_4,unroll,pipeline_1,pipeline,1.25,0.9995802402788375,False
ss_sort_1665.c,xczu7ev-ffvc1156-2-e,5.0,1.072325,45,1,1,1,7,pipeline,unroll_32,pipeline,pipeline,pipeline_1,unroll_4,unroll_8,unroll_2,pipeline_1,unroll_2,2.5,0.9173947663803679,False
ss_sort_1666.c,xczu7ev-ffvc1156-2-e,5.0,1.072155,39,1,1,1,4,pipeline_1,unroll_64,pipeline,pipeline,pipeline_1,unroll_16,unroll_8,pipeline,pipeline_1,pipeline,1.75,0.963072751932138,False
ss_sort_1667.c,xczu7ev-ffvc1156-2-e,5.0,1.159125,25,1,1,1,2,pipeline_1,pipeline,pipeline,pipeline_1,pipeline_1,unroll_2,unroll_8,unroll_2,unroll_2,unroll,1.25,0.9035195420415844,False
ss_sort_1668.c,xczu7ev-ffvc1156-2-e,5.0,1.569765,32,1,1,1,1,pipeline_1,pipeline,unroll_8,unroll_2,pipeline_1,unroll_2,unroll_8,unroll_2,unroll_2,unroll,1.0,0.40702538052018455,False
ss_sort_1669.c,xczu7ev-ffvc1156-2-e,5.0,1.074395,35,1,1,1,3,pipeline_1,unroll_8,pipeline,pipeline,pipeline_1,unroll_16,unroll,unroll_2,unroll,pipeline,1.5,0.9775045122841672,False
ss_sort_1670.c,xczu7ev-ffvc1156-2-e,5.0,1.072475,35,1,1,1,3,pipeline_1,unroll_32,pipeline,pipeline,pipeline_1,unroll_16,unroll_8,pipeline,pipeline_1,unroll,1.5,0.9793375100853855,False
ss_sort_1671.c,xczu7ev-ffvc1156-2-e,5.0,1.074405,32,1,1,1,2,pipeline,unroll_8,pipeline,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll,pipeline_1,unroll_2,1.25,0.9995802402788375,False
ss_sort_1672.c,xczu7ev-ffvc1156-2-e,5.0,1.074045,33,1,1,1,2,pipeline,unroll_8,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll,unroll,pipeline_1,unroll,1.25,1.0,True
ss_sort_1673.c,xczu7ev-ffvc1156-2-e,5.0,1.072005,47,1,1,1,12,pipeline,unroll_64,pipeline,pipeline,pipeline_1,unroll_4,unroll_8,unroll,unroll,unroll_2,3.75,0.8442763466677012,False
ss_sort_1674.c,xczu7ev-ffvc1156-2-e,5.0,1.074405,31,1,1,1,2,pipeline_1,unroll_8,pipeline,pipeline,pipeline_1,unroll_8,unroll_8,pipeline_1,pipeline_1,unroll,1.25,0.9995802402788375,False
ss_sort_1675.c,xczu7ev-ffvc1156-2-e,5.0,1.072255,35,1,1,1,3,pipeline_1,unroll_32,pipeline,pipeline_1,pipeline_1,unroll_8,unroll_8,unroll_2,unroll_2,unroll,1.5,0.979529333003897,False
ss_sort_1676.c,xczu7ev-ffvc1156-2-e,5.0,1.072005,57,1,1,1,12,pipeline,unroll_64,pipeline,pipeline,pipeline_1,unroll_4,unroll,unroll_2,pipeline_1,pipeline,3.75,0.8442763466677012,False
ss_sort_1677.c,xczu7ev-ffvc1156-2-e,5.0,1.298445,35,1,1,1,4,pipeline,unroll_32,unroll_8,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll,pipeline,1.75,0.7291607929266952,False
ss_sort_1678.c,xczu7ev-ffvc1156-2-e,5.0,1.425005,33,1,1,1,2,unroll_2,pipeline,pipeline,unroll_2,pipeline_1,unroll_2,unroll_8,unroll_2,unroll_2,pipeline,1.25,0.6224905042671665,False
ss_sort_1679.c,xczu7ev-ffvc1156-2-e,5.0,1.074025,33,1,1,1,3,pipeline_1,unroll_8,pipeline,pipeline,pipeline_1,unroll_4,unroll,pipeline,unroll,pipeline,1.5,0.9778800557781573,False
ss_sort_1680.c,xczu7ev-ffvc1156-2-e,5.0,1.236235,36,1,1,1,3,unroll_2,unroll_32,pipeline,pipeline,pipeline_1,unroll_16,unroll_2,unroll_2,pipeline_1,pipeline,1.5,0.806228663070629,False
ss_sort_1681.c,xczu7ev-ffvc1156-2-e,5.0,1.074405,31,1,1,1,2,pipeline,unroll_8,pipeline,pipeline_1,pipeline_1,unroll_8,unroll_8,unroll,unroll,pipeline,1.25,0.9995802402788375,False
ss_sort_1682.c,xczu7ev-ffvc1156-2-e,5.0,1.067125,43,1,1,1,7,unroll_2,unroll_32,pipeline,pipeline,pipeline_1,unroll_4,unroll,unroll_2,unroll,unroll,2.5,0.9226006636031737,False
ss_sort_1683.c,xczu7ev-ffvc1156-2-e,5.0,1.259915,31,1,1,1,2,pipeline_1,unroll_8,unroll_8,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_2,unroll_2,pipeline,1.25,0.7963005503359205,False
ss_sort_1684.c,xczu7ev-ffvc1156-2-e,5.0,1.072475,31,1,1,1,3,pipeline,unroll_32,pipeline,pipeline,pipeline_1,unroll_16,unroll,unroll_2,unroll_2,pipeline,1.5,0.9793375100853855,False
ss_sort_1685.c,xczu7ev-ffvc1156-2-e,5.0,1.115285,31,1,1,1,2,unroll_2,unroll_8,pipeline,pipeline,pipeline_1,unroll_8,unroll_8,unroll_2,pipeline_1,unroll,1.25,0.9525510239188476,False
ss_sort_1686.c,xczu7ev-ffvc1156-2-e,5.0,1.125525,27,1,1,1,2,unroll_2,unroll_8,pipeline,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_2,pipeline_1,unroll_2,1.25,0.9409684475769119,False
ss_sort_1687.c,xczu7ev-ffvc1156-2-e,5.0,1.077285,27,1,1,1,2,pipeline,pipeline,pipeline,pipeline_1,pipeline_1,unroll_8,unroll_8,unroll_2,unroll,pipeline,1.25,0.9962256872960372,False
ss_sort_1688.c,xczu7ev-ffvc1156-2-e,5.0,1.072125,30,1,1,1,4,pipeline_1,unroll_32,pipeline,pipeline,pipeline_1,unroll_2,unroll,unroll_2,unroll,pipeline,1.75,0.9631033242448992,False
ss_sort_1689.c,xczu7ev-ffvc1156-2-e,5.0,1.074395,30,1,1,1,2,pipeline_1,unroll_8,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_8,unroll_2,pipeline_1,unroll_2,1.25,0.9995918989489949,False
ss_sort_1690.c,xczu7ev-ffvc1156-2-e,5.0,1.426405,30,1,1,1,2,pipeline_1,pipeline,unroll_8,unroll_2,pipeline_1,unroll_2,unroll_8,unroll_2,pipeline_1,unroll,1.25,0.6202214010227353,False
ss_sort_1691.c,xczu7ev-ffvc1156-2-e,5.0,1.072475,33,1,1,1,3,pipeline_1,unroll_32,pipeline,pipeline,pipeline_1,unroll,unroll_8,unroll_2,unroll_2,unroll,1.5,0.9793375100853855,False
ss_sort_1692.c,xczu7ev-ffvc1156-2-e,5.0,1.072485,36,1,1,1,4,pipeline,unroll_32,pipeline,pipeline_1,pipeline_1,unroll_8,unroll,unroll_8,unroll,pipeline,1.75,0.9627341942800648,False
ss_sort_1693.c,xczu7ev-ffvc1156-2-e,5.0,1.072475,36,1,1,1,4,pipeline_1,unroll_32,pipeline,pipeline,pipeline_1,unroll_16,unroll,unroll_8,pipeline_1,unroll_2,1.75,0.9627445145723892,False
ss_sort_1694.c,xczu7ev-ffvc1156-2-e,5.0,1.069205,36,1,1,1,3,unroll_2,unroll_8,pipeline,pipeline,pipeline_1,unroll_8,unroll,unroll_2,unroll,unroll,1.5,0.9818208070904789,False
ss_sort_1695.c,xczu7ev-ffvc1156-2-e,5.0,1.066925,36,1,1,1,4,unroll_2,unroll_32,pipeline,pipeline,pipeline_1,unroll_2,unroll,unroll_8,pipeline_1,pipeline,1.75,1.0,True
ss_sort_1696.c,xczu7ev-ffvc1156-2-e,5.0,1.074395,31,1,1,1,2,pipeline,unroll_8,pipeline,pipeline,pipeline_1,unroll_16,unroll_8,unroll,unroll,unroll_2,1.25,0.9995918989489949,False
ss_sort_1697.c,xczu7ev-ffvc1156-2-e,5.0,1.115205,34,1,1,1,2,pipeline,unroll_8,pipeline,unroll_2,pipeline_1,unroll_8,unroll_8,unroll,unroll,pipeline,1.25,0.952641824660345,False
ss_sort_1698.c,xczu7ev-ffvc1156-2-e,5.0,1.114905,27,1,1,1,3,unroll_2,unroll_8,pipeline,pipeline,pipeline,unroll_4,unroll_8,pipeline_1,pipeline_1,unroll,1.5,0.9352476292201924,False
ss_sort_1699.c,xczu7ev-ffvc1156-2-e,5.0,1.072475,34,1,1,1,3,pipeline,unroll_32,pipeline,pipeline_1,pipeline_1,unroll,unroll_8,unroll,unroll,unroll,1.5,0.9793375100853855,False
ss_sort_1700.c,xczu7ev-ffvc1156-2-e,5.0,1.067285,37,1,1,1,4,unroll_2,unroll_32,pipeline,pipeline,pipeline_1,unroll_8,unroll,unroll,unroll,pipeline,1.75,0.9675943170750244,False
ss_sort_1701.c,xczu7ev-ffvc1156-2-e,5.0,1.074045,30,1,1,1,2,pipeline_1,unroll_8,pipeline,pipeline_1,pipeline_1,unroll_2,unroll,unroll,unroll_2,pipeline,1.25,1.0,True
ss_sort_1702.c,xczu7ev-ffvc1156-2-e,5.0,1.074175,33,1,1,1,2,pipeline_1,unroll_8,pipeline,pipeline,pipeline_1,unroll_8,pipeline_1,unroll,unroll_2,unroll,1.25,0.9998484088062043,False
ss_sort_1703.c,xczu7ev-ffvc1156-2-e,5.0,1.074395,33,1,1,1,2,pipeline,unroll_8,pipeline,pipeline,pipeline_1,unroll,unroll,unroll,unroll,unroll,1.25,0.9995918989489949,False
ss_sort_1704.c,xczu7ev-ffvc1156-2-e,5.0,1.432245,40,1,1,1,4,unroll_2,unroll_8,unroll_8,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll,unroll_2,unroll,1.75,0.5959162363417422,False
ss_sort_1705.c,xczu7ev-ffvc1156-2-e,5.0,1.072105,44,1,1,1,7,pipeline_1,unroll_32,pipeline,pipeline_1,pipeline_1,unroll_4,unroll_4,unroll_2,pipeline_1,unroll,2.5,0.9176229488761075,False
ss_sort_1706.c,xczu7ev-ffvc1156-2-e,5.0,1.074175,33,1,1,1,2,pipeline_1,unroll_8,pipeline,pipeline_1,pipeline_1,unroll_8,unroll_8,pipeline,unroll_2,unroll,1.25,0.9998484088062043,False
ss_sort_1707.c,xczu7ev-ffvc1156-2-e,5.0,1.074395,33,1,1,1,2,pipeline_1,unroll_8,pipeline,pipeline_1,pipeline_1,unroll,unroll_4,unroll_2,unroll_2,unroll,1.25,0.9995918989489949,False
ss_sort_1708.c,xczu7ev-ffvc1156-2-e,5.0,1.344645,33,1,1,1,2,pipeline,pipeline,unroll_8,pipeline_1,pipeline_1,unroll_2,unroll_8,unroll_4,unroll_2,pipeline,1.25,0.7121037303960067,False
ss_sort_1709.c,xczu7ev-ffvc1156-2-e,5.0,1.314645,36,1,1,1,4,unroll_2,unroll_8,pipeline,pipeline,unroll_2,unroll_4,unroll,unroll_2,pipeline_1,pipeline,1.75,0.7135729388630403,False
ss_sort_1710.c,xczu7ev-ffvc1156-2-e,5.0,1.299045,33,1,1,1,3,unroll_2,unroll_16,unroll_8,pipeline_1,pipeline_1,unroll_2,unroll_8,unroll_2,unroll_2,unroll,1.5,0.7429960004575761,False
ss_sort_1711.c,xczu7ev-ffvc1156-2-e,5.0,1.074175,33,1,1,1,2,pipeline_1,unroll_8,pipeline,pipeline_1,pipeline_1,unroll_8,unroll_2,unroll,pipeline_1,pipeline,1.25,0.9998484088062043,False
