Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,Array_6,Array_7,Array_8,Array_9,Array_10,Array_11,Array_12,Array_13,Array_14,OuterLoop_1,OuterLoop_2,OuterLoop_3,InnerLoop_1_1,Area,Weight,is_pareto
workload_498.cpp,xczu7ev-ffvc1156-2-e,10.0,0.17095,99,38,1,7,14,block_2_1,cyclic_4_1,block_16_1,cyclic_2_1,block_4_1,cyclic_4_1,block_16_1,cyclic_128_1,cyclic_64_1,cyclic_8_1,cyclic_32_1,cyclic_4_1,block_2_1,complete_1,unroll_2,pipeline,unroll_4,unroll_8,15.0,0.888171393608413,False
workload_499.cpp,xczu7ev-ffvc1156-2-e,10.0,0.18119,67,37,1,4,10,block_2_1,cyclic_4_1,block_16_1,block_8_1,block_2_1,block_16_1,block_16_1,block_64_1,block_2_1,cyclic_16_1,cyclic_2_1,cyclic_4_1,block_128_1,complete_1,unroll_2,pipeline,unroll_4,pipeline_1,13.0,0.9369544490276597,False
workload_500.cpp,xczu7ev-ffvc1156-2-e,10.0,7.69601,108,35,1,9,20,block_2_1,cyclic_4_1,block_16_1,cyclic_2_1,block_2_1,cyclic_16_1,block_16_1,block_64_1,block_2_1,cyclic_16_1,cyclic_32_1,cyclic_16_1,block_2_1,complete_1,unroll_2,unroll_16,unroll_64,pipeline_1,16.25,0.7393170716159359,False
workload_501.cpp,xczu7ev-ffvc1156-2-e,10.0,0.17095,79,35,1,6,14,block_2_1,cyclic_4_1,cyclic_8_1,cyclic_2_1,block_2_1,cyclic_16_1,block_16_1,block_64_1,block_2_1,cyclic_2_1,cyclic_32_1,cyclic_4_1,block_2_1,complete_1,unroll_2,unroll_4,unroll_4,pipeline_1,14.0,0.9123810836096954,False
workload_502.cpp,xczu7ev-ffvc1156-2-e,10.0,0.16065,67,36,1,3,7,cyclic_4_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_4_1,block_16_1,block_64_1,cyclic_64_1,block_2_1,cyclic_8_1,cyclic_2_1,cyclic_16_1,block_128_1,complete_1,unroll_2,pipeline,unroll_2,unroll_4,11.75,0.9681927433418318,False
workload_503.cpp,xczu7ev-ffvc1156-2-e,10.0,14.17503,111,35,1,7,16,block_2_1,cyclic_4_1,cyclic_4_1,block_4_1,cyclic_2_1,cyclic_32_1,block_64_1,cyclic_128_1,block_64_1,cyclic_8_1,cyclic_32_1,cyclic_2_1,block_2_1,complete_1,unroll_2,pipeline,unroll_64,unroll_8,14.75,0.5973418621495855,False
workload_504.cpp,xczu7ev-ffvc1156-2-e,10.0,11.75839,142,34,1,8,17,cyclic_4_1,cyclic_4_1,block_128_1,cyclic_2_1,block_4_1,block_16_1,block_64_1,cyclic_128_1,cyclic_64_1,cyclic_64_1,cyclic_32_1,cyclic_16_1,block_128_1,complete_1,unroll_2,pipeline,unroll_64,unroll_8,15.0,0.6530261187962122,False
workload_505.cpp,xczu7ev-ffvc1156-2-e,10.0,0.16271,95,33,1,5,13,block_2_1,cyclic_2_1,cyclic_2_1,block_2_1,block_2_1,block_16_1,cyclic_2_1,cyclic_128_1,cyclic_64_1,cyclic_8_1,cyclic_2_1,cyclic_8_1,block_8_1,complete_1,unroll_2,unroll_4,unroll_4,unroll_2,13.0,0.9369576672989348,False
workload_506.cpp,xczu7ev-ffvc1156-2-e,10.0,0.16065,75,40,1,6,10,cyclic_16_1,cyclic_4_1,block_2_1,cyclic_2_1,block_2_1,block_16_1,block_64_1,cyclic_128_1,cyclic_64_1,cyclic_8_1,cyclic_32_1,cyclic_2_1,block_128_1,complete_1,unroll_2,pipeline,unroll_2,pipeline_1,14.25,0.9062948699737391,False
workload_507.cpp,xczu7ev-ffvc1156-2-e,10.0,0.17089,65,35,1,3,9,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_8_1,block_4_1,block_32_1,block_64_1,cyclic_4_1,block_2_1,cyclic_16_1,cyclic_2_1,cyclic_16_1,block_128_1,complete_1,unroll_2,pipeline_1,unroll_2,pipeline,12.0,0.9618985910079267,False
workload_508.cpp,xczu7ev-ffvc1156-2-e,10.0,0.17089,70,38,1,4,8,cyclic_4_1,cyclic_4_1,block_16_1,cyclic_2_1,block_4_1,block_16_1,block_16_1,cyclic_128_1,block_2_1,cyclic_8_1,cyclic_32_1,cyclic_4_1,block_128_1,complete_1,unroll_2,pipeline,unroll_2,unroll_8,12.75,0.9431580304863706,False
workload_509.cpp,xczu7ev-ffvc1156-2-e,10.0,0.18113,81,35,1,5,14,cyclic_4_1,cyclic_4_1,cyclic_8_1,block_128_1,cyclic_2_1,block_16_1,block_16_1,block_64_1,block_2_1,cyclic_2_1,cyclic_32_1,cyclic_2_1,block_128_1,complete_1,unroll_2,pipeline,unroll_2,unroll_4,13.75,0.9184888777798884,False
workload_510.cpp,xczu7ev-ffvc1156-2-e,10.0,0.16065,104,36,1,10,17,block_2_1,cyclic_4_1,cyclic_4_1,block_4_1,cyclic_2_1,block_16_1,block_16_1,cyclic_128_1,block_128_1,cyclic_4_1,cyclic_32_1,cyclic_8_1,cyclic_4_1,complete_1,unroll_8,pipeline,unroll_2,unroll_4,16.0,0.8643282263083475,False
workload_511.cpp,xczu7ev-ffvc1156-2-e,10.0,11.73791,100,34,1,5,12,cyclic_4_1,cyclic_4_1,cyclic_2_1,block_2_1,block_2_1,block_16_1,block_64_1,cyclic_128_1,block_2_1,cyclic_64_1,cyclic_32_1,cyclic_2_1,block_128_1,complete_1,unroll_2,pipeline,unroll_32,unroll_8,13.0,0.6630220182372624,False
workload_512.cpp,xczu7ev-ffvc1156-2-e,10.0,11.71345,114,39,1,4,15,cyclic_2_1,cyclic_2_1,cyclic_32_1,block_8_1,cyclic_2_1,block_16_1,cyclic_2_1,cyclic_128_1,cyclic_2_1,cyclic_16_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,complete_1,unroll_2,unroll_8,unroll_64,unroll_16,14.75,0.655567733791148,False
workload_513.cpp,xczu7ev-ffvc1156-2-e,10.0,0.16065,115,38,1,10,16,block_8_1,cyclic_4_1,block_2_1,cyclic_4_1,block_2_1,cyclic_4_1,block_64_1,cyclic_128_1,block_8_1,cyclic_16_1,block_128_1,cyclic_2_1,cyclic_2_1,complete_1,unroll_2,unroll_8,unroll_2,unroll_2,16.25,0.8584245456295789,False
workload_514.cpp,xczu7ev-ffvc1156-2-e,10.0,0.17295,271,33,1,12,28,block_2_1,cyclic_2_1,block_8_1,block_4_1,block_4_1,block_16_1,cyclic_2_1,cyclic_128_1,block_128_1,cyclic_16_1,cyclic_32_1,cyclic_16_1,cyclic_64_1,complete_1,unroll_8,pipeline,unroll_4,unroll_4,18.5,0.8063210688067938,False
workload_515.cpp,xczu7ev-ffvc1156-2-e,10.0,0.16065,72,39,1,4,9,block_2_1,cyclic_8_1,cyclic_4_1,block_4_1,cyclic_2_1,block_16_1,cyclic_8_1,cyclic_128_1,cyclic_2_1,cyclic_8_1,cyclic_32_1,cyclic_4_1,block_128_1,complete_1,unroll_2,pipeline,unroll_2,unroll_8,13.25,0.9307793569292573,False
workload_516.cpp,xczu7ev-ffvc1156-2-e,10.0,0.17089,72,36,1,5,9,cyclic_4_1,cyclic_4_1,block_4_1,block_8_1,cyclic_2_1,block_16_1,block_4_1,cyclic_128_1,block_64_1,cyclic_16_1,cyclic_32_1,cyclic_2_1,cyclic_2_1,complete_1,unroll_2,pipeline,unroll_2,unroll_4,12.75,0.9431580304863706,False
workload_517.cpp,xczu7ev-ffvc1156-2-e,10.0,0.17095,87,36,1,5,13,block_2_1,cyclic_4_1,block_16_1,cyclic_2_1,block_4_1,block_32_1,block_64_1,block_64_1,block_2_1,cyclic_16_1,cyclic_32_1,cyclic_4_1,block_128_1,complete_1,unroll_2,pipeline_1,unroll_4,pipeline_1,13.75,0.9184907145030544,False
workload_518.cpp,xczu7ev-ffvc1156-2-e,10.0,0.17095,116,33,1,8,21,block_2_1,cyclic_4_1,cyclic_2_1,block_128_1,block_4_1,block_16_1,block_16_1,cyclic_128_1,cyclic_64_1,cyclic_2_1,cyclic_32_1,cyclic_16_1,block_2_1,complete_1,unroll_2,pipeline,unroll_4,pipeline,15.75,0.8702544220597611,False
workload_519.cpp,xczu7ev-ffvc1156-2-e,10.0,0.17089,63,35,1,3,8,cyclic_4_1,cyclic_4_1,cyclic_2_1,block_8_1,block_2_1,cyclic_16_1,block_16_1,cyclic_64_1,block_2_1,cyclic_16_1,cyclic_2_1,cyclic_16_1,block_128_1,complete_1,unroll_2,pipeline,unroll_2,pipeline_1,11.75,0.9681910974591544,False
workload_520.cpp,xczu7ev-ffvc1156-2-e,10.0,0.16065,65,36,1,3,8,block_2_1,cyclic_4_1,block_4_1,block_4_1,cyclic_2_1,block_16_1,cyclic_2_1,cyclic_4_1,cyclic_64_1,block_16_1,cyclic_16_1,cyclic_8_1,block_2_1,complete_1,unroll_2,pipeline,unroll_2,pipeline,12.0,0.961899957608128,False
workload_521.cpp,xczu7ev-ffvc1156-2-e,10.0,0.17089,66,34,1,4,9,block_2_1,cyclic_4_1,cyclic_2_1,block_8_1,block_2_1,cyclic_16_1,block_16_1,cyclic_64_1,block_2_1,cyclic_16_1,cyclic_32_1,cyclic_16_1,block_128_1,complete_1,unroll_2,pipeline,unroll_2,pipeline_1,12.0,0.9618985910079267,False
workload_522.cpp,xczu7ev-ffvc1156-2-e,10.0,0.17089,71,36,1,4,9,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_8_1,block_4_1,block_32_1,block_64_1,cyclic_4_1,cyclic_64_1,cyclic_8_1,cyclic_2_1,cyclic_16_1,block_128_1,complete_1,unroll_2,pipeline_1,unroll_2,pipeline,12.5,0.949382034249946,False
workload_523.cpp,xczu7ev-ffvc1156-2-e,10.0,7.66751,108,34,1,7,15,block_2_1,cyclic_4_1,cyclic_2_1,block_2_1,block_2_1,block_16_1,block_64_1,cyclic_128_1,cyclic_128_1,block_16_1,cyclic_2_1,cyclic_8_1,block_128_1,complete_1,unroll_2,pipeline,unroll_32,pipeline,14.25,0.7596393355249124,False
workload_524.cpp,xczu7ev-ffvc1156-2-e,10.0,0.17095,134,34,1,10,21,block_2_1,cyclic_2_1,block_8_1,block_4_1,block_4_1,block_16_1,cyclic_2_1,cyclic_128_1,block_128_1,cyclic_16_1,cyclic_32_1,cyclic_16_1,block_128_1,complete_1,unroll_8,pipeline,unroll_4,unroll_4,16.5,0.8525434304846046,False
workload_525.cpp,xczu7ev-ffvc1156-2-e,10.0,0.16065,81,37,1,2,10,cyclic_4_1,cyclic_4_1,block_2_1,block_2_1,block_4_1,block_8_1,cyclic_2_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_16_1,cyclic_2_1,complete_1,unroll_2,unroll_16,unroll_2,unroll_2,12.5,0.9493830517386499,False
workload_526.cpp,xczu7ev-ffvc1156-2-e,10.0,0.17095,98,35,1,7,15,block_2_1,cyclic_4_1,cyclic_8_1,cyclic_2_1,block_2_1,block_16_1,block_16_1,cyclic_128_1,cyclic_64_1,cyclic_2_1,cyclic_32_1,cyclic_8_1,block_2_1,complete_1,unroll_2,pipeline,unroll_4,unroll_8,14.5,0.9002304699538592,False
workload_527.cpp,xczu7ev-ffvc1156-2-e,10.0,0.16065,69,46,1,2,9,cyclic_128_1,cyclic_16_1,block_2_1,cyclic_2_1,block_4_1,block_16_1,block_4_1,block_2_1,block_4_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_4_1,complete_1,unroll_2,pipeline,unroll_2,pipeline_1,14.5,0.9002309695664678,False
workload_528.cpp,xczu7ev-ffvc1156-2-e,10.0,7.66881,120,35,1,10,25,block_2_1,cyclic_4_1,block_8_1,block_4_1,block_4_1,block_16_1,cyclic_2_1,cyclic_128_1,block_128_1,cyclic_16_1,cyclic_16_1,cyclic_16_1,block_128_1,complete_1,unroll_8,pipeline,unroll_64,pipeline_1,17.75,0.7215886110530507,False
workload_529.cpp,xczu7ev-ffvc1156-2-e,10.0,0.16065,68,37,1,4,9,block_2_1,cyclic_4_1,block_4_1,block_4_1,block_4_1,block_16_1,cyclic_2_1,block_2_1,cyclic_128_1,cyclic_8_1,cyclic_16_1,cyclic_8_1,block_128_1,complete_1,unroll_2,pipeline,unroll_2,pipeline_1,12.75,0.9431589316028757,False
workload_530.cpp,xczu7ev-ffvc1156-2-e,10.0,0.16065,72,36,1,4,9,cyclic_4_1,cyclic_2_1,block_4_1,block_2_1,block_4_1,cyclic_4_1,block_16_1,cyclic_128_1,cyclic_2_1,cyclic_8_1,cyclic_32_1,cyclic_4_1,block_128_1,complete_1,unroll_8,pipeline,unroll_2,unroll_2,12.5,0.9493830517386499,False
workload_531.cpp,xczu7ev-ffvc1156-2-e,10.0,0.17089,81,35,1,6,12,cyclic_4_1,cyclic_4_1,block_128_1,cyclic_2_1,block_4_1,cyclic_32_1,block_4_1,cyclic_128_1,cyclic_2_1,cyclic_16_1,cyclic_32_1,cyclic_16_1,cyclic_2_1,complete_1,unroll_2,pipeline,unroll_2,pipeline_1,13.5,0.924623234021327,False
workload_532.cpp,xczu7ev-ffvc1156-2-e,10.0,0.16065,69,43,1,3,9,cyclic_64_1,cyclic_8_1,cyclic_2_1,block_2_1,cyclic_2_1,cyclic_32_1,block_4_1,cyclic_4_1,block_64_1,cyclic_8_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,complete_1,unroll_2,pipeline,unroll_2,pipeline,14.0,0.9123816589136537,False
workload_533.cpp,xczu7ev-ffvc1156-2-e,10.0,7.69621,82,35,1,5,13,block_2_1,cyclic_2_1,cyclic_2_1,block_8_1,block_2_1,cyclic_16_1,block_64_1,cyclic_4_1,cyclic_2_1,cyclic_8_1,cyclic_2_1,cyclic_8_1,block_2_1,complete_1,unroll_2,unroll_8,unroll_64,pipeline,13.5,0.7644845462096496,False
workload_534.cpp,xczu7ev-ffvc1156-2-e,10.0,14.17503,98,35,1,6,14,block_2_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_4_1,block_16_1,block_64_1,cyclic_128_1,block_2_1,cyclic_8_1,cyclic_32_1,cyclic_16_1,block_2_1,complete_1,unroll_2,pipeline,unroll_64,unroll_8,14.0,0.6004436472097933,False
workload_535.cpp,xczu7ev-ffvc1156-2-e,10.0,12.90521,70,36,1,3,8,cyclic_4_1,cyclic_2_1,block_4_1,block_8_1,block_8_1,block_16_1,block_4_1,block_2_1,cyclic_64_1,cyclic_16_1,cyclic_32_1,cyclic_2_1,block_128_1,complete_1,unroll_2,pipeline,unroll_64,unroll_4,12.0,0.6366945327822758,False
workload_536.cpp,xczu7ev-ffvc1156-2-e,10.0,0.16065,66,35,1,4,9,block_2_1,cyclic_4_1,block_4_1,block_4_1,cyclic_2_1,block_16_1,block_64_1,block_2_1,cyclic_64_1,cyclic_8_1,cyclic_32_1,cyclic_2_1,block_128_1,complete_1,unroll_2,pipeline,unroll_2,pipeline,12.25,0.9556300604070672,False
workload_537.cpp,xczu7ev-ffvc1156-2-e,10.0,0.16265,88,35,1,7,14,block_2_1,cyclic_4_1,block_4_1,block_4_1,block_4_1,block_16_1,block_64_1,cyclic_128_1,cyclic_64_1,cyclic_16_1,cyclic_32_1,cyclic_8_1,cyclic_64_1,complete_1,unroll_2,pipeline,unroll_2,pipeline,14.25,0.9062948498045673,False
workload_538.cpp,xczu7ev-ffvc1156-2-e,10.0,0.17095,135,33,1,13,29,block_2_1,cyclic_4_1,cyclic_2_1,block_128_1,block_4_1,block_16_1,block_16_1,cyclic_128_1,cyclic_16_1,cyclic_2_1,cyclic_32_1,cyclic_16_1,cyclic_2_1,complete_1,unroll_2,pipeline,unroll_4,unroll_16,19.0,0.794994482209479,False
workload_539.cpp,xczu7ev-ffvc1156-2-e,10.0,7.60917,110,35,1,7,16,cyclic_2_1,cyclic_2_1,block_2_1,cyclic_2_1,block_4_1,cyclic_16_1,block_64_1,cyclic_128_1,cyclic_2_1,cyclic_8_1,cyclic_32_1,cyclic_8_1,block_128_1,complete_1,unroll_2,unroll_8,unroll_64,pipeline,14.75,0.7567821837866823,False
workload_540.cpp,xczu7ev-ffvc1156-2-e,10.0,0.17095,116,33,1,8,21,block_2_1,cyclic_4_1,cyclic_2_1,block_128_1,block_2_1,block_16_1,block_16_1,cyclic_128_1,cyclic_64_1,cyclic_2_1,cyclic_32_1,cyclic_2_1,block_2_1,complete_1,unroll_2,pipeline,unroll_4,pipeline,15.75,0.8702544220597611,False
workload_541.cpp,xczu7ev-ffvc1156-2-e,10.0,0.17289,68,36,1,3,8,cyclic_4_1,cyclic_2_1,block_8_1,cyclic_2_1,cyclic_2_1,block_16_1,block_16_1,block_4_1,block_2_1,cyclic_4_1,cyclic_32_1,cyclic_4_1,block_16_1,complete_1,unroll_2,pipeline,unroll_2,unroll_4,12.0,0.9618980050635726,False
workload_542.cpp,xczu7ev-ffvc1156-2-e,10.0,0.17295,91,34,1,6,14,block_2_1,cyclic_2_1,block_16_1,cyclic_2_1,block_2_1,cyclic_16_1,block_32_1,block_64_1,block_2_1,block_16_1,cyclic_32_1,cyclic_16_1,cyclic_64_1,complete_1,unroll_2,pipeline,unroll_4,pipeline_1,13.75,0.9184904495491996,False
workload_543.cpp,xczu7ev-ffvc1156-2-e,10.0,0.17295,76,39,1,3,9,cyclic_4_1,cyclic_4_1,block_16_1,cyclic_2_1,cyclic_2_1,block_16_1,cyclic_2_1,block_64_1,block_2_1,cyclic_8_1,cyclic_2_1,cyclic_4_1,block_8_1,complete_1,unroll_2,pipeline,unroll_4,unroll_4,13.0,0.9369565341833186,False
workload_544.cpp,xczu7ev-ffvc1156-2-e,10.0,0.17089,63,37,1,3,7,cyclic_4_1,cyclic_4_1,cyclic_8_1,cyclic_2_1,block_2_1,cyclic_16_1,block_16_1,block_4_1,cyclic_64_1,cyclic_2_1,cyclic_2_1,cyclic_4_1,block_4_1,complete_1,unroll_2,pipeline,unroll_2,pipeline_1,12.0,0.9618985910079267,False
workload_545.cpp,xczu7ev-ffvc1156-2-e,10.0,0.16065,72,35,1,5,10,block_2_1,cyclic_4_1,block_4_1,block_4_1,cyclic_2_1,block_16_1,block_64_1,cyclic_128_1,block_2_1,cyclic_16_1,cyclic_32_1,cyclic_8_1,block_128_1,complete_1,unroll_2,pipeline,unroll_2,pipeline,12.75,0.9431589316028757,False
workload_546.cpp,xczu7ev-ffvc1156-2-e,10.0,0.16065,64,36,1,3,6,cyclic_4_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_4_1,block_16_1,block_32_1,cyclic_64_1,block_2_1,cyclic_8_1,cyclic_2_1,cyclic_2_1,block_128_1,complete_1,unroll_2,pipeline,unroll_2,unroll_4,11.5,0.974508417608179,False
workload_547.cpp,xczu7ev-ffvc1156-2-e,10.0,0.16065,66,38,1,3,8,cyclic_4_1,cyclic_8_1,block_2_1,block_4_1,cyclic_2_1,cyclic_16_1,block_64_1,block_2_1,cyclic_2_1,cyclic_8_1,cyclic_32_1,cyclic_2_1,block_128_1,complete_1,unroll_2,pipeline_1,unroll_2,pipeline,12.5,0.9493830517386499,False
workload_548.cpp,xczu7ev-ffvc1156-2-e,10.0,7.59889,92,34,1,4,12,cyclic_4_1,cyclic_2_1,block_2_1,cyclic_2_1,cyclic_2_1,block_16_1,cyclic_2_1,cyclic_128_1,cyclic_2_1,cyclic_16_1,cyclic_16_1,cyclic_2_1,block_2_1,complete_1,unroll_2,unroll_8,unroll_64,pipeline,12.75,0.7715540770352423,False
workload_549.cpp,xczu7ev-ffvc1156-2-e,10.0,0.18113,135,33,1,9,19,cyclic_4_1,cyclic_4_1,block_128_1,cyclic_2_1,block_128_1,block_16_1,block_64_1,cyclic_128_1,block_64_1,cyclic_64_1,cyclic_32_1,cyclic_16_1,cyclic_2_1,complete_1,unroll_2,pipeline,unroll_2,unroll_8,15.5,0.8762026969853799,False
workload_550.cpp,xczu7ev-ffvc1156-2-e,10.0,11.74815,111,35,1,6,14,cyclic_4_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_2_1,block_16_1,block_64_1,cyclic_128_1,cyclic_64_1,cyclic_64_1,cyclic_32_1,cyclic_8_1,block_128_1,complete_1,unroll_2,pipeline,unroll_32,unroll_8,14.0,0.658650605650995,False
workload_551.cpp,xczu7ev-ffvc1156-2-e,10.0,7.67263,107,34,1,7,15,block_2_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_2_1,block_16_1,block_64_1,cyclic_128_1,cyclic_64_1,cyclic_64_1,cyclic_32_1,cyclic_8_1,block_64_1,complete_1,unroll_2,pipeline,unroll_32,pipeline,14.25,0.7595090069465801,False
workload_552.cpp,xczu7ev-ffvc1156-2-e,10.0,0.16065,70,35,1,4,8,cyclic_4_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_4_1,block_16_1,block_64_1,cyclic_64_1,cyclic_64_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,block_128_1,complete_1,unroll_2,pipeline,unroll_2,unroll_4,12.0,0.961899957608128,False
workload_553.cpp,xczu7ev-ffvc1156-2-e,10.0,0.17295,277,33,1,12,29,block_2_1,cyclic_2_1,block_8_1,block_4_1,block_4_1,block_16_1,cyclic_2_1,cyclic_128_1,block_128_1,cyclic_64_1,cyclic_32_1,cyclic_16_1,cyclic_64_1,complete_1,unroll_8,pipeline,unroll_4,unroll_4,18.75,0.8006462849027004,False
workload_554.cpp,xczu7ev-ffvc1156-2-e,10.0,0.17089,68,37,1,4,9,block_2_1,cyclic_4_1,block_8_1,block_4_1,block_4_1,block_16_1,cyclic_2_1,cyclic_4_1,cyclic_128_1,block_16_1,cyclic_2_1,cyclic_8_1,block_128_1,complete_1,unroll_2,pipeline,unroll_2,pipeline,12.75,0.9431580304863706,False
workload_555.cpp,xczu7ev-ffvc1156-2-e,10.0,0.18113,70,42,1,4,10,block_2_1,cyclic_8_1,block_8_1,cyclic_32_1,block_2_1,cyclic_16_1,block_16_1,cyclic_4_1,cyclic_64_1,cyclic_2_1,cyclic_32_1,cyclic_4_1,block_2_1,complete_1,unroll_2,pipeline,unroll_2,pipeline_1,14.25,0.9062927551084781,False
workload_556.cpp,xczu7ev-ffvc1156-2-e,10.0,7.58043,118,40,1,7,18,cyclic_4_1,cyclic_4_1,cyclic_32_1,block_64_1,cyclic_2_1,block_16_1,cyclic_2_1,cyclic_128_1,cyclic_128_1,cyclic_64_1,cyclic_2_1,cyclic_8_1,block_128_1,complete_1,unroll_2,pipeline,unroll_16,pipeline,16.5,0.7390740776489931,False
workload_557.cpp,xczu7ev-ffvc1156-2-e,10.0,8.60447,122,36,1,8,17,cyclic_4_1,cyclic_8_1,block_128_1,cyclic_2_1,block_4_1,block_16_1,block_64_1,cyclic_128_1,cyclic_64_1,cyclic_2_1,cyclic_32_1,cyclic_16_1,block_128_1,complete_1,unroll_2,pipeline,unroll_64,pipeline_1,15.5,0.7255307066713673,False
workload_558.cpp,xczu7ev-ffvc1156-2-e,10.0,0.16271,265,33,1,11,27,block_2_1,cyclic_2_1,cyclic_2_1,block_2_1,block_4_1,block_16_1,cyclic_2_1,cyclic_128_1,block_128_1,cyclic_8_1,cyclic_32_1,cyclic_16_1,cyclic_64_1,complete_1,unroll_8,pipeline,unroll_4,unroll_4,18.0,0.8177396496980749,False
workload_559.cpp,xczu7ev-ffvc1156-2-e,10.0,0.16065,92,61,1,4,20,cyclic_128_1,cyclic_4_1,block_2_1,cyclic_2_1,block_4_1,block_16_1,block_4_1,block_2_1,cyclic_64_1,cyclic_64_1,cyclic_32_1,cyclic_2_1,cyclic_4_1,complete_1,unroll_2,pipeline,unroll_2,unroll_8,21.5,0.7397345024160271,False
workload_560.cpp,xczu7ev-ffvc1156-2-e,10.0,0.17089,60,36,1,2,7,cyclic_4_1,cyclic_4_1,cyclic_8_1,cyclic_2_1,block_2_1,cyclic_16_1,block_16_1,cyclic_4_1,block_2_1,cyclic_2_1,cyclic_2_1,cyclic_16_1,block_128_1,complete_1,unroll_2,pipeline_1,unroll_2,pipeline_1,11.5,0.9745063528158368,False
workload_561.cpp,xczu7ev-ffvc1156-2-e,10.0,0.18113,63,37,1,3,8,cyclic_4_1,cyclic_4_1,block_16_1,block_8_1,block_2_1,cyclic_16_1,block_16_1,cyclic_64_1,block_2_1,cyclic_16_1,cyclic_2_1,cyclic_16_1,block_128_1,complete_1,unroll_2,pipeline,unroll_2,pipeline_1,12.25,0.9556253921626698,False
workload_562.cpp,xczu7ev-ffvc1156-2-e,10.0,0.17095,69,35,1,4,10,block_2_1,cyclic_4_1,cyclic_8_1,cyclic_2_1,block_2_1,block_16_1,block_16_1,cyclic_4_1,cyclic_64_1,cyclic_2_1,cyclic_32_1,cyclic_2_1,block_2_1,complete_1,unroll_2,pipeline,unroll_4,pipeline,12.5,0.9493820222914447,False
workload_563.cpp,xczu7ev-ffvc1156-2-e,10.0,7.55741,73,36,1,5,12,cyclic_4_1,cyclic_2_1,block_2_1,cyclic_2_1,cyclic_2_1,block_16_1,cyclic_2_1,cyclic_4_1,block_64_1,cyclic_8_1,cyclic_16_1,cyclic_8_1,block_2_1,complete_1,unroll_4,pipeline,unroll_64,pipeline,13.5,0.7681253876717287,False
workload_564.cpp,xczu7ev-ffvc1156-2-e,10.0,0.17289,79,35,1,4,10,cyclic_4_1,cyclic_2_1,block_4_1,block_8_1,cyclic_2_1,block_16_1,block_4_1,block_2_1,block_64_1,cyclic_16_1,cyclic_32_1,cyclic_4_1,cyclic_64_1,complete_1,unroll_2,pipeline,unroll_2,unroll_4,12.5,0.9493815979858508,False
workload_565.cpp,xczu7ev-ffvc1156-2-e,10.0,0.16065,67,36,1,4,7,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_2_1,cyclic_2_1,block_16_1,cyclic_2_1,cyclic_128_1,cyclic_2_1,cyclic_8_1,cyclic_32_1,cyclic_8_1,cyclic_2_1,complete_1,unroll_2,pipeline,unroll_2,unroll_2,12.0,0.961899957608128,False
workload_566.cpp,xczu7ev-ffvc1156-2-e,10.0,0.17089,65,35,1,4,9,block_2_1,cyclic_4_1,cyclic_2_1,block_8_1,block_2_1,cyclic_16_1,block_16_1,cyclic_64_1,block_2_1,cyclic_16_1,cyclic_32_1,cyclic_4_1,block_128_1,complete_1,unroll_2,pipeline,unroll_2,pipeline_1,12.25,0.95562889329814,False
workload_567.cpp,xczu7ev-ffvc1156-2-e,10.0,7.65725,93,33,1,6,13,block_2_1,cyclic_4_1,cyclic_2_1,block_2_1,block_2_1,cyclic_16_1,block_32_1,block_64_1,cyclic_128_1,block_16_1,cyclic_2_1,cyclic_16_1,block_128_1,complete_1,unroll_2,pipeline_1,unroll_64,pipeline_1,13.25,0.767128939387208,False
workload_568.cpp,xczu7ev-ffvc1156-2-e,10.0,6.60395,156,36,6,18,26,cyclic_4_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_4_1,block_16_1,block_64_1,cyclic_64_1,cyclic_2_1,cyclic_8_1,cyclic_16_1,cyclic_16_1,block_2_1,complete_1,pipeline_1,pipeline,unroll_64,unroll_4,21.5,0.6842006940337191,False
workload_569.cpp,xczu7ev-ffvc1156-2-e,10.0,0.17089,81,35,1,6,12,cyclic_4_1,cyclic_2_1,block_128_1,cyclic_2_1,block_4_1,cyclic_16_1,cyclic_2_1,cyclic_128_1,cyclic_2_1,cyclic_8_1,cyclic_32_1,cyclic_16_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_2,pipeline,13.5,0.924623234021327,False
