Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,Array_6,OuterLoop_1,InnerLoop_1_1,Area,Weight,is_pareto
workload_1155.cpp,xczu7ev-ffvc1156-2-e,5.0,0.15588,128,4,1,3,11,cyclic_4_1,block_64_1,cyclic_2_1,block_4_1,cyclic_8_1,cyclic_8_1,unroll_4,pipeline_1,4.75,0.9239952386571814,False
workload_1156.cpp,xczu7ev-ffvc1156-2-e,5.0,0.10923,111,36,10,7,10,cyclic_2_1,cyclic_32_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,cyclic_8_1,pipeline_1,pipeline,15.75,0.7911207971599992,False
workload_1157.cpp,xczu7ev-ffvc1156-2-e,5.0,0.84052,466,4,1,5,9,cyclic_4_1,cyclic_128_1,cyclic_64_1,cyclic_8_1,complete_1,block_4_1,unroll_4,unroll,4.75,0.13435065153016323,False
workload_1158.cpp,xczu7ev-ffvc1156-2-e,5.0,0.110885,122,16,3,5,8,cyclic_2_1,block_16_1,cyclic_4_1,complete_1,block_2_1,cyclic_8_1,pipeline_1,unroll_8,8.0,0.9457086963353308,False
workload_1159.cpp,xczu7ev-ffvc1156-2-e,5.0,0.11402,116,27,14,9,14,cyclic_4_1,cyclic_64_1,cyclic_16_1,cyclic_8_1,complete_1,block_4_1,pipeline_1,unroll_2,16.0,0.7793594602197563,False
workload_1160.cpp,xczu7ev-ffvc1156-2-e,5.0,0.110885,120,13,3,5,7,cyclic_2_1,block_8_1,block_2_1,cyclic_8_1,block_8_1,cyclic_8_1,pipeline,pipeline,7.0,0.9673257451093128,False
workload_1161.cpp,xczu7ev-ffvc1156-2-e,5.0,0.13656,1144,23,3,5,17,cyclic_128_1,block_2_1,cyclic_4_1,complete_1,block_4_1,cyclic_8_1,pipeline_1,unroll_2,12.0,0.8300320735164959,False
workload_1162.cpp,xczu7ev-ffvc1156-2-e,5.0,0.16428,93,9,1,2,5,cyclic_2_1,block_16_1,block_16_1,cyclic_2_1,complete_1,complete_1,unroll_2,pipeline_1,4.25,0.9101955386756434,False
workload_1163.cpp,xczu7ev-ffvc1156-2-e,5.0,0.74588,165,9,1,1,6,cyclic_4_1,block_2_1,block_32_1,complete_1,block_4_1,cyclic_8_1,unroll_2,unroll_8,4.25,0.19723657367694963,False
workload_1164.cpp,xczu7ev-ffvc1156-2-e,5.0,0.78396,102,14,1,1,6,cyclic_2_1,cyclic_32_1,block_32_1,complete_1,block_4_1,cyclic_8_1,unroll_2,unroll_2,5.5,0.16736370620266616,False
workload_1165.cpp,xczu7ev-ffvc1156-2-e,5.0,0.59132,100,16,1,1,7,cyclic_4_1,block_8_1,block_32_1,complete_1,complete_1,complete_1,unroll_2,unroll_2,6.25,0.36046431798578815,False
workload_1166.cpp,xczu7ev-ffvc1156-2-e,5.0,0.110885,121,16,3,5,8,cyclic_2_1,block_16_1,cyclic_4_1,cyclic_8_1,block_2_1,cyclic_8_1,pipeline_1,unroll_8,8.0,0.9457086963353308,False
workload_1167.cpp,xczu7ev-ffvc1156-2-e,5.0,0.1403,157,5,7,8,11,cyclic_16_1,cyclic_2_1,cyclic_128_1,cyclic_8_1,cyclic_4_1,complete_1,pipeline,pipeline_1,7.75,0.9034418969880906,False
workload_1168.cpp,xczu7ev-ffvc1156-2-e,5.0,0.14168,255,7,3,7,9,cyclic_16_1,block_8_1,cyclic_128_1,cyclic_8_1,cyclic_2_1,block_8_1,pipeline_1,pipeline_1,6.5,0.9204108483760776,False
workload_1169.cpp,xczu7ev-ffvc1156-2-e,5.0,0.658335,2577,19,1,6,28,cyclic_2_1,cyclic_32_1,block_32_1,cyclic_8_1,block_4_1,block_2_1,unroll,unroll_2,13.5,0.2384671547616523,False
workload_1170.cpp,xczu7ev-ffvc1156-2-e,5.0,0.437,120,7,1,1,8,cyclic_2_1,cyclic_2_1,cyclic_8_1,cyclic_4_1,block_4_1,cyclic_8_1,unroll_4,unroll_2,4.25,0.5999134786217852,False
workload_1171.cpp,xczu7ev-ffvc1156-2-e,5.0,0.18524,107,7,1,4,9,cyclic_16_1,cyclic_2_1,cyclic_128_1,cyclic_2_1,cyclic_4_1,complete_1,unroll_2,pipeline_1,5.25,0.8581638872315241,False
workload_1172.cpp,xczu7ev-ffvc1156-2-e,5.0,0.10923,111,36,10,7,10,cyclic_2_1,cyclic_32_1,cyclic_4_1,cyclic_8_1,complete_1,complete_1,pipeline,pipeline,15.75,0.7911207971599992,False
workload_1173.cpp,xczu7ev-ffvc1156-2-e,5.0,0.110885,120,13,3,5,7,cyclic_2_1,block_8_1,block_2_1,cyclic_8_1,block_4_1,cyclic_8_1,pipeline_1,pipeline,7.0,0.9673257451093128,False
workload_1174.cpp,xczu7ev-ffvc1156-2-e,5.0,0.78644,137,9,1,1,7,cyclic_2_1,cyclic_32_1,cyclic_4_1,cyclic_8_1,block_4_1,cyclic_8_1,unroll_4,unroll_2,4.5,0.16635804218594646,False
workload_1175.cpp,xczu7ev-ffvc1156-2-e,5.0,0.6406,154,37,1,1,11,cyclic_128_1,block_32_1,block_16_1,block_4_1,cyclic_2_1,block_2_1,unroll_2,unroll_2,12.5,0.26216382560718177,False
workload_1176.cpp,xczu7ev-ffvc1156-2-e,5.0,0.43572,129,15,1,1,10,cyclic_4_1,cyclic_2_1,block_32_1,cyclic_4_1,complete_1,complete_1,unroll_4,unroll_2,6.75,0.5620143984840064,False
workload_1177.cpp,xczu7ev-ffvc1156-2-e,5.0,0.108905,113,26,14,8,13,cyclic_4_1,cyclic_4_1,cyclic_4_1,cyclic_2_1,complete_1,cyclic_8_1,pipeline_1,pipeline,15.25,1.0,True
workload_1178.cpp,xczu7ev-ffvc1156-2-e,5.0,0.11604,137,7,3,6,8,cyclic_4_1,block_2_1,cyclic_64_1,complete_1,block_4_1,cyclic_8_1,pipeline_1,unroll_8,6.0,0.9805054308968525,False
workload_1179.cpp,xczu7ev-ffvc1156-2-e,5.0,0.116085,159,12,3,13,14,cyclic_4_1,block_16_1,block_64_1,block_8_1,complete_1,cyclic_2_1,pipeline_1,unroll_4,10.5,0.8869252374463267,False
workload_1180.cpp,xczu7ev-ffvc1156-2-e,5.0,0.18004,150,24,1,2,18,cyclic_128_1,block_2_1,cyclic_4_1,cyclic_2_1,block_2_1,block_2_1,unroll_4,pipeline_1,11.25,0.7745545007591988,False
workload_1181.cpp,xczu7ev-ffvc1156-2-e,5.0,0.109235,110,33,10,7,10,cyclic_2_1,cyclic_4_1,cyclic_4_1,complete_1,cyclic_4_1,complete_1,pipeline_1,unroll_8,15.0,0.8058070028810888,False
workload_1182.cpp,xczu7ev-ffvc1156-2-e,5.0,0.16092,122,8,1,2,7,cyclic_4_1,block_8_1,block_16_1,cyclic_2_1,complete_1,complete_1,unroll_4,pipeline_1,4.5,0.9154420081566469,False
workload_1183.cpp,xczu7ev-ffvc1156-2-e,5.0,0.1846,93,10,1,2,6,cyclic_16_1,block_4_1,cyclic_16_1,cyclic_8_1,block_8_1,block_8_1,unroll_2,pipeline_1,4.75,0.8662538070267976,False
workload_1184.cpp,xczu7ev-ffvc1156-2-e,5.0,0.110885,144,11,3,6,13,cyclic_2_1,block_64_1,cyclic_2_1,block_2_1,complete_1,block_4_1,pipeline_1,pipeline_1,8.25,0.9402341158705788,False
workload_1185.cpp,xczu7ev-ffvc1156-2-e,5.0,0.14168,170,5,3,6,8,cyclic_16_1,block_2_1,cyclic_64_1,cyclic_2_1,block_4_1,cyclic_8_1,pipeline_1,unroll_8,5.5,0.9444645518202633,False
workload_1186.cpp,xczu7ev-ffvc1156-2-e,5.0,0.108905,112,26,14,8,13,cyclic_4_1,cyclic_4_1,cyclic_4_1,cyclic_2_1,complete_1,cyclic_8_1,pipeline_1,pipeline_1,15.25,1.0,True
workload_1187.cpp,xczu7ev-ffvc1156-2-e,5.0,0.13656,138,9,3,5,8,cyclic_16_1,block_16_1,cyclic_2_1,cyclic_8_1,block_2_1,complete_1,pipeline_1,unroll_2,6.25,0.9357774390080503,False
workload_1188.cpp,xczu7ev-ffvc1156-2-e,5.0,0.10923,110,36,10,7,10,cyclic_2_1,cyclic_32_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,cyclic_8_1,pipeline_1,unroll_2,15.75,0.7911207971599992,False
workload_1189.cpp,xczu7ev-ffvc1156-2-e,5.0,0.16124,100,4,1,3,7,cyclic_4_1,block_2_1,cyclic_64_1,block_4_1,cyclic_2_1,cyclic_2_1,unroll_2,pipeline_1,3.75,0.9184074001348204,False
workload_1190.cpp,xczu7ev-ffvc1156-2-e,5.0,0.43584,183,7,1,2,11,cyclic_2_1,cyclic_2_1,cyclic_8_1,cyclic_4_1,block_4_1,cyclic_8_1,unroll_8,unroll_2,5.25,0.585991681046781,False
workload_1191.cpp,xczu7ev-ffvc1156-2-e,5.0,0.110535,108,8,4,5,7,cyclic_4_1,cyclic_2_1,cyclic_4_1,complete_1,block_4_1,cyclic_8_1,pipeline_1,unroll_8,6.0,1.0,True
workload_1192.cpp,xczu7ev-ffvc1156-2-e,5.0,0.77308,100,7,1,1,6,cyclic_4_1,block_8_1,cyclic_8_1,complete_1,complete_1,cyclic_8_1,unroll_2,unroll_2,3.75,0.17610991871542042,False
workload_1193.cpp,xczu7ev-ffvc1156-2-e,5.0,0.116005,147,16,3,5,8,cyclic_2_1,block_8_1,block_16_1,cyclic_2_1,complete_1,complete_1,pipeline_1,pipeline_1,8.0,0.9390691095205107,False
workload_1194.cpp,xczu7ev-ffvc1156-2-e,5.0,0.16444,94,9,1,2,6,cyclic_2_1,block_16_1,block_16_1,cyclic_2_1,block_8_1,cyclic_8_1,unroll_2,pipeline_1,4.5,0.9082297526080745,False
workload_1195.cpp,xczu7ev-ffvc1156-2-e,5.0,0.16092,124,4,1,4,9,cyclic_4_1,cyclic_2_1,cyclic_64_1,block_4_1,complete_1,block_4_1,unroll_4,pipeline,4.5,0.9154420081566469,False
workload_1196.cpp,xczu7ev-ffvc1156-2-e,5.0,0.77412,236,15,1,9,10,cyclic_4_1,block_2_1,block_32_1,cyclic_2_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll,8.75,0.1688241003566519,False
workload_1197.cpp,xczu7ev-ffvc1156-2-e,5.0,0.114045,175,30,14,17,24,cyclic_4_1,cyclic_32_1,block_128_1,cyclic_8_1,block_8_1,block_2_1,pipeline,unroll_2,21.25,0.5981057544558835,False
workload_1198.cpp,xczu7ev-ffvc1156-2-e,5.0,0.116005,208,21,3,5,10,cyclic_2_1,block_16_1,block_32_1,complete_1,block_2_1,cyclic_8_1,pipeline,unroll_8,9.75,0.9022831209690586,False
workload_1199.cpp,xczu7ev-ffvc1156-2-e,5.0,0.77116,99,12,1,1,6,cyclic_16_1,cyclic_32_1,cyclic_2_1,cyclic_8_1,complete_1,block_4_1,unroll_2,unroll_2,5.0,0.1769206129936409,False
workload_1200.cpp,xczu7ev-ffvc1156-2-e,5.0,0.1089,113,27,14,9,13,cyclic_4_1,cyclic_8_1,cyclic_4_1,cyclic_2_1,complete_1,block_2_1,pipeline_1,pipeline_1,15.75,1.0,True
workload_1201.cpp,xczu7ev-ffvc1156-2-e,5.0,0.1558,125,4,1,3,10,cyclic_4_1,block_64_1,cyclic_2_1,block_2_1,complete_1,complete_1,unroll_4,pipeline_1,4.5,0.9259346075261816,False
workload_1202.cpp,xczu7ev-ffvc1156-2-e,5.0,0.11052,108,14,4,5,7,cyclic_2_1,cyclic_2_1,cyclic_4_1,complete_1,block_2_1,block_4_1,pipeline_1,unroll_8,7.5,1.0,True
workload_1203.cpp,xczu7ev-ffvc1156-2-e,5.0,0.1403,268,12,7,9,13,cyclic_64_1,cyclic_2_1,cyclic_128_1,cyclic_8_1,complete_1,complete_1,pipeline,pipeline_1,10.25,0.8576694628265189,False
workload_1204.cpp,xczu7ev-ffvc1156-2-e,5.0,0.77308,104,10,1,1,6,cyclic_4_1,block_8_1,block_32_1,complete_1,complete_1,cyclic_8_1,unroll_2,unroll_2,4.5,0.17583864399616028,False
workload_1205.cpp,xczu7ev-ffvc1156-2-e,5.0,0.11604,140,7,3,6,8,cyclic_4_1,block_2_1,cyclic_64_1,complete_1,cyclic_4_1,cyclic_8_1,pipeline,unroll,6.0,0.9805054308968525,False
workload_1206.cpp,xczu7ev-ffvc1156-2-e,5.0,0.10923,109,36,10,7,10,cyclic_2_1,cyclic_32_1,cyclic_4_1,cyclic_8_1,cyclic_2_1,cyclic_8_1,pipeline_1,pipeline,15.75,0.7911207971599992,False
workload_1207.cpp,xczu7ev-ffvc1156-2-e,5.0,0.74588,166,9,1,2,6,cyclic_4_1,block_2_1,block_32_1,complete_1,block_4_1,complete_1,unroll_2,unroll_8,4.5,0.19708728158074354,False
workload_1208.cpp,xczu7ev-ffvc1156-2-e,5.0,0.10923,108,34,10,7,10,cyclic_2_1,cyclic_16_1,cyclic_4_1,cyclic_2_1,block_8_1,cyclic_8_1,pipeline,pipeline,15.25,0.8006588019343814,False
workload_1210.cpp,xczu7ev-ffvc1156-2-e,5.0,0.75068,121,9,1,2,8,cyclic_2_1,cyclic_32_1,block_64_1,cyclic_8_1,block_4_1,cyclic_2_1,unroll_2,unroll_4,5.0,0.19275814477065017,False
workload_1211.cpp,xczu7ev-ffvc1156-2-e,5.0,0.16124,91,7,1,1,5,cyclic_4_1,block_4_1,block_16_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,unroll_2,pipeline_1,3.5,0.9172871299397511,False
workload_1212.cpp,xczu7ev-ffvc1156-2-e,5.0,0.16124,96,9,1,1,6,cyclic_4_1,block_2_1,block_32_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,unroll_2,pipeline_1,4.25,0.9163380588349143,False
workload_1213.cpp,xczu7ev-ffvc1156-2-e,5.0,0.16092,119,8,1,2,7,cyclic_4_1,block_16_1,cyclic_8_1,cyclic_2_1,complete_1,complete_1,unroll_4,pipeline_1,4.5,0.9154420081566469,False
workload_1214.cpp,xczu7ev-ffvc1156-2-e,5.0,0.11604,141,8,3,6,8,cyclic_4_1,block_4_1,cyclic_64_1,complete_1,cyclic_4_1,cyclic_8_1,pipeline,unroll_8,6.25,0.9756815766555411,False
workload_1215.cpp,xczu7ev-ffvc1156-2-e,5.0,0.74588,163,4,1,3,8,cyclic_4_1,block_2_1,cyclic_64_1,complete_1,block_4_1,cyclic_8_1,unroll_2,unroll_8,4.0,0.19735031305542805,False
workload_1216.cpp,xczu7ev-ffvc1156-2-e,5.0,0.11092,118,10,3,5,7,cyclic_4_1,block_8_1,cyclic_4_1,complete_1,complete_1,complete_1,pipeline_1,unroll_2,6.25,0.9833268786006704,False
workload_1217.cpp,xczu7ev-ffvc1156-2-e,5.0,0.13656,134,5,3,5,7,cyclic_16_1,block_2_1,cyclic_4_1,cyclic_2_1,cyclic_4_1,cyclic_8_1,pipeline,pipeline_1,5.0,0.9613289299637318,False
workload_1218.cpp,xczu7ev-ffvc1156-2-e,5.0,0.43572,124,7,1,1,9,cyclic_4_1,cyclic_2_1,cyclic_8_1,block_2_1,complete_1,cyclic_8_1,unroll_4,unroll_2,4.5,0.597622495300792,False
workload_1219.cpp,xczu7ev-ffvc1156-2-e,5.0,0.14168,167,5,3,6,8,cyclic_16_1,block_2_1,cyclic_64_1,cyclic_2_1,cyclic_4_1,complete_1,pipeline_1,unroll_8,5.5,0.9444645518202633,False
workload_1220.cpp,xczu7ev-ffvc1156-2-e,5.0,0.11052,108,14,4,5,7,cyclic_2_1,cyclic_2_1,cyclic_4_1,complete_1,cyclic_4_1,cyclic_8_1,pipeline_1,unroll_8,7.5,1.0,True
workload_1221.cpp,xczu7ev-ffvc1156-2-e,5.0,0.26564,168,19,7,5,16,cyclic_2_1,block_16_1,block_32_1,cyclic_2_1,block_2_1,cyclic_8_1,unroll_4,unroll_8,11.75,0.6167273670613059,False
workload_1222.cpp,xczu7ev-ffvc1156-2-e,5.0,0.108905,114,26,14,8,13,cyclic_4_1,cyclic_4_1,cyclic_4_1,cyclic_2_1,block_8_1,cyclic_8_1,pipeline,pipeline,15.25,1.0,True
workload_1223.cpp,xczu7ev-ffvc1156-2-e,5.0,0.110535,107,8,4,5,7,cyclic_4_1,cyclic_2_1,cyclic_4_1,cyclic_2_1,complete_1,cyclic_8_1,pipeline_1,unroll_2,6.0,1.0,True
workload_1224.cpp,xczu7ev-ffvc1156-2-e,5.0,0.108905,113,26,14,8,13,cyclic_4_1,cyclic_4_1,cyclic_4_1,complete_1,complete_1,complete_1,pipeline_1,unroll_2,15.25,1.0,True
workload_1225.cpp,xczu7ev-ffvc1156-2-e,5.0,0.16108,98,4,1,3,6,cyclic_4_1,block_2_1,cyclic_64_1,block_4_1,complete_1,cyclic_2_1,unroll_2,pipeline_1,3.5,0.9176399568940329,False
workload_1226.cpp,xczu7ev-ffvc1156-2-e,5.0,0.4338,124,7,1,1,7,cyclic_4_1,cyclic_2_1,cyclic_8_1,cyclic_4_1,block_4_1,cyclic_8_1,unroll_4,unroll_2,4.0,0.6071847609953963,False
workload_1227.cpp,xczu7ev-ffvc1156-2-e,5.0,0.13451,116,14,14,9,13,cyclic_16_1,cyclic_8_1,cyclic_4_1,cyclic_8_1,complete_1,block_2_1,pipeline_1,pipeline_1,12.5,0.8232691068489886,False
workload_1228.cpp,xczu7ev-ffvc1156-2-e,5.0,0.3766,105,9,1,1,6,cyclic_16_1,block_16_1,cyclic_2_1,cyclic_8_1,block_2_1,cyclic_2_1,unroll_2,unroll_4,4.25,0.6609400818052177,False
workload_1229.cpp,xczu7ev-ffvc1156-2-e,5.0,0.16092,129,4,1,4,9,cyclic_4_1,cyclic_2_1,cyclic_64_1,block_2_1,complete_1,block_4_1,unroll_4,pipeline_1,4.5,0.9154420081566469,False
workload_1230.cpp,xczu7ev-ffvc1156-2-e,5.0,0.59452,95,11,1,1,5,cyclic_2_1,block_16_1,block_16_1,cyclic_2_1,complete_1,complete_1,unroll_2,unroll_2,4.5,0.36245206385845896,False
workload_1231.cpp,xczu7ev-ffvc1156-2-e,5.0,0.114705,126,22,7,7,10,cyclic_2_1,cyclic_2_1,cyclic_64_1,cyclic_2_1,complete_1,complete_1,pipeline_1,unroll_2,11.5,0.8684852225612555,False
workload_1232.cpp,xczu7ev-ffvc1156-2-e,5.0,0.116005,139,11,3,6,8,cyclic_2_1,block_2_1,cyclic_64_1,complete_1,block_4_1,cyclic_8_1,pipeline_1,unroll,7.0,0.9603506819009127,False
workload_1233.cpp,xczu7ev-ffvc1156-2-e,5.0,0.16428,90,5,1,2,5,cyclic_2_1,block_2_1,cyclic_8_1,cyclic_2_1,complete_1,cyclic_8_1,unroll_2,pipeline_1,3.25,0.9080643970582903,False
workload_1234.cpp,xczu7ev-ffvc1156-2-e,5.0,0.11435,113,49,10,7,11,cyclic_2_1,cyclic_32_1,block_8_1,cyclic_8_1,block_4_1,block_2_1,pipeline_1,unroll_2,19.25,0.6645955167507197,False
workload_1235.cpp,xczu7ev-ffvc1156-2-e,5.0,0.11604,208,12,3,5,8,cyclic_4_1,block_2_1,block_32_1,complete_1,block_4_1,cyclic_8_1,pipeline_1,unroll_8,7.0,0.960298867709999,False
workload_1236.cpp,xczu7ev-ffvc1156-2-e,5.0,0.11092,119,8,3,5,7,cyclic_4_1,block_4_1,cyclic_4_1,complete_1,block_4_1,complete_1,pipeline_1,unroll_8,5.75,0.9943452194801135,False
workload_1237.cpp,xczu7ev-ffvc1156-2-e,5.0,0.110885,143,11,3,6,13,cyclic_2_1,block_64_1,cyclic_2_1,cyclic_4_1,complete_1,block_4_1,pipeline_1,pipeline_1,8.25,0.9402341158705788,False
workload_1238.cpp,xczu7ev-ffvc1156-2-e,5.0,0.10923,109,34,10,7,10,cyclic_2_1,cyclic_16_1,cyclic_4_1,cyclic_2_1,complete_1,cyclic_8_1,pipeline_1,pipeline,15.25,0.8006588019343814,False
workload_1239.cpp,xczu7ev-ffvc1156-2-e,5.0,0.1606,91,8,1,2,5,cyclic_4_1,block_8_1,block_16_1,complete_1,complete_1,block_2_1,unroll_2,pipeline_1,4.0,0.9188194297792797,False
workload_1240.cpp,xczu7ev-ffvc1156-2-e,5.0,0.1403,159,5,7,8,11,cyclic_16_1,cyclic_2_1,cyclic_128_1,cyclic_2_1,block_4_1,cyclic_8_1,pipeline,pipeline_1,7.75,0.9034418969880906,False
workload_1241.cpp,xczu7ev-ffvc1156-2-e,5.0,0.159,129,4,1,3,10,cyclic_2_1,block_64_1,cyclic_2_1,block_2_1,complete_1,complete_1,unroll_4,pipeline_1,4.5,0.919377268328901,False
workload_1242.cpp,xczu7ev-ffvc1156-2-e,5.0,0.110535,108,8,4,5,7,cyclic_4_1,cyclic_2_1,cyclic_4_1,complete_1,block_4_1,cyclic_8_1,pipeline_1,unroll_8,6.0,1.0,True
workload_1243.cpp,xczu7ev-ffvc1156-2-e,5.0,0.1089,114,27,14,9,13,cyclic_4_1,cyclic_8_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,15.75,1.0,True
workload_1244.cpp,xczu7ev-ffvc1156-2-e,5.0,0.16108,91,10,1,2,5,cyclic_4_1,block_8_1,block_32_1,cyclic_2_1,complete_1,cyclic_8_1,unroll_2,pipeline_1,4.5,0.9151140863999807,False
workload_1245.cpp,xczu7ev-ffvc1156-2-e,5.0,0.15524,122,4,1,3,9,cyclic_4_1,block_64_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_4,pipeline_1,4.25,0.9284319340924289,False
workload_1246.cpp,xczu7ev-ffvc1156-2-e,5.0,0.1089,114,28,14,8,13,cyclic_4_1,cyclic_16_1,cyclic_4_1,cyclic_2_1,block_8_1,cyclic_8_1,pipeline,pipeline,15.75,1.0,True
workload_1247.cpp,xczu7ev-ffvc1156-2-e,5.0,0.16092,138,4,1,4,13,cyclic_4_1,block_64_1,block_64_1,block_4_1,complete_1,block_4_1,unroll_4,pipeline_1,5.5,0.9053316506709546,False
workload_1248.cpp,xczu7ev-ffvc1156-2-e,5.0,0.67956,129,5,1,1,6,cyclic_2_1,cyclic_2_1,cyclic_8_1,cyclic_2_1,complete_1,cyclic_8_1,unroll_4,unroll_2,3.25,0.2604957372021476,False
workload_1249.cpp,xczu7ev-ffvc1156-2-e,5.0,0.35964,111,16,1,1,7,cyclic_2_1,block_16_1,block_32_1,complete_1,block_2_1,cyclic_8_1,unroll_2,unroll_4,6.25,0.6448734884684683,False
workload_1250.cpp,xczu7ev-ffvc1156-2-e,5.0,0.18516,117,7,1,3,7,cyclic_8_1,block_8_1,block_8_1,cyclic_2_1,complete_1,complete_1,unroll_4,pipeline_1,4.5,0.8696020014832865,False
workload_1251.cpp,xczu7ev-ffvc1156-2-e,5.0,0.76156,105,7,1,2,7,cyclic_4_1,block_16_1,block_64_1,cyclic_8_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_2,4.25,0.1846512289336414,False
workload_1252.cpp,xczu7ev-ffvc1156-2-e,5.0,0.11052,107,14,4,5,7,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_2_1,block_4_1,complete_1,pipeline_1,pipeline_1,7.5,1.0,True
workload_1253.cpp,xczu7ev-ffvc1156-2-e,5.0,0.110885,118,12,3,5,6,cyclic_2_1,block_2_1,cyclic_4_1,cyclic_2_1,complete_1,complete_1,pipeline_1,unroll_8,6.5,0.978006083607134,False
workload_1254.cpp,xczu7ev-ffvc1156-2-e,5.0,0.134175,120,28,29,12,18,cyclic_16_1,cyclic_16_1,cyclic_4_1,cyclic_2_1,complete_1,cyclic_8_1,pipeline_1,pipeline_1,21.75,0.5785181747043168,False
workload_1255.cpp,xczu7ev-ffvc1156-2-e,5.0,0.74356,137,5,1,1,8,cyclic_4_1,cyclic_4_1,cyclic_4_1,cyclic_2_1,complete_1,cyclic_8_1,unroll_4,unroll_2,3.75,0.19936803710965556,False
workload_1256.cpp,xczu7ev-ffvc1156-2-e,5.0,0.108905,115,26,14,8,13,cyclic_4_1,cyclic_4_1,cyclic_4_1,cyclic_2_1,block_8_1,complete_1,pipeline,pipeline,15.25,1.0,True
workload_1257.cpp,xczu7ev-ffvc1156-2-e,5.0,0.11052,107,14,4,5,7,cyclic_2_1,cyclic_2_1,cyclic_4_1,complete_1,cyclic_4_1,complete_1,pipeline_1,unroll_2,7.5,1.0,True
workload_1258.cpp,xczu7ev-ffvc1156-2-e,5.0,0.1558,119,6,1,2,7,cyclic_4_1,cyclic_8_1,cyclic_4_1,cyclic_4_1,complete_1,complete_1,unroll_4,pipeline_1,4.0,0.9283134395700714,False
workload_1259.cpp,xczu7ev-ffvc1156-2-e,5.0,0.25788,125,10,3,3,8,cyclic_16_1,block_16_1,cyclic_2_1,cyclic_8_1,block_2_1,cyclic_2_1,unroll_2,unroll_8,6.0,0.7580003756490524,False
workload_1260.cpp,xczu7ev-ffvc1156-2-e,5.0,0.110885,147,11,3,6,13,cyclic_2_1,block_64_1,cyclic_4_1,complete_1,cyclic_4_1,complete_1,pipeline_1,unroll_8,8.25,0.9402341158705788,False
workload_1261.cpp,xczu7ev-ffvc1156-2-e,5.0,0.16124,93,8,1,1,5,cyclic_4_1,block_8_1,block_16_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,unroll_2,pipeline_1,3.75,0.9184074001348204,False
workload_1262.cpp,xczu7ev-ffvc1156-2-e,5.0,0.16428,97,5,1,3,7,cyclic_2_1,block_64_1,cyclic_8_1,block_2_1,complete_1,block_4_1,unroll_2,pipeline_1,4.0,0.9115054362036594,False
workload_1263.cpp,xczu7ev-ffvc1156-2-e,5.0,0.11604,138,7,3,6,8,cyclic_4_1,block_2_1,cyclic_64_1,complete_1,complete_1,cyclic_2_1,pipeline_1,unroll_8,6.0,0.9805054308968525,False
workload_1264.cpp,xczu7ev-ffvc1156-2-e,5.0,0.77148,119,11,1,1,6,cyclic_16_1,block_2_1,block_32_1,cyclic_4_1,block_2_1,cyclic_2_1,unroll_2,unroll_4,4.75,0.17686528730924822,False
workload_1265.cpp,xczu7ev-ffvc1156-2-e,5.0,0.74876,100,7,1,1,5,cyclic_4_1,block_2_1,block_16_1,complete_1,cyclic_4_1,cyclic_8_1,unroll_2,unroll_2,3.5,0.19508791258309302,False
workload_1266.cpp,xczu7ev-ffvc1156-2-e,5.0,0.19644,120,14,1,1,6,cyclic_2_1,cyclic_2_1,block_32_1,complete_1,block_2_1,cyclic_8_1,unroll_2,unroll_8,5.5,0.8385294483853641,False
workload_1267.cpp,xczu7ev-ffvc1156-2-e,5.0,0.115325,108,18,5,6,7,cyclic_2_1,cyclic_2_1,cyclic_8_1,cyclic_2_1,complete_1,cyclic_8_1,pipeline_1,pipeline,9.0,0.9185597146788926,False
workload_1268.cpp,xczu7ev-ffvc1156-2-e,5.0,0.1089,113,27,14,9,13,cyclic_4_1,cyclic_8_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,cyclic_8_1,pipeline_1,pipeline_1,15.75,1.0,True
workload_1269.cpp,xczu7ev-ffvc1156-2-e,5.0,0.110885,117,12,3,5,6,cyclic_2_1,block_2_1,cyclic_4_1,cyclic_2_1,cyclic_4_1,cyclic_8_1,pipeline,pipeline,6.5,0.978006083607134,False
workload_1270.cpp,xczu7ev-ffvc1156-2-e,5.0,0.115345,108,12,5,6,7,cyclic_4_1,cyclic_2_1,cyclic_8_1,cyclic_2_1,block_4_1,cyclic_8_1,pipeline_1,unroll_2,7.5,0.950854993169895,False
workload_1271.cpp,xczu7ev-ffvc1156-2-e,5.0,0.108905,112,26,14,8,13,cyclic_4_1,cyclic_4_1,cyclic_4_1,cyclic_2_1,complete_1,cyclic_8_1,pipeline,pipeline_1,15.25,1.0,True
