Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,OuterLoop_1,InnerLoop_1_1,InnerLoop_2_1,InnerLoop_3_1,InnerLoop_4_1,Replicate_Count,Area,Weight,is_pareto
bbgemm_2935.c,xcu200-fsgd2104-2-e,5,0.1898,149.5,0,1,11,7,unroll_8,unroll_2,pipeline_1,unroll_2,unroll_8,2,4.75,1,True
bbgemm_2977.c,xcu200-fsgd2104-2-e,5,0.1898,149,0,1,11,7,unroll_8,unroll_2,pipeline_1,unroll_4,pipeline_1,1,4.75,1,True
bbgemm_2959.c,xcu200-fsgd2104-2-e,5,0.1898,145,0,1,11,7,unroll_8,unroll_2,pipeline_1,unroll_4,unroll_4,1,4.75,1,True
bbgemm_2703.c,xcu200-fsgd2104-2-e,5,0.1898,155.5,0,1,11,7,unroll_8,unroll_2,pipeline_1,unroll_4,unroll_8,2,4.75,1,True
bbgemm_2620.c,xcu200-fsgd2104-2-e,5,0.1898,147.5,0,1,11,7,unroll_8,unroll_2,pipeline_1,unroll_8,pipeline_1,2,4.75,1,True
bbgemm_2725.c,xcu200-fsgd2104-2-e,5,0.1898,147,0,1,11,7,unroll_8,unroll_2,pipeline_1,unroll_8,unroll_2,1,4.75,1,True
bbgemm_2641.c,xcu200-fsgd2104-2-e,5,0.1898,158,0,1,11,7,unroll_8,unroll_2,pipeline_1,unroll_8,unroll_4,1,4.75,1,True
bbgemm_2644.c,xcu200-fsgd2104-2-e,5,0.1898,145,0,1,11,7,unroll_8,unroll_2,pipeline_1,unroll_8,unroll_8,2,4.75,1,True
bbgemm_2682.c,xcu200-fsgd2104-2-e,5,1.06548,79,0,0,2,2,unroll_8,unroll_2,unroll_2,pipeline_1,unroll_8,1,1,0.930372904403,False
bbgemm_2874.c,xcu200-fsgd2104-2-e,5,0.189445,651,0,1,45,22,unroll_8,unroll_32,pipeline_1,pipeline_1,unroll_2,1,17,1,True
bbgemm_2829.c,xcu200-fsgd2104-2-e,5,0.189445,643,0,1,45,22,unroll_8,unroll_32,pipeline_1,pipeline_1,unroll_4,1,17,1,True
bbgemm_2596.c,xcu200-fsgd2104-2-e,5,0.189445,722,0,1,45,22,unroll_8,unroll_32,pipeline_1,unroll_4,unroll_8,1,17,1,True
bbgemm_2633.c,xcu200-fsgd2104-2-e,5,1.61824,337,0,0,8,9,unroll_8,unroll_32,unroll_2,pipeline_1,pipeline_1,1,4.25,0.724157854968,False
bbgemm_2820.c,xcu200-fsgd2104-2-e,5,0.18964,274,0,1,23,14,unroll_8,unroll_4,pipeline_1,pipeline_1,pipeline_1,3,9.5,1,True
bbgemm_2793.c,xcu200-fsgd2104-2-e,5,0.18964,278,0,1,23,14,unroll_8,unroll_4,pipeline_1,pipeline_1,unroll_2,1,9.5,1,True
bbgemm_2688.c,xcu200-fsgd2104-2-e,5,0.18964,281,0,1,23,14,unroll_8,unroll_4,pipeline_1,pipeline_1,unroll_4,2,9.5,1,True
bbgemm_2653.c,xcu200-fsgd2104-2-e,5,0.18964,280,0,1,23,14,unroll_8,unroll_4,pipeline_1,pipeline_1,unroll_8,3,9.5,1,True
bbgemm_3003.c,xcu200-fsgd2104-2-e,5,0.18964,307,0,1,23,14,unroll_8,unroll_4,pipeline_1,unroll_2,unroll_2,1,9.5,1,True
bbgemm_2903.c,xcu200-fsgd2104-2-e,5,0.18964,288,0,1,23,14,unroll_8,unroll_4,pipeline_1,unroll_4,unroll_2,1,9.5,1,True
bbgemm_2836.c,xcu200-fsgd2104-2-e,5,0.18964,294,0,1,23,14,unroll_8,unroll_4,pipeline_1,unroll_4,unroll_4,1,9.5,1,True
bbgemm_2805.c,xcu200-fsgd2104-2-e,5,0.18964,294.5,0,1,23,14,unroll_8,unroll_4,pipeline_1,unroll_4,unroll_8,2,9.5,1,True
bbgemm_2675.c,xcu200-fsgd2104-2-e,5,0.18964,281,0,1,23,14,unroll_8,unroll_4,pipeline_1,unroll_8,pipeline_1,1,9.5,1,True
bbgemm_2722.c,xcu200-fsgd2104-2-e,5,0.18964,302,0,1,23,14,unroll_8,unroll_4,pipeline_1,unroll_8,unroll_8,1,9.5,1,True
bbgemm_2612.c,xcu200-fsgd2104-2-e,5,1.8846,145.5,0,0,4,4.5,unroll_8,unroll_4,unroll_2,pipeline_1,pipeline_1,2,2.125,0.797009278029,False
bbgemm_2689.c,xcu200-fsgd2104-2-e,5,1.05516,157.5,0,0,5,5,unroll_8,unroll_4,unroll_2,pipeline_1,unroll_8,2,2.5,0.853034924526,False
bbgemm_2748.c,xcu200-fsgd2104-2-e,5,1.40332,396,0,0,2,6,unroll_8,unroll_4,unroll_2,unroll_4,unroll_8,1,2,0.852321243616,False
bbgemm_2745.c,xcu200-fsgd2104-2-e,5,0.189445,636,0,1,45,22,unroll_8,unroll_64,pipeline_1,pipeline_1,pipeline_1,3,17,1,True
bbgemm_2851.c,xcu200-fsgd2104-2-e,5,0.189445,668,0,1,45,22,unroll_8,unroll_64,pipeline_1,pipeline_1,unroll_2,2,17,1,True
bbgemm_2906.c,xcu200-fsgd2104-2-e,5,0.189445,655,0,1,45,22,unroll_8,unroll_64,pipeline_1,pipeline_1,unroll_4,1,17,1,True
bbgemm_2777.c,xcu200-fsgd2104-2-e,5,0.189445,629,0,1,45,22,unroll_8,unroll_64,pipeline_1,pipeline_1,unroll_8,3,17,1,True
bbgemm_2592.c,xcu200-fsgd2104-2-e,5,0.189445,678,0,1,45,22,unroll_8,unroll_64,pipeline_1,unroll_2,pipeline_1,2,17,1,True
bbgemm_2709.c,xcu200-fsgd2104-2-e,5,0.189445,688.5,0,1,45,22,unroll_8,unroll_64,pipeline_1,unroll_2,unroll_2,2,17,1,True
bbgemm_2961.c,xcu200-fsgd2104-2-e,5,0.189445,657.5,0,1,45,22,unroll_8,unroll_64,pipeline_1,unroll_2,unroll_4,2,17,1,True
bbgemm_2966.c,xcu200-fsgd2104-2-e,5,0.189445,643,0,1,45,22,unroll_8,unroll_64,pipeline_1,unroll_2,unroll_8,1,17,1,True
bbgemm_2884.c,xcu200-fsgd2104-2-e,5,0.189445,691,0,1,45,22,unroll_8,unroll_64,pipeline_1,unroll_4,unroll_4,1,17,1,True
bbgemm_2567.c,xcu200-fsgd2104-2-e,5,0.189445,701,0,1,45,22,unroll_8,unroll_64,pipeline_1,unroll_8,pipeline_1,2,17,1,True
bbgemm_2809.c,xcu200-fsgd2104-2-e,5,0.189445,698,0,1,45,22,unroll_8,unroll_64,pipeline_1,unroll_8,unroll_2,1,17,1,True
bbgemm_2771.c,xcu200-fsgd2104-2-e,5,0.189445,696,0,1,45,22,unroll_8,unroll_64,pipeline_1,unroll_8,unroll_8,1,17,1,True
bbgemm_2607.c,xcu200-fsgd2104-2-e,5,2.15072,387,0,0,9,9,unroll_8,unroll_64,unroll_2,pipeline_1,pipeline_1,1,4.5,0.669753297639,False
bbgemm_2693.c,xcu200-fsgd2104-2-e,5,2.15072,385,0,0,9,9,unroll_8,unroll_64,unroll_2,pipeline_1,unroll_4,1,4.5,0.669753297639,False
bbgemm_2496.c,xcu200-fsgd2104-2-e,5,0.189445,696,0,1,45,22,unroll_8,unroll_8,pipeline_1,pipeline_1,pipeline_1,1,17,1,True
bbgemm_3010.c,xcu200-fsgd2104-2-e,5,0.189445,666,0,1,45,22,unroll_8,unroll_8,pipeline_1,pipeline_1,unroll_2,2,17,1,True
bbgemm_2517.c,xcu200-fsgd2104-2-e,5,0.189445,670.5,0,1,45,22,unroll_8,unroll_8,pipeline_1,pipeline_1,unroll_8,4,17,1,True
bbgemm_2646.c,xcu200-fsgd2104-2-e,5,0.189445,692,0,1,45,22,unroll_8,unroll_8,pipeline_1,unroll_2,pipeline_1,1,17,1,True
bbgemm_2622.c,xcu200-fsgd2104-2-e,5,0.189445,700,0,1,45,22,unroll_8,unroll_8,pipeline_1,unroll_2,unroll_2,1,17,1,True
bbgemm_2987.c,xcu200-fsgd2104-2-e,5,0.189445,720,0,1,45,22,unroll_8,unroll_8,pipeline_1,unroll_2,unroll_4,1,17,1,True
bbgemm_2571.c,xcu200-fsgd2104-2-e,5,0.189445,647.5,0,1,45,22,unroll_8,unroll_8,pipeline_1,unroll_2,unroll_8,2,17,1,True
bbgemm_2877.c,xcu200-fsgd2104-2-e,5,0.189445,688,0,1,45,22,unroll_8,unroll_8,pipeline_1,unroll_4,unroll_4,1,17,1,True
bbgemm_2599.c,xcu200-fsgd2104-2-e,5,0.189445,710,0,1,45,22,unroll_8,unroll_8,pipeline_1,unroll_8,pipeline_1,1,17,1,True
bbgemm_1933.c,xcu200-fsgd2104-2-e,10,0.36737,601.5,0,1,37,16,unroll_16,unroll_16,pipeline_1,pipeline_1,pipeline_1,4,13.5,1,True
bbgemm_1994.c,xcu200-fsgd2104-2-e,10,0.36737,590,0,1,37,16,unroll_16,unroll_16,pipeline_1,pipeline_1,unroll_2,1,13.5,1,True
bbgemm_2095.c,xcu200-fsgd2104-2-e,10,0.36737,600.5,0,1,37,16,unroll_16,unroll_16,pipeline_1,pipeline_1,unroll_4,2,13.5,1,True
bbgemm_2033.c,xcu200-fsgd2104-2-e,10,0.36737,611,0,1,37,16,unroll_16,unroll_16,pipeline_1,pipeline_1,unroll_8,4,13.5,1,True
bbgemm_2092.c,xcu200-fsgd2104-2-e,10,0.36737,637.5,0,1,37,16,unroll_16,unroll_16,pipeline_1,unroll_2,pipeline_1,2,13.5,1,True
bbgemm_2021.c,xcu200-fsgd2104-2-e,10,0.36737,612,0,1,37,16,unroll_16,unroll_16,pipeline_1,unroll_2,unroll_8,1,13.5,1,True
bbgemm_2407.c,xcu200-fsgd2104-2-e,10,0.36737,625,0,1,37,16,unroll_16,unroll_16,pipeline_1,unroll_4,pipeline_1,1,13.5,1,True
bbgemm_2106.c,xcu200-fsgd2104-2-e,10,0.36737,641,0,1,37,16,unroll_16,unroll_16,pipeline_1,unroll_4,unroll_2,1,13.5,1,True
bbgemm_2237.c,xcu200-fsgd2104-2-e,10,0.36737,657,0,1,37,16,unroll_16,unroll_16,pipeline_1,unroll_4,unroll_4,1,13.5,1,True
bbgemm_1774.c,xcu200-fsgd2104-2-e,10,0.36737,622.5,0,1,37,16,unroll_16,unroll_16,pipeline_1,unroll_4,unroll_8,2,13.5,1,True
bbgemm_1853.c,xcu200-fsgd2104-2-e,10,0.36737,676.5,0,1,37,16,unroll_16,unroll_16,pipeline_1,unroll_8,unroll_8,2,13.5,1,True
bbgemm_2363.c,xcu200-fsgd2104-2-e,10,2.00768,390,0,0,9,8,unroll_16,unroll_16,unroll_2,pipeline_1,unroll_8,1,4.25,0.708077913653,False
bbgemm_2061.c,xcu200-fsgd2104-2-e,10,2.8064,471,0,0,4,7,unroll_16,unroll_16,unroll_2,unroll_2,unroll_8,1,2.75,0.754720133735,False
bbgemm_2302.c,xcu200-fsgd2104-2-e,10,2.23296,1169,0,0,5,8,unroll_16,unroll_16,unroll_2,unroll_4,unroll_8,1,3.25,0.764173586654,False
bbgemm_2153.c,xcu200-fsgd2104-2-e,10,3.03168,1272,0,0,12,17,unroll_16,unroll_16,unroll_4,pipeline_1,pipeline_1,1,7.25,0.505785005866,False
bbgemm_1943.c,xcu200-fsgd2104-2-e,10,1.9872,1401,0,0,19,16,unroll_16,unroll_16,unroll_4,pipeline_1,unroll_8,2,8.75,0.460422247399,False
bbgemm_2089.c,xcu200-fsgd2104-2-e,10,0.36808,133,0,1,9,6,unroll_16,unroll_2,pipeline_1,pipeline_1,pipeline_1,5,4,1,True
bbgemm_2041.c,xcu200-fsgd2104-2-e,10,0.36808,125,0,1,9,6,unroll_16,unroll_2,pipeline_1,pipeline_1,unroll_2,2,4,1,True
bbgemm_1987.c,xcu200-fsgd2104-2-e,10,0.36808,132,0,1,9,6,unroll_16,unroll_2,pipeline_1,pipeline_1,unroll_4,4,4,1,True
bbgemm_1869.c,xcu200-fsgd2104-2-e,10,0.36808,131,0,1,9,6,unroll_16,unroll_2,pipeline_1,pipeline_1,unroll_8,4,4,1,True
bbgemm_2158.c,xcu200-fsgd2104-2-e,10,0.36808,121,0,1,9,6,unroll_16,unroll_2,pipeline_1,unroll_2,pipeline_1,1,4,1,True
bbgemm_2007.c,xcu200-fsgd2104-2-e,10,0.36808,134,0,1,9,6,unroll_16,unroll_2,pipeline_1,unroll_2,unroll_2,2,4,1,True
bbgemm_2147.c,xcu200-fsgd2104-2-e,10,0.36808,127,0,1,9,6,unroll_16,unroll_2,pipeline_1,unroll_2,unroll_4,1,4,1,True
bbgemm_1938.c,xcu200-fsgd2104-2-e,10,0.36808,132,0,1,9,6,unroll_16,unroll_2,pipeline_1,unroll_2,unroll_8,2,4,1,True
bbgemm_2044.c,xcu200-fsgd2104-2-e,10,0.36808,133,0,1,9,6,unroll_16,unroll_2,pipeline_1,unroll_4,unroll_4,1,4,1,True
bbgemm_2282.c,xcu200-fsgd2104-2-e,10,0.36808,138,0,1,9,6,unroll_16,unroll_2,pipeline_1,unroll_4,unroll_8,2,4,1,True
bbgemm_2337.c,xcu200-fsgd2104-2-e,10,0.36808,128,0,1,9,6,unroll_16,unroll_2,pipeline_1,unroll_8,pipeline_1,2,4,1,True
bbgemm_2225.c,xcu200-fsgd2104-2-e,10,0.36808,131,0,1,9,6,unroll_16,unroll_2,pipeline_1,unroll_8,unroll_2,1,4,1,True
bbgemm_2251.c,xcu200-fsgd2104-2-e,10,0.36808,135,0,1,9,6,unroll_16,unroll_2,pipeline_1,unroll_8,unroll_8,2,4,1,True
bbgemm_1917.c,xcu200-fsgd2104-2-e,10,3.07304,1254,0,0,13,17,unroll_16,unroll_2,unroll_16,pipeline_1,pipeline_1,1,7.5,0.495076659255,False
bbgemm_2414.c,xcu200-fsgd2104-2-e,10,3.03208,76,0,0,1,2,unroll_16,unroll_2,unroll_2,pipeline_1,pipeline_1,1,0.75,0.838375314727,False
bbgemm_2107.c,xcu200-fsgd2104-2-e,10,3.07304,75,0,0,1,2,unroll_16,unroll_2,unroll_2,pipeline_1,unroll_2,1,0.75,0.836133005731,False
bbgemm_2120.c,xcu200-fsgd2104-2-e,10,3.05256,74,0,0,1,2,unroll_16,unroll_2,unroll_2,pipeline_1,unroll_4,2,0.75,0.837260963792,False
bbgemm_2135.c,xcu200-fsgd2104-2-e,10,1.9876,80,0,0,2,2,unroll_16,unroll_2,unroll_2,pipeline_1,unroll_8,2,1,0.909861550295,False
bbgemm_2064.c,xcu200-fsgd2104-2-e,10,2.8068,94,0,0,1,2,unroll_16,unroll_2,unroll_2,unroll_2,unroll_8,1,0.75,0.852270264495,False
bbgemm_2367.c,xcu200-fsgd2104-2-e,10,18.24872,180,0,0,0,2,unroll_16,unroll_2,unroll_2,unroll_4,unroll_4,1,0.5,0.113419550359,False
bbgemm_2347.c,xcu200-fsgd2104-2-e,10,2.23336,152,0,0,1,3,unroll_16,unroll_2,unroll_2,unroll_4,unroll_8,1,1,0.889407418715,False
bbgemm_2242.c,xcu200-fsgd2104-2-e,10,0.77928,191,0,2,3,5,unroll_16,unroll_2,unroll_2,unroll_8,unroll_8,1,2.5,0.862624550162,False
bbgemm_2118.c,xcu200-fsgd2104-2-e,10,1.96712,165,0,0,4,5,unroll_16,unroll_2,unroll_4,pipeline_1,unroll_8,1,2.25,0.83523567286,False
bbgemm_2151.c,xcu200-fsgd2104-2-e,10,7.34312,369,0,0,4,6,unroll_16,unroll_2,unroll_4,unroll_4,pipeline_1,1,2.5,0.487384001497,False
bbgemm_2271.c,xcu200-fsgd2104-2-e,10,18.36136,517,0,0,1,4,unroll_16,unroll_2,unroll_4,unroll_4,unroll_4,1,1.25,0.111693901401,False
bbgemm_2139.c,xcu200-fsgd2104-2-e,10,3.03208,382,0,0,6,8,unroll_16,unroll_2,unroll_8,pipeline_1,unroll_4,1,3.5,0.700915023477,False
bbgemm_2043.c,xcu200-fsgd2104-2-e,10,0.36737,621,0,1,37,16,unroll_16,unroll_32,pipeline_1,unroll_4,unroll_8,1,13.5,1,True
bbgemm_2058.c,xcu200-fsgd2104-2-e,10,0.36737,673,0,1,37,16,unroll_16,unroll_32,pipeline_1,unroll_8,unroll_8,1,13.5,1,True
bbgemm_2191.c,xcu200-fsgd2104-2-e,10,2.23296,1106,0,0,5,8,unroll_16,unroll_32,unroll_2,unroll_4,unroll_8,1,3.25,0.764173586654,False
bbgemm_1920.c,xcu200-fsgd2104-2-e,10,0.36776,269.5,0,1,19,11,unroll_16,unroll_4,pipeline_1,pipeline_1,pipeline_1,6,7.75,1,True
bbgemm_2057.c,xcu200-fsgd2104-2-e,10,0.36776,264,0,1,19,11,unroll_16,unroll_4,pipeline_1,pipeline_1,unroll_2,4,7.75,1,True
bbgemm_1967.c,xcu200-fsgd2104-2-e,10,0.36776,259.5,0,1,19,11,unroll_16,unroll_4,pipeline_1,pipeline_1,unroll_4,4,7.75,1,True
bbgemm_1794.c,xcu200-fsgd2104-2-e,10,0.36776,270.5,0,1,19,11,unroll_16,unroll_4,pipeline_1,pipeline_1,unroll_8,4,7.75,1,True
bbgemm_2024.c,xcu200-fsgd2104-2-e,10,0.36776,251,0,1,19,11,unroll_16,unroll_4,pipeline_1,unroll_2,pipeline_1,3,7.75,1,True
bbgemm_1870.c,xcu200-fsgd2104-2-e,10,0.36776,260,0,1,19,11,unroll_16,unroll_4,pipeline_1,unroll_2,unroll_2,2,7.75,1,True
bbgemm_2207.c,xcu200-fsgd2104-2-e,10,0.36776,277,0,1,19,11,unroll_16,unroll_4,pipeline_1,unroll_2,unroll_4,1,7.75,1,True
bbgemm_2231.c,xcu200-fsgd2104-2-e,10,0.36776,264.5,0,1,19,11,unroll_16,unroll_4,pipeline_1,unroll_2,unroll_8,2,7.75,1,True
bbgemm_1999.c,xcu200-fsgd2104-2-e,10,0.36776,261,0,1,19,11,unroll_16,unroll_4,pipeline_1,unroll_4,unroll_2,1,7.75,1,True
bbgemm_1918.c,xcu200-fsgd2104-2-e,10,0.36776,276.5,0,1,19,11,unroll_16,unroll_4,pipeline_1,unroll_4,unroll_8,2,7.75,1,True
bbgemm_2145.c,xcu200-fsgd2104-2-e,10,0.36776,273,0,1,19,11,unroll_16,unroll_4,pipeline_1,unroll_8,unroll_8,1,7.75,1,True
bbgemm_2051.c,xcu200-fsgd2104-2-e,10,3.0524,138,0,0,3,4,unroll_16,unroll_4,unroll_2,pipeline_1,pipeline_1,2,1.75,0.785870091184,False
bbgemm_2195.c,xcu200-fsgd2104-2-e,10,3.03192,147,0,0,3,4,unroll_16,unroll_4,unroll_2,pipeline_1,unroll_2,1,1.75,0.78725512403,False
bbgemm_1979.c,xcu200-fsgd2104-2-e,10,1.98744,160,0,0,4.5,4.5,unroll_16,unroll_4,unroll_2,pipeline_1,unroll_8,2,2.25,0.833891024268,False
bbgemm_1908.c,xcu200-fsgd2104-2-e,10,2.80664,192,0,0,2,4,unroll_16,unroll_4,unroll_2,unroll_2,unroll_8,1,1.5,0.819673494382,False
bbgemm_2121.c,xcu200-fsgd2104-2-e,10,0.77912,512,0,2,6,8,unroll_16,unroll_4,unroll_2,unroll_8,unroll_8,1,4,0.781693363563,False
bbgemm_2128.c,xcu200-fsgd2104-2-e,10,3.03192,389,0,0,6,8,unroll_16,unroll_4,unroll_4,pipeline_1,unroll_2,1,3.5,0.700924303093,False
bbgemm_2343.c,xcu200-fsgd2104-2-e,10,1.98744,394,0,0,9,9,unroll_16,unroll_4,unroll_4,pipeline_1,unroll_8,2,4.5,0.690264617863,False
bbgemm_2311.c,xcu200-fsgd2104-2-e,10,2.7964,469,0,0,4,7,unroll_16,unroll_4,unroll_4,unroll_2,unroll_8,1,2.75,0.75537810021,False
bbgemm_2133.c,xcu200-fsgd2104-2-e,10,0.36952,2394,0,6,10,22,unroll_16,unroll_4,unroll_8,unroll_8,unroll_8,1,9.5,0.417688094296,False
bbgemm_1937.c,xcu200-fsgd2104-2-e,10,0.36737,612,0,1,37,16,unroll_16,unroll_64,pipeline_1,pipeline_1,pipeline_1,5,13.5,1,True
bbgemm_1880.c,xcu200-fsgd2104-2-e,10,0.36737,603,0,1,37,16,unroll_16,unroll_64,pipeline_1,pipeline_1,unroll_2,1,13.5,1,True
bbgemm_2150.c,xcu200-fsgd2104-2-e,10,0.36737,614.5,0,1,37,16,unroll_16,unroll_64,pipeline_1,pipeline_1,unroll_4,4,13.5,1,True
bbgemm_1779.c,xcu200-fsgd2104-2-e,10,0.36737,602,0,1,37,16,unroll_16,unroll_64,pipeline_1,pipeline_1,unroll_8,4,13.5,1,True
bbgemm_1959.c,xcu200-fsgd2104-2-e,10,0.36737,617,0,1,37,16,unroll_16,unroll_64,pipeline_1,unroll_2,pipeline_1,2,13.5,1,True
bbgemm_1856.c,xcu200-fsgd2104-2-e,10,0.36737,612,0,1,37,16,unroll_16,unroll_64,pipeline_1,unroll_2,unroll_2,2,13.5,1,True
bbgemm_2404.c,xcu200-fsgd2104-2-e,10,0.36737,650,0,1,37,16,unroll_16,unroll_64,pipeline_1,unroll_2,unroll_4,1,13.5,1,True
bbgemm_1757.c,xcu200-fsgd2104-2-e,10,0.36737,632.5,0,1,37,16,unroll_16,unroll_64,pipeline_1,unroll_2,unroll_8,2,13.5,1,True
bbgemm_2391.c,xcu200-fsgd2104-2-e,10,0.36737,649,0,1,37,16,unroll_16,unroll_64,pipeline_1,unroll_4,pipeline_1,1,13.5,1,True
bbgemm_2243.c,xcu200-fsgd2104-2-e,10,0.36737,630,0,1,37,16,unroll_16,unroll_64,pipeline_1,unroll_4,unroll_4,1,13.5,1,True
bbgemm_2254.c,xcu200-fsgd2104-2-e,10,0.36737,653,0,1,37,16,unroll_16,unroll_64,pipeline_1,unroll_4,unroll_8,2,13.5,1,True
bbgemm_2372.c,xcu200-fsgd2104-2-e,10,0.36737,637,0,1,37,16,unroll_16,unroll_64,pipeline_1,unroll_8,pipeline_1,1,13.5,1,True
bbgemm_1951.c,xcu200-fsgd2104-2-e,10,0.36737,685,0,1,37,16,unroll_16,unroll_64,pipeline_1,unroll_8,unroll_2,1,13.5,1,True
bbgemm_1871.c,xcu200-fsgd2104-2-e,10,0.36737,678.5,0,1,37,16,unroll_16,unroll_64,pipeline_1,unroll_8,unroll_8,2,13.5,1,True
bbgemm_1925.c,xcu200-fsgd2104-2-e,10,3.07264,366,0,0,6,8,unroll_16,unroll_64,unroll_2,pipeline_1,pipeline_1,1,3.5,0.698558638581,False
bbgemm_2312.c,xcu200-fsgd2104-2-e,10,3.07264,370,0,0,6,8,unroll_16,unroll_64,unroll_2,pipeline_1,unroll_4,1,3.5,0.698558638581,False
bbgemm_2406.c,xcu200-fsgd2104-2-e,10,2.00768,397,0,0,9,8,unroll_16,unroll_64,unroll_2,pipeline_1,unroll_8,1,4.25,0.708077913653,False
bbgemm_2304.c,xcu200-fsgd2104-2-e,10,2.23296,1134,0,0,5,8,unroll_16,unroll_64,unroll_2,unroll_4,unroll_8,1,3.25,0.764173586654,False
bbgemm_2377.c,xcu200-fsgd2104-2-e,10,3.03168,1255,0,0,12,17,unroll_16,unroll_64,unroll_4,pipeline_1,pipeline_1,1,7.25,0.505785005866,False
bbgemm_2069.c,xcu200-fsgd2104-2-e,10,1.96672,1393,0,0,19,16,unroll_16,unroll_64,unroll_4,pipeline_1,unroll_8,1,8.75,0.460944746754,False
bbgemm_1888.c,xcu200-fsgd2104-2-e,10,0.36737,592,0,1,37,16,unroll_16,unroll_8,pipeline_1,pipeline_1,pipeline_1,7,13.5,1,True
bbgemm_1861.c,xcu200-fsgd2104-2-e,10,0.36737,599.5,0,1,37,16,unroll_16,unroll_8,pipeline_1,pipeline_1,unroll_2,4,13.5,1,True
bbgemm_2110.c,xcu200-fsgd2104-2-e,10,0.36737,624,0,1,37,16,unroll_16,unroll_8,pipeline_1,pipeline_1,unroll_4,2,13.5,1,True
bbgemm_1840.c,xcu200-fsgd2104-2-e,10,0.36737,608,0,1,37,16,unroll_16,unroll_8,pipeline_1,pipeline_1,unroll_8,4,13.5,1,True
bbgemm_2267.c,xcu200-fsgd2104-2-e,10,0.36737,609,0,1,37,16,unroll_16,unroll_8,pipeline_1,unroll_2,pipeline_1,1,13.5,1,True
bbgemm_1800.c,xcu200-fsgd2104-2-e,10,0.36737,683,0,1,37,16,unroll_16,unroll_8,pipeline_1,unroll_2,unroll_2,1,13.5,1,True
bbgemm_1990.c,xcu200-fsgd2104-2-e,10,0.36737,615.5,0,1,37,16,unroll_16,unroll_8,pipeline_1,unroll_2,unroll_8,2,13.5,1,True
bbgemm_2053.c,xcu200-fsgd2104-2-e,10,0.36737,595,0,1,37,16,unroll_16,unroll_8,pipeline_1,unroll_4,pipeline_1,2,13.5,1,True
bbgemm_1905.c,xcu200-fsgd2104-2-e,10,0.36737,632,0,1,37,16,unroll_16,unroll_8,pipeline_1,unroll_4,unroll_8,1,13.5,1,True
bbgemm_1946.c,xcu200-fsgd2104-2-e,10,0.36737,627.5,0,1,37,16,unroll_16,unroll_8,pipeline_1,unroll_8,pipeline_1,2,13.5,1,True
bbgemm_2305.c,xcu200-fsgd2104-2-e,10,0.36737,681,0,1,37,16,unroll_16,unroll_8,pipeline_1,unroll_8,unroll_8,1,13.5,1,True
bbgemm_1927.c,xcu200-fsgd2104-2-e,10,3.03168,379,0,0,6,8,unroll_16,unroll_8,unroll_2,pipeline_1,pipeline_1,1,3.5,0.700938222281,False
bbgemm_2177.c,xcu200-fsgd2104-2-e,10,3.03168,387,0,0,6,8,unroll_16,unroll_8,unroll_2,pipeline_1,unroll_2,1,3.5,0.700938222281,False
bbgemm_2211.c,xcu200-fsgd2104-2-e,10,3.07264,384,0,0,6,8,unroll_16,unroll_8,unroll_2,pipeline_1,unroll_4,1,3.5,0.698558638581,False
bbgemm_2146.c,xcu200-fsgd2104-2-e,10,1.9872,399,0,0,9,8.5,unroll_16,unroll_8,unroll_2,pipeline_1,unroll_8,2,4.375,0.699999137753,False
bbgemm_2346.c,xcu200-fsgd2104-2-e,10,2.23296,1099,0,0,5,8,unroll_16,unroll_8,unroll_2,unroll_4,unroll_8,1,3.25,0.764173586654,False
bbgemm_1906.c,xcu200-fsgd2104-2-e,10,1.34745,3021,0,2,8,9,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,4.75,0.691980977136,False
bbgemm_1775.c,xcu200-fsgd2104-2-e,10,1.34745,3019,0,2,8,9,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_4,1,4.75,0.691980977136,False
bbgemm_1882.c,xcu200-fsgd2104-2-e,10,1.34745,3044,0,2,8,9,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_8,1,4.75,0.691980977136,False
bbgemm_1830.c,xcu200-fsgd2104-2-e,10,1.34745,3128,0,2,8,9,unroll_2,pipeline_1,pipeline_1,unroll_8,unroll_4,1,4.75,0.691980977136,False
bbgemm_1825.c,xcu200-fsgd2104-2-e,10,1.34745,746,0,2,8,8,unroll_2,pipeline_1,unroll_32,pipeline_1,pipeline_1,1,4.5,0.716486354138,False
bbgemm_1826.c,xcu200-fsgd2104-2-e,10,1.34745,1897,0,2,8,8.5,unroll_2,pipeline_1,unroll_32,pipeline_1,unroll_2,2,4.625,0.704439013844,False
bbgemm_1902.c,xcu200-fsgd2104-2-e,10,1.34745,792,0,2,8,8,unroll_2,pipeline_1,unroll_4,pipeline_1,unroll_2,1,4.5,0.716486354138,False
bbgemm_1862.c,xcu200-fsgd2104-2-e,10,1.34745,718,0,2,8,8,unroll_2,pipeline_1,unroll_4,unroll_4,unroll_2,1,4.5,0.716486354138,False
