Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,Array_6,OuterLoop_1,Replicate_Count,Area,Weight,is_pareto
workload_2241.cpp,xcu200-fsgd2104-2-e,5,0.56972,100,1,1,1,1,cyclic_4_1,cyclic_8_1,cyclic_64_1,complete_1,complete_1,complete_1,unroll_8,1,1,0.160550958444,False
workload_2187.cpp,xcu200-fsgd2104-2-e,5,0.63756,113,1,1,1,1,cyclic_64_1,block_16_1,block_16_1,complete_1,complete_1,complete_1,unroll_2,1,1,0.120067874733,False
workload_2242.cpp,xcu200-fsgd2104-2-e,5,0.63756,132,1,1,1,1,cyclic_64_1,block_16_1,block_64_1,complete_1,complete_1,complete_1,unroll_2,1,1,0.120067874733,False
workload_2228.cpp,xcu200-fsgd2104-2-e,5,0.65804,148,1,1,1,2,cyclic_64_1,block_16_1,cyclic_128_1,complete_1,complete_1,complete_1,unroll_2,1,1.25,0.112103217372,False
workload_2293.cpp,xcu200-fsgd2104-2-e,5,0.61414,3525,1,1,2,7,cyclic_8_1,block_128_1,block_128_1,complete_1,complete_1,complete_1,unroll_64,1,2.75,0.129238083741,False
workload_2429.cpp,xcu200-fsgd2104-2-e,5,0.138805,74,1,1,1,1,cyclic_8_1,block_2_1,block_4_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.926782178643,False
workload_2222.cpp,xcu200-fsgd2104-2-e,5,0.143925,90,1,1,1,1,cyclic_8_1,block_2_1,block_64_1,complete_1,complete_1,complete_1,pipeline_1,3,1,0.912514100332,False
workload_2300.cpp,xcu200-fsgd2104-2-e,5,0.143925,72,1,1,1,1,cyclic_8_1,block_2_1,block_8_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.912514100332,False
workload_2325.cpp,xcu200-fsgd2104-2-e,5,0.143925,107,1,1,1,1,cyclic_8_1,block_2_1,cyclic_128_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.912514100332,False
workload_2321.cpp,xcu200-fsgd2104-2-e,5,0.138805,70,1,1,1,1,cyclic_8_1,block_2_1,cyclic_2_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.926782178643,False
workload_2291.cpp,xcu200-fsgd2104-2-e,5,0.143925,79,1,1,1,1,cyclic_8_1,block_2_1,cyclic_32_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.912514100332,False
workload_2301.cpp,xcu200-fsgd2104-2-e,5,0.61972,274,1,1,1,1,cyclic_8_1,block_2_1,cyclic_32_1,complete_1,complete_1,complete_1,unroll_64,1,1,0.128600891023,False
workload_2343.cpp,xcu200-fsgd2104-2-e,5,0.138805,73,1,1,1,1,cyclic_8_1,block_4_1,block_4_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.926782178643,False
workload_2497.cpp,xcu200-fsgd2104-2-e,5,0.1388,76,1,1,1,1,cyclic_8_1,block_8_1,block_4_1,complete_1,complete_1,complete_1,pipeline_1,3,1,0.926796173011,False
workload_2333.cpp,xcu200-fsgd2104-2-e,5,0.14392,89,1,1,1,1,cyclic_8_1,block_8_1,block_64_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.912527973422,False
workload_2484.cpp,xcu200-fsgd2104-2-e,5,0.138805,76,1,1,1,1,cyclic_8_1,cyclic_16_1,block_4_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.926782178643,False
workload_2358.cpp,xcu200-fsgd2104-2-e,5,0.143925,98,1,1,1,1,cyclic_8_1,cyclic_32_1,block_64_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.912514100332,False
workload_2259.cpp,xcu200-fsgd2104-2-e,5,0.143925,89,1,1,1,1,cyclic_8_1,cyclic_4_1,block_64_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.912514100332,False
workload_2352.cpp,xcu200-fsgd2104-2-e,5,0.138805,72,1,1,1,1,cyclic_8_1,cyclic_4_1,cyclic_4_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.926782178643,False
workload_2251.cpp,xcu200-fsgd2104-2-e,5,0.15116,284,1,13,5,7,cyclic_8_1,cyclic_8_1,block_16_1,complete_1,complete_1,complete_1,unroll_64,1,6.5,0.488023364539,False
workload_2210.cpp,xcu200-fsgd2104-2-e,5,0.15116,462,1,13,10,9,cyclic_8_1,cyclic_8_1,block_64_1,complete_1,complete_1,complete_1,unroll_64,1,8.25,0.372696177139,False
workload_1936.cpp,xcu200-fsgd2104-2-e,10,0.28766,159,1,1,1,2,block_128_1,block_32_1,block_16_1,complete_1,complete_1,complete_1,pipeline_1,1,1.25,0.869453563163,False
workload_1979.cpp,xcu200-fsgd2104-2-e,10,0.28766,175,1,1,1,2,block_128_1,block_32_1,cyclic_64_1,complete_1,complete_1,complete_1,pipeline_1,1,1.25,0.869453563163,False
workload_1888.cpp,xcu200-fsgd2104-2-e,10,0.27742,142.5,1,1,1,1,block_128_1,block_4_1,block_4_1,complete_1,complete_1,complete_1,pipeline_1,2,1,0.893930377477,False
workload_2158.cpp,xcu200-fsgd2104-2-e,10,0.27742,146,1,1,1,1,block_128_1,block_4_1,cyclic_4_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.893930377477,False
workload_1778.cpp,xcu200-fsgd2104-2-e,10,1.06776,277,1,1,1,4,block_128_1,block_64_1,cyclic_16_1,complete_1,complete_1,complete_1,unroll_4,1,1.75,0.100005010946,False
workload_1847.cpp,xcu200-fsgd2104-2-e,10,1.06776,286,1,1,1,4,block_128_1,block_64_1,cyclic_32_1,complete_1,complete_1,complete_1,unroll_4,1,1.75,0.100005010946,False
workload_2075.cpp,xcu200-fsgd2104-2-e,10,0.27742,148,1,1,1,1,block_128_1,cyclic_16_1,cyclic_4_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.893930377477,False
workload_2173.cpp,xcu200-fsgd2104-2-e,10,0.27742,146,1,1,1,2,block_128_1,cyclic_32_1,block_2_1,complete_1,complete_1,complete_1,pipeline_1,1,1.25,0.88895638024,False
workload_1901.cpp,xcu200-fsgd2104-2-e,10,0.27742,152,1,1,1,2,block_128_1,cyclic_32_1,block_4_1,complete_1,complete_1,complete_1,pipeline_1,1,1.25,0.88895638024,False
workload_2059.cpp,xcu200-fsgd2104-2-e,10,0.27742,154,1,1,1,2,block_128_1,cyclic_32_1,cyclic_2_1,complete_1,complete_1,complete_1,pipeline_1,1,1.25,0.88895638024,False
workload_1954.cpp,xcu200-fsgd2104-2-e,10,0.27742,151,1,1,1,2,block_128_1,cyclic_32_1,cyclic_4_1,complete_1,complete_1,complete_1,pipeline_1,1,1.25,0.88895638024,False
workload_1931.cpp,xcu200-fsgd2104-2-e,10,0.27742,157,1,1,1,2,block_128_1,cyclic_64_1,block_4_1,complete_1,complete_1,complete_1,pipeline_1,1,1.25,0.88895638024,False
workload_2116.cpp,xcu200-fsgd2104-2-e,10,0.27742,143,1,1,1,1,block_128_1,cyclic_8_1,cyclic_2_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.893930377477,False
workload_1845.cpp,xcu200-fsgd2104-2-e,10,0.28766,130,1,1,1,1,block_16_1,block_128_1,block_64_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.873577441749,False
workload_1823.cpp,xcu200-fsgd2104-2-e,10,0.7324,126,1,1,1,1,block_16_1,block_16_1,block_128_1,complete_1,complete_1,complete_1,unroll_2,1,1,0.244610838119,False
workload_1850.cpp,xcu200-fsgd2104-2-e,10,0.3006,667,1,21,11,13,block_16_1,block_16_1,cyclic_16_1,complete_1,complete_1,complete_1,unroll_64,1,11.5,0.132740184588,False
workload_1869.cpp,xcu200-fsgd2104-2-e,10,0.7324,117,1,1,1,1,block_16_1,block_64_1,block_64_1,complete_1,complete_1,complete_1,unroll_2,1,1,0.244610838119,False
workload_1794.cpp,xcu200-fsgd2104-2-e,10,0.7324,158,1,1,1,2,block_16_1,cyclic_128_1,block_128_1,complete_1,complete_1,complete_1,unroll_2,1,1.25,0.24439008553,False
workload_1861.cpp,xcu200-fsgd2104-2-e,10,0.28766,97,1,1,1,1,block_16_1,cyclic_16_1,block_64_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.873577441749,False
workload_1783.cpp,xcu200-fsgd2104-2-e,10,0.28766,109,1,1,1,1,block_16_1,cyclic_64_1,block_64_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.873577441749,False
workload_1814.cpp,xcu200-fsgd2104-2-e,10,0.35608,174,1,5,1,3,block_16_1,cyclic_8_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_16,1,2.5,0.687526210525,False
workload_1803.cpp,xcu200-fsgd2104-2-e,10,0.36632,174,1,5,1,3,block_16_1,cyclic_8_1,cyclic_8_1,complete_1,complete_1,complete_1,unroll_16,1,2.5,0.6733054994,False
workload_1877.cpp,xcu200-fsgd2104-2-e,10,0.23646,147.5,1,1,1,2,block_2_1,block_128_1,block_128_1,complete_1,complete_1,complete_1,pipeline_1,2,1.25,0.959487152577,False
workload_1890.cpp,xcu200-fsgd2104-2-e,10,0.88776,3130,1,1,3,6,block_2_1,block_128_1,block_2_1,complete_1,complete_1,complete_1,unroll_64,1,2.75,0.138049297545,False
workload_1812.cpp,xcu200-fsgd2104-2-e,10,0.23646,125,1,1,1,1,block_2_1,block_128_1,block_64_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.977984910737,False
workload_1774.cpp,xcu200-fsgd2104-2-e,10,1.01912,129,1,1,1,1,block_2_1,block_128_1,cyclic_64_1,complete_1,complete_1,complete_1,unroll_2,1,1,0.103411943755,False
workload_1956.cpp,xcu200-fsgd2104-2-e,10,0.23646,106,1,1,1,1,block_2_1,block_2_1,block_128_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.977984910737,False
workload_1961.cpp,xcu200-fsgd2104-2-e,10,0.23646,76,1,1,1,1,block_2_1,block_2_1,block_32_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.977984910737,False
workload_1893.cpp,xcu200-fsgd2104-2-e,10,0.23646,89,1,1,1,1,block_2_1,block_2_1,block_64_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.977984910737,False
workload_1805.cpp,xcu200-fsgd2104-2-e,10,1.01528,128,1,1,1,1,block_2_1,block_4_1,cyclic_128_1,complete_1,complete_1,complete_1,unroll_8,1,1,0.103934117562,False
workload_2031.cpp,xcu200-fsgd2104-2-e,10,0.22622,70,1,1,1,1,block_2_1,block_8_1,cyclic_2_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.999659241639,False
workload_1788.cpp,xcu200-fsgd2104-2-e,10,0.30872,122,1,3,1,3,block_2_1,block_8_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_16,1,2,0.790251955258,False
workload_1838.cpp,xcu200-fsgd2104-2-e,10,0.26248,364,1,17,7,11,block_2_1,block_8_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_64,1,9,0.233800147931,False
workload_1772.cpp,xcu200-fsgd2104-2-e,10,1.01912,88,1,1,1,1,block_2_1,block_8_1,cyclic_64_1,complete_1,complete_1,complete_1,unroll_2,2,1,0.103411943755,False
workload_1864.cpp,xcu200-fsgd2104-2-e,10,0.23646,108,1,1,1,1,block_2_1,cyclic_4_1,block_128_1,complete_1,complete_1,complete_1,pipeline_1,2,1,0.977984910737,False
workload_1841.cpp,xcu200-fsgd2104-2-e,10,0.31072,253,1,4,4,5,block_2_1,cyclic_4_1,block_128_1,complete_1,complete_1,complete_1,unroll_16,1,3.5,0.652976519503,False
workload_1809.cpp,xcu200-fsgd2104-2-e,10,0.2836,443,1,8,9,9,block_2_1,cyclic_4_1,block_128_1,complete_1,complete_1,complete_1,unroll_32,1,6.75,0.376461675698,False
workload_1930.cpp,xcu200-fsgd2104-2-e,10,0.2684,889,1,18,18,17,block_2_1,cyclic_4_1,block_128_1,complete_1,complete_1,complete_1,unroll_64,1,13.5,0.101513874843,False
workload_1848.cpp,xcu200-fsgd2104-2-e,10,0.37148,171,1,1,2,3,block_2_1,cyclic_4_1,block_128_1,complete_1,complete_1,complete_1,unroll_8,1,1.75,0.703071908943,False
workload_2036.cpp,xcu200-fsgd2104-2-e,10,0.22622,69,1,1,1,1,block_2_1,cyclic_4_1,block_4_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.999659241639,False
workload_1945.cpp,xcu200-fsgd2104-2-e,10,0.22622,68.5,1,1,1,1,block_2_1,cyclic_4_1,cyclic_2_1,complete_1,complete_1,complete_1,pipeline_1,2,1,0.999659241639,False
workload_2005.cpp,xcu200-fsgd2104-2-e,10,0.22622,68,1,1,1,1,block_2_1,cyclic_4_1,cyclic_4_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.999659241639,False
workload_1975.cpp,xcu200-fsgd2104-2-e,10,0.23646,88,1,1,1,1,block_2_1,cyclic_4_1,cyclic_64_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.977984910737,False
workload_1810.cpp,xcu200-fsgd2104-2-e,10,0.3006,1045,1,20,18,17,block_32_1,block_16_1,cyclic_16_1,complete_1,complete_1,complete_1,unroll_64,1,14,0.100000012485,False
workload_1790.cpp,xcu200-fsgd2104-2-e,10,0.28766,97,1,1,1,1,block_32_1,block_32_1,cyclic_16_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.873577441749,False
workload_1867.cpp,xcu200-fsgd2104-2-e,10,0.27742,93,1,1,1,1,block_32_1,block_32_1,cyclic_4_1,complete_1,complete_1,complete_1,pipeline_1,2,1,0.893930377477,False
workload_1836.cpp,xcu200-fsgd2104-2-e,10,0.30172,1005,1,20,18,17,block_32_1,block_8_1,cyclic_16_1,complete_1,complete_1,complete_1,unroll_64,1,14,0.1,False
workload_1959.cpp,xcu200-fsgd2104-2-e,10,0.28766,87,1,1,1,1,block_32_1,cyclic_2_1,block_16_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.873577441749,False
workload_1870.cpp,xcu200-fsgd2104-2-e,10,0.31074,470,1,11,9,8,block_32_1,cyclic_2_1,cyclic_8_1,complete_1,complete_1,complete_1,unroll_32,1,7.25,0.334815415858,False
workload_1826.cpp,xcu200-fsgd2104-2-e,10,0.28766,94,1,1,1,1,block_32_1,cyclic_32_1,cyclic_16_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.873577441749,False
workload_1927.cpp,xcu200-fsgd2104-2-e,10,0.27742,92,1,1,1,1,block_32_1,cyclic_32_1,cyclic_2_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.893930377477,False
workload_1834.cpp,xcu200-fsgd2104-2-e,10,0.36632,243,1,5,1,4,block_32_1,cyclic_8_1,cyclic_8_1,complete_1,complete_1,complete_1,unroll_16,1,2.75,0.656923811384,False
workload_1811.cpp,xcu200-fsgd2104-2-e,10,0.23646,141,1,1,1,2,block_4_1,block_128_1,block_128_1,complete_1,complete_1,complete_1,pipeline_1,1,1.25,0.959487152577,False
workload_2020.cpp,xcu200-fsgd2104-2-e,10,0.22622,109,1,1,1,1,block_4_1,block_128_1,block_4_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.999659241639,False
workload_1934.cpp,xcu200-fsgd2104-2-e,10,0.23646,129,1,1,1,1,block_4_1,block_128_1,block_64_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.977984910737,False
workload_1906.cpp,xcu200-fsgd2104-2-e,10,0.23646,109,1,1,1,1,block_4_1,block_128_1,cyclic_16_1,complete_1,complete_1,complete_1,pipeline_1,2,1,0.977984910737,False
workload_1828.cpp,xcu200-fsgd2104-2-e,10,0.6812,83,1,1,1,1,block_4_1,block_16_1,block_32_1,complete_1,complete_1,complete_1,unroll_2,1,1,0.291627946774,False
workload_1789.cpp,xcu200-fsgd2104-2-e,10,0.29224,284,1,11,5,7,block_4_1,block_16_1,block_32_1,complete_1,complete_1,complete_1,unroll_32,1,6,0.433800079298,False
workload_1784.cpp,xcu200-fsgd2104-2-e,10,0.23646,82,1,1,1,1,block_4_1,block_32_1,block_16_1,complete_1,complete_1,complete_1,pipeline_1,3,1,0.977984910737,False
workload_1922.cpp,xcu200-fsgd2104-2-e,10,0.3196,163,1,5,2,3,block_4_1,block_32_1,block_16_1,complete_1,complete_1,complete_1,unroll_16,1,2.75,0.714255997249,False
workload_1916.cpp,xcu200-fsgd2104-2-e,10,0.6812,86,1,1,1,1,block_4_1,block_32_1,block_16_1,complete_1,complete_1,complete_1,unroll_2,1,1,0.291627946774,False
workload_1974.cpp,xcu200-fsgd2104-2-e,10,0.22622,78,1,1,1,1,block_4_1,block_32_1,cyclic_2_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.999659241639,False
workload_1953.cpp,xcu200-fsgd2104-2-e,10,0.23646,86,1,1,1,1,block_4_1,block_32_1,cyclic_32_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.977984910737,False
workload_1966.cpp,xcu200-fsgd2104-2-e,10,0.22622,79.5,1,1,1,1,block_4_1,block_32_1,cyclic_4_1,complete_1,complete_1,complete_1,pipeline_1,2,1,0.999659241639,False
workload_1919.cpp,xcu200-fsgd2104-2-e,10,0.23646,110,1,1,1,1,block_4_1,block_4_1,block_128_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.977984910737,False
workload_1964.cpp,xcu200-fsgd2104-2-e,10,0.23646,87,1,1,1,1,block_4_1,block_4_1,block_64_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.977984910737,False
workload_1813.cpp,xcu200-fsgd2104-2-e,10,1.01912,127,1,1,1,1,block_4_1,block_64_1,cyclic_128_1,complete_1,complete_1,complete_1,unroll_2,1,1,0.103411943755,False
workload_1799.cpp,xcu200-fsgd2104-2-e,10,0.67096,89,1,1,1,1,block_4_1,block_64_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_2,2,1,0.301824205609,False
workload_1887.cpp,xcu200-fsgd2104-2-e,10,0.29224,332,1,11,6,7,block_4_1,block_8_1,block_64_1,complete_1,complete_1,complete_1,unroll_32,1,6.25,0.413527031424,False
workload_1896.cpp,xcu200-fsgd2104-2-e,10,0.23646,115,1,1,1,1,block_4_1,cyclic_16_1,block_128_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.977984910737,False
workload_1880.cpp,xcu200-fsgd2104-2-e,10,0.23646,75,1,1,1,1,block_4_1,cyclic_16_1,cyclic_16_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.977984910737,False
workload_1909.cpp,xcu200-fsgd2104-2-e,10,0.23646,107,1,1,1,1,block_4_1,cyclic_2_1,block_128_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.977984910737,False
workload_1904.cpp,xcu200-fsgd2104-2-e,10,0.23646,74,1,1,1,1,block_4_1,cyclic_2_1,block_16_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.977984910737,False
workload_1941.cpp,xcu200-fsgd2104-2-e,10,0.22622,68.5,1,1,1,1,block_4_1,cyclic_2_1,block_2_1,complete_1,complete_1,complete_1,pipeline_1,2,1,0.999659241639,False
workload_2009.cpp,xcu200-fsgd2104-2-e,10,0.22622,68,1,1,1,1,block_4_1,cyclic_2_1,block_4_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.999659241639,False
workload_1793.cpp,xcu200-fsgd2104-2-e,10,0.6812,93,1,1,1,1,block_4_1,cyclic_2_1,block_64_1,complete_1,complete_1,complete_1,unroll_2,1,1,0.291627946774,False
workload_2037.cpp,xcu200-fsgd2104-2-e,10,0.22622,70,1,1,1,1,block_4_1,cyclic_2_1,cyclic_4_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.999659241639,False
workload_2007.cpp,xcu200-fsgd2104-2-e,10,0.23646,86,1,1,1,1,block_4_1,cyclic_2_1,cyclic_64_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.977984910737,False
workload_1824.cpp,xcu200-fsgd2104-2-e,10,0.28824,197,1,10,3,5,block_4_1,cyclic_2_1,cyclic_8_1,complete_1,complete_1,complete_1,unroll_32,1,4.75,0.545325973362,False
workload_2025.cpp,xcu200-fsgd2104-2-e,10,0.22622,79,1,1,1,1,block_4_1,cyclic_32_1,block_4_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.999659241639,False
workload_1969.cpp,xcu200-fsgd2104-2-e,10,0.23646,108,1,1,1,1,block_4_1,cyclic_4_1,block_128_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.977984910737,False
workload_1855.cpp,xcu200-fsgd2104-2-e,10,0.3766,178,1,2,2,3,block_4_1,cyclic_4_1,block_128_1,complete_1,complete_1,complete_1,unroll_8,1,2,0.684801481616,False
workload_1837.cpp,xcu200-fsgd2104-2-e,10,0.23646,123,1,1,1,1,block_4_1,cyclic_64_1,block_128_1,complete_1,complete_1,complete_1,pipeline_1,4,1,0.977984910737,False
workload_1862.cpp,xcu200-fsgd2104-2-e,10,0.25688,425,1,23,8,11,block_4_1,cyclic_64_1,block_2_1,complete_1,complete_1,complete_1,unroll_64,1,10.75,0.157208992098,False
workload_1958.cpp,xcu200-fsgd2104-2-e,10,0.23646,122,1,1,1,1,block_4_1,cyclic_64_1,cyclic_128_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.977984910737,False
workload_1950.cpp,xcu200-fsgd2104-2-e,10,0.22622,71,1,1,1,1,block_4_1,cyclic_8_1,block_4_1,complete_1,complete_1,complete_1,pipeline_1,2,1,0.999659241639,False
workload_1995.cpp,xcu200-fsgd2104-2-e,10,0.22622,71,1,1,1,1,block_4_1,cyclic_8_1,cyclic_4_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.999659241639,False
workload_1889.cpp,xcu200-fsgd2104-2-e,10,0.28766,179,1,1,1,2,block_64_1,block_128_1,block_128_1,complete_1,complete_1,complete_1,pipeline_1,1,1.25,0.869453563163,False
workload_1913.cpp,xcu200-fsgd2104-2-e,10,0.27742,142,1,1,1,2,block_64_1,block_128_1,cyclic_4_1,complete_1,complete_1,complete_1,pipeline_1,1,1.25,0.88895638024,False
workload_1853.cpp,xcu200-fsgd2104-2-e,10,0.28766,107,1,1,1,1,block_64_1,block_2_1,cyclic_16_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.873577441749,False
workload_1804.cpp,xcu200-fsgd2104-2-e,10,0.27742,102,1,1,1,1,block_64_1,block_2_1,cyclic_4_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.893930377477,False
workload_1776.cpp,xcu200-fsgd2104-2-e,10,0.43032,256,1,2,1,4,block_64_1,block_32_1,block_16_1,complete_1,complete_1,complete_1,unroll_8,1,2,0.601464841865,False
workload_1926.cpp,xcu200-fsgd2104-2-e,10,0.27742,111,1,1,1,1,block_64_1,block_32_1,block_2_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.893930377477,False
workload_1773.cpp,xcu200-fsgd2104-2-e,10,0.27742,101,1,1,1,1,block_64_1,block_4_1,block_4_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.893930377477,False
workload_2107.cpp,xcu200-fsgd2104-2-e,10,0.27742,102,1,1,1,1,block_64_1,block_4_1,cyclic_2_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.893930377477,False
workload_1843.cpp,xcu200-fsgd2104-2-e,10,0.28766,143.5,1,1,1,2,block_64_1,block_8_1,cyclic_128_1,complete_1,complete_1,complete_1,pipeline_1,2,1.25,0.869453563163,False
workload_1908.cpp,xcu200-fsgd2104-2-e,10,0.7324,120,1,1,1,1,block_64_1,cyclic_16_1,block_8_1,complete_1,complete_1,complete_1,unroll_2,1,1,0.244610838119,False
workload_1910.cpp,xcu200-fsgd2104-2-e,10,0.28766,144,1,1,1,2,block_64_1,cyclic_16_1,cyclic_128_1,complete_1,complete_1,complete_1,pipeline_1,1,1.25,0.869453563163,False
workload_1891.cpp,xcu200-fsgd2104-2-e,10,0.27742,108,1,1,1,1,block_64_1,cyclic_32_1,block_4_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.893930377477,False
workload_1885.cpp,xcu200-fsgd2104-2-e,10,0.28766,146,1,1,1,2,block_64_1,cyclic_32_1,cyclic_128_1,complete_1,complete_1,complete_1,pipeline_1,1,1.25,0.869453563163,False
workload_1832.cpp,xcu200-fsgd2104-2-e,10,0.27742,103,1,1,1,1,block_64_1,cyclic_8_1,block_2_1,complete_1,complete_1,complete_1,pipeline_1,2,1,0.893930377477,False
workload_1928.cpp,xcu200-fsgd2104-2-e,10,0.27742,103,1,1,1,1,block_64_1,cyclic_8_1,block_4_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.893930377477,False
workload_1792.cpp,xcu200-fsgd2104-2-e,10,0.28766,142,1,1,1,2,block_64_1,cyclic_8_1,cyclic_128_1,complete_1,complete_1,complete_1,pipeline_1,1,1.25,0.869453563163,False
workload_1831.cpp,xcu200-fsgd2104-2-e,10,0.27742,105,1,1,1,1,block_64_1,cyclic_8_1,cyclic_2_1,complete_1,complete_1,complete_1,pipeline_1,3,1,0.893930377477,False
workload_1858.cpp,xcu200-fsgd2104-2-e,10,0.28766,104,1,1,1,1,block_64_1,cyclic_8_1,cyclic_8_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.873577441749,False
workload_1777.cpp,xcu200-fsgd2104-2-e,10,0.3708,178,1,5,1,3,block_8_1,block_8_1,block_32_1,complete_1,complete_1,complete_1,unroll_16,2,2.5,0.667029707768,False
workload_1844.cpp,xcu200-fsgd2104-2-e,10,0.85272,336,1,1,1,5,cyclic_128_1,block_2_1,cyclic_128_1,complete_1,complete_1,complete_1,unroll_32,1,2,0.158304852163,False
workload_1786.cpp,xcu200-fsgd2104-2-e,10,0.92312,246,1,1,1,2,cyclic_128_1,block_2_1,cyclic_128_1,complete_1,complete_1,complete_1,unroll_8,1,1.25,0.127545496413,False
workload_1782.cpp,xcu200-fsgd2104-2-e,10,0.92696,153,1,1,1,1,cyclic_128_1,block_4_1,cyclic_16_1,complete_1,complete_1,complete_1,unroll_2,1,1,0.126201445177,False
workload_1872.cpp,xcu200-fsgd2104-2-e,10,0.87576,146,1,1,1,1,cyclic_128_1,block_4_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_2,1,1,0.148112045521,False
workload_1797.cpp,xcu200-fsgd2104-2-e,10,0.2875,183,1,1,1,2,cyclic_128_1,block_8_1,cyclic_128_1,complete_1,complete_1,complete_1,pipeline_1,1,1.25,0.869758328529,False
workload_1817.cpp,xcu200-fsgd2104-2-e,10,0.92696,149,1,1,1,1,cyclic_128_1,cyclic_8_1,cyclic_16_1,complete_1,complete_1,complete_1,unroll_2,1,1,0.126201445177,False
workload_1938.cpp,xcu200-fsgd2104-2-e,10,0.2875,128,1,1,1,1,cyclic_16_1,block_128_1,cyclic_64_1,complete_1,complete_1,complete_1,pipeline_1,1,1,0.873893423951,False
workload_1791.cpp,xcu200-fsgd2104-2-e,10,0.88344,112,1,1,1,1,cyclic_16_1,block_16_1,block_64_1,complete_1,complete_1,complete_1,unroll_4,1,1,0.144404260758,False
workload_1833.cpp,xcu200-fsgd2104-2-e,10,0.3324,142,1,3,1,2,cyclic_16_1,cyclic_128_1,block_16_1,complete_1,complete_1,complete_1,unroll_16,1,1.75,0.768226107898,False
workload_1821.cpp,xcu200-fsgd2104-2-e,10,0.88344,139,1,1,1,1,cyclic_16_1,cyclic_128_1,block_64_1,complete_1,complete_1,complete_1,unroll_4,1,1,0.144404260758,False
workload_1779.cpp,xcu200-fsgd2104-2-e,10,0.89176,174,1,1,1,2,cyclic_16_1,cyclic_128_1,cyclic_128_1,complete_1,complete_1,complete_1,unroll_16,1,1.25,0.140466335834,False
