Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,InnerLoop_1_1,InnerLoop_2_1,Replicate_Count,Area,Weight,is_pareto
workload_276.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,52.5,1,1,1,2,cyclic_2_1,cyclic_4_1,block_4_1,cyclic_2_1,complete_1,unroll_2,unroll_2,pipeline_1,unroll_8,pipeline_1,unroll_2,2,1.25,0.991137773627,False
workload_639.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,53,1,1,1,4,cyclic_2_1,cyclic_4_1,block_4_1,cyclic_2_1,complete_1,unroll_2,unroll_2,pipeline_1,unroll_8,unroll_2,pipeline_1,1,1.75,0.973544867775,False
workload_490.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,55,2,1,1,2,cyclic_2_1,cyclic_4_1,block_4_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_16,unroll_8,pipeline_1,unroll_2,1,1.5,0.982319396219,False
workload_448.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,53,2,1,1,2,cyclic_2_1,cyclic_4_1,block_4_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_4,unroll_16,pipeline_1,unroll_2,1,1.5,0.982319396219,False
workload_716.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,54,2,1,1,1,cyclic_2_1,cyclic_4_1,block_4_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_8,unroll_2,pipeline_1,pipeline_1,1,1.25,0.991137772321,False
workload_675.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,52,2,1,1,1,cyclic_2_1,cyclic_4_1,block_4_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_8,unroll_2,pipeline_1,unroll_2,1,1.25,0.991137772321,False
workload_739.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,56,1,1,1,1,cyclic_2_1,cyclic_4_1,block_4_1,cyclic_2_1,complete_1,unroll_2,unroll_4,pipeline_1,unroll_2,pipeline_1,pipeline_1,1,1,0.999995171004,False
workload_692.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,53,1,1,1,2,cyclic_2_1,cyclic_4_1,block_4_1,cyclic_2_1,complete_1,unroll_32,unroll_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,1,1.25,0.991137772321,False
workload_479.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,53,2,1,1,2,cyclic_2_1,cyclic_4_1,block_4_1,cyclic_32_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_2,1,1.5,0.982319395569,False
workload_525.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,59,2,1,1,6,cyclic_2_1,cyclic_4_1,block_4_1,cyclic_32_1,complete_1,pipeline_1,unroll_2,unroll_32,unroll_8,unroll_2,pipeline_1,1,2.5,0.947484376233,False
workload_640.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,54.5,2,1,1,2,cyclic_2_1,cyclic_4_1,block_4_1,cyclic_32_1,complete_1,pipeline_1,unroll_2,unroll_4,unroll_8,unroll_2,unroll_2,2,1.5,0.982319396219,False
workload_592.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,54,1,1,1,2,cyclic_2_1,cyclic_4_1,block_4_1,cyclic_32_1,complete_1,unroll_2,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_2,1,1.25,0.991137772321,False
workload_710.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,50,2,1,1,2,cyclic_2_1,cyclic_4_1,block_4_1,cyclic_32_1,complete_1,unroll_2,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_2,1,1.5,0.982319395569,False
workload_482.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,56,1,1,1,3,cyclic_2_1,cyclic_4_1,block_4_1,cyclic_32_1,complete_1,unroll_32,unroll_2,pipeline_1,unroll_4,pipeline_1,pipeline_1,1,1.5,0.982319396219,False
workload_406.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,57,2,1,1,3,cyclic_2_1,cyclic_4_1,block_4_1,cyclic_32_1,complete_1,unroll_32,unroll_2,unroll_8,unroll_4,pipeline_1,pipeline_1,1,1.75,0.973544867775,False
workload_711.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,50,2,1,1,1,cyclic_2_1,cyclic_4_1,block_4_1,cyclic_4_1,complete_1,pipeline_1,unroll_2,unroll_8,unroll_2,pipeline_1,pipeline_1,1,1.25,0.991137772321,False
workload_753.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,50,2,1,1,1,cyclic_2_1,cyclic_4_1,block_4_1,cyclic_4_1,complete_1,unroll_2,unroll_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,1,1.25,0.991137772321,False
workload_668.cpp,xczu7ev-ffvc1156-2-e,10,0.06155,50,2,1,1,1,cyclic_2_1,cyclic_4_1,block_4_1,cyclic_4_1,complete_1,unroll_2,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_2,1,1.25,0.991137768403,False
workload_721.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,58,2,1,1,4,cyclic_2_1,cyclic_4_1,block_4_1,cyclic_4_1,complete_1,unroll_2,unroll_2,pipeline_1,unroll_8,unroll_2,pipeline_1,1,2,0.964814188296,False
workload_323.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,68,2,1,1,2,cyclic_2_1,cyclic_4_1,block_4_1,cyclic_4_1,complete_1,unroll_2,unroll_2,unroll_16,unroll_2,pipeline_1,unroll_2,1,1.5,0.982319395569,False
workload_750.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,62,2,1,1,3,cyclic_2_1,cyclic_4_1,block_4_1,cyclic_64_1,complete_1,pipeline_1,unroll_2,unroll_16,unroll_8,unroll_2,unroll_2,1,1.75,0.973544867775,False
workload_760.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,55,2,1,1,1,cyclic_2_1,cyclic_4_1,block_4_1,cyclic_8_1,complete_1,unroll_2,unroll_4,pipeline_1,unroll_2,pipeline_1,pipeline_1,1,1.25,0.991137772321,False
workload_694.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,54,1,1,1,3,cyclic_2_1,cyclic_4_1,block_64_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,1,1.5,0.982319395569,False
workload_203.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,72,1,1,1,5,cyclic_2_1,cyclic_4_1,block_64_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,unroll_4,unroll_64,pipeline_1,pipeline_1,1,2,0.964814188296,False
workload_344.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,88,1,1,6,15,cyclic_2_1,cyclic_4_1,block_64_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,unroll_64,unroll_64,pipeline_1,pipeline_1,1,5.75,0.839115871874,False
workload_501.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,60,1,1,5,9,cyclic_2_1,cyclic_4_1,block_64_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,unroll_8,unroll_2,unroll_2,pipeline_1,1,4,0.896547315091,False
workload_657.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,52,1,1,1,3,cyclic_2_1,cyclic_4_1,block_64_1,cyclic_2_1,complete_1,unroll_2,unroll_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,1,1.5,0.982319395569,False
workload_295.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,73,1,1,1,5,cyclic_2_1,cyclic_4_1,block_64_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_4,unroll_64,pipeline_1,pipeline_1,1,2,0.964814188296,False
workload_503.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,56,1,1,1,4,cyclic_2_1,cyclic_4_1,block_64_1,cyclic_2_1,complete_1,unroll_4,unroll_2,unroll_4,unroll_8,pipeline_1,pipeline_1,1,1.75,0.973544867775,False
workload_447.cpp,xczu7ev-ffvc1156-2-e,10,0.0615,65,1,1,5,8,cyclic_2_1,cyclic_4_1,block_64_1,cyclic_32_1,complete_1,unroll_32,unroll_2,unroll_8,unroll_4,unroll_2,unroll_2,1,3.75,0.904927202943,False
workload_530.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,54,5,2,1,3,cyclic_2_1,cyclic_4_1,block_8_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,unroll_16,unroll_8,unroll_2,unroll_2,1,2.75,0.938885243648,False
workload_758.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,53,2,1,1,2,cyclic_2_1,cyclic_4_1,block_8_1,cyclic_2_1,complete_1,pipeline_1,unroll_4,pipeline_1,unroll_2,pipeline_1,pipeline_1,1,1.5,0.982319395569,False
workload_390.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,54,3,1,1,2,cyclic_2_1,cyclic_4_1,block_8_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_16,unroll_8,pipeline_1,unroll_2,1,1.75,0.973544867775,False
workload_593.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,77,1,1,2,5,cyclic_2_1,cyclic_4_1,cyclic_128_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,unroll_16,unroll_8,pipeline_1,pipeline_1,1,2.25,0.956127357782,False
workload_554.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,51,6,1,1,2,cyclic_2_1,cyclic_4_1,cyclic_16_1,cyclic_16_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_8,unroll_2,unroll_2,1,2.5,0.947484376233,False
workload_444.cpp,xczu7ev-ffvc1156-2-e,10,0.0615,62,3,1,1,3,cyclic_2_1,cyclic_4_1,cyclic_16_1,cyclic_32_1,complete_1,unroll_32,unroll_2,unroll_32,unroll_4,unroll_2,unroll_2,1,2,0.964814188261,False
workload_291.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,58,1,1,5,5,cyclic_2_1,cyclic_4_1,cyclic_2_1,block_64_1,complete_1,pipeline_1,unroll_2,unroll_8,unroll_2,pipeline_1,unroll_2,1,3,0.93032995987,False
workload_477.cpp,xczu7ev-ffvc1156-2-e,10,0.0615,65,1,2,6,14,cyclic_2_1,cyclic_4_1,cyclic_32_1,block_128_1,complete_1,unroll_2,unroll_2,unroll_8,unroll_8,unroll_2,unroll_2,1,5.75,0.839115871867,False
workload_424.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,52,1,1,1,2,cyclic_2_1,cyclic_4_1,cyclic_32_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_4,unroll_8,pipeline_1,pipeline_1,1,1.25,0.991137773627,False
workload_646.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,67,1,1,2,9,cyclic_2_1,cyclic_4_1,cyclic_4_1,block_128_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_8,unroll_2,pipeline_1,1,3.25,0.921818525372,False
workload_255.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,58,1,1,5,5,cyclic_2_1,cyclic_4_1,cyclic_4_1,block_64_1,complete_1,pipeline_1,unroll_2,unroll_8,unroll_2,pipeline_1,unroll_2,1,3,0.93032995987,False
workload_315.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,69,1,1,5,13,cyclic_2_1,cyclic_4_1,cyclic_4_1,block_64_1,complete_1,unroll_2,unroll_2,unroll_64,unroll_2,pipeline_1,unroll_2,1,5,0.863466253719,False
workload_651.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,51,1,1,1,1,cyclic_2_1,cyclic_4_1,cyclic_4_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,4,1,0.999995171004,False
workload_718.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,55,1,1,1,1,cyclic_2_1,cyclic_4_1,cyclic_4_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_4,pipeline_1,pipeline_1,1,1,1,True
workload_353.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,52,1,1,1,2,cyclic_2_1,cyclic_4_1,cyclic_4_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_8,pipeline_1,pipeline_1,2,1.25,0.991137773627,False
workload_740.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,55,1,1,1,4,cyclic_2_1,cyclic_4_1,cyclic_4_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_8,unroll_2,pipeline_1,2,1.75,0.973544867775,False
workload_563.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,56,1,1,1,5,cyclic_2_1,cyclic_4_1,cyclic_4_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,unroll_32,unroll_8,unroll_2,pipeline_1,1,2,0.964814188296,False
workload_681.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,52,1,1,1,1,cyclic_2_1,cyclic_4_1,cyclic_4_1,cyclic_2_1,complete_1,pipeline_1,unroll_4,pipeline_1,unroll_2,pipeline_1,pipeline_1,1,1,0.999995171004,False
workload_704.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,53.5,1,1,1,4,cyclic_2_1,cyclic_4_1,cyclic_4_1,cyclic_2_1,complete_1,unroll_2,unroll_2,pipeline_1,unroll_2,unroll_2,pipeline_1,2,1.75,0.973544867344,False
workload_496.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,52,1,1,1,2,cyclic_2_1,cyclic_4_1,cyclic_4_1,cyclic_2_1,complete_1,unroll_2,unroll_2,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,1.25,0.991137773627,False
workload_528.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,51,1,1,1,2,cyclic_2_1,cyclic_4_1,cyclic_4_1,cyclic_2_1,complete_1,unroll_2,unroll_2,pipeline_1,unroll_8,pipeline_1,unroll_2,1,1.25,0.991137773627,False
workload_556.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,52.5,1,1,1,4,cyclic_2_1,cyclic_4_1,cyclic_4_1,cyclic_2_1,complete_1,unroll_2,unroll_2,pipeline_1,unroll_8,unroll_2,pipeline_1,2,1.75,0.973544867775,False
workload_616.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,58,1,1,1,5,cyclic_2_1,cyclic_4_1,cyclic_4_1,cyclic_2_1,complete_1,unroll_4,unroll_2,unroll_4,unroll_64,unroll_2,pipeline_1,1,2,0.964814188296,False
workload_429.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,60,1,1,1,3,cyclic_2_1,cyclic_4_1,cyclic_4_1,cyclic_2_1,complete_1,unroll_64,unroll_2,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,1.5,0.982319396219,False
workload_702.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,54,1,1,1,2,cyclic_2_1,cyclic_4_1,cyclic_4_1,cyclic_32_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,1,1.25,0.991137772321,False
workload_405.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,57,1,1,1,5,cyclic_2_1,cyclic_4_1,cyclic_4_1,cyclic_32_1,complete_1,pipeline_1,unroll_2,unroll_32,unroll_8,unroll_2,pipeline_1,1,2,0.964814188296,False
workload_735.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,57,1,1,1,2,cyclic_2_1,cyclic_4_1,cyclic_4_1,cyclic_32_1,complete_1,pipeline_1,unroll_4,pipeline_1,unroll_2,pipeline_1,pipeline_1,1,1.25,0.991137772321,False
workload_389.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,53,1,3,1,4,cyclic_2_1,cyclic_4_1,cyclic_4_1,cyclic_32_1,complete_1,unroll_32,pipeline_1,unroll_8,unroll_4,unroll_2,unroll_2,1,2.25,0.956127357782,False
workload_761.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,55,1,1,1,3,cyclic_2_1,cyclic_4_1,cyclic_4_1,cyclic_32_1,complete_1,unroll_32,unroll_2,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,1.5,0.982319396219,False
workload_643.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,61,1,1,1,6,cyclic_2_1,cyclic_4_1,cyclic_4_1,cyclic_32_1,complete_1,unroll_32,unroll_2,unroll_32,unroll_4,unroll_2,pipeline_1,1,2.25,0.956127357782,False
workload_526.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,59,1,1,1,3,cyclic_2_1,cyclic_4_1,cyclic_4_1,cyclic_64_1,complete_1,unroll_2,unroll_2,unroll_16,unroll_4,pipeline_1,unroll_2,1,1.5,0.982319396219,False
workload_770.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,57,1,1,1,3,cyclic_2_1,cyclic_4_1,cyclic_64_1,cyclic_32_1,complete_1,pipeline_1,unroll_2,unroll_4,unroll_8,unroll_2,unroll_2,1,1.5,0.982319396219,False
workload_779.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,63,1,1,1,4,cyclic_2_1,cyclic_4_1,cyclic_64_1,cyclic_32_1,complete_1,unroll_32,unroll_2,pipeline_1,unroll_8,unroll_2,unroll_2,1,1.75,0.973544867775,False
workload_748.cpp,xczu7ev-ffvc1156-2-e,10,0.0615,60,1,1,1,4,cyclic_2_1,cyclic_4_1,cyclic_64_1,cyclic_32_1,complete_1,unroll_32,unroll_2,unroll_4,unroll_4,unroll_2,unroll_2,1,1.75,0.973544867727,False
workload_705.cpp,xczu7ev-ffvc1156-2-e,10,0.0615,60,1,1,1,4,cyclic_2_1,cyclic_4_1,cyclic_64_1,cyclic_32_1,complete_1,unroll_32,unroll_2,unroll_8,unroll_4,unroll_2,unroll_2,1,1.75,0.973544867727,False
workload_201.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,59,2,1,5,5,cyclic_2_1,cyclic_4_1,cyclic_8_1,block_64_1,complete_1,pipeline_1,unroll_2,unroll_8,unroll_2,pipeline_1,unroll_2,1,3.25,0.921818525233,False
workload_413.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,54,5,3,1,4,cyclic_2_1,cyclic_4_1,cyclic_8_1,cyclic_16_1,complete_1,unroll_32,pipeline_1,unroll_8,unroll_4,unroll_2,unroll_2,1,3.25,0.921818525372,False
workload_678.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,50,2,1,1,1,cyclic_2_1,cyclic_4_1,cyclic_8_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,unroll_2,unroll_2,pipeline_1,unroll_2,1,1.25,0.991137772321,False
workload_769.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,58,2,1,1,8,cyclic_2_1,cyclic_4_1,cyclic_8_1,cyclic_2_1,complete_1,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_2,pipeline_1,1,3,0.93032995987,False
workload_757.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,53,2,1,1,4,cyclic_2_1,cyclic_4_1,cyclic_8_1,cyclic_2_1,complete_1,unroll_2,unroll_2,pipeline_1,unroll_4,unroll_2,pipeline_1,1,2,0.964814188296,False
workload_278.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,1001,1,19,8,23,cyclic_2_1,cyclic_64_1,block_32_1,block_4_1,complete_1,unroll_32,unroll_32,pipeline_1,unroll_64,unroll_2,unroll_2,1,12.75,0.630876091289,False
workload_195.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,166,1,1,5,20,cyclic_2_1,cyclic_64_1,block_32_1,block_4_1,complete_1,unroll_32,unroll_32,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,6.75,0.807262581486,False
workload_279.cpp,xczu7ev-ffvc1156-2-e,10,5.33002,1680,5,25,32,92,cyclic_2_1,cyclic_64_1,block_32_1,cyclic_16_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,38.5,0.113495335587,False
workload_217.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,57,2,1,2,4,cyclic_2_1,cyclic_64_1,block_32_1,cyclic_16_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,1,2.25,0.956127357526,False
workload_321.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,68,2,1,2,4,cyclic_2_1,cyclic_64_1,block_32_1,cyclic_16_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_2,1,2.25,0.956127357526,False
workload_306.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,82,2,1,2,5,cyclic_2_1,cyclic_64_1,block_32_1,cyclic_16_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_64,pipeline_1,pipeline_1,1,2.5,0.947484376233,False
workload_544.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,52,1,1,1,3,cyclic_2_1,cyclic_64_1,block_4_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_2,1,1.5,0.982319395569,False
workload_682.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,53,1,1,2,3,cyclic_2_1,cyclic_64_1,block_4_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_4,pipeline_1,pipeline_1,1,1.75,0.973544867775,False
workload_578.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,55,1,1,2,4,cyclic_2_1,cyclic_64_1,block_4_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_8,pipeline_1,unroll_2,1,2,0.964814187975,False
workload_645.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,67,1,1,2,4,cyclic_2_1,cyclic_64_1,block_4_1,cyclic_2_1,complete_1,unroll_2,unroll_2,pipeline_1,unroll_64,pipeline_1,pipeline_1,1,2,0.964814188296,False
workload_454.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,68,1,1,2,6,cyclic_2_1,cyclic_64_1,block_4_1,cyclic_32_1,complete_1,pipeline_1,unroll_2,unroll_64,unroll_2,pipeline_1,unroll_2,1,2.5,0.94748437602,False
workload_493.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,54,2,1,1,3,cyclic_2_1,cyclic_64_1,block_4_1,cyclic_4_1,complete_1,pipeline_1,unroll_2,unroll_8,unroll_8,unroll_2,unroll_2,1,1.75,0.973544867775,False
workload_672.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,55,1,1,2,5,cyclic_2_1,cyclic_64_1,block_64_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,1,2.25,0.956127357526,False
workload_644.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,63,1,1,6,9,cyclic_2_1,cyclic_64_1,block_64_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,unroll_16,unroll_4,pipeline_1,pipeline_1,1,4.25,0.888211276397,False
workload_618.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,59,1,1,2,5,cyclic_2_1,cyclic_64_1,block_64_1,cyclic_2_1,complete_1,unroll_2,unroll_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,1,2.25,0.956127357526,False
workload_537.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,86,1,1,3,6,cyclic_2_1,cyclic_64_1,block_64_1,cyclic_2_1,complete_1,unroll_2,unroll_2,pipeline_1,unroll_64,pipeline_1,pipeline_1,1,2.75,0.938885243648,False
workload_264.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,96,1,1,3,7,cyclic_2_1,cyclic_64_1,block_64_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_4,unroll_64,pipeline_1,pipeline_1,1,3,0.930329960028,False
workload_567.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,93,1,1,3,7,cyclic_2_1,cyclic_64_1,block_64_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_4,unroll_64,pipeline_1,unroll_2,1,3,0.930329960028,False
workload_487.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,98,1,1,3,8,cyclic_2_1,cyclic_64_1,block_64_1,cyclic_2_1,complete_1,unroll_32,unroll_2,unroll_4,unroll_64,pipeline_1,unroll_2,1,3.25,0.921818525372,False
workload_397.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,89,1,1,3,7,cyclic_2_1,cyclic_64_1,block_64_1,cyclic_2_1,complete_1,unroll_4,unroll_2,unroll_4,unroll_64,pipeline_1,pipeline_1,1,3,0.930329960028,False
workload_469.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,54,3,1,1,3,cyclic_2_1,cyclic_64_1,cyclic_16_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_2,1,2,0.964814187975,False
workload_513.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,68,3,1,2,5,cyclic_2_1,cyclic_64_1,cyclic_16_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_4,unroll_64,pipeline_1,pipeline_1,1,2.75,0.938885243648,False
workload_408.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,65,1,1,6,9,cyclic_2_1,cyclic_64_1,cyclic_4_1,block_64_1,complete_1,pipeline_1,unroll_2,unroll_16,unroll_8,pipeline_1,unroll_2,1,4.25,0.888211276397,False
workload_326.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,74,1,1,6,7,cyclic_2_1,cyclic_64_1,cyclic_4_1,block_64_1,complete_1,pipeline_1,unroll_2,unroll_8,unroll_2,pipeline_1,unroll_2,1,3.75,0.904927202842,False
workload_685.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,54,1,1,2,3,cyclic_2_1,cyclic_64_1,cyclic_4_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,1.75,0.973544867775,False
workload_621.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,56,1,1,2,4,cyclic_2_1,cyclic_64_1,cyclic_4_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,unroll_16,unroll_8,pipeline_1,unroll_2,1,2,0.964814188296,False
workload_380.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,52,1,1,1,3,cyclic_2_1,cyclic_64_1,cyclic_4_1,cyclic_2_1,complete_1,unroll_2,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_2,1,1.5,0.982319395569,False
workload_650.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,60,1,3,2,5,cyclic_2_1,cyclic_64_1,cyclic_4_1,cyclic_32_1,complete_1,pipeline_1,pipeline_1,unroll_32,unroll_8,pipeline_1,pipeline_1,1,2.75,0.938885243648,False
workload_603.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,61,1,1,2,7,cyclic_2_1,cyclic_64_1,cyclic_4_1,cyclic_32_1,complete_1,pipeline_1,unroll_2,unroll_32,unroll_8,unroll_2,pipeline_1,1,2.75,0.938885243648,False
workload_527.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,62,1,1,2,5,cyclic_2_1,cyclic_64_1,cyclic_4_1,cyclic_32_1,complete_1,unroll_4,pipeline_1,unroll_64,unroll_2,pipeline_1,pipeline_1,1,2.25,0.956127357526,False
workload_430.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,79,1,1,2,8,cyclic_2_1,cyclic_64_1,cyclic_4_1,cyclic_32_1,complete_1,unroll_4,unroll_2,unroll_4,unroll_64,unroll_2,pipeline_1,1,3,0.930329960028,False
