Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,OuterLoop_5,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,InnerLoop_2_1,Replicate_Count,Area,Weight,is_pareto
workload_899.cpp,xczu7ev-ffvc1156-2-e,10,91.94733,144,57,68,31,56,cyclic_32_1,block_4_1,cyclic_128_1,unroll_5,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_8,unroll_16,pipeline_1,unroll_8,1,53,0.502108985583,False
workload_792.cpp,xczu7ev-ffvc1156-2-e,10,91.97338,117,58,68,28,52,cyclic_32_1,block_4_1,cyclic_2_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_16,unroll_4,pipeline_1,pipeline_1,1,51.5,0.519303963503,False
workload_534.cpp,xczu7ev-ffvc1156-2-e,10,587.30138,104,58,1,4,19,cyclic_32_1,block_4_1,cyclic_2_1,pipeline_1,pipeline_1,unroll_2,unroll_64,unroll_64,unroll_16,unroll_34,pipeline_1,unroll_2,1,20.5,0.869528468477,False
workload_923.cpp,xczu7ev-ffvc1156-2-e,10,580.08984,146,58,1,7,28,cyclic_32_1,block_4_1,cyclic_2_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_64,unroll_8,unroll_4,pipeline_1,unroll_8,1,23.5,0.829856704454,False
workload_808.cpp,xczu7ev-ffvc1156-2-e,10,91.95032,158,57,68,29,58,cyclic_32_1,block_4_1,cyclic_8_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_16,unroll_34,pipeline_1,unroll_2,1,53,0.502108987165,False
workload_918.cpp,xczu7ev-ffvc1156-2-e,10,91.9529,108,57,68,28,53,cyclic_32_1,block_4_1,cyclic_8_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_8,unroll_4,pipeline_1,unroll_2,1,51.5,1,True
workload_865.cpp,xczu7ev-ffvc1156-2-e,10,91.9529,110,57,68,28,53,cyclic_32_1,block_4_1,cyclic_8_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_8,unroll_4,pipeline_1,unroll_8,1,51.5,1,True
workload_898.cpp,xczu7ev-ffvc1156-2-e,10,91.95224,191,57,68,33,69,cyclic_32_1,block_64_1,cyclic_8_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_8,unroll_4,pipeline_1,unroll_8,1,56.75,0.441384100853,False
workload_369.cpp,xczu7ev-ffvc1156-2-e,10,138.91701,105,58,68,28,52,cyclic_32_1,block_8_1,block_128_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_8,pipeline_1,unroll_4,pipeline_1,unroll_8,1,51.5,0.518425305152,False
workload_322.cpp,xczu7ev-ffvc1156-2-e,10,1007.63547,86,59,0,3,18,cyclic_32_1,block_8_1,block_128_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_8,pipeline_1,unroll_4,pipeline_1,unroll_8,1,20,0.863094042351,False
workload_535.cpp,xczu7ev-ffvc1156-2-e,10,671.18746,106,59,0,3,19,cyclic_32_1,block_8_1,block_128_1,pipeline_1,pipeline_1,unroll_2,unroll_64,unroll_64,unroll_4,unroll_34,pipeline_1,unroll_8,1,20.25,0.869301605395,False
workload_380.cpp,xczu7ev-ffvc1156-2-e,10,1039.38884,103,59,0,9,24,cyclic_32_1,block_8_1,block_128_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_2,unroll_16,unroll_4,pipeline_1,unroll_8,1,23,0.825241186591,False
workload_444.cpp,xczu7ev-ffvc1156-2-e,10,92.00026,122,58,68,28,54,cyclic_32_1,block_8_1,block_32_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_8,unroll_34,pipeline_1,unroll_8,1,52,0.50943298879,False
workload_516.cpp,xczu7ev-ffvc1156-2-e,10,92.00349,113,58,68,28,53,cyclic_32_1,block_8_1,block_64_1,unroll_5,pipeline_1,pipeline_1,unroll_32,unroll_64,unroll_8,unroll_4,pipeline_1,unroll_8,1,51.75,0.514353990942,False
workload_397.cpp,xczu7ev-ffvc1156-2-e,10,138.80566,113,58,68,29,57,cyclic_32_1,block_8_1,cyclic_128_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_8,unroll_8,unroll_16,pipeline_1,unroll_2,1,53,0.501977088415,False
workload_413.cpp,xczu7ev-ffvc1156-2-e,10,91.9708,183.5,58,68,28,59,cyclic_32_1,block_8_1,cyclic_2_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_8,unroll_4,pipeline_1,unroll_8,2,53.25,0.497261413855,False
workload_508.cpp,xczu7ev-ffvc1156-2-e,10,91.97338,119,58,68,28,54,cyclic_32_1,block_8_1,cyclic_2_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_8,unroll_16,pipeline_1,unroll_2,1,52,0.509432974138,False
workload_435.cpp,xczu7ev-ffvc1156-2-e,10,138.84597,116,58,68,28,53,cyclic_32_1,block_8_1,cyclic_2_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_8,unroll_8,unroll_16,pipeline_1,unroll_2,1,51.75,0.514220632595,False
workload_528.cpp,xczu7ev-ffvc1156-2-e,10,587.2988,157,60,1,5,27,cyclic_32_1,block_8_1,cyclic_2_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_64,unroll_8,unroll_4,pipeline_1,unroll_2,1,23.25,0.831168978652,False
workload_353.cpp,xczu7ev-ffvc1156-2-e,10,587.2988,135,60,1,5,27,cyclic_32_1,block_8_1,cyclic_2_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_64,unroll_8,unroll_4,pipeline_1,unroll_8,1,23.25,0.831168978652,False
workload_281.cpp,xczu7ev-ffvc1156-2-e,10,881.80635,87,60,1,4,19,cyclic_32_1,block_8_1,cyclic_2_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_8,unroll_8,unroll_4,pipeline_1,unroll_8,1,21,0.856756403715,False
workload_489.cpp,xczu7ev-ffvc1156-2-e,10,587.30394,96,60,1,4,19,cyclic_32_1,block_8_1,cyclic_2_1,pipeline_1,pipeline_1,unroll_2,unroll_32,unroll_64,unroll_8,unroll_4,pipeline_1,unroll_8,1,21,0.864487806085,False
workload_502.cpp,xczu7ev-ffvc1156-2-e,10,587.30138,101,60,1,4,20,cyclic_32_1,block_8_1,cyclic_2_1,pipeline_1,pipeline_1,unroll_2,unroll_64,unroll_64,unroll_16,unroll_34,pipeline_1,unroll_8,1,21.25,0.860702447537,False
workload_432.cpp,xczu7ev-ffvc1156-2-e,10,587.30138,107,60,1,4,20,cyclic_32_1,block_8_1,cyclic_2_1,pipeline_1,pipeline_1,unroll_2,unroll_64,unroll_64,unroll_8,unroll_34,pipeline_1,unroll_8,1,21.25,0.860702447537,False
workload_395.cpp,xczu7ev-ffvc1156-2-e,10,842.48475,88,60,2,5,21,cyclic_32_1,block_8_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_8,unroll_8,unroll_4,pipeline_1,pipeline_1,1,22,0.843409383037,False
workload_487.cpp,xczu7ev-ffvc1156-2-e,10,92.07962,174,57,68,28,54,cyclic_32_1,cyclic_128_1,block_32_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_64,unroll_8,unroll_4,pipeline_1,unroll_34,1,51.75,0.514354032139,False
workload_685.cpp,xczu7ev-ffvc1156-2-e,10,92.00026,177,57,68,28,53,cyclic_32_1,cyclic_128_1,block_32_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,pipeline_1,unroll_8,pipeline_1,unroll_2,1,51.5,0.519303460717,False
workload_221.cpp,xczu7ev-ffvc1156-2-e,10,92.00093,162,57,68,28,54,cyclic_32_1,cyclic_128_1,block_32_1,unroll_5,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_8,unroll_34,pipeline_1,unroll_34,1,51.75,0.514353989541,False
workload_315.cpp,xczu7ev-ffvc1156-2-e,10,92.00093,162,57,68,28,54,cyclic_32_1,cyclic_128_1,block_32_1,unroll_5,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_8,unroll_4,pipeline_1,unroll_8,1,51.75,0.514353989541,False
workload_49.cpp,xczu7ev-ffvc1156-2-e,10,145.81456,225,57,68,29,65,cyclic_32_1,cyclic_128_1,block_32_1,unroll_5,unroll_32,pipeline_1,unroll_64,unroll_4,pipeline_1,unroll_34,pipeline_1,unroll_34,1,54.75,0.47814060649,False
workload_189.cpp,xczu7ev-ffvc1156-2-e,10,388.41031,906,57,68,33,75,cyclic_32_1,cyclic_128_1,block_32_1,unroll_5,unroll_64,pipeline_1,unroll_2,unroll_2,unroll_16,unroll_4,unroll_5,unroll_34,1,58.25,0.414808711626,False
workload_5.cpp,xczu7ev-ffvc1156-2-e,10,145.23856,428,57,68,30,80,cyclic_32_1,cyclic_128_1,block_32_1,unroll_5,unroll_64,pipeline_1,unroll_64,unroll_4,unroll_16,unroll_34,unroll_5,unroll_34,1,58.75,0.406494084473,False
workload_190.cpp,xczu7ev-ffvc1156-2-e,10,2419.90356,245,57,15,13,50,cyclic_32_1,cyclic_128_1,block_32_1,unroll_5,unroll_64,unroll_2,unroll_64,unroll_4,unroll_16,pipeline_1,unroll_5,unroll_34,1,33.75,0.658288007781,False
workload_456.cpp,xczu7ev-ffvc1156-2-e,10,92.07962,171,57,68,28,54,cyclic_32_1,cyclic_128_1,block_64_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_64,unroll_8,unroll_4,pipeline_1,unroll_8,1,51.75,0.514354032139,False
workload_680.cpp,xczu7ev-ffvc1156-2-e,10,671.18746,129,77,0,3,20,cyclic_32_1,cyclic_128_1,block_64_1,pipeline_1,pipeline_1,unroll_2,unroll_64,unroll_64,pipeline_1,unroll_34,pipeline_1,unroll_8,1,25,0.804727731536,False
workload_498.cpp,xczu7ev-ffvc1156-2-e,10,92.00093,171,57,68,28,54,cyclic_32_1,cyclic_128_1,block_64_1,unroll_5,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_8,unroll_34,pipeline_1,unroll_8,1,51.75,0.514353989541,False
workload_458.cpp,xczu7ev-ffvc1156-2-e,10,583.3673,392,87,13,9,78,cyclic_32_1,cyclic_128_1,cyclic_2_1,unroll_5,pipeline_1,unroll_2,pipeline_1,unroll_64,unroll_8,unroll_4,pipeline_1,unroll_34,1,46.75,0.523392191229,False
workload_172.cpp,xczu7ev-ffvc1156-2-e,10,146.72356,215,57,68,30,69,cyclic_32_1,cyclic_128_1,cyclic_64_1,unroll_5,unroll_32,pipeline_1,unroll_32,unroll_4,pipeline_1,unroll_34,pipeline_1,unroll_34,1,56,0.454958420979,False
workload_328.cpp,xczu7ev-ffvc1156-2-e,10,155.83484,115,57,68,28,54,cyclic_32_1,cyclic_128_1,cyclic_8_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_8,unroll_34,pipeline_1,unroll_34,1,51.75,0.514100926268,False
workload_628.cpp,xczu7ev-ffvc1156-2-e,10,91.95032,196,57,68,29,63,cyclic_32_1,cyclic_16_1,cyclic_8_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_8,pipeline_1,pipeline_1,unroll_8,1,54.25,0.487656184545,False
workload_887.cpp,xczu7ev-ffvc1156-2-e,10,92.00282,109,57,68,28,51,cyclic_32_1,cyclic_2_1,block_128_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_64,unroll_8,unroll_4,pipeline_1,pipeline_1,1,51,1,True
workload_678.cpp,xczu7ev-ffvc1156-2-e,10,92.00026,123,57,68,28,52,cyclic_32_1,cyclic_2_1,block_128_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_4,pipeline_1,pipeline_1,unroll_2,1,51.25,0.521789333482,False
workload_691.cpp,xczu7ev-ffvc1156-2-e,10,671.18746,96,58,0,3,18,cyclic_32_1,cyclic_2_1,block_128_1,pipeline_1,pipeline_1,unroll_2,unroll_64,unroll_64,unroll_16,unroll_16,pipeline_1,unroll_2,1,19.75,0.871727004371,False
workload_629.cpp,xczu7ev-ffvc1156-2-e,10,671.18746,97,58,0,3,18,cyclic_32_1,cyclic_2_1,block_128_1,pipeline_1,pipeline_1,unroll_2,unroll_64,unroll_64,unroll_4,pipeline_1,pipeline_1,unroll_2,1,19.75,0.871727004371,False
workload_839.cpp,xczu7ev-ffvc1156-2-e,10,671.18746,90,58,0,3,18,cyclic_32_1,cyclic_2_1,block_128_1,pipeline_1,pipeline_1,unroll_2,unroll_64,unroll_64,unroll_8,unroll_34,pipeline_1,unroll_2,1,19.75,0.871727004371,False
workload_515.cpp,xczu7ev-ffvc1156-2-e,10,663.32314,103,58,0,5,20,cyclic_32_1,cyclic_2_1,block_128_1,pipeline_1,pipeline_1,unroll_4,unroll_64,unroll_64,unroll_8,pipeline_1,pipeline_1,unroll_8,1,20.75,0.86550776594,False
workload_843.cpp,xczu7ev-ffvc1156-2-e,10,516.52573,92,63,6,6,23,cyclic_32_1,cyclic_2_1,block_128_1,unroll_5,pipeline_1,unroll_2,unroll_32,unroll_64,unroll_8,unroll_4,pipeline_1,pipeline_1,1,24.5,0.818165783245,False
workload_723.cpp,xczu7ev-ffvc1156-2-e,10,91.94721,218,57,68,30,61,cyclic_32_1,cyclic_2_1,block_16_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_4,pipeline_1,pipeline_1,unroll_2,1,54,0.492445027635,False
workload_857.cpp,xczu7ev-ffvc1156-2-e,10,91.94721,177,57,68,30,61,cyclic_32_1,cyclic_2_1,block_16_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_8,unroll_4,pipeline_1,unroll_8,1,54,0.492445027635,False
workload_617.cpp,xczu7ev-ffvc1156-2-e,10,91.99768,171,57,68,28,57,cyclic_32_1,cyclic_2_1,block_32_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_8,unroll_4,pipeline_1,unroll_2,1,52.5,0.509434091058,False
workload_897.cpp,xczu7ev-ffvc1156-2-e,10,92.00282,107,57,68,28,51,cyclic_32_1,cyclic_2_1,block_32_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_64,unroll_8,unroll_34,pipeline_1,unroll_2,1,51,1,True
workload_781.cpp,xczu7ev-ffvc1156-2-e,10,92.00026,124,57,68,28,52,cyclic_32_1,cyclic_2_1,block_32_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_4,unroll_34,pipeline_1,pipeline_1,1,51.25,0.521789333482,False
workload_652.cpp,xczu7ev-ffvc1156-2-e,10,92.00026,125,57,68,28,52,cyclic_32_1,cyclic_2_1,block_32_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_4,unroll_4,pipeline_1,unroll_8,1,51.25,0.521789333482,False
workload_494.cpp,xczu7ev-ffvc1156-2-e,10,92.00026,123,57,68,28,52,cyclic_32_1,cyclic_2_1,block_32_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_8,unroll_34,pipeline_1,unroll_2,2,51.25,0.521789333482,False
workload_609.cpp,xczu7ev-ffvc1156-2-e,10,671.18488,146,58,0,4,24,cyclic_32_1,cyclic_2_1,block_32_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_64,unroll_16,unroll_4,pipeline_1,unroll_2,1,21.5,0.855650614334,False
workload_746.cpp,xczu7ev-ffvc1156-2-e,10,671.18488,148,58,0,4,24,cyclic_32_1,cyclic_2_1,block_32_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_64,unroll_8,unroll_34,pipeline_1,unroll_2,1,21.5,0.855650614334,False
workload_663.cpp,xczu7ev-ffvc1156-2-e,10,671.18488,145,58,0,4,24,cyclic_32_1,cyclic_2_1,block_32_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_64,unroll_8,unroll_4,pipeline_1,unroll_2,1,21.5,0.855650614334,False
workload_862.cpp,xczu7ev-ffvc1156-2-e,10,671.18488,124,58,0,4,24,cyclic_32_1,cyclic_2_1,block_32_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_64,unroll_8,unroll_4,pipeline_1,unroll_8,1,21.5,0.855650614334,False
workload_707.cpp,xczu7ev-ffvc1156-2-e,10,2506.77684,74,57,0,1,9,cyclic_32_1,cyclic_2_1,block_32_1,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_2,unroll_4,unroll_8,unroll_5,pipeline_1,1,16.75,0.865324170807,False
workload_756.cpp,xczu7ev-ffvc1156-2-e,10,671.18746,98,58,0,3,18,cyclic_32_1,cyclic_2_1,block_32_1,pipeline_1,pipeline_1,unroll_2,unroll_64,unroll_64,unroll_8,unroll_34,pipeline_1,unroll_2,1,19.75,0.871727004371,False
workload_924.cpp,xczu7ev-ffvc1156-2-e,10,671.18746,86,58,0,3,18,cyclic_32_1,cyclic_2_1,block_32_1,pipeline_1,pipeline_1,unroll_2,unroll_64,unroll_64,unroll_8,unroll_4,pipeline_1,unroll_2,1,19.75,0.871727004371,False
workload_733.cpp,xczu7ev-ffvc1156-2-e,10,660.86554,288,58,0,29,55,cyclic_32_1,cyclic_2_1,block_32_1,pipeline_1,pipeline_1,unroll_32,unroll_64,unroll_64,unroll_8,unroll_34,pipeline_1,unroll_2,1,35.5,0.673974058359,False
workload_586.cpp,xczu7ev-ffvc1156-2-e,10,516.52038,160,63,6,7,30,cyclic_32_1,cyclic_2_1,block_32_1,unroll_5,pipeline_1,unroll_2,pipeline_1,unroll_64,unroll_16,unroll_4,pipeline_1,unroll_2,1,26.5,0.793628337096,False
workload_876.cpp,xczu7ev-ffvc1156-2-e,10,516.52058,136,63,6,7,30,cyclic_32_1,cyclic_2_1,block_32_1,unroll_5,pipeline_1,unroll_2,pipeline_1,unroll_64,unroll_8,unroll_4,pipeline_1,unroll_2,1,26.5,0.79362833247,False
workload_833.cpp,xczu7ev-ffvc1156-2-e,10,506.20105,284,63,6,50,87,cyclic_32_1,cyclic_2_1,block_32_1,unroll_5,pipeline_1,unroll_32,unroll_64,unroll_64,unroll_16,unroll_4,pipeline_1,unroll_8,1,51.5,0.511510846081,False
workload_821.cpp,xczu7ev-ffvc1156-2-e,10,508.65885,100,63,6,10,28,cyclic_32_1,cyclic_2_1,block_32_1,unroll_5,pipeline_1,unroll_4,unroll_64,unroll_64,unroll_8,unroll_4,pipeline_1,unroll_8,1,26.75,0.791107961325,False
workload_550.cpp,xczu7ev-ffvc1156-2-e,10,1007.66709,90,58,0,3,17,cyclic_32_1,cyclic_2_1,block_64_1,pipeline_1,pipeline_1,unroll_2,unroll_64,unroll_8,unroll_16,unroll_34,pipeline_1,unroll_8,1,19.5,0.870020410747,False
workload_926.cpp,xczu7ev-ffvc1156-2-e,10,506.20125,300,63,6,50,87,cyclic_32_1,cyclic_2_1,block_64_1,unroll_5,pipeline_1,unroll_32,unroll_64,unroll_64,unroll_8,unroll_4,pipeline_1,unroll_8,1,51.5,0.511510842297,False
workload_709.cpp,xczu7ev-ffvc1156-2-e,10,91.94393,194,57,68,29,61,cyclic_32_1,cyclic_2_1,cyclic_128_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_8,unroll_4,pipeline_1,unroll_8,1,53.75,1,True
workload_847.cpp,xczu7ev-ffvc1156-2-e,10,91.94447,191,57,68,32,60,cyclic_32_1,cyclic_2_1,cyclic_128_1,unroll_5,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_16,unroll_4,pipeline_1,unroll_2,1,54.25,0.487656181596,False
workload_931.cpp,xczu7ev-ffvc1156-2-e,10,91.94447,193,57,68,32,60,cyclic_32_1,cyclic_2_1,cyclic_128_1,unroll_5,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_16,unroll_4,pipeline_1,unroll_4,1,54.25,0.487656181596,False
workload_927.cpp,xczu7ev-ffvc1156-2-e,10,91.94733,141,57,68,31,55,cyclic_32_1,cyclic_2_1,cyclic_128_1,unroll_5,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_8,unroll_16,pipeline_1,pipeline_1,1,52.75,0.506985939431,False
workload_908.cpp,xczu7ev-ffvc1156-2-e,10,503.41355,279,58,13,18,48,cyclic_32_1,cyclic_2_1,cyclic_128_1,unroll_5,pipeline_1,unroll_2,pipeline_1,unroll_64,unroll_8,unroll_4,pipeline_1,unroll_8,1,34.25,0.698854510296,False
workload_852.cpp,xczu7ev-ffvc1156-2-e,10,495.55181,361,58,13,21,58,cyclic_32_1,cyclic_2_1,cyclic_128_1,unroll_5,pipeline_1,unroll_4,unroll_64,unroll_64,unroll_8,unroll_4,pipeline_1,unroll_2,1,37.5,0.632003734797,False
workload_343.cpp,xczu7ev-ffvc1156-2-e,10,800.28084,152,58,6,16,48,cyclic_32_1,cyclic_2_1,cyclic_16_1,pipeline_1,pipeline_1,unroll_8,unroll_2,unroll_2,pipeline_1,unroll_4,pipeline_1,pipeline_1,1,32,0.708658803367,False
workload_540.cpp,xczu7ev-ffvc1156-2-e,10,91.9708,170,58,68,28,56,cyclic_32_1,cyclic_2_1,cyclic_2_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_8,unroll_4,pipeline_1,unroll_2,2,52.5,0.509434588261,False
workload_686.cpp,xczu7ev-ffvc1156-2-e,10,91.9708,185,58,68,28,56,cyclic_32_1,cyclic_2_1,cyclic_2_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_8,unroll_4,unroll_5,unroll_2,1,52.5,0.509434588261,False
workload_377.cpp,xczu7ev-ffvc1156-2-e,10,138.81435,101,58,68,27,51,cyclic_32_1,cyclic_2_1,cyclic_2_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,pipeline_1,pipeline_1,unroll_8,1,51,0.523402012646,False
workload_538.cpp,xczu7ev-ffvc1156-2-e,10,91.97338,137,58,68,28,51,cyclic_32_1,cyclic_2_1,cyclic_2_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_4,pipeline_1,pipeline_1,unroll_8,1,51.25,0.521789837659,False
workload_633.cpp,xczu7ev-ffvc1156-2-e,10,91.97338,119,58,68,28,51,cyclic_32_1,cyclic_2_1,cyclic_2_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_8,unroll_34,pipeline_1,unroll_2,1,51.25,0.521789837659,False
workload_677.cpp,xczu7ev-ffvc1156-2-e,10,91.97338,111,58,68,28,51,cyclic_32_1,cyclic_2_1,cyclic_2_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_8,unroll_34,pipeline_1,unroll_8,1,51.25,0.521789837659,False
workload_814.cpp,xczu7ev-ffvc1156-2-e,10,91.97338,106,58,68,28,51,cyclic_32_1,cyclic_2_1,cyclic_2_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_8,unroll_4,pipeline_1,unroll_2,1,51.25,0.521789837659,False
workload_608.cpp,xczu7ev-ffvc1156-2-e,10,587.2988,149,58,1,4,25,cyclic_32_1,cyclic_2_1,cyclic_2_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_64,unroll_16,pipeline_1,pipeline_1,unroll_2,1,22,0.849481492409,False
workload_405.cpp,xczu7ev-ffvc1156-2-e,10,587.2988,144.5,58,1,4,25,cyclic_32_1,cyclic_2_1,cyclic_2_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_64,unroll_8,unroll_4,pipeline_1,unroll_2,2,22,0.849481492409,False
workload_564.cpp,xczu7ev-ffvc1156-2-e,10,587.2988,145,58,1,4,25,cyclic_32_1,cyclic_2_1,cyclic_2_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_64,unroll_8,unroll_4,pipeline_1,unroll_8,1,22,0.849481492409,False
workload_472.cpp,xczu7ev-ffvc1156-2-e,10,587.30394,94,58,1,4,19,cyclic_32_1,cyclic_2_1,cyclic_2_1,pipeline_1,pipeline_1,unroll_2,unroll_32,unroll_64,unroll_8,unroll_4,pipeline_1,unroll_2,1,20.5,0.869528410963,False
workload_945.cpp,xczu7ev-ffvc1156-2-e,10,576.97688,428,58,1,37,70,cyclic_32_1,cyclic_2_1,cyclic_2_1,pipeline_1,pipeline_1,unroll_32,pipeline_1,unroll_64,unroll_4,unroll_4,pipeline_1,unroll_2,1,41.5,0.546609941851,False
workload_893.cpp,xczu7ev-ffvc1156-2-e,10,576.97946,260,58,1,36,64,cyclic_32_1,cyclic_2_1,cyclic_2_1,pipeline_1,pipeline_1,unroll_32,unroll_64,unroll_64,unroll_16,unroll_4,pipeline_1,unroll_2,1,39.75,0.58300548216,False
workload_870.cpp,xczu7ev-ffvc1156-2-e,10,576.97946,251,58,1,36,64,cyclic_32_1,cyclic_2_1,cyclic_2_1,pipeline_1,pipeline_1,unroll_32,unroll_64,unroll_64,unroll_8,unroll_4,pipeline_1,unroll_2,1,39.75,0.58300548216,False
workload_658.cpp,xczu7ev-ffvc1156-2-e,10,91.97405,125,58,68,28,52,cyclic_32_1,cyclic_2_1,cyclic_2_1,unroll_5,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_8,unroll_4,pipeline_1,unroll_8,1,51.5,0.51930395097,False
workload_676.cpp,xczu7ev-ffvc1156-2-e,10,6109.20951,67,57,0,1,10,cyclic_32_1,cyclic_2_1,cyclic_2_1,unroll_5,pipeline_1,unroll_2,unroll_2,unroll_2,unroll_8,unroll_4,unroll_5,unroll_2,1,17,0.765606798446,False
workload_952.cpp,xczu7ev-ffvc1156-2-e,10,503.41853,88,68,13,8,27,cyclic_32_1,cyclic_2_1,cyclic_2_1,unroll_5,pipeline_1,unroll_2,unroll_32,unroll_64,unroll_8,unroll_2,pipeline_1,pipeline_1,1,29,0.759105260526,False
workload_900.cpp,xczu7ev-ffvc1156-2-e,10,503.41853,93,68,13,8,27,cyclic_32_1,cyclic_2_1,cyclic_2_1,unroll_5,pipeline_1,unroll_2,unroll_32,unroll_64,unroll_8,unroll_4,pipeline_1,unroll_8,1,29,0.759105260526,False
workload_675.cpp,xczu7ev-ffvc1156-2-e,10,138.85653,105,58,68,28,51,cyclic_32_1,cyclic_2_1,cyclic_4_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_8,unroll_8,pipeline_1,pipeline_1,unroll_8,1,51.25,0.520909875483,False
workload_133.cpp,xczu7ev-ffvc1156-2-e,10,1111.84336,491,59,2,49,84,cyclic_32_1,cyclic_2_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_32,unroll_2,unroll_64,unroll_4,unroll_34,pipeline_1,pipeline_1,1,48.5,0.517509083267,False
workload_233.cpp,xczu7ev-ffvc1156-2-e,10,1193.10154,375,59,2,13,83,cyclic_32_1,cyclic_2_1,cyclic_4_1,pipeline_1,unroll_2,unroll_2,unroll_32,unroll_64,unroll_4,pipeline_1,pipeline_1,pipeline_1,1,39.25,0.589706503681,False
workload_903.cpp,xczu7ev-ffvc1156-2-e,10,138.07231,101,58,68,28,51,cyclic_32_1,cyclic_2_1,cyclic_4_1,unroll_5,pipeline_1,pipeline_1,unroll_32,unroll_32,unroll_8,unroll_4,pipeline_1,unroll_2,1,51.25,0.520924604493,False
